name, receiving touchdowns, receiving yards, receptions
J Lara,0,39,4
R Martin,0,39,6
M Brimigion,0,30,1
A Ramsey,0,28,4
C Rider,0,12,1
S Williams,0,121,13
A Schwartz,0,48,7
S Jackson,0,25,1
W Hastings,0,23,4
E Stove,1,17,2
J Whitlow,0,6,1
S Shivers,0,2,1
D Blaylock,1,50,2
D Robertson,0,20,3
K Jackson,0,13,1
G Pickens,0,11,1
B Herrien,1,8,2
L Cager,0,6,1
E Wolf,1,5,1
D Swift,0,-3,2
J Hall,2,95,4
R Miller,1,67,3
W Fletcher,0,39,2
A Davis,0,35,2
Y Tyler,0,30,2
C Huntley,0,2,1
T Scott,0,95,4
J Sullivan,0,85,7
K Pimpleton,0,85,7
T Poljan,0,59,3
J Ward,0,30,4
B Raimann,0,4,1
K Lewis,0,-2,1
D Mims,2,92,6
R Sneed,0,34,3
J Lovett,0,34,2
C Platt,0,27,3
J Fleeks,0,6,3
T Thornton,0,1,1
L Morris,0,86,7
C Rambo,0,50,5
A Miller,0,47,3
T Wease,1,31,2
R Stevenson,0,24,3
K Brooks,0,22,4
J Haselwood,0,16,1
N Basquine,0,11,2
A Stogner,2,8,2
B Willis,1,2,1
J Hightower,1,124,4
K Shakir,1,96,5
A Butler,0,25,1
G Collingham,1,21,2
O Evans,0,20,2
A Van Buren,1,8,1
C Thomas,0,0,1
E Logan Greene,0,60,5
J Kress,0,41,4
M Williams,0,35,1
A Umeh,0,31,3
T Vieira,0,8,1
M Simon,0,76,7
T Shumway,2,41,5
K Hill,0,40,3
S Finau,0,22,2
G Romney,0,19,3
M Bushman,0,18,1
T Ika,0,18,1
C Wheat,0,8,1
D Milne,0,3,1
M Dean,0,78,5
N Shubert,0,11,1
M Gueller,0,9,2
M Rango,0,8,1
T Conner,0,6,1
S Gasu,0,2,1
J Duncan,0,53,5
J Tonges,0,23,2
M Dancy,0,19,3
M Polk,0,12,2
N Remigio,0,11,2
T Clark,0,10,1
M Pittman Jr,1,180,11
D London,1,111,6
A St Brown,1,85,5
V Jones Jr,0,12,2
K Christon,0,11,1
J Falo,1,5,2
S Carr,0,2,2
T Higgins,3,64,4
L Dixon,0,62,2
D Overton,0,52,4
J Ngata,1,42,2
T Etienne,0,37,3
F Ladson Jr,1,20,2
J Ross,0,18,3
D Allen,0,15,1
T Chase,0,15,1
D Rencher,0,12,1
J Chalk,0,11,3
K Hinton,0,17,2
D Greene,0,12,2
J Freudenthal,0,8,1
C Carney,0,4,1
W Jackson,0,88,8
D Wright,1,87,5
T McBride,1,66,6
E Scott,0,58,3
J Thomas,0,24,3
N Craig Myers,0,15,2
A Prentice,0,9,1
G Sanders,1,59,2
B Waters,2,59,2
R Myers,0,8,1
A Young,0,63,5
N Gray,0,39,6
J Bobo,0,34,2
D Jackson,0,17,3
E Pancol,0,4,1
J Calhoun,0,0,2
T Jackson,1,68,2
L Benson,1,28,2
N Johnson,0,5,1
M Neal,0,4,1
T Devito,0,4,1
C Thompson,0,34,1
D Gentry,1,32,4
A Payne,0,25,1
C McCoy,0,22,3
M Marshall,0,12,1
J Ifedi,0,6,1
D Grier,0,4,1
T Barnett,0,3,3
C Sutton,3,173,8
M Williams,0,45,6
J Virgil,0,23,2
T Hennigan,0,14,2
K Watson,0,13,1
R Casey,0,4,1
D Evans,1,1,1
A Sanders,0,22,2
T Davis,0,17,2
M Carter,0,17,1
D Deveney,0,14,2
J Howard Jr,0,5,1
P Harris,0,4,1
A Brown,0,4,1
T Oliver,0,-2,1
J Mitchell,1,90,4
K King,0,82,2
T Turner,0,46,2
D Keene,0,4,1
D McClease,0,1,1
H Grimsley,0,0,1
M Stevenson,1,89,5
B Smith,0,18,2
K Porter,0,15,1
J Singleton,0,12,3
C Smith,0,12,1
T Brown,0,6,1
C Trahan,0,5,1
November,3,2019,16
D Coxie,2,93,4
A Gibson,1,93,4
C Austin III,1,81,5
K Jones,0,60,6
K Gainwell,0,9,1
K Wilson,1,6,1
J Magnifico,0,-1,1
T Tracy Jr,0,77,6
I Smith Marsette,1,43,4
N Ragaini,1,30,2
S Laporta,0,12,1
N Wieting,0,11,1
T Johnson,1,170,9
R Bateman,0,98,6
D Douglas,0,60,4
C Autman Bell,0,21,3
M Ibrahim,0,15,1
R Smith,0,4,1
C Wiley,0,0,1
D Jones,1,144,7
L Pettway,0,100,8
C Kolar,1,34,5
S Shaw Jr,0,31,3
T Milton,0,20,3
C Allen,0,10,1
L Akers,0,7,1
D Soehner,0,6,1
B Hall,0,2,1
D Duvernay,0,107,9
B Eagles,1,84,4
K Ingram,1,45,4
R Johnson,0,17,2
M Epps,1,13,2
A Woodard,0,7,1
D Schoen,1,84,2
P Brooks,0,63,4
L Weber,0,50,2
J Brown,0,32,5
J Gilbert,0,28,4
M Knowles,0,25,3
J Youngblood,0,9,1
N Lenners,0,5,1
H Trotter,0,2,1
L Long,0,1,1
G Campbell,2,92,5
B Wheaton,1,50,1
I Esdale,0,34,5
A Jennings,0,31,3
L Brown,0,12,1
K McKoy,0,11,4
S James,0,4,1
R Bell,0,150,9
D Peoples Jones,1,48,4
S McKeon,0,46,2
N Collins,1,45,3
C Johnson,1,39,1
T Black,0,27,1
M Sainristil,0,21,2
N Eubanks,1,5,1
T Wilson,0,3,1
C White,0,78,6
M Seybert,0,32,3
J Barnett,0,29,3
E Collins,0,19,2
T Gillison,0,7,2
M Rosenthal,1,1,1
E Moore,1,143,9
O Cooley,0,29,1
D Jackson,0,24,2
J Ealy,0,9,1
T Knight,0,7,2
J Chase,3,227,8
J Jefferson,2,112,9
T Moss,0,63,5
T Marshall Jr,0,32,4
R McMath,0,32,1
C Edwards Helaire,0,22,4
T Davis Prince,0,1,1
J Nance,0,58,4
J Knox,0,53,4
A Okwuegbunam,0,26,4
T Badie,0,20,5
B Banister,0,20,3
D Downing,0,13,3
D Gicinto,0,12,1
L Rountree III,0,2,1
V Jefferson,0,82,6
T Grimes,0,66,3
K Toney,0,48,1
J Hammond,1,45,2
K Pitts,0,38,4
L Perine,1,24,4
J Copeland,0,23,3
F Swain,0,4,1
F Green,0,30,1
K Hill,0,21,3
S Guidry,0,18,3
D Thomas,0,6,2
N Gibson,0,4,2
L Witherspoon,0,3,1
J Jeudy,0,114,7
D Smith,0,92,6
N Harris,1,51,3
H Ruggs III,0,39,3
J Waddle,1,35,1
J Billingsley,0,19,1
T Lee,1,154,7
J Marshall,1,112,7
J Pierce,0,39,4
I Upton,0,20,1
Y Ali,0,13,1
T West,0,3,1
T Johnson,0,2,1
A OHara,0,-5,0
B Rozner,3,130,8
J Myers,0,32,3
J Otoviano,0,28,2
A Trammell,0,22,3
A Walter,0,6,1
J Bull,0,4,1
E Emezie,1,90,8
T Thomas,0,45,4
J Houston,0,29,3
R Person Jr,1,28,2
D Carter,0,20,3
K Lesane,0,18,2
Z Knight,0,13,2
C Atwell,1,110,5
D Fitzpatrick,1,72,4
M Ford,2,52,3
H Hall,0,14,1
E Pfeifer,1,1,1
K Noa,0,72,3
J Spielman,1,71,4
J Stoll,0,43,2
W Mazour,0,29,3
A Allen,0,5,1
A Taylor,1,65,2
K Pryor,0,30,3
Q Cephus,0,23,3
J Ferguson,0,14,1
G Groshek,0,12,1
J Taylor,0,11,2
M Stokke,0,7,1
T Nicholson,2,98,5
R Downs III,0,71,6
O Clark,0,47,5
A Bodison,0,37,2
C Mills,0,28,3
I Lottie,0,25,2
J Ferguson,0,4,2
J Wyatt,0,3,1
J Huntley,0,3,2
M Sullivan,0,48,3
C Hardy,0,47,2
G Henderson,0,34,2
C Anthony,0,22,2
J Campbell,0,22,2
K Perry,0,19,2
B Rogers,0,19,3
A King,1,14,3
M Perez,0,7,1
C Kostroun,0,6,1
K Brown,0,5,1
R Lees,0,76,7
B Dingle,0,66,4
Z Simon,0,58,6
S Palmer,0,38,4
S Emilus,0,19,3
C Roberson,0,18,3
D Wiley,0,16,2
B Ally,0,11,1
A Billard,0,4,1
J Johnson Jr,0,-3,1
C Claypool,4,117,7
B Lenzy,1,87,2
C Finke,0,57,3
L Keys III,0,32,2
J Armstrong,0,12,2
M Cooper,1,73,3
C Williams,0,6,1
D Stoner,2,150,5
C Hubbard,0,42,2
L Wolf,0,24,4
J Woods,0,11,2
C Moore,0,6,1
J McCray,0,5,1
S Robinson Jr,1,68,6
D Charlot,0,46,3
A Parchment,0,39,5
K Lassiter II,0,35,5
E Fairs,0,21,1
Q Hampton,1,19,2
T Williams,0,17,3
P Williams Jr,0,6,1
J Johnson,1,93,5
J Johnson III,1,89,4
J Redd,0,44,3
T Dye,1,38,2
S Webb,1,27,2
J Delgado,0,16,1
M Pittman,0,11,1
B Addison,0,11,1
D Felix,0,4,1
J Taylor,0,55,6
J Joiner,0,25,2
T Reid III,0,19,2
B Casteel,0,17,4
T Cunningham,0,13,2
C Peterson,0,3,1
I Hodgins,1,93,6
N Togiai,1,76,8
T Bradford,1,41,4
C Flemings,0,41,5
J Irish,1,24,1
T Lindsey,0,13,2
B Aiyuk,1,173,10
F Darby,1,66,3
K Williams,1,38,3
E Benjamin,0,27,5
G Porter,0,16,1
T Hudson,0,7,1
N Matthews,0,7,1
K Hamler,0,52,2
P Freiermuth,0,32,2
J Dotson,0,30,2
J Brown,0,20,2
R Slade,0,18,1
M Hippenhammer,0,15,1
N Bowers,1,12,1
T Fryfogle,1,131,5
D Ellis,0,85,7
P Hendershot,0,51,7
W Philyor,0,50,2
N Westbrook,0,34,5
D Hale,0,11,1
S Scott III,0,4,2
R Walker Jr,0,3,1
M Bjorson,0,2,1
M Ziemba,0,0,0
B Melton,1,57,3
K Adams,0,41,1
S Jones,0,7,1
I Pacheco,0,6,1
I Washington,0,6,1
M Jabbie,0,3,1
A Young,0,2,3
P Woods,0,-1,1
November,3,2019,16
C Olave,0,139,4
B Victor,2,68,5
K Hill,1,62,4
J Gill,1,38,2
L Farrell,1,36,2
G Wilson,0,13,1
S Wiglusz,0,11,1
D McCall,0,6,1
J Hausmann,1,4,1
C Sutherland,0,64,3
K Baker,0,21,1
J Tolbert,0,14,1
Z Crosby,0,10,1
J Wayne,0,6,1
T Minter,0,1,1
J Bell,0,51,3
J Bradley,0,27,3
N Johnson,1,24,3
E Mitchell,0,20,2
P LeBlanc,0,10,3
N Ralston,0,3,1
H Bergeron,1,1,1
R St Felix,0,70,2
E McDoom,0,53,3
K Joiner Jr,0,49,1
X Weaver,0,39,2
M Wilcox,1,29,5
B Miller,0,23,2
J Mathis,0,7,1
J Cronkrite,0,-3,2
M Warren II,0,30,2
M Mbodj,0,22,2
G Doaks,0,16,2
J Deguara,0,10,2
J Jackson,0,0,1
J Blue,1,131,12
K Yeboah,2,63,5
B Mack,0,48,5
D Martin Robinson,0,32,1
J Barbon,0,14,1
J Gardner,0,7,1
I Wright,0,2,1
D Mooney,0,38,3
T James,0,34,4
J McMillan,0,27,1
J McCleskey,0,18,1
J Jackson,0,17,1
C Carroll,0,-2,1
A Jones,0,-2,1
J Wydermyer,0,79,5
Q Davis,0,48,5
J Ausbon,0,46,3
A Smith,0,22,3
C Richardson,1,17,1
I Spiller,0,9,3
K Markway,0,47,5
C Terrell,0,45,3
S Smith,0,41,2
K Harris,0,26,3
T Adkins,0,25,1
C Dawkins,0,21,1
R Dowdle,0,10,4
R Turner,2,116,3
E Ezukanma,1,91,4
D Rigdon,1,75,4
M Mannix,0,20,3
D Thompson,0,17,1
S Thompson,0,11,3
T Henry,0,3,1
T Barber,0,137,8
J Reagor,1,83,3
J Stephens Jr,0,40,3
D Davis,0,20,2
T Hunt,0,17,2
S Olonilua,0,15,3
D Anderson,0,7,3
A Lynn,1,4,1
M Mitchell,1,47,2
A Watkins,0,45,1
T Blakes,0,8,1
H Pittman,0,-4,1
J Cowing,0,85,5
A Busey,1,31,2
T Wolf,0,25,1
R Flores,0,25,2
J Garrett,0,23,2
K Johnson,0,12,1
J Fields,0,9,1
W Dawn Jr,0,8,1
J Trussell,0,4,1
D Woods Jr,1,63,6
G Fauolo Sr,0,57,3
T Collins,0,-2,1
J Smart,0,106,9
C Byrd II,0,60,5
J Ward,0,52,4
J Sharsh,0,39,5
F Holly III,0,0,1
B Kuithe,1,132,5
S Nacua,1,83,1
Z Moss,0,73,4
B Thompson,0,21,1
C Fotheringham,0,12,1
J Dixon,0,10,1
S Enis,0,4,1
K Phillips,0,86,7
D Asiasi,0,72,5
J Erwin,0,17,1
D Felton,0,13,3
J Kelley,0,12,1
C Cota,0,10,1
M Martinez,0,7,1
J Wilson,0,2,1
Z Franklin,0,97,7
J Cephus,1,95,3
C Strickland II,1,79,5
S Jones,0,31,2
S McCormick,0,14,1
L Watson,0,5,1
D Griffin,0,4,1
G Sharp,0,0,1
Q Watkins,1,137,7
T Jones,1,97,8
N McLaurin,0,31,1
D Harris,0,22,5
K Perkins,0,3,1
S Mariner,1,123,4
D Thompkins,0,51,4
G Bright,1,44,3
T Compton,0,38,3
C Repp,0,32,2
J Nathan,0,24,4
S Scarver,0,5,1
J Harshman,0,76,6
A Conway,0,64,5
A Eberhardt,0,14,1
G Gentry,0,14,2
J Marcotte,0,12,2
B Brenton,0,5,1
X Valladay,0,0,3
B Bresnahan,0,32,2
C Johnson,0,21,2
R Neal,0,16,1
K Lipscomb,0,12,4
K Vaughn,0,9,2
C Thomas Jr,0,45,2
K Smoke,0,28,1
J Ali,1,27,3
B Oliver,0,18,2
K Upshaw,0,8,1
A Hayes,0,5,1
A Wagner,0,-4,1
B Arconado,1,148,9
E Winston Jr,2,107,11
D Martin,1,76,4
T Harris,0,58,5
D Patmon,0,54,5
R Bell,0,37,1
M Borghi,1,34,8
C Jackson Jr,0,6,1
M Wilson,1,114,5
C Wedington,0,109,7
S Fehoko,2,92,3
C Parkinson,0,80,5
C Scarlett,0,40,3
A Jones,0,29,5
N Peat,0,21,1
S Harrington,0,5,1
O St Brown,0,4,1
J Symonds,0,0,1
T Harrison,1,94,3
T Terry,1,90,4
G Nabers,0,68,2
K Gavin,0,24,2
J Young,0,23,2
D Matthews,1,12,1
A Dent,0,3,1
K Laborn,0,3,1
J Booker,1,84,6
M Jefferson,0,67,5
D Bell,0,35,4
J Ferrell,0,22,3
E Gray,0,22,1
T Allen,0,18,5
D Norris,0,8,1
J Merritt,0,6,1
T Farmer,0,5,1
J Knight,0,3,1
J Ortega Jones,0,90,3
Q Morris,1,86,6
R Marlow III,0,41,4
J Wayne Prather,0,22,4
A Dorris,0,9,2
D Jones,0,2,2
I Cox,1,83,4
S Hooks,0,79,3
J Buckner,1,54,2
R Luehrman,0,24,3
J Ross,1,22,1
T Walton,0,5,1
M Brinkman,0,34,4
S Tears,0,24,2
D Crawford,1,22,2
C Tucker,0,11,1
T Richie,0,8,3
A Jackson III,2,78,5
Q Williams,0,54,5
L Latu,1,50,3
D Drummond,0,41,3
M Sexton,0,7,1
H Beydoun,0,5,3
A Nunn,0,89,5
D Lee,0,47,3
J Patterson,1,35,3
K Marks,0,1,1
R Cook Jr,0,0,1
D McKinley Lewis,0,88,4
B Mitchell,0,60,2
D Rosi,0,26,2
R Jones,0,20,2
D Phillips,0,19,3
T Ferrell,0,17,1
D Maddox,0,12,1
S Seymour,0,6,1
J Sorenson,0,46,3
D Johnson,0,25,1
A Homer,0,17,2
T Shelton,0,11,2
C Blakely,0,10,1
J Bester,0,8,1
N Stewart,0,66,3
T Scippio,1,43,2
J Hicks,0,40,5
J Knight,0,35,4
P Hayes Patrick,0,13,1
M Carter,0,74,2
A Brown,2,28,2
T Oliver,1,13,1
T Davis,0,9,1
N Cottrell,0,5,1
T Hines,0,88,4
D Carter,0,46,4
J Houston,0,39,3
J Provillon,0,20,1
Z Knight,0,11,1
C Angeline,1,10,2
E Emezie,0,7,3
T Thomas,0,6,1
A Conway,0,35,3
R Ismail Jr,0,24,3
A Eberhardt,0,14,1
J Harshman,0,8,1
W Jackson,1,95,6
T McBride,0,78,6
D Wright,0,25,3
N Craig Myers,0,19,2
J Waddle,1,101,3
D Smith,2,94,4
J Jeudy,0,66,2
T Shavers,0,20,1
J Metchie,0,17,1
N Harris,1,12,1
O Cosenke,0,46,4
C Bardall,0,28,1
C Young,0,20,2
J Young,0,11,1
D Patten,0,7,1
T Adams,0,0,1
T Hennigan,0,70,2
C Sutton,1,45,2
M Williams,0,28,1
J Virgil,0,26,3
K Watson,1,19,1
J Banks,1,82,5
M Hays,0,31,3
J Haydel,0,25,5
H White,0,21,2
M Hilts,0,5,1
C Twyford,0,-10,2
C Peterson,0,63,4
J Joiner,0,21,1
B Curry,0,20,1
T Cunningham,0,14,3
J Taylor,0,10,3
B Wolma,0,4,1
B Casteel,0,3,1
B Kuithe,0,81,4
D Simpkins,1,34,4
Z Moss,0,32,4
J Dixon,0,29,3
D Vickers,0,16,2
C Fotheringham,0,11,1
S Nacua,0,11,1
S Enis,0,6,1
J Whitlow,0,46,2
S Williams,0,45,4
M McClain,0,37,1
Z Farrar,2,31,2
M Hill,0,25,3
A Schwartz,0,25,4
P Ozmint,0,13,1
E Stove,0,12,2
H Joiner,1,10,1
J McFadden,0,4,1
S Shivers,0,3,1
J Creamer,0,20,1
K Watson,0,17,3
R Adams,0,15,3
J Stanton,0,8,1
T King,0,6,1
C Smith,0,4,1
D Ware,0,2,1
M Vice,0,0,2
S Fleming,0,-2,1
L Welch,0,-7,1
B Aiyuk,1,161,7
F Darby,2,125,4
E Benjamin,0,54,5
K Williams,0,51,2
J Kerley,0,10,2
T Hudson,0,5,1
N Matthews,0,2,1
J Johnson III,2,207,10
J Johnson,0,41,3
S Webb,0,28,2
T Dye,0,20,2
B Addison,0,5,1
J Delgado,0,3,1
C Habibi Likio,0,0,1
D Mims,1,125,7
C Platt,0,66,4
R Sneed,0,21,2
J Hasty,0,7,2
J Atkinson,0,6,1
J Lovett,0,3,1
D Duvernay,0,78,10
M Epps,0,40,3
B Eagles,0,26,2
R Johnson,0,16,3
J Smith,0,16,2
A Woodard,0,14,1
K Ingram,0,10,1
V Tucker,1,121,5
C Roberson,0,29,1
T Ringwood,0,12,1
J Hunt,0,5,1
C Dollar,0,-1,1
B Knox,0,40,1
O Obialo,0,22,1
A Levias,0,17,2
S Evans,0,4,1
G Morrell,0,3,1
R Medaris,0,19,2
A Pierce,0,16,2
M Mbodj,0,16,2
T Tucker,0,6,2
G Doaks,0,5,1
J Blue,0,120,13
J Barbon,0,28,2
R Davis,0,27,3
B Mack,0,17,2
K Yeboah,1,16,1
D Martin Robinson,0,12,1
I Wright,0,12,3
L Shenault Jr,1,100,7
D Stanley,0,52,3
T Brown,0,42,4
B Russell,0,24,1
K Nixon,0,5,1
A Fontenot,0,0,1
H Bryant,0,82,5
A Fuller,0,43,6
T Bynum,0,41,3
C Otton,1,25,3
A Baccellia,0,10,2
S Ahmed,0,3,1
J Westover,0,2,1
C Ross,2,169,8
M Drayton,0,99,3
J Rose,1,42,3
K Mensah,0,36,3
E Jeffreys,0,27,1
D Williams,0,23,1
J Medlock,0,22,2
H Maurisseau,0,15,1
T Snead,0,126,16
C Johnson,0,85,4
D Farrier,0,71,5
B Proehl,0,49,6
Z Byrd,1,43,3
T Gaiter IV,1,82,6
S Thornton,1,70,6
A Jones,0,5,1
N Maxwell,0,2,1
D Price,0,1,1
D Scott,0,0,1
W Mallory,0,71,4
M Pope,1,49,2
C Harris,0,29,2
M Irvin II,0,25,1
K Osborn,0,25,3
J Thomas,0,22,2
M Harley,0,19,2
D Wiggins,1,9,3
R Rivers,1,88,7
J Rice,0,71,5
Z Pope,0,50,4
K Wheatfall,1,35,4
E Edwards,1,33,3
D Grim,1,14,3
J Hokit,0,-3,1
J Kelly,0,-10,1
E Cooks,1,60,5
R Doubs,2,33,6
J Lockhart,0,17,2
D Christian,0,15,2
T Taua,0,14,2
B OLeary Orange,0,7,1
M Stovall,0,5,1
H Ikahihifo,0,3,1
G Pickens,1,57,2
D Swift,0,29,4
T Simmons,0,27,1
K Jackson,0,22,1
D Blaylock,0,11,1
D Robertson,0,10,1
C Woerner,0,7,1
J Ausbon,1,96,9
Q Davis,0,64,5
K Rogers,0,48,3
J Wydermyer,0,40,4
R Renick,0,10,1
I Spiller,0,9,2
C Baldree,0,8,1
J Sharsh,1,95,10
J Smart,0,82,7
C Byrd II,0,29,4
J Ward,0,9,1
K Smith,0,74,6
P Houston,0,47,5
J Matthews,0,32,4
C Jasmin,0,25,2
E Kothe,0,19,2
I Richardson,0,13,1
D Bellinger,0,9,1
B Busbee,0,5,1
E Dedeaux,0,4,1
K Williams,0,1,1
J Byrd,0,0,1
P Hendershot,0,62,6
N Westbrook,0,49,2
T Fryfogle,0,39,4
D Ellis,0,36,3
M Marshall,0,32,1
D Hale,0,6,1
S Scott III,0,0,1
N Collins,3,165,6
D Peoples Jones,1,73,5
G Jackson,0,50,1
M Sainristil,0,35,1
T Black,0,30,3
R Bell,1,6,1
N Eubanks,0,6,1
H Haskins,0,3,1
S McKeon,0,-2,1
I Smith Marsette,0,121,4
T Tracy Jr,0,56,6
S Beyer,0,40,1
S Laporta,0,36,2
N Ragaini,0,27,2
N Wieting,0,25,2
T Goodson,0,3,1
D Navarro,1,36,3
J Imatorbhebhe,0,36,4
J Williams,0,24,4
C Washington,0,21,3
C Reams,0,19,2
R Bonner,0,6,1
G Palmer,0,2,1
C Kolar,0,100,6
L Pettway,2,96,6
D Jones,0,74,7
B Hall,1,40,2
S Shaw Jr,1,29,3
C Allen,0,16,2
L Akers,0,10,2
J Lang,0,7,1
A Parchment,0,86,8
S Robinson Jr,1,75,5
K Lassiter II,0,61,5
D Charlot,0,52,2
P Williams Jr,1,52,2
S Roe,1,2,1
M Carrigan,0,178,8
I McKoy,3,159,6
A Dixon,0,15,1
K Price,0,12,2
K Orr,0,5,1
W Fletcher,1,74,4
Y Tyler,0,61,4
J Hall,0,33,3
A Davis,0,19,2
R Miller,0,12,2
N Givan,0,9,1
A Wagner,0,9,1
N Ogneovic,0,8,1
T Williams,0,74,8
C Dowell,0,41,3
Z Wallace,0,36,2
L Young,0,20,2
C Philpott,0,16,1
J Bowe,0,14,4
J Moore,0,9,1
K Butler,0,6,1
J Bradley,1,96,5
J Jackson,0,51,4
C Allen,0,38,2
J Williams,0,37,2
J Bell,0,26,3
B Legendre,0,22,2
P LeBlanc,0,20,2
N Johnson,0,15,2
P Migl,0,15,1
R Calais,0,13,2
B Smith Jr,0,8,1
C Gossett,0,3,1
A Allen,0,0,1
K Geiger,0,44,6
D Billingsley,0,37,2
R Todd,0,33,2
A Lewis,0,32,2
L Whittemore,0,21,2
D Adkinson,0,17,2
T Woolfolk,0,11,1
K McClain,0,8,1
M McCray,1,114,3
Z Jackson,1,72,4
J Pederson,0,60,3
J Hodoh,0,47,4
J Bloomfield,0,30,1
P Carter Jr,0,18,2
A Vaughn,0,4,1
J Johnson,0,1,1
L Collins Jr,0,60,2
R White,1,58,2
K Tyler,1,35,3
C Marable,0,27,4
I Likely,0,23,1
J Heiligh,1,16,1
T Holmes,0,3,1
C Atwell,2,152,5
S Dawkins,1,29,1
J Davis,1,28,1
M Ford,1,17,3
H Hall,0,12,1
J Jordan,0,87,2
T Jackson,1,64,3
T Harris,0,58,6
A Hackett,1,23,2
L Benson,0,11,1
S Riley,0,6,1
M Neal,0,0,2
J Chase,2,144,6
T Moss,0,68,4
C Edwards Helaire,0,65,7
R McMath,0,27,2
J Jefferson,1,27,4
T Marshall Jr,0,12,1
J Emery Jr,0,9,1
T Burks,0,80,3
M Woods,1,47,3
J White,0,27,2
R Boyd,0,27,2
H Henry,0,17,2
K Jefferson,0,-8,1
B Cobbs,0,12,1
D Demus,0,12,1
C Okonkwo,0,11,1
D Jones,0,10,1
T Mabry,0,6,1
N Barnes,0,3,1
A McFarland Jr,0,3,1
J Spielman,2,104,7
A Allen,0,30,1
M Williams,0,24,1
D Mills,0,19,2
K Warner,0,14,2
R Johnson,0,12,1
L McCaffrey,0,12,1
J Stoll,0,7,1
J Woodyard,0,4,2
C Hickman,0,0,1
J Johnson,1,49,4
K Horn,0,36,2
S Palmer,0,32,1
Z Simon,1,15,2
B Ally,0,9,2
S Emilus,0,7,2
B Dingle,0,5,1
C Roberson,0,2,4
J Johnson Jr,0,-9,2
T Shumway,1,92,4
T Allgeier,1,57,1
L Katoa,1,38,3
M Bushman,0,36,2
G Romney,1,26,2
I Rex,0,23,1
M Simon,0,20,2
A Hifo,0,13,2
T Ika,0,10,2
J McChesney,0,-7,2
B Banister,0,46,5
J Knox,0,33,2
D Parker Jr,0,25,4
N Hea,0,24,2
T Badie,2,22,2
K Scott,0,21,1
J Nance,0,10,1
J Palmer,0,124,6
J Jennings,1,115,5
M Callaway,1,110,6
D Wood Anderson,0,24,3
T Jordan,0,22,1
T Chandler,0,12,1
E Gray,0,8,1
K Hill,1,84,3
J Payton,0,34,1
F Green,0,30,3
D Thomas,1,28,3
D Jones,0,9,2
S Guidry,0,8,1
O Mitchell,0,6,1
A Williams,1,6,2
B Hohenstein,0,115,4
K Clark,0,56,11
J Fink,0,40,3
T James,1,34,5
J Lee,0,10,2
J Pierce,1,71,4
J Marshall,2,69,5
T Lee,0,39,5
I Upton,0,33,1
M Tinsley,0,13,1
C Mobley,0,9,1
Y Ali,0,6,2
T West,0,4,1
A Moore,1,194,14
M Joyner,0,44,6
B Watson,0,21,2
D Brown,0,17,3
D Savedge,0,16,2
N Fitzgerald,0,15,5
C Hendrick Jr,0,7,2
D Anthony Jr,0,5,1
I Spencer,0,3,1
C Cunningham,0,2,2
R Washington,0,-3,1
R Mitchell,1,48,3
M Cooper,0,41,3
C Williams,0,33,1
K Mahekau,0,32,1
C Warren,0,8,1
R Rice,1,76,3
J Proche,1,60,7
C Sanders,0,51,3
T Page,0,31,1
K Granson,0,30,1
R Becker,0,3,1
D Brown,1,83,3
E Simmons,1,33,1
R Groves,0,24,3
M Carter,0,11,1
K Morales,0,9,1
J Bargas,1,4,1
A Williams,0,-3,1
D Durden,0,69,7
Y McKee,0,63,9
S Peterson,0,13,1
C Ellington,0,8,2
T Cannon,0,6,1
K Rogers,1,2,1
O Clark,0,72,9
J Wyatt,0,33,1
C Mills,0,32,1
A Bodison,0,23,2
J Huntley,0,9,2
T Nicholson,0,7,2
J Adkins,1,6,2
J Garrett,1,101,4
J Cowing,1,69,4
T Wolf,0,50,5
W Dawn Jr,0,42,3
J Trussell,0,42,2
K Johnson,0,34,4
A Busey,0,20,2
C Patterson III,0,29,2
A Molina,1,27,1
J Kress,1,24,3
E Logan Greene,0,5,1
A Umeh,0,5,1
B Waters,2,171,4
G Sanders,2,156,5
R Lees,0,53,3
M Washington,0,11,1
J James,1,9,1
T Pugh,0,8,1
D Anderson,0,8,1
R Chiaokhiao Bowman,0,6,1
T Johnson,1,125,7
R Bateman,3,78,7
C Autman Bell,0,8,1
C Kmet,1,78,7
C Finke,1,71,7
C Claypool,1,60,7
T Tremble,0,13,2
L Keys III,0,11,2
G Takacs,0,10,1
T Jones Jr,0,6,1
K White,0,29,3
H Long,0,17,3
A Dillon,0,14,1
Z Flowers,0,2,1
D Bailey,0,1,1
K Hill,1,46,4
C Olave,1,44,2
A Mack,0,27,2
B Victor,0,21,2
G Wilson,0,21,2
J Ruckert,0,13,2
J Dobbins,0,11,1
M Teague III,0,5,1
K Hamler,0,45,3
P Freiermuth,0,40,6
J Shorter,0,28,3
N Bowers,0,12,1
J Dotson,0,6,1
J Brown,0,-3,2
C Rambo,0,77,6
L Morris,0,32,2
B Willis,1,20,1
C Lamb,1,16,2
T Hunt,0,34,3
D Anderson,0,15,1
T Barber,0,10,1
J Reagor,0,9,1
S Olonilua,0,-3,1
A Trammell,0,91,7
B Rozner,0,70,5
J Myers,0,32,2
J Bailey,0,9,2
A Pitre III,0,7,1
N Ellerbe,0,-3,1
G White,0,42,3
