name, rushes, rushing touchdowns, rushing yards
Derrell Hutsona,5,0,15
Jason Hill,1,0,-2
Chauncey Washington,18,1,71
Emmanuel Moody,8,0,69
CJ Gable,3,0,6
John David Booty,3,0,-11
Courtney Tennial,21,1,120
Paul Smith,10,1,69
Cauvey Jackson,5,1,68
Damion Fletcher,24,0,110
Bobby Weakley,1,0,5
Jeremy Young,3,0,5
Stephen Reaves,2,0,3
Conrad Chanove,1,0,-3
Ahmad Bradshaw,18,1,181
Bernard Morris,10,0,39
Chubb Small,6,0,17
Kevin Smith,26,0,166
Jason Peters,13,0,108
Kyle Israel,3,1,5
Steven Moffett,1,0,-4
Andre Brown,18,0,113
Toney Baker,12,0,44
John Dunlap,1,0,6
Daniel Evans,3,0,-7
Lorenzo Booker,14,0,58
Antone Smith,10,0,25
Chris Davis,1,0,10
Joe Surratt,1,0,0
Drew Weatherford,5,0,-5
Brett Ratliff,8,0,64
Darryl Poston,14,0,47
Eric Weddle,5,0,14
Derrek Richards,1,0,4
Mike Liti,2,0,4
Brent Casteel,5,0,3
Marquis Wilson,1,0,-5
Lonta Hobbs,22,1,67
Detrick James,2,0,17
Marcus Jackson,5,0,4
Jeff Ballard,2,0,-7
Eugene Gross,13,0,50
Desmond Gee,5,0,26
DeMarco McNair,13,0,24
Clint Marks,3,0,-4
Anthony Allen,7,1,70
George Stripling,8,0,39
Brock Bolen,3,0,33
Harry Douglas,1,0,23
Kolby Smith,9,1,19
JaJuan Spillman,1,0,7
Rod Council,1,0,-1
Hunter Cantwell,1,0,-4
Chad Hall,12,1,59
Jacobe Kendrick,6,0,40
Shaun Carney,16,0,35
Justin Handley,2,0,20
Ryan Williams,5,0,17
Chad Smith,1,0,9
Beau Suder,2,0,7
Kip McCarthy,2,0,6
Adam Ballard,27,0,134
Brian Hampton,22,2,105
Reggie Campbell,7,0,58
Shun White,3,0,13
Zerbin Singleton,1,0,8
Matt Hall,4,0,5
Byron McCoy,1,0,-6
Reggie Arnold,10,0,48
Corey Leonard,7,1,48
Cedric Wilkerson,10,0,42
Chris James,9,0,38
Travis Hewitt,2,0,-4
Calvin Dawson,16,1,71
Kinsmon Lancaster,10,0,29
Errol Hogan,5,0,24
JJ McCoy,1,0,5
Aaron Stringfellow,1,0,1
Chance Payne,2,0,0
Kenneth Darby,18,0,115
Tim Castille,3,0,14
Jimmy Johns,5,1,9
Ali Sharrief,2,0,2
LeRon McClain,1,0,1
John Parker Wilson,5,0,-7
Requan Boyette,9,0,97
Clifford Harris,5,0,30
Justin Boyle,11,0,29
Thaddeus Lewis,7,1,13
Ronnie Drummer,2,0,12
Aaron Fryer,2,0,11
Tielor Robinson,4,0,7
Marcus Jones,1,0,2
Wesley McMahand,14,2,80
Tony Moore,10,1,63
Carlo Sandiego,5,1,40
Mike Viti,5,1,21
Tony Dace,7,0,19
Chase Prasnicki,1,0,17
Tim Frye,2,0,9
Collin Mooney,1,1,9
Geoffrey Hewitt,2,0,7
Jamal Robinson,2,0,5
Matt Feiden,1,0,4
Christopher Nichols,1,0,2
David Pevoto,1,0,2
Kenny Irons,15,0,75
Brad Lester,4,0,28
Carl Stewart,1,0,4
Courtney Taylor,1,0,-2
Tre Smith,1,0,-11
Brandon Cox,9,0,-34
Darren McFadden,28,1,145
Felix Jones,13,1,104
Reggie Fish,1,0,28
Mitch Mustain,2,0,4
Ian Johnson,14,1,92
Vinny Perretta,5,0,57
Jared Zabransky,9,2,54
Brett Denton,11,1,50
Jon Helmandollar,1,0,8
Taylor Tharp,1,0,4
Drisan James,1,0,0
Patrick Jackson,15,1,70
Daniel Porter,8,1,65
Frederick Franklin,8,0,32
Michael Mosley,1,0,-11
Zac Champion,3,0,-15
James Starks,19,0,65
Tony Paoli,1,0,-4
Drew Willy,10,0,-19
BJ Hill,28,2,116
MiQuale Lewis,10,1,99
Corey McGee,2,0,9
Nate Davis,2,0,8
Fui Vakapuna,4,1,56
Curtis Brown,11,1,46
Manase Tonga,5,0,23
Mike Hague,5,0,18
Ray Hudson,5,0,12
John Beck,1,0,5
Atiyyah Henderson,21,0,93
Brandon Bornes,9,1,31
Mekell Wesley,1,0,14
Kevin Craft,5,0,2
Tyler Campbell,2,1,1
Justin Forsett,27,1,163
Marshawn Lynch,7,0,50
Marcus OKeith,5,0,18
Robert Jordan,1,0,3
Nate Longshore,1,1,1
Byron Storer,1,0,0
Dennis Dixon,11,0,45
Jonathan Stewart,18,1,25
Dustin Grutza,12,0,72
Greg Moore,15,0,52
Butler Benton,9,1,30
Bradley Glatthaar,11,0,26
Doug Jones,3,0,12
Derrick Stewart,1,0,6
Dennis Kennedy,13,0,29
Andre Walker,3,1,15
Luke Getsy,3,0,-8
Bernard Jackson,13,0,93
Hugh Charles,15,1,72
Mell Holliday,11,1,65
Byron Ellis,8,1,40
Dusty Sprague,1,0,11
Patrick Williams,1,0,-5
Paul Mosley,20,2,85
Brandon Whitaker,3,0,40
Shawn Bell,2,0,-14
Gartrell Johnson,15,1,57
Michael Myers,8,0,54
Nnamdi Ohaeri,8,0,36
Alex Square,2,0,4
Billy Farris,1,0,-3
Caleb Hanie,9,1,-18
David Peeples,9,1,39
Erick Jackson,5,0,10
Shane Steichen,1,0,5
Rocky Hinds,7,0,-2
Brandon Fractious,19,1,102
Brandon Simmons,17,1,57
James Pinkney,10,1,42
Patrick Dosh,1,0,5
Ryan Dougherty,1,1,2
Jason Snelling,16,1,103
Cedric Peerman,3,0,26
Jameel Sewell,8,0,24
Kestahn Moore,10,0,36
Tim Tebow,9,1,35
Jarred Fayson,3,0,11
Percy Harvin,1,0,9
Andre Caldwell,2,0,9
Jemalle Cornelius,1,0,7
Brandon James,1,0,0
Eric Wilbur,1,0,-2
Chris Leak,3,0,-3
Jacob Hester,9,0,43
JaMarcus Russell,4,0,19
Alley Broussard,8,0,15
Early Doucet,2,0,12
Craig Davis,1,0,1
Justin Vincent,1,0,0
Kregg Lumpkin,13,0,78
Thomas Brown,8,0,57
Brannan Southerland,4,1,17
AJ Bryant,1,0,-2
Joe Tereshinski III,1,0,-5
Arian Foster,15,3,63
LaMarcus Coker,12,0,57
Montario Hardesty,1,0,6
Erik Ainge,4,1,-6
Tashard Choice,26,2,138
Reggie Ball,15,1,84
Rashaun Grant,1,0,9
Lance Ball,23,0,116
Keon Lattimore,5,0,2
Sam Hollenbach,7,0,-26
Nate Ilaoa,14,0,151
Colton Brennan,7,1,14
Reagan Mauia,1,0,-2
Brandon Fragger,10,1,54
Robert Hubbard,6,0,30
Luke Lippincott,4,0,14
Travis Moore,1,0,6
Jeff Rowe,4,0,4
Jackie Battle,7,1,37
Anthony Alridge,4,0,15
Roy Otis,1,0,14
Roshawn Pope,3,0,0
Kevin Kolb,7,1,-28
Tyrell Fenroy,24,1,110
Jerry Babb,12,1,73
Matt Desormeaux,1,0,51
Deon Wallace,5,0,22
Corey Frederick,1,0,10
Chester Johnson,1,0,3
Brian Flowers Jr,19,2,91
Jayson Bird,14,0,67
Steven Wichman,7,0,-3
Chris Nwoko,3,0,26
Jeremiah Williams,8,0,19
Matt Pratt,1,0,3
Alex Bernard,1,0,0
Chase Holbrook,4,0,-17
Pierre Thomas,22,1,126
Juice Williams,10,0,53
Rashard Mendenhall,5,0,29
EB Halsey,1,0,1
Marcus Thigpen,13,0,91
Kellen Lewis,11,1,47
Josiah Sears,7,2,29
Damian Sims,20,2,155
Shonn Greene,11,1,88
Sam Brownlee,3,0,19
Drew Tate,4,0,17
Dana Brown,2,0,7
Kory Sheets,14,0,73
Jaycen Taylor,8,1,63
Dario Camacho,6,0,35
Curtis Painter,4,0,15
Joey Elliott,2,0,7
Dorien Bryant,1,0,5
Dray Mason,1,0,4
Bret Meyer,13,1,26
Stevie Hicks,6,0,21
Ryan Kock,3,0,9
Austin Flynn,1,0,4
RJ Sumrall,1,0,-7
Cody Glenn,19,2,148
Brandon Jackson,22,1,116
Zac Taylor,4,0,-13
Jon Cornish,23,0,128
Brandon McAnderson,2,0,5
Adam Barmann,2,0,-20
Mike Goodson,8,0,79
Jorvorskie Lane,10,2,48
Stephen McGee,12,1,30
Leon Patton,21,1,151
Josh Freeman,7,1,16
James Johnson,6,0,13
Terry Petrie,2,0,0
Keith Toston,14,1,109
Mike Hamilton,9,0,50
Robert Reid,13,0,31
Dantrell Savage,3,0,3
Julius Crosslin,2,0,0
Rafael Little,13,0,50
Tim Masthay,1,0,17
Tony Dixon,5,0,13
Andre Woodson,6,1,-1
Keenan Burton,1,0,-7
Cory Boyd,25,1,113
Syvelle Newton,14,1,77
Javarris James,16,1,111
Kyle Wright,5,0,23
Kirby Freeman,2,0,9
Charlie Jones,5,1,4
Derron Thomas,3,0,-3
Barrington Edwards,10,0,37
Cam Sexton,6,0,11
Joe Dailey,4,0,5
Ronnie McGill,7,1,3
Larry Edwards,1,0,2
Mike Hart,22,0,122
Kevin Grady,12,0,51
Brandon Minor,3,1,39
Jerome Jackson,2,0,2
Carlos Brown,2,0,-1
Jehuu Caulcrick,14,1,29
Drew Stanton,7,1,24
Jerramy Scott,4,0,5
AJ Jimmerson,1,0,2
Amir Pinnix,26,2,76
Logan Payne,1,0,4
Justin Valentine,1,0,0
Bryan Cupito,6,0,-12
Tony Hunt,31,2,144
Derrick Williams,3,0,22
Brendan Perretta,1,0,-2
Rodney Kinlaw,1,0,-3
AJ Wallace,2,0,-5
Anthony Morelli,2,0,-6
BenJarvus Green Ellis,24,2,101
Mico McSwain,4,0,26
Marshay Green,2,0,23
Seth Adams,1,0,2
Brent Schaeffer,7,0,-4
Mackenzi Adams,11,0,51
Chris Nickson,8,0,49
Cassen Jackson Garrison,18,0,45
Jared Hawkins,2,0,6
Earl Bennett,1,0,-9
Brett Upson,1,0,-13
Arnil Stallworth,8,0,40
Brandon Thornton,4,0,19
Anthony Dixon,9,1,15
Justin Williams,2,0,13
Lance Long,1,0,-1
Mike Henig,1,0,-3
Omarr Conner,9,0,-8
Tray Rutland,1,0,-8
Ty Evans,1,0,-11
Steve Slaton,26,1,185
Patrick White,11,2,76
Owen Schmitt,6,2,28
Darius Reynaud,1,0,25
Rodney Ferguson,24,1,79
Terence Brown,1,0,11
Martelius Epps,3,0,2
Matthew Quillen,2,0,2
Chris Nelson,2,0,-5
Donovan Porterie,3,0,-11
Wynel Seldon,17,0,55
Joseph Harris,9,0,36
Billy Vinnedge,1,0,17
Devin Moore,4,0,12
Karsten Sween,6,0,-6
Darius Walker,25,1,153
James Aldridge,4,0,25
Munir Prince,6,0,17
Brady Quinn,4,0,9
Anthony Kimble,15,0,63
Toby Gerhart,6,0,28
TC Ostrander,1,0,11
Emeka Nnoli,1,0,1
Ray Jones,1,0,-1
Trent Edwards,7,0,-30
Jamario Thomas,38,0,124
Evan Robertson,4,0,3
Johnny Quinn,1,0,0
Woody Wilson,8,0,-6
Daniel Meager,4,0,-13
Julian Reams,27,0,96
John Ellis,1,0,8
Chris Cook,1,0,0
Josh Padrick,5,0,-7
Antonio Pittman,13,2,61
Troy Smith,7,0,54
Maurice Wells,7,0,18
Beanie Wells,5,0,6
Chris Bullock,21,0,72
Dan Macon,3,0,63
Anthony Turner,7,0,11
Freddie Barnes,3,0,10
Corey Partridge,1,0,4
Kalvin McRae,19,2,120
Austen Everson,8,0,92
Voncarie Owens,4,0,25
Chris Garrett,3,0,18
Mitch Morsillo,1,0,2
Mark Bonds,15,0,64
Brandon West,14,0,49
Ryan Cubit,6,0,-10
Adrian Peterson,25,1,109
Paul Thompson,7,0,18
Manuel Johnson,1,0,9
Allen Patrick,2,0,2
Jamaal Charles,12,0,65
Selvin Young,11,1,60
Colt McCoy,6,0,11
Billy Pittman,1,0,-8
Yvenson Bernard,17,0,91
Matt Moore,11,0,-27
Derrell Hutsona,6,0,68
Darryl Blunt,1,0,23
Dwight Tardy,10,0,17
DeMaundray Woolridge,12,0,16
Alex Brink,8,0,-39
Benjamin Williams,22,1,108
Matt Grothe,15,3,82
Pat Julmiste,3,0,16
Grant Gregory,1,0,-1
Terry Caulley,14,0,38
Donald Brown II,3,0,15
Lou Allen,3,1,5
Deon Anderson,1,0,3
Matt Bonislawski,5,0,-1
Delone Carter,16,0,57
Curtis Brinkley,7,0,27
Perry Patterson,10,0,8
LaRod Stephens Howling,27,1,221
Dorin Dickerson,1,0,10
Tyler Palko,4,1,6
Conredge Collins,2,0,1
Tim Brown,12,1,76
Jason Harper,7,0,16
Adam DiMichele,6,0,-42
Jon Drager,18,2,84
Julian Edelman,17,1,78
Tony Howard,13,0,47
Matt Forte,19,1,178
Lester Ricard,6,0,-16
Andre Anderson,2,0,-17
Quinton Smith,19,0,86
Chase Clement,19,1,41
Joel Armstrong,1,0,2
Jalen Parmele,10,0,79
Aaron Opelt,20,0,54
Richard Davis,6,0,33
DaJuane Collins,3,0,8
Scooter McDougle,2,0,0
Ontario Sneed,14,0,68
Marcel Archer,8,1,30
Dan LeFevour,6,0,0
Damien Linson,1,0,-4
Shannon Woods,12,0,95
Graham Harrell,4,0,-17
Tony Temple,19,2,76
Chase Daniel,13,0,37
Jimmy Jackson,7,0,13
Marcus Woods,1,0,7
Corey White,28,3,129
Marculus Elliott,11,0,109
Chris Williams,9,1,31
Trey Chaney,1,0,8
Steven Brown,1,0,2
Joseph Doss,18,0,62
Martin Hankins,4,0,14
Earnest Williams,2,0,2
Taz Knockum,1,0,0
Brett Russell,1,0,0
Jamarcus Gaither,1,0,-1
Chris Marky,14,0,40
Patrick Cowan,4,0,16
Kahlil Bell,3,0,11
Chris Jennings,10,0,13
Chris Henry,9,0,10
Willie Tuitama,3,0,-14
Adam Austin,4,0,-22
Chauncey Washington,17,0,81
Emmanuel Moody,15,0,67
Kenny James,13,0,84
Marlon Wood,1,0,46
Isaiah Stanback,10,0,33
Louis Rankin,6,0,10
Marcus Thomas,24,0,59
Jason Williams,7,0,29
Lorne Sam,3,0,16
Johnnie Lee Higgins,1,0,-2
Jordan Palmer,3,0,-12
DeMyron Martin,17,0,55
James Mapps,2,0,4
Johnnie Fitzgerald,1,0,1
Corey Slater,3,0,-2
Marcus Cross,20,0,93
Otis Nelson,14,0,76
Kevin Robinson,1,0,8
Dwayne Wright,26,0,138
Tom Brandstater,3,0,16
Anthony Harding,4,0,6
Clifton Smith,1,0,4
Kevin Harris,12,0,50
DeAngelo Bryant,5,0,6
Kevin Marion,2,0,4
Damon McWhite,2,0,3
Rich Belton,1,0,3
Travo Woods,2,0,0
Jon Temple,1,0,-10
Riley Skinner,6,0,-25
CJ Spiller,9,1,104
James Davis,26,0,95
Jacoby Ford,1,0,13
Will Proctor,3,0,2
PJ Hill,35,1,249
Lance Smith,6,1,40
Dywon Rowan,4,1,16
John Stocco,3,0,2
Andrew Brewer,13,1,80
Tyrell Sutton,8,0,18
Terrell Jordan,5,0,13
Omar Conteh,2,0,11
Brandon Murphy,10,0,53
Andre Bratton,6,2,41
Ryne Robinson,1,0,4
Dustin Woods,1,0,4
Mike Kokal,8,0,-5
Garrett Wolfe,29,2,162
Britt Davis,1,0,13
Phil Horvath,5,0,-18
Shaun Carney,14,0,106
Chad Hall,25,0,102
Ryan Williams,7,0,41
Jacobe Kendrick,7,1,31
Vic Thompson,1,0,15
Justin Handley,1,0,12
Kip McCarthy,2,0,11
Scott Peeples,1,0,2
Chad Smith,2,0,-2
Gartrell Johnson,16,0,75
Nnamdi Ohaeri,3,0,16
Damon Morton,1,0,12
Caleb Hanie,6,1,3
Tristan Walker,1,0,0
LV Whitworth,17,0,60
Andre Callender,14,0,30
Brian Toal,1,0,2
Brandon Ore,19,0,71
Sean Glennon,8,0,-27
James Davis,9,3,138
Demerick Chancellor,21,1,114
CJ Spiller,12,2,73
Will Proctor,1,0,8
Paul Macko,1,0,4
LaDonte Harris,1,0,0
Tim Brown,23,0,121
Travis Shelton,1,0,30
Vaughn Charlton,5,0,-40
Charles Pierre,20,1,103
Willie Floyd,5,0,41
Aaron Sanchez,7,0,33
Sean Clayton,5,0,23
BJ Manley,1,0,-1
Kevin Smith,20,1,70
Jason Peters,9,0,27
Willie Thornton,1,0,13
Kyle Israel,8,0,5
Steven Moffett,4,0,-5
LaRod Stephens Howling,19,3,135
Shane Brooks,5,0,40
Kevin Collier,8,0,35
Tyler Palko,4,0,31
Bill Stull,2,0,12
Oderick Turner,2,0,7
TJ Porter,2,0,3
Dorin Dickerson,1,0,1
Kenneth Darby,25,0,162
Jimmy Johns,5,0,28
John Parker Wilson,7,0,23
Keith Brown,1,0,9
Tim Castille,4,1,6
BenJarvus Green Ellis,21,1,56
Brent Schaeffer,6,0,37
Mico McSwain,6,0,19
Marshay Green,1,0,12
Michael Smith,8,2,116
Felix Jones,5,1,106
Darren McFadden,6,2,71
Hezekiah Smith,7,0,37
Farod Jackson,4,0,24
Peyton Hillis,4,0,23
Damian Williams,1,0,5
Kane Wommack,2,0,5
London Crawford,1,0,2
Mitch Petrus,1,0,1
Casey Dick,1,0,-2
Reggie Fish,1,0,-7
Brad Lester,17,0,94
Kenny Irons,13,0,67
Carl Stewart,3,0,7
Brandon Cox,7,0,-35
Percy Harvin,5,0,66
Andre Caldwell,3,0,47
DeShawn Wynn,11,0,46
Tim Tebow,3,1,18
Kestahn Moore,2,0,15
Chris Leak,4,0,-21
Chris Bullock,16,1,99
Anthony Turner,16,0,47
Dan Macon,4,0,13
Freddie Barnes,5,1,2
Pierre Walker,10,1,56
Tyler Jones,16,0,26
Dan LeFevour,18,2,75
Ontario Sneed,14,0,55
Marcel Archer,10,1,40
Bryan Anderson,1,0,3
Victor Doman,2,0,0
Larry Bostic,9,0,22
BJ Hill,6,0,21
Nate Davis,5,0,9
Brad Salyer,4,1,2
Hugh Charles,17,0,119
Mell Holliday,15,0,55
Bernard Jackson,14,1,54
Shannon Woods,10,0,38
Baron Batch,1,0,4
Graham Harrell,4,0,-11
Terry Caulley,13,1,135
Deon Anderson,7,0,39
Matt Bonislawski,7,1,30
Lou Allen,12,0,24
Larry Taylor,1,0,-2
Wesley McMahand,14,0,45
David Pevoto,8,0,23
Mike Viti,5,0,21
Tony Moore,5,0,8
Requan Boyette,8,0,25
Justin Boyle,9,1,16
Ronnie Drummer,5,0,16
Clifford Harris,10,0,6
Thaddeus Lewis,8,0,-11
Antone Smith,4,1,81
Lorenzo Booker,10,0,45
Chris Davis,1,0,16
Preston Parker,1,0,9
Joslin Shaw,1,0,8
Matt Dunham,1,0,0
Marcus Sims,3,0,-2
Brandon Fractious,10,0,61
James Pinkney,8,1,42
Chris Johnson,4,0,11
Michael Hickman,2,0,10
Patrick Dosh,1,0,2
Brandon Simmons,1,0,0
Courtney Tennial,22,1,88
Dexter Taylor,8,0,62
Cauvey Jackson,14,0,40
Paul Smith,9,2,40
David Johnson,1,0,4
Lonyae Miller,16,1,113
Sean Norton,6,0,32
Dwayne Wright,11,0,16
Anthony Harding,3,0,12
Chastin West,3,0,9
Tom Brandstater,2,0,1
Colton Brennan,7,0,43
Nate Ilaoa,6,3,34
Inoke Funaki,3,0,14
Tyler Graunke,1,0,5
David Farmer,1,0,4
Thomas Brown,11,0,75
Kregg Lumpkin,11,0,48
Danny Ware,6,0,14
Brannan Southerland,3,0,7
Joe Tereshinski III,4,0,-8
Chris Nickson,9,0,59
Cassen Jackson Garrison,17,1,38
Sean Walker,1,0,6
Jared Hawkins,1,0,1
Gaston Miller,1,0,-3
Juice Williams,17,0,96
Rashard Mendenhall,7,0,94
Pierre Thomas,10,0,27
Derrick McPhearson,1,0,0
Kalvin McRae,25,2,108
Austen Everson,3,0,15
Scott Mayle,1,0,9
Voncarie Owens,1,0,6
Mitch Morsillo,1,0,2
Chris Garrett,1,0,2
Brad Bower,3,0,2
Demetrius McCray,13,0,84
Marcus Thigpen,13,0,35
Josiah Sears,5,0,26
Kellen Lewis,11,1,13
Damian Sims,22,2,94
Shonn Greene,9,0,38
Herb Grigsby,1,1,25
Drew Tate,5,0,18
Kerry Meier,20,0,70
Jon Cornish,10,0,55
Jake Sharp,1,0,27
Brandon McAnderson,2,1,14
Brian Murph,1,0,14
Mike Hamilton,11,0,70
Dantrell Savage,8,0,55
Robert Reid,14,1,46
Keith Toston,9,0,23
Daniel Gonzalez,1,0,38
Leon Patton,12,0,13
Josh Freeman,5,0,-29
Brandon Jackson,16,0,92
Marlon Lucky,12,1,71
Cody Glenn,10,0,22
Zac Taylor,5,0,5
Eugene Jarvis,31,3,179
Julian Edelman,13,1,73
Shawn Bayes,1,0,25
Jon Drager,1,0,9
DaJuane Collins,7,0,45
Richard Davis,11,0,44
Jalen Parmele,9,0,18
Aaron Opelt,10,0,-2
Clint Cochran,1,0,-3
Brock Bolen,6,0,45
George Stripling,7,0,27
Anthony Allen,8,1,25
Brian Brohm,1,0,4
Kolby Smith,3,0,4
Greg Moore,19,0,96
Dustin Grutza,17,0,75
Butler Benton,12,0,27
Bradley Glatthaar,4,0,14
Charles Scott,9,0,56
Keiland Williams,8,0,47
Jacob Hester,13,2,44
Trindon Holliday,2,0,34
Matt Flynn,3,0,32
Justin Vincent,4,0,20
Ryan Perrilloux,2,0,17
Early Doucet,1,1,12
JaMarcus Russell,1,0,6
Curtis Pulley,5,0,32
Alphonso Smith,8,0,22
Tony Dixon,7,0,13
Andre Woodson,3,0,-6
Frederick Franklin,7,1,46
Patrick Jackson,10,1,34
Daniel Porter,6,0,28
Eric Newman,1,0,-11
Zac Champion,3,0,-23
Brian Flowers Jr,12,0,60
Jayson Bird,22,2,56
Tracy Ford,3,0,21
Rolly Lumbala,1,0,5
Steven Wichman,4,1,5
Jehuu Caulcrick,15,0,45
AJ Jimmerson,4,1,13
Kerry Reed,1,0,8
Jerramy Scott,1,0,7
Brian Hoyer,2,0,-4
Drew Stanton,7,0,-6
Beanie Wells,12,1,53
Antonio Pittman,18,1,48
Anthony Gonzalez,1,0,29
Tyler Whaley,9,0,26
Ted Ginn Jr,1,0,16
Troy Smith,3,0,10
Joseph Doss,18,0,69
Miguel Barnes,6,0,27
Earnest Williams,3,0,19
Duke Calhoun,1,0,7
Martin Hankins,3,0,5
Cedric Wilkerson,23,0,116
Reggie Arnold,13,0,53
Corey Leonard,13,0,35
Brandon Thompkins,1,1,16
Javarris James,11,0,36
Derron Thomas,2,1,27
Tyrone Moss,10,0,24
Kirby Freeman,1,0,3
Kyle Wright,4,0,1
Julian Reams,21,0,45
Chance Attaway,2,0,-1
John Ellis,1,0,-1
Josh Padrick,6,0,-3
Paul McCall,1,0,-12
Brandon Thornton,16,2,88
Anthony Dixon,6,0,20
Arnil Stallworth,6,0,10
Justin Williams,3,0,9
Mike Henig,1,0,1
Ty Evans,1,0,-4
Reggie Campbell,9,0,44
Adam Ballard,6,0,23
Rob Caldwell,1,0,20
Kaipo Noa Kaheaku Enhada,22,0,11
Zerbin Singleton,2,0,5
Jarrod Bryant,3,0,5
Eric Kettani,1,0,4
Brian Hampton,6,0,1
Ray Rice,21,0,93
Kordell Young,3,1,28
Brian Leonard,4,0,18
Mike Teel,3,0,-9
Ronnie McGill,16,1,57
Barrington Edwards,11,0,44
Cam Sexton,9,0,38
Connor Barth,1,0,21
Brooks Foster,1,0,14
Brandon Tate,1,0,-6
Ricky Ponton,17,2,101
Benjamin Williams,14,1,55
Matt Grothe,12,0,38
Taurus Johnson,1,1,19
Pat Julmiste,2,0,16
Amarri Jackson,1,0,5
Toney Baker,13,2,57
Andre Brown,8,1,51
Daniel Evans,5,0,23
Jamelle Eugene,1,0,5
Darrell Blackman,1,0,-2
Kevin Harris,22,1,65
Kenneth Moore,3,0,53
Rich Belton,9,0,26
Willie Idlette,1,0,8
Riley Skinner,1,0,-7
Tyrell Sutton,10,0,82
Andrew Brewer,20,0,30
Brandon Roberson,3,1,28
Terrell Jordan,4,0,12
CJ Bacher,4,0,10
Erryn Cobb,1,0,6
Jaycen Taylor,13,1,59
Kory Sheets,7,0,21
Dario Camacho,2,0,0
Dorien Bryant,2,0,-6
Curtis Painter,4,1,-12
Adrian Peterson,26,2,183
Allen Patrick,2,0,7
Manuel Johnson,1,0,4
Paul Thompson,5,0,-9
Stevie Hicks,13,0,83
Ryan Kock,1,0,5
Jason Scales,3,0,3
Bret Meyer,12,0,-2
Jonathan Stewart,20,0,121
Dennis Dixon,11,0,69
Jeremiah Johnson,12,1,66
Chris Marky,17,0,97
Brandon Breazell,1,0,9
Kahlil Bell,5,2,6
Patrick Cowan,6,0,1
Jeremy McGee,1,0,-9
Tony Hunt,13,0,33
Derrick Williams,2,0,5
Matt Hahn,1,0,2
Daryll Clark,4,0,-5
Anthony Morelli,5,0,-49
Mike Hart,26,1,112
Chad Henne,5,0,5
Kevin Grady,1,0,1
Chase Clement,17,2,141
Quinton Smith,18,0,69
Dan Burks,18,1,121
Chris Williams,7,0,32
Corey White,4,0,10
Marculus Elliott,2,0,9
Quinton Harris,0,0,2
Steven Brown,1,0,1
Yonus Davis,12,0,60
Patrick Perry,9,1,43
Adam Tafralis,4,0,23
James Jones,2,0,0
Marcus Cross,23,0,67
Riley Nelson,11,0,50
Antraun McDaniel,7,0,33
Ryan Bohm,2,0,5
Kevin Robinson,1,0,1
Damion Fletcher,21,0,80
Conrad Chanove,11,0,44
Jeremy Young,6,1,20
Bobby Weakley,1,1,1
Jackie Battle,13,2,39
Anthony Alridge,3,0,20
Kevin Kolb,7,0,14
Roshawn Pope,2,0,11
Roy Otis,1,0,0
Johnnie Fitzgerald,11,0,45
James Mapps,11,0,42
Justin Willis,13,0,34
Jessie Henderson,1,0,9
Corey Slater,2,0,5
Emmanuel Sanders,1,0,4
Cedrick Dorsey,5,0,-2
Ahmad Bradshaw,20,2,91
Bernard Morris,7,0,16
Emeka Nnoli,3,0,12
Anthony Kimble,6,0,10
Trent Edwards,1,0,4
Toby Gerhart,1,0,2
TC Ostrander,8,0,-34
Chris Henry,16,1,91
Chris Jennings,17,1,89
Xavier Smith,12,0,56
Mike Thomas,1,0,6
Syndric Steptoe,1,0,-1
Adam Austin,1,0,-15
Jamaal Charles,14,0,64
Selvin Young,11,0,50
Colt McCoy,9,0,26
Jordan Shipley,1,0,15
Henry Melton,2,1,7
Paul Mosley,5,1,64
Brandon Whitaker,1,0,3
Dominique Zeigler,1,0,-10
Shawn Bell,4,0,-30
Justin Brooks,11,2,64
Kenny Cattouse,10,0,50
Omar Haugabook,11,0,43
Justin Bray,2,0,6
Anthony Jones,1,0,1
Calvin Dawson,20,1,118
Kinsmon Lancaster,6,0,12
Errol Hogan,3,1,12
JJ McCoy,1,0,3
Darrell McNeal,1,0,0
Chance Payne,1,0,-4
Jorvorskie Lane,28,1,127
Mike Goodson,15,1,65
Stephen McGee,8,0,-12
Tony Temple,13,1,37
Chase Daniel,10,0,33
Earl Goldsmith,1,0,5
Brad Ekwerekwu,1,0,3
Marcus Woods,1,0,-4
Erick Jackson,11,0,55
Shane Steichen,12,0,29
Ronnie Smith,4,0,7
Lafayette Fletcher,1,0,0
Rocky Hinds,1,0,-7
Rodney Ferguson,21,1,64
Martelius Epps,12,1,31
Donovan Porterie,5,0,18
Travis Brown,1,0,-1
Chauncey Washington,22,1,108
Emmanuel Moody,6,0,29
CJ Gable,5,1,26
John David Booty,2,0,-2
Ryan Torain,20,1,57
Rudy Carpenter,8,0,49
Keegan Herring,4,0,12
Rudy Burgess,1,0,3
Marcus Thomas,16,0,79
Donald Buckram,7,0,30
Jason Williams,6,0,24
Jordan Palmer,2,0,7
Johan Givens,1,0,1
Lorne Sam,3,0,-2
Kyle Wright,1,0,-4
Matt Forte,16,1,141
Lester Ricard,5,0,35
Ray Boudreaux,4,0,10
Jameel Sewell,10,1,92
Jason Snelling,21,0,81
Mikell Simpson,2,0,4
Deyon Williams,1,0,3
Kevin Ogletree,1,0,1
Keon Lattimore,15,1,114
Lance Ball,12,1,76
Josh Allen,1,0,3
