longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
19,Tai Streets,0,0,26,3,
23,Reggie Swinton,0,0,23,1,
11,Scott Vines,0,0,11,1,
10,Cory Schlesinger,0,0,10,1,
7,Casey Fitzsimmons,0,0,7,1,
6,Kevin Jones,0,0,3,3,
23,Marvin Harrison,0,3,127,12,
25,Brandon Stokley,0,3,57,5,
20,Reggie Wayne,0,0,37,3,
13,Edgerrin James,0,0,16,3,
6,Dallas Clark,0,0,6,1,
20,Anquan Boldin,0,0,87,8,
18,Freddie Jones,0,0,37,4,
15,Larry Fitzgerald,0,0,21,2,
14,Obafemi Ayanbadejo,0,0,14,1,
7,Josh Scobey,0,0,14,3,
8,Larry Croom,0,0,8,1,
69,Santana Moss,0,1,109,5,
26,Wayne Chrebet,0,0,26,1,
13,Justin McCareins,0,0,23,2,
11,Jonathan Carter,0,0,18,2,
11,BJ Askew,0,0,11,1,
3,LaMont Jordan,0,0,3,1,
3,Jerald Sowell,0,0,3,1,
32,Alge Crumpler,0,1,103,4,
25,Peerless Price,0,0,59,4,
15,Warrick Dunn,0,0,22,3,
12,Brian Finneran,0,0,16,2,
7,Dez White,0,0,7,1,
4,Stanley Pritchett,0,1,5,2,
26,Joe Horn,1,1,101,9,
25,Jerome Pathon,0,0,43,2,
15,Donte Stallworth,0,0,20,2,
14,Boo Williams,0,0,14,1,
7,Deuce McAllister,0,0,10,4,
1,Mike Karney,0,0,1,1,
40,Keary Colbert,0,2,72,3,
43,Muhsin Muhammad,0,0,52,2,
26,Kris Mangum,0,0,44,3,
15,Ricky Proehl,0,0,22,2,
7,Nick Goings,0,0,17,3,
6,Mike Seidman,0,0,6,1,
68,Michael Pittman,0,2,134,8,
20,Michael Clayton,0,0,77,8,
25,Joe Jurevicius,0,0,60,4,
18,Joey Galloway,0,0,34,3,
11,Mike Alstott,0,0,19,2,
19,Ken Dilger,0,0,19,1,
4,Will Heller,0,0,4,1,
46,Chad Johnson,0,1,117,10,
53,TJ Houshmandzadeh,0,2,79,4,
18,Kelley Washington,0,1,35,3,
6,Kevin Walter,0,0,12,2,
5,Rudi Johnson,0,0,5,1,
2,Jeremi Johnson,0,0,3,2,
55,Antonio Bryant,0,2,131,8,
39,Dennis Northcutt,0,0,87,5,
30,Steve Heiden,0,3,82,7,
22,Aaron Shea,0,0,67,5,
20,Frisman Jackson,0,0,30,2,
9,William Green,0,0,15,2,
1,Terrelle Smith,0,0,1,1,
85,Rod Smith,0,1,99,2,
57,Ashley Lelie,0,0,80,4,
19,Darius Watts,0,0,27,2,
18,Jeb Putzier,0,0,18,1,
12,Triandos Luke,0,0,12,1,
5,Kyle Johnson,0,0,8,2,
6,Dwayne Carswell,0,0,6,1,
-5,Reuben Droughns,0,0,-5,1,
52,Jerry Porter,0,3,135,6,
63,Ronald Curry,0,1,110,6,
22,Doug Gabriel,0,0,51,4,
9,Justin Fargas,0,0,15,4,
11,Tyrone Wheatley,0,0,12,2,
9,Doug Jolley,0,0,9,1,
5,Amos Zereoue,0,0,5,1,
1,JR Redmond,0,0,2,2,
27,Tony Gonzalez,0,0,105,8,
18,Johnnie Morton,0,0,39,4,
12,Derrick Blaylock,0,0,21,3,
16,Jason Dunn,0,0,16,2,
9,Eddie Kennison,1,0,9,1,
8,Dante Hall,0,0,8,1,
7,Larry Johnson,0,0,7,1,
3,Tony Richardson,0,0,3,1,
27,Antonio Gates,0,2,92,7,
65,Kassim Osgood,0,0,92,2,
55,Eric Parker,0,0,78,3,
10,LaDainian Tomlinson,0,0,57,10,
23,Keenan McCardell,0,0,48,4,
7,Lorenzo Neal,0,0,7,1,
4,Justin Peelle,0,0,4,1,
21,Jermaine Wiggins,0,0,55,4,
48,Kelly Campbell,0,0,48,1,
20,Marcus Robinson,0,0,48,4,
15,Randy Moss,0,1,40,4,
15,Nate Burleson,0,0,21,2,
10,Onterrio Smith,0,0,18,3,
5,Michael Bennett,0,0,5,1,
43,Jimmy Smith,0,0,68,4,
29,Troy Edwards,0,0,55,3,
12,Reggie Williams,0,0,32,3,
26,Brian Jones,0,1,28,2,
14,Cortez Hankton,0,0,19,2,
13,Fred Taylor,0,0,13,1,
6,LaBrandon Toefield,0,0,11,2,
5,Todd Yoder,0,0,5,1,
4,Kyle Brady,0,0,4,1,
15,Deion Branch,0,0,51,4,
14,David Givens,0,0,42,6,
37,David Patten,0,0,37,1,
22,Daniel Graham,0,0,24,2,
10,Patrick Pass,0,0,18,2,
20,Daniel Wilcox,0,0,30,2,
12,Chester Taylor,0,0,24,5,
8,Kevin Johnson,0,0,20,3,
12,Clarence Moore,0,0,15,2,
4,Travis Taylor,0,0,4,1,
0,Randy Hymes,0,0,0,1,
0,Alan Ricard,0,0,0,1,
52,Jamaar Taylor,0,0,102,2,
26,Jeremy Shockey,0,0,31,2,
9,Tiki Barber,0,0,9,1,
6,Amani Toomer,0,0,6,1,
50,Todd Pinkston,0,0,75,3,
24,Terrell Owens,0,0,61,4,
34,Brian Westbrook,0,1,53,5,
20,LJ Smith,0,0,31,4,
15,Josh Parry,0,0,15,1,
9,Freddie Mitchell,0,0,9,1,
17,Hines Ward,0,0,42,3,
27,Antwaan Randle El,0,0,37,2,
21,Verron Haynes,0,0,24,2,
20,Jerome Bettis,0,0,20,1,
8,Sean Morey,0,0,8,1,
17,Laveranues Coles,0,0,55,6,
20,Ladell Betts,0,0,35,3,
12,Chris Cooley,0,1,31,7,
11,Rod Gardner,0,0,11,1,
6,Robert Royal,0,0,6,1,
0,Clinton Portis,0,0,0,1,
16,Darrell Jackson,0,0,45,4,
20,Jerheme Urban,0,0,31,2,
23,Jerramy Stevens,0,0,29,2,
13,Jerry Rice,0,0,24,2,
11,Bobby Engram,0,1,19,2,
12,Itula Mili,0,0,18,2,
6,Maurice Morris,0,0,10,2,
5,Mack Strong,0,0,9,2,
0,Ryan Hannam,0,0,0,1,
24,Eric Moulds,0,0,93,8,
24,Lee Evans,0,1,70,6,
18,Mark Campbell,0,0,31,3,
16,Willis McGahee,0,0,26,2,
24,Daimon Shelton,0,0,24,1,
17,Tim Euhus,0,0,22,2,
11,Sam Aiken,0,0,11,1,
6,Jonathan Smith,0,0,10,2,
5,Travis Henry,0,0,5,1,
22,Cedrick Wilson,0,0,59,5,
13,Eric Johnson,0,0,57,7,
19,Maurice Hicks,0,0,33,2,
8,Brandon Lloyd,0,0,15,2,
6,Arnaz Battle,0,0,6,1,
6,Terry Jackson,0,0,6,1,
3,Fred Beasley,0,0,5,2,
1,Kevan Barlow,0,0,0,3,
25,Chris Chambers,0,1,64,5,
15,Randy McMichael,0,1,28,2,
8,Marty Booker,0,0,20,3,
7,Derrius Thompson,0,0,19,3,
12,Travis Minor,0,0,15,2,
11,Rob Konrad,0,0,11,1,
2,Jamar Martin,0,0,2,1,
15,D Davis,0,0,52,7,
14,Billy Miller,0,1,42,4,
11,Andre Johnson,0,1,34,4,
17,Corey Bradford,0,0,32,3,
20,Derick Armstrong,0,0,20,1,
12,Mark Bruener,0,0,12,1,
9,Jonathan Wells,0,0,9,1,
16,Derrick Mason,0,1,87,8,
18,Drew Bennett,0,0,54,5,
12,Erron Kinney,0,2,53,6,
14,Shad Meier,0,0,12,2,
9,Antowain Smith,0,0,11,2,
6,Ben Troupe,0,0,6,1,
4,Robert Holcombe,0,0,4,1,
18,Donald Driver,0,1,85,6,
27,Robert Ferguson,0,0,53,4,
29,Bubba Franks,0,1,36,2,
10,Javon Walker,0,1,15,2,
11,Tony Fisher,0,0,11,1,
8,Najeh Davenport,0,0,8,1,
7,William Henderson,0,0,7,2,
56,Isaac Bruce,0,1,170,9,
22,Shaun McDonald,0,0,79,6,
14,Kevin Curtis,0,0,67,6,
18,Torry Holt,0,0,51,5,
21,Steven Jackson,0,0,35,2,
25,Brandon Manumaleuna,0,0,25,1,
8,Marshall Faulk,0,1,14,5,
7,Cameron Cleeland,0,0,7,1,
24,Travis Taylor,0,0,40,2,
19,Terry Jones,0,0,38,3,
11,Kevin Johnson,0,0,27,3,
13,Chester Taylor,0,0,25,3,
8,Todd Heap,0,0,22,3,
9,Darnell Dinkins,0,0,9,1,
8,Clarence Moore,0,0,9,2,
4,Alan Ricard,0,0,4,1,
-2,Jamel White,0,0,-2,1,
34,TJ Houshmandzadeh,0,1,171,10,
51,Chad Johnson,0,2,161,10,
11,Reggie Kelly,0,0,25,4,
11,Matt Schobel,0,0,11,2,
7,Kenny Watson,0,0,7,1,
4,Tony Stewart,0,0,4,1,
3,Rudi Johnson,0,0,3,1,
19,Desmond Clark,0,1,58,6,
19,David Terrell,0,1,44,3,
31,Bobby Wade,0,0,43,2,
20,Justin Gage,0,0,31,2,
13,Thomas Jones,0,0,22,3,
10,Anthony Thomas,0,0,10,1,
5,Jason McKie,0,1,5,1,
40,Marcus Robinson,0,1,90,6,
39,Jermaine Wiggins,0,0,73,4,
28,Moe Williams,0,0,45,4,
23,Nate Burleson,0,1,31,3,
13,Randy Moss,0,0,31,4,
9,Onterrio Smith,0,0,9,2,
40,Antonio Bryant,0,2,115,7,
53,Dennis Northcutt,0,0,93,5,
19,Adimchinobe Echemandu,0,0,25,3,
17,William Green,0,0,24,3,
12,Steve Heiden,1,0,20,2,
44,David Patten,0,1,74,3,
25,Christian Fauria,0,0,25,1,
16,David Givens,0,0,25,3,
20,Bethel Johnson,0,0,20,1,
17,Patrick Pass,0,0,19,2,
14,Daniel Graham,0,0,14,1,
13,Deion Branch,0,0,13,1,
7,Jed Weaver,0,0,7,1,
4,Kevin Faulk,0,0,4,1,
45,Roy Williams,0,0,76,4,
20,Tai Streets,0,1,54,3,
30,Shawn Bryson,0,0,38,2,
7,Kevin Jones,0,0,22,4,
5,Stephen Alexander,0,0,5,1,
1,Cory Schlesinger,0,0,1,1,
15,Anquan Boldin,0,0,48,5,
33,Freddie Jones,0,1,46,3,
11,Bryant Johnson,0,0,34,4,
10,Josh Scobey,0,0,23,3,
8,Larry Fitzgerald,0,0,12,2,
5,Reggie Newhouse,0,0,5,1,
37,Brandon Stokley,0,1,153,8,
59,Marvin Harrison,0,1,106,4,
40,Reggie Wayne,0,1,96,6,
21,Marcus Pollard,0,0,39,3,
11,Edgerrin James,0,0,31,4,
48,Drew Bennett,0,3,124,3,
32,Derrick Mason,0,0,79,6,
12,Antowain Smith,0,0,31,4,
10,Erron Kinney,0,0,23,3,
6,Robert Holcombe,0,0,6,1,
5,Eddie Berlin,0,0,5,1,
5,Ben Troupe,0,0,1,3,
36,Troy Edwards,0,1,90,5,
56,Todd Yoder,0,0,56,1,
19,Jimmy Smith,0,0,52,4,
36,Ernest Wilford,0,0,36,1,
11,Fred Taylor,0,0,34,5,
37,Hines Ward,0,1,80,4,
18,Antwaan Randle El,0,0,71,5,
18,Lee Mays,0,0,32,3,
26,Jay Riemersma,0,1,26,1,
12,Willie Parker,0,0,12,1,
36,Marty Booker,0,0,96,5,
18,Chris Chambers,1,1,49,5,
27,Bryan Gilmore,0,1,44,3,
19,Derrius Thompson,0,0,42,3,
15,Donald Lee,0,1,15,1,
12,Randy McMichael,0,0,14,2,
7,Travis Minor,0,0,14,2,
13,Rob Konrad,0,0,13,1,
8,Vick King,0,0,8,1,
7,Jamar Martin,0,0,8,2,
69,Lee Evans,0,2,110,4,
30,Eric Moulds,0,1,68,5,
29,Ryan Neufeld,0,0,40,2,
15,Tim Euhus,0,1,32,4,
11,Josh Reed,0,0,19,2,
4,Willis McGahee,0,0,4,1,
4,Daimon Shelton,0,0,4,1,
28,Joe Horn,0,2,160,8,
25,Donte Stallworth,0,1,44,3,
11,Boo Williams,0,0,24,3,
9,Jerome Pathon,0,0,12,2,
8,Ernie Conwell,0,0,8,1,
3,Mike Karney,0,0,3,1,
1,Deuce McAllister,0,0,1,1,
-1,Aaron Stecker,0,0,-1,1,
51,Muhsin Muhammad,0,1,179,10,
18,Nick Goings,0,0,46,6,
22,Keary Colbert,0,0,22,1,
11,Kris Mangum,0,0,21,2,
21,Ricky Proehl,0,0,21,1,
4,Brad Hoover,0,0,5,2,
15,Justin McCareins,0,0,47,4,
18,Jerald Sowell,0,0,38,5,
16,Wayne Chrebet,0,0,25,2,
10,Curtis Martin,0,1,20,4,
11,Jonathan Carter,0,0,18,2,
6,Santana Moss,0,0,6,1,
2,Anthony Becht,0,1,2,1,
-1,LaMont Jordan,0,0,-1,1,
37,Andre Johnson,0,0,125,7,
13,Jabar Gaffney,0,0,21,2,
7,Derick Armstrong,0,0,7,1,
4,D Davis,0,0,4,1,
0,Moran Norris,0,0,0,1,
45,Terrell Owens,0,1,161,8,
50,Brian Westbrook,0,3,156,11,
20,LJ Smith,0,1,42,4,
15,Todd Pinkston,0,0,32,3,
30,Freddie Mitchell,0,0,30,1,
17,Greg Lewis,0,0,25,2,
9,Dorsey Levens,0,0,14,2,
4,Josh Parry,0,0,4,1,
17,Javon Walker,0,1,72,7,
31,Robert Ferguson,0,0,68,3,
16,Donald Driver,0,0,33,3,
19,Antonio Chatman,0,0,19,1,
17,Ahman Green,0,0,17,3,
9,Tony Fisher,0,0,10,2,
4,William Henderson,0,1,7,3,
34,Ronald Curry,0,2,141,9,
51,Jerry Porter,0,1,67,3,
22,JR Redmond,0,0,49,5,
18,John Stone,0,0,18,1,
11,Amos Zereoue,0,0,18,2,
7,Justin Fargas,0,0,17,3,
8,Zack Crockett,0,0,13,2,
11,Doug Gabriel,0,0,11,1,
9,Tim Johnson,0,0,9,1,
70,Eddie Kennison,0,1,149,8,
29,Larry Johnson,0,1,56,3,
20,Derrick Blaylock,0,1,37,3,
16,Tony Gonzalez,0,0,32,3,
23,Johnnie Morton,0,0,23,1,
13,Jason Dunn,0,0,22,2,
12,Tony Richardson,0,0,21,3,
30,Eric Parker,0,0,37,3,
13,Antonio Gates,0,0,31,3,
7,LaDainian Tomlinson,0,0,17,5,
14,Keenan McCardell,0,0,15,2,
6,Justin Peelle,0,0,6,1,
44,Ashley Lelie,0,0,105,4,
45,Rod Smith,0,0,76,4,
39,Jeb Putzier,0,0,39,1,
12,Reuben Droughns,0,0,35,4,
13,Darius Watts,0,0,23,2,
0,Dwayne Carswell,0,0,0,1,
40,Torry Holt,0,1,160,10,
21,Steven Jackson,0,0,30,3,
12,Isaac Bruce,0,0,18,2,
5,Joey Goodspeed,0,0,11,3,
6,Shaun McDonald,0,0,10,2,
9,Cameron Cleeland,0,0,9,1,
52,Brandon Lloyd,0,0,64,2,
9,Kevan Barlow,0,0,21,3,
9,Eric Johnson,0,0,15,2,
8,Fred Beasley,0,0,8,1,
8,Aaron Walker,0,0,8,1,
5,Curtis Conway,0,0,5,1,
36,Joey Galloway,0,1,63,4,
10,Ken Dilger,0,0,27,4,
15,Michael Clayton,0,0,15,1,
7,Michael Pittman,0,0,12,2,
8,Jameel Cook,0,0,8,1,
6,Mike Alstott,0,0,6,1,
19,Dez White,0,0,37,3,
22,Peerless Price,0,0,30,2,
23,Michael Jenkins,0,0,23,1,
6,Warrick Dunn,0,0,9,2,
6,Dwayne Blakley,0,0,6,1,
5,Alge Crumpler,0,0,5,1,
3,TJ Duckett,0,0,3,1,
1,Justin Griffith,0,0,2,2,
20,Laveranues Coles,0,0,60,6,
16,Rod Gardner,0,0,27,2,
14,James Thrash,0,0,27,2,
13,Chris Cooley,0,1,21,3,
10,Clinton Portis,0,1,14,3,
9,Robert Royal,0,1,9,1,
8,Brian Kozlowski,0,0,8,1,
8,Darnerien McCants,0,0,8,1,
48,Amani Toomer,0,0,59,2,
9,Jeremy Shockey,0,0,23,3,
9,Ike Hilliard,0,0,13,3,
4,Jim Finn,0,0,11,3,
7,Ron Dayne,0,0,7,1,
33,Jerry Rice,0,1,145,8,
35,Darrell Jackson,1,1,113,9,
32,Jerramy Stevens,0,0,58,2,
19,Jerheme Urban,0,1,36,2,
18,Itula Mili,0,0,30,2,
8,Shaun Alexander,0,0,21,3,
8,Bobby Engram,0,0,11,2,
39,Keyshawn Johnson,0,1,116,6,
22,Jason Witten,0,0,61,5,
13,Quincy Morgan,0,0,19,2,
9,Terrance Copper,0,1,18,2,
11,Julius Jones,0,0,11,3,
28,Anquan Boldin,0,0,109,9,
40,Bryant Johnson,0,0,77,4,
22,Larry Fitzgerald,0,0,47,4,
19,Eric Edwards,0,0,39,3,
14,Freddie Jones,0,0,34,4,
4,Josh Scobey,0,0,4,1,
-3,Emmitt Smith,0,0,-3,1,
27,Cedrick Wilson,0,2,83,5,
30,Aaron Walker,0,0,30,1,
13,Maurice Hicks,0,0,29,5,
13,Brandon Lloyd,0,1,18,2,
8,Terry Jackson,0,0,13,2,
10,Arnaz Battle,0,0,10,1,
4,Eric Johnson,0,0,8,2,
18,Dez White,0,0,34,3,
22,Alge Crumpler,0,0,22,1,
17,Brian Finneran,0,0,21,2,
13,Justin Griffith,0,0,21,2,
11,Michael Jenkins,0,0,20,2,
13,Peerless Price,0,0,18,2,
9,Warrick Dunn,0,0,9,1,
55,John Stone,0,0,62,2,
20,Jerry Porter,0,0,33,2,
10,Doug Gabriel,0,0,19,2,
10,Chris Hetherington,0,0,14,2,
13,Tim Johnson,0,0,13,1,
9,Doug Jolley,0,0,9,1,
4,Amos Zereoue,0,0,7,2,
5,JR Redmond,0,0,5,1,
4,Zack Crockett,0,0,4,1,
37,Todd Heap,0,2,76,5,
35,Kevin Johnson,0,0,41,2,
17,Clarence Moore,0,2,37,3,
21,Travis Taylor,0,0,33,3,
11,Chester Taylor,0,0,27,4,
5,Darnell Dinkins,0,0,5,1,
38,Jeremy Shockey,0,0,83,5,
41,Amani Toomer,0,0,53,2,
8,Tiki Barber,0,0,9,2,
9,Ike Hilliard,0,0,9,1,
24,Eric Moulds,0,0,38,3,
10,Lee Evans,0,1,33,4,
7,Willis McGahee,0,0,12,2,
10,Rod Trafford,0,0,10,1,
10,Shaud Williams,0,0,10,1,
6,Josh Reed,0,0,6,1,
1,Daimon Shelton,0,0,1,1,
18,Antonio Bryant,0,0,37,4,
10,Steve Heiden,0,0,19,2,
3,Dennis Northcutt,0,1,6,2,
5,Aaron Shea,0,0,5,1,
30,Muhsin Muhammad,0,1,98,6,
18,Keary Colbert,0,0,46,5,
21,Ricky Proehl,0,0,40,2,
15,Brad Hoover,0,0,15,1,
5,Mike Seidman,0,0,7,2,
75,Torry Holt,0,1,151,6,
21,Arlen Harris,0,0,44,4,
15,Isaac Bruce,0,0,27,3,
9,Shaun McDonald,0,0,9,1,
8,Joey Goodspeed,0,0,8,1,
7,Kevin Curtis,0,0,7,1,
21,Jason Witten,0,0,59,4,
29,Keyshawn Johnson,0,0,45,2,
12,Quincy Morgan,0,0,26,3,
9,Richie Anderson,0,0,22,3,
13,Julius Jones,0,0,8,2,
35,Donte Stallworth,0,0,113,5,
31,Joe Horn,0,1,84,5,
18,Deuce McAllister,0,0,37,4,
14,Aaron Stecker,0,0,10,2,
4,Ernie Conwell,0,0,4,1,
4,Boo Williams,0,0,4,1,
26,Rod Smith,0,0,97,8,
32,Ashley Lelie,0,0,60,2,
19,Jeb Putzier,0,0,30,2,
14,Kyle Johnson,0,0,22,2,
16,Darius Watts,0,0,16,1,
-6,Tatum Bell,0,0,-6,1,
21,Randy McMichael,0,0,62,5,
14,Chris Chambers,0,0,47,5,
19,Marty Booker,0,1,45,4,
10,Donald Lee,0,0,10,1,
4,Rob Konrad,0,0,4,1,
2,Travis Minor,0,0,2,1,
39,Donald Driver,0,1,87,4,
9,Bubba Franks,0,0,29,4,
12,Javon Walker,0,0,26,3,
11,Ahman Green,0,0,20,5,
11,William Henderson,0,0,11,1,
10,Tony Fisher,0,0,10,1,
5,Najeh Davenport,0,0,5,1,
18,Az Zahir Hakim,0,0,18,1,
13,Roy Williams,0,0,13,1,
10,Tai Streets,0,0,10,1,
9,Casey Fitzsimmons,0,0,9,1,
-3,Shawn Bryson,0,0,-3,1,
31,Jimmy Smith,0,1,85,6,
26,Reggie Williams,0,1,62,4,
13,Troy Edwards,0,0,30,4,
11,Fred Taylor,0,0,23,4,
14,Brian Jones,0,0,14,1,
12,LaBrandon Toefield,0,0,10,2,
9,Ernest Wilford,0,0,9,1,
4,Todd Yoder,0,0,4,1,
3,David Allen,0,0,3,1,
2,Kyle Brady,0,0,2,1,
45,Thomas Jones,0,0,68,3,
38,Bernard Berrian,0,0,46,2,
15,David Terrell,0,0,23,2,
13,Dustin Lyman,0,0,19,2,
11,Anthony Thomas,0,0,18,3,
8,Jason McKie,0,0,17,3,
14,Bobby Wade,0,0,14,1,
7,Justin Gage,0,0,7,1,
54,Randy Moss,0,1,104,4,
16,Nate Burleson,0,0,42,4,
15,Onterrio Smith,0,0,41,4,
21,Jermaine Wiggins,0,0,33,3,
11,Moe Williams,0,0,23,3,
9,Kelly Campbell,0,0,14,2,
13,Marcus Robinson,0,0,13,1,
37,Darrell Jackson,0,1,135,10,
35,Bobby Engram,0,1,79,4,
18,Jerry Rice,0,0,52,5,
36,Ryan Hannam,0,0,44,2,
12,Shaun Alexander,0,1,12,1,
12,Maurice Morris,0,0,12,1,
48,David Patten,0,1,107,5,
23,Deion Branch,0,0,44,3,
17,Christian Fauria,0,1,33,3,
20,Troy Brown,0,0,27,2,
15,Patrick Pass,0,0,22,2,
9,Jed Weaver,0,0,14,2,
13,Kevin Faulk,0,0,13,1,
33,TJ Houshmandzadeh,0,0,145,12,
27,Chad Johnson,0,1,80,5,
30,Rudi Johnson,0,0,35,2,
27,Kelley Washington,0,1,35,2,
9,Kenny Watson,0,0,15,2,
11,Kevin Walter,0,0,11,1,
5,Reggie Kelly,0,0,5,1,
2,Matt Schobel,0,1,2,1,
0,Jeremi Johnson,0,0,0,1,
46,Lee Mays,0,0,46,1,
26,Hines Ward,0,0,38,2,
21,Duce Staley,0,0,30,2,
8,Dan Kreider,0,0,19,3,
11,Antwaan Randle El,0,0,11,1,
10,Jerame Tuman,0,1,10,1,
43,Justin McCareins,0,0,78,4,
21,Santana Moss,0,0,37,3,
14,Curtis Martin,0,0,35,3,
11,Wayne Chrebet,0,0,15,2,
9,Jonathan Carter,0,0,13,2,
5,Chris Baker,0,0,5,1,
4,Anthony Becht,0,0,4,1,
2,Jerald Sowell,0,0,2,1,
79,Eric Parker,0,1,118,6,
18,Keenan McCardell,0,0,30,3,
19,Kassim Osgood,0,1,27,2,
10,LaDainian Tomlinson,0,0,19,4,
17,Antonio Gates,0,0,17,1,
9,Justin Peelle,0,0,9,1,
29,Michael Clayton,0,1,145,9,
36,Joey Galloway,0,2,78,5,
23,Michael Pittman,0,0,46,6,
24,Joe Jurevicius,0,0,33,2,
12,Ken Dilger,0,0,28,4,
12,Mike Alstott,0,0,23,2,
9,Will Heller,0,0,19,3,
9,Tim Brown,0,0,14,2,
5,Ian Smart,0,0,10,2,
-4,Brian Griese,0,0,-4,1,
17,D Davis,0,0,73,6,
13,Andre Johnson,0,0,34,3,
19,Corey Bradford,0,0,27,2,
12,Billy Miller,0,0,23,2,
5,Jonathan Wells,0,1,8,2,
2,Moran Norris,0,0,2,1,
26,Reggie Wayne,0,1,96,7,
13,Edgerrin James,0,0,54,7,
34,Brandon Stokley,0,0,54,3,
18,Marcus Pollard,0,0,42,4,
13,Dallas Clark,0,0,26,2,
13,Marvin Harrison,0,1,26,3,
20,Laveranues Coles,0,0,100,12,
31,Chris Cooley,0,0,75,5,
10,Rod Gardner,0,0,25,4,
15,Clinton Portis,0,0,22,4,
18,James Thrash,0,0,22,2,
6,Ladell Betts,0,0,6,1,
1,Robert Royal,0,0,1,1,
80,Todd Pinkston,0,0,99,3,
26,Brian Westbrook,0,0,59,6,
19,Terrell Owens,0,0,46,6,
25,Greg Lewis,0,0,29,2,
13,Dorsey Levens,0,0,13,1,
10,LJ Smith,0,1,12,2,
2,Freddie Mitchell,0,0,2,1,
42,Drew Bennett,0,3,233,12,
29,Shad Meier,0,0,50,4,
31,Antowain Smith,0,0,38,2,
36,Jason McAddley,0,0,36,1,
12,Derrick Mason,0,1,22,3,
16,Ben Troupe,0,0,16,1,
13,Chris Brown,0,0,13,1,
8,Erron Kinney,0,0,10,2,
4,Eddie Berlin,0,0,4,1,
2,Troy Fleming,0,0,4,2,
27,Tony Gonzalez,0,0,76,7,
58,Eddie Kennison,0,2,67,2,
30,Johnnie Morton,0,1,45,2,
15,Derrick Blaylock,0,0,22,2,
12,Larry Johnson,0,0,19,2,
17,Chris Horn,0,0,17,1,
0,Jason Dunn,0,0,0,1,
-2,Dante Hall,0,0,-2,1,
54,Dez White,0,1,71,3,
17,Alge Crumpler,0,0,38,3,
22,Michael Jenkins,0,0,22,1,
8,Brian Finneran,0,1,19,3,
4,Peerless Price,0,0,4,1,
25,Muhsin Muhammad,0,1,135,10,
25,Kris Mangum,0,1,53,4,
43,Keary Colbert,0,0,43,1,
27,Ricky Proehl,0,0,40,2,
13,Nick Goings,0,0,29,3,
16,Mike Seidman,0,0,29,2,
10,Brad Hoover,0,0,11,2,
49,David Tyree,0,0,49,1,
17,Tiki Barber,0,0,38,5,
15,Ike Hilliard,0,0,34,3,
17,Amani Toomer,0,0,34,2,
13,Jim Finn,0,0,13,1,
8,Jeremy Shockey,0,1,13,3,
1,Marcellus Rivers,0,1,1,1,
39,Antwaan Randle El,0,1,149,5,
40,Hines Ward,0,0,134,9,
10,Verron Haynes,0,1,28,3,
12,Lee Mays,0,0,12,1,
3,Jerome Bettis,0,0,3,1,
15,Eric Johnson,0,0,73,8,
17,Brandon Lloyd,0,1,51,4,
18,Cedrick Wilson,0,0,40,3,
11,Curtis Conway,0,1,24,3,
16,Maurice Hicks,0,0,18,2,
39,Rod Gardner,0,0,111,6,
19,Laveranues Coles,0,0,39,4,
13,Chris Cooley,0,0,21,3,
9,Clinton Portis,0,0,20,3,
12,Robert Royal,0,1,12,1,
11,Ladell Betts,0,0,11,1,
30,Bryant Johnson,0,0,69,3,
36,Josh Scobey,0,0,52,3,
17,Anquan Boldin,0,0,48,4,
18,Obafemi Ayanbadejo,0,0,45,4,
15,Larry Fitzgerald,0,2,37,4,
16,Emmitt Smith,0,0,24,2,
7,Freddie Jones,0,0,12,2,
26,Torry Holt,0,0,95,6,
11,Isaac Bruce,0,0,37,4,
9,Cameron Cleeland,0,0,16,2,
11,Shaun McDonald,0,0,14,2,
13,Marshall Faulk,0,0,13,1,
10,Brandon Manumaleuna,0,0,10,1,
4,Kevin Curtis,0,0,4,1,
20,David Terrell,0,0,41,3,
14,Thomas Jones,0,0,37,7,
19,Bobby Wade,0,0,23,2,
19,Anthony Thomas,0,0,19,1,
18,Justin Gage,0,0,18,1,
14,Desmond Clark,0,0,14,1,
9,Bernard Berrian,0,0,9,1,
7,Jason McKie,0,0,7,1,
69,Jabar Gaffney,0,0,109,4,
37,Corey Bradford,0,1,58,3,
26,Andre Johnson,0,0,31,2,
9,D Davis,0,0,22,4,
21,Kelley Washington,0,0,60,4,
24,TJ Houshmandzadeh,0,0,43,4,
10,Matt Schobel,0,1,20,3,
10,Reggie Kelly,0,0,18,3,
7,Chad Johnson,0,0,10,2,
60,Lee Evans,0,1,101,5,
11,Eric Moulds,0,0,47,5,
13,Josh Reed,0,0,24,2,
10,Shaud Williams,0,0,10,1,
6,Willis McGahee,0,0,1,2,
39,Dennis Northcutt,0,0,61,4,
19,Antonio Bryant,0,0,30,3,
8,Aaron Shea,0,0,8,1,
6,Frisman Jackson,0,0,6,1,
5,Steve Heiden,0,0,5,1,
-2,Lee Suggs,0,0,-2,1,
72,Antonio Gates,0,1,72,1,
9,Eric Parker,0,0,18,2,
-5,LaDainian Tomlinson,0,0,-5,1,
37,Az Zahir Hakim,0,0,108,4,
37,Roy Williams,0,2,104,7,
25,Shawn Bryson,0,0,51,3,
16,Kevin Jones,0,0,35,4,
15,Tai Streets,1,0,30,4,
