name, rushes, rushing touchdowns, rushing yards
E Sullivan,1,0,3
S Smartt,22,1,76
R Washington,5,0,9
B Watson,2,0,4
K Strong,4,1,3
M deWeaver,2,0,2
M Geiger,4,0,0
C Hendrick Jr,2,0,-3
D Mauney,10,0,52
T Snead,2,0,24
T Christian,10,0,21
T Williams,3,0,18
H Ahlers,7,0,1
A Pierce,16,2,141
J Jefferson,4,0,17
B Baylor,3,1,10
J Colletto,2,0,9
T Lindsey,1,0,5
J Luton,7,0,-18
C Scarlett,24,0,92
N Peat,1,0,5
A Jones,2,0,2
D Mills,4,0,1
T Sibley Jr,22,0,106
V Carter,9,0,42
M Ffrench,2,0,12
S Jacques Louis,1,0,10
N Patti,2,0,6
W Knight,9,0,40
A Robinson,8,0,7
N Henderson,12,0,3
G Coleman II,1,0,-5
K Doerue,20,2,94
J Plummer,8,0,29
J Anthrop,1,0,3
A Armour,2,0,3
A Horvath,1,0,1
E Sindelar,1,0,-7
R Smith,22,1,115
S Brooks,5,0,5
S Green,1,0,2
T Morgan,4,0,-28
A Walter,20,2,112
C Booker,21,0,70
T Stewart,4,0,17
W Green,2,0,5
J Henderson,12,1,64
J Smith,6,1,29
J Dancy,4,0,17
T Feaster,15,2,107
R Dowdle,15,1,102
M Denson,10,0,41
R Hilinski,5,0,-1
C Rodriguez Jr,6,1,65
L Bowden Jr,6,0,44
A Rose,10,0,33
K Smoke,2,0,7
S Smith,4,0,-34
B Barnett,7,0,31
J Cronkrite,8,0,30
T Sands,3,0,11
K Joiner Jr,2,0,11
J Ford,2,0,1
J McCloud,9,0,-3
X Jones,15,2,155
S Buechele,5,1,27
T Gipson,3,0,18
T Lavine,6,1,12
M Pierce,6,0,12
K Freeman,1,0,9
T McDaniel,8,0,8
T Williams,2,0,5
R Rice,1,0,0
K Perkins,11,0,65
D Harris,11,1,62
D Maberry,4,0,19
S Anderson,4,0,9
C Rogers,2,0,6
J Abraham,3,0,4
J Adams,1,0,4
K Locksley,12,1,114
K Johnson,1,0,8
J Fields,3,0,6
T Hughes,4,0,1
B Jones,5,0,-3
A Adams,6,1,42
M Neal,11,0,36
T Devito,9,0,28
J Jordan,2,0,18
J Howard,4,0,10
M Pierre,3,0,6
C Welch,1,0,3
P Oliver,15,0,41
J Forrest,7,0,9
D Cozier,3,0,0
E Clifford,2,0,-10
C Degenhardt,5,0,-22
D Anderson,18,1,115
D Foster,8,1,66
D Barlow,13,0,51
S Olonilua,9,1,39
A Delton,4,0,21
T Hunt,3,0,12
M Collins,1,1,11
E Demercado,3,0,11
J Reagor,1,0,4
M Duggan,1,0,-11
V Gardner,4,1,61
P Williams Jr,8,0,12
C Stanley,6,0,2
R Davis,29,2,135
J Gardner,18,0,69
A Russo,1,0,-6
T Oliver,11,0,68
D Smith,7,0,35
J Griffin,6,0,20
J Mason,5,0,8
J Howard Jr,1,0,4
J Graham,4,0,-2
S Seymour,19,1,96
B Koback,23,1,88
M Guadagni,12,0,54
R Jones,2,0,4
E Esukpa,12,1,61
L Katoa,4,0,27
J Hall,3,0,10
A Hifo,1,0,2
Z Wilson,6,0,1
D Billingsley,20,0,103
K Barker,10,0,33
T Woolfolk,2,0,7
K Geiger,1,1,2
J Jones,14,1,54
D Chatman,7,0,21
L Hatcher,9,0,20
I Azubuike,4,0,8
D Henry Cole,15,0,79
T Huntley,6,2,31
D Brumfield,6,0,24
J Shelley,3,0,21
J Wilmore,7,0,16
D Vickers,1,1,7
J Dixon,1,0,5
B Kuithe,1,0,5
D Simpkins,1,0,4
M Borghi,8,0,51
D McIntosh,3,0,9
A Gordon,2,0,-1
G Bright,36,0,179
J Love,11,0,44
J Warren,5,0,15
R Burt,2,0,4
M Kinsey,22,1,70
D Wright,2,0,19
J Thomas,4,1,2
M McElroy,2,0,1
P OBrien,5,0,-13
K Vaughn,17,1,138
K Brooks,2,1,61
J Shelton Mosley,1,0,4
R Neal,3,0,-14
J Nettles,10,0,64
T Harbison,13,0,62
T Richie,2,0,18
M Jones,2,1,-4
R Bowers,4,0,-32
S Ahmed,17,1,153
C McClatcher,2,0,21
R Newton,9,1,20
S McGrew,2,0,8
A Baccellia,0,1,0
J Eason,3,0,0
H Bryant,1,0,-8
S Carr,7,0,94
M Stepp,10,0,62
V Malepeai,10,0,49
M Fink,6,1,7
J Taylor,26,1,119
G Groshek,2,0,6
M Stokke,1,0,5
J Coan,3,0,2
N Watson,1,0,1
D Anderson,16,1,68
A Smith,7,0,11
I Bowser,6,0,10
H Johnson,11,0,8
K McGowan,1,0,0
T Storey,13,0,26
G Walker,12,0,19
S Brown,21,1,70
T Johnston III,15,0,28
J Haden,3,0,19
L Bellamy,25,1,105
J Wassink,6,1,65
S Tyler,5,1,12
D Tucker,1,0,6
J Ward,19,0,107
K Lewis,6,1,4
D Moore,7,0,-4
C Twyford,17,0,73
R Brown Jr,9,0,32
J Nelson,2,0,6
G Jensen,4,1,1
C Fourcade,8,0,25
J Gums,8,0,18
K Bussey,4,0,18
D Taylor,8,0,14
D Mauney,12,0,45
H Ahlers,11,0,26
T Christian,7,0,26
J Hatfield,2,0,6
T Williams,1,0,-4
R Davis,24,1,157
J Gardner,14,1,60
T Centeio,9,0,23
J Blue,1,0,7
A Russo,2,0,-10
T Minter,17,0,45
C Johnson,2,0,7
D Trotter,1,0,2
K Baker,1,0,2
J Wilson,2,0,-1
S Werts,20,0,102
J King,22,1,72
W Kennedy III,8,1,52
L Wright,7,0,46
M LaRoche,8,0,36
N Thompson,1,0,2
M Warren II,23,0,133
D Ridder,12,0,41
G Doaks,3,0,23
T Thomas,2,0,-3
G McCrae,17,1,71
O Anderson,12,0,45
A Killins Jr,4,0,23
D Gabriel,9,0,-13
N Nash,9,1,29
D Packer,7,0,26
T Nevens,9,0,20
I Holiness,1,0,8
K Robinson,1,0,4
J Love,4,0,-30
S Jones,11,1,104
A Davis,22,0,96
B Carroll,5,0,28
E Logan Greene,1,0,6
T Tuioti,2,0,4
K Hopkins Jr,24,2,132
C Slomka,10,1,47
S McCoy,2,0,15
C Barnard,3,0,8
A Hobbs IV,2,0,7
J Laws,1,0,-1
K Walker,2,0,-15
C Dauphine,9,1,75
D Bradwell,12,1,70
A Jones,9,1,65
C Carroll,5,1,55
C Sample,8,0,40
J McMillan,10,1,19
K Marks,22,0,112
J Patterson,13,0,52
K Vantrease,6,1,19
O Allison,27,2,96
N Rourke,16,1,63
I Cox,1,0,15
D Tuggle,3,0,12
J Ward,12,2,132
K Lewis,12,1,78
K Gwilly,10,0,49
D Moore,6,0,24
K Pimpleton,1,0,19
T Lazzaro,3,1,8
W Parker,8,0,43
J Grissom,2,0,20
M Glass III,10,1,13
D Drummond,1,0,11
B Turner,2,0,4
L Latu,1,0,-1
P Hutchinson,3,0,-11
A Fontenot,21,0,94
J Mangham,10,0,34
S Montez,5,0,16
T Brown,1,1,15
G Brightwell,11,0,27
K Tate,4,0,23
N Tilford,5,2,23
D Smith,2,0,4
J Taylor,1,0,4
M Wiley,1,0,2
B Casteel,1,0,1
K Mensah,21,2,70
A Thompkins,6,0,36
C Ross,1,0,4
M Beaudry,9,0,-26
J Cronkrite,20,0,148
T Sands,7,1,64
J McCloud,11,1,62
S Shrader,1,1,22
K Joiner Jr,3,0,17
D Jackson,19,1,60
Q Harris,18,2,39
M Durant,6,0,23
J Waters,1,0,1
T Sibley Jr,12,0,60
V Carter,13,0,18
S Jacques Louis,1,0,10
L Smith,1,0,3
M Ffrench,2,0,0
K Pickett,6,0,-17
A Jones,20,1,115
N Maxwell,13,1,61
K Wiggins,1,0,47
D Price,8,0,26
L Joseph,5,0,22
S Peterson Jr,4,0,11
M Alexander,2,0,4
D Townsend,1,0,1
J Morgan,1,0,-9
B Ally,9,0,24
M Curtis,6,0,15
C Roberson,6,0,8
R West,3,0,-9
L Perine,14,1,130
M Davis,5,0,16
E Jones,3,0,13
J Hammond,1,0,6
D Pierce,1,0,3
T Townsend,1,0,-1
K Trask,8,0,-35
J Whitlow,18,0,81
K Martin,5,0,29
B Nix,10,0,18
A Schwartz,1,0,-4
T Barnett,14,1,139
D Ellington,19,1,69
S Paige,9,1,68
D Coates,15,3,66
M Murray,6,1,58
I Azubuike,5,0,45
K Merritt,1,0,9
L Hatcher,10,0,3
J Mason,8,1,62
J Graham,13,0,48
J Howard Jr,3,0,31
T Oliver,3,0,11
J Griffin,1,0,-1
J Williams,20,1,144
M Carter,20,0,68
S Howell,5,0,1
B Purdy,12,2,102
J Lang,16,2,72
R Mitchell,1,0,9
J Brock,4,0,8
B Hall,1,0,2
D Anderson,11,1,49
M Duggan,10,0,34
S Olonilua,9,0,13
A Delton,2,0,12
J Reagor,1,0,0
P Williams Jr,23,0,137
V Gardner,3,0,5
C Stanley,6,0,-12
R Stevenson,5,1,109
T Sermon,11,1,71
J Hurts,10,2,56
T Pledger,3,0,30
B Asamoah,4,0,15
T Mordecai,2,0,7
B Willis,1,0,0
C Lamb,1,0,-20
J Gilbert,18,0,94
J Ervin,5,0,21
S Thompson,11,0,6
H Trotter,5,0,5
J Youngblood,1,0,-3
J Hasty,8,0,87
J Lovett,7,2,74
T Ebner,9,0,16
C Platt,1,0,2
G Bohanon,3,1,1
C Brewer,3,0,-22
J Johnson,19,0,119
C Evans,18,2,112
I Phillips,5,0,25
K White,1,0,0
P Carter Jr,1,0,0
K Gainwell,14,2,209
K Watkins,10,1,48
T Samuel,3,0,17
R Clark,2,0,10
A Gibson,2,0,9
B White,4,0,-5
J Hawkins,25,1,172
M Cunningham,6,1,43
H Hall,11,1,23
E Conley,1,0,-1
A Dillon,22,0,118
D Grosel,6,0,47
D Bailey,12,0,43
T Levy,1,1,37
A Brown,1,0,14
Z Flowers,2,0,3
B Glines,1,0,-3
C Edwards Helaire,14,0,72
T Davis Prince,11,0,53
J Emery Jr,8,0,45
J Burrow,10,1,42
C Curry,6,0,24
M Brennan,2,0,11
A Magee,0,0,1
G Bright,8,0,18
E Nawahine,7,0,10
R Burt,4,0,8
J Love,2,0,-8
D Dallas,6,1,66
C Harris,2,0,19
M Harley,2,0,18
J Thomas,1,0,8
J Murphy,1,0,1
J Williams,2,0,-2
N Perry,9,0,-16
H Hooker,16,1,76
D McClease,14,1,57
K King,12,0,19
J Mitchell,1,1,1
Z Charbonnet,13,1,42
T Wilson,4,0,28
S Patterson,7,0,25
H Haskins,2,0,22
C Turner,5,0,16
D Peoples Jones,1,0,-9
T Young,8,0,40
T Goodson,6,0,15
M Sargent,7,0,12
I Smith Marsette,1,0,-1
N Stanley,8,0,-65
R Smith,24,1,211
S Brooks,16,1,111
S Green,5,0,16
B Williams,3,0,1
T Morgan,3,0,-6
R Corbin,14,0,68
B Peters,2,0,10
R Bonner,2,0,8
D Brown,2,0,6
M Robinson,7,0,-1
J Plumlee,22,1,165
J Ealy,4,1,97
S Connor,5,1,91
S Phillips,11,1,62
E Moore,1,0,0
K Vaughn,18,0,69
R Neal,4,0,6
K Brooks,3,0,1
D Wallace,2,0,-14
L Rountree III,9,1,56
D Downing,5,0,37
S Bakare,7,0,36
T Badie,8,0,25
K Bryant,6,1,20
T Powell,1,0,-9
T Woolfolk,18,0,62
D Billingsley,7,0,20
J Hayes,1,0,2
K Barker,3,0,1
A OHara,17,1,76
B Anderson,5,0,38
C Mobley,11,1,30
Z Dobson,2,0,3
J McDonald,1,0,-3
B Knox,19,0,99
I Green,16,0,95
S Walden,1,0,12
S Evans,1,0,5
X Gaines,1,0,3
M Perry,23,2,111
N Smith,19,2,82
C Warren,1,0,9
C Williams,4,0,7
M Cooper,1,0,7
T Maloy,1,0,-1
D Hammond III,12,1,77
T Birdow,15,1,40
J Stoner,3,0,10
K Remsberg,9,0,9
C Mallard,3,0,3
B Waters,1,0,-5
G Sanders,0,0,-23
W Robinson,7,1,44
N Vedral,7,0,33
A Martinez,9,0,26
D Mills,10,0,26
L McCaffrey,1,0,3
M Washington,5,0,1
W Mazour,1,0,0
A Smith,16,1,64
D Anderson,13,0,61
J Moten IV,4,0,24
E Hull,7,0,10
K McGowan,1,0,-2
T Harbison,22,2,146
T Richie,1,0,13
M Jones,1,0,4
J Nettles,2,0,-5
R Bowers,4,0,-10
C Huntley,35,2,157
W Fletcher,10,0,35
D Plitt,12,0,23
J Hall,2,0,17
M Dunner,1,0,3
J Huntley,16,1,75
C Gibson,5,0,32
J Adkins,13,0,24
J Mack,16,1,113
F Hickson,15,0,72
P Pickett,1,0,2
S Calvert,5,0,-23
T Jones Jr,7,0,102
P Jurkovec,4,0,42
C Flemister,8,1,30
J Smith,3,0,29
M Assaf,4,0,15
B Clark,1,0,9
I Book,2,0,5
B Lenzy,1,0,3
A Davis,3,0,0
D Jones,16,0,59
B Denley,13,0,57
G Loy,8,0,6
N Sealey,3,0,3
R Marlow III,1,0,-3
D Wade,1,0,-4
J Dobbins,24,1,172
M Teague III,14,0,90
J Fields,11,1,61
E Collins,12,0,63
C White,2,0,8
A Williams Jr,3,0,2
L Jefferson,1,0,0
B Lewerke,8,0,-4
K Strong,9,0,40
R Washington,9,0,18
L Davis,1,0,3
S Smartt,11,0,-6
G Walker,25,1,114
T Storey,8,0,12
J Sloan,1,0,5
T Dye,15,0,81
C Verdell,10,0,46
C Habibi Likio,9,1,37
J Herbert,4,0,32
J Redd,1,0,-1
C Brown Jr,15,0,42
D Modster,10,0,30
D Collins,4,0,7
N Cain,12,1,105
D Ford,7,0,38
S Clifford,11,1,33
J Brown,5,0,21
W Levis,2,0,7
J Dotson,1,0,4
R Slade,4,0,2
K Hamler,2,0,-9
K Doerue,11,0,26
J Anthrop,2,0,20
A Horvath,1,0,0
J Plummer,14,0,-65
I Pacheco,19,0,78
J Langan,19,1,59
K Adams,3,0,9
E Barnwell,2,0,4
A Young,3,0,3
A McFarland Jr,7,2,87
J Leake,5,2,65
T Fleet Davis,8,0,32
T Pigrome,5,0,22
J Jackson,3,0,-6
X Jones,26,2,121
K Freeman,11,1,14
T McDaniel,7,0,10
S Buechele,5,0,-15
S Brooks,16,0,95
C Taylor II,14,0,49
T Wilkerson,3,0,11
Z Smith,2,0,-1
C Scarlett,24,1,122
D Mills,3,0,26
D Maddox,4,0,17
A Jones,2,0,0
J West,1,0,-5
R Newton,10,0,64
S Ahmed,6,0,28
S McGrew,3,0,12
J Eason,3,0,-16
T Jordan,9,0,47
T Chandler,7,0,38
J Guarantano,1,0,9
E Gray,5,0,5
B Maurer,7,0,-29
B Herrien,11,1,88
D Swift,17,1,72
Z White,7,0,57
T Simmons,3,0,19
J Fromm,1,0,5
B Koback,21,0,177
S Seymour,16,0,60
M Guadagni,13,2,39
R Jones,1,0,5
L Bellamy,13,1,70
J Wassink,11,0,20
D Tucker,3,0,16
S Tyler,2,0,11
S Thompson,12,0,69
T Henry,7,0,50
A Shyne,6,0,25
J Duffey,5,1,16
D Rigdon,2,0,4
M Richardson,1,0,1
C Hubbard,34,3,156
S Sanders,19,0,46
L Brown,3,0,17
D Felton,11,1,111
J Kelley,21,0,74
A Burton,15,1,64
K Phillips,1,0,7
A Pierce,21,1,119
J Luton,5,1,27
J Jefferson,5,0,9
T Lindsey,1,0,8
C Williams,11,0,57
C Magyar,8,0,40
S Jenkins,1,0,7
J Gasser,1,0,-5
K Oblad,6,0,-21
G Holani,9,0,80
J Hightower,2,0,51
A Butler,1,1,23
R Mahone,9,0,13
H Bachmeier,4,0,9
A Van Buren,3,1,6
T Hughes,10,1,62
J Fields,4,0,25
K Locksley,13,0,17
B Jones,3,0,-5
S McCormick,22,1,189
L Narcisse,19,1,115
B Daniels,4,0,15
B Brady,2,0,4
J Taylor,19,4,186
N Watson,12,0,63
J Chenal,4,0,24
B Schipper,6,0,21
B Shaw,3,0,10
M Stokke,2,0,9
G Groshek,2,0,7
J Coan,1,0,7
A Cruickshank,2,0,6
K Pryor,1,0,6
G Mertz,2,0,6
J Dunn,1,1,3
J Bangda,4,0,32
J Shaw,6,0,20
W Barrett,6,0,13
X Williams,1,0,3
D Crum,11,0,-8
K McKoy,6,0,30
L Brown,6,0,25
A Kendall,5,1,23
M Pettaway,6,0,18
R Johnson,21,0,121
S Ehlinger,9,2,45
K Ingram,11,0,18
K Johnson,4,0,15
D Duvernay,1,1,13
S Cosmi,1,1,12
E Mitchell,13,0,68
R Calais,9,0,47
T Ragas,7,0,24
L Lewis,4,0,-16
D Evans,22,0,69
Z Thomas,15,2,63
R Anderson,3,0,30
D Harrington,5,0,18
M Williams Jr,7,0,17
Z Knight,15,0,61
J Houston,13,0,54
K Lesane,1,0,8
B Hockman,5,0,-19
M Neal,8,0,31
A Adams,7,0,17
J Howard,6,0,6
S Riley,1,0,2
T Devito,15,0,-15
C Twyford,10,0,78
T Vitt,3,0,20
C Hill,9,1,14
J Nelson,1,0,11
G Jensen,4,0,-13
J Johnson,22,2,114
C Evans,8,0,55
A Vaughn,5,1,29
I Phillips,3,0,4
K White,1,0,3
M McCray,1,0,3
D Dallas,13,0,63
N Perry,9,1,18
C Harris,2,0,2
B Jordan,1,0,0
B Perkins,17,0,27
W Taulapapa,8,0,27
P Kier,3,0,14
M Hollins,2,0,7
L Atkins,1,0,-1
B Carroll,26,1,193
S Jones,17,0,54
D Vigilant,2,0,8
K Moran,3,2,7
E Logan Greene,1,0,-6
M Kinsey,25,2,85
D Wright,2,0,63
M McElroy,3,0,2
P OBrien,5,0,-13
C Verdell,14,0,171
T Dye,3,0,54
C Habibi Likio,13,3,47
D Felix,3,0,8
J Redd,1,1,3
J Herbert,1,0,-12
A Fontenot,15,0,71
J Mangham,10,0,42
D Smith,7,0,41
S Montez,3,0,12
D Stanley,1,0,4
J Davis,2,0,0
T Lytle,1,0,-1
T Jackson,20,1,117
K Remsberg,11,0,89
T Birdow,18,1,73
D Hammond III,13,2,37
J Stoner,3,0,15
M Schmidt,1,0,7
B Waters,1,0,6
R Rivers,9,1,45
D Grim,1,0,17
J Hokit,3,0,10
J Reyna,2,0,-13
K Nelson,14,0,64
M Burton,5,0,21
D Reese,2,0,6
R Kelley,1,0,3
D Sands,1,0,3
J Hicks,1,0,1
B Lee,8,0,-3
W Matthews,25,1,126
D Crum,14,0,82
C Elmore,5,0,18
J Bangda,1,0,6
M Carrigan,1,0,3
K Price,1,0,-1
J Taylor,18,1,89
N Tilford,6,1,49
M Wiley,6,0,35
G Gunnell,1,0,6
K Tate,8,0,-28
S McGrew,13,0,106
S Ahmed,23,3,95
C McClatcher,3,0,17
J Eason,3,0,-7
E Benjamin,19,1,137
J Daniels,10,1,23
A Carter,3,0,9
M Borghi,9,1,31
A Gordon,1,0,1
J Lovett,17,0,77
C Brewer,15,3,55
J Hasty,5,1,37
G Bohanon,1,0,4
S Thompson,28,2,153
A Shyne,1,0,-1
D Rigdon,2,0,-1
J Duffey,12,0,-3
R Mahone,16,1,74
G Holani,9,1,64
H Bachmeier,3,0,28
C Cord,4,0,13
J Henderson,3,0,9
J Hightower,2,0,8
K Shakir,1,1,5
A Van Buren,1,0,2
C McDonald,8,1,54
H Keliiliki,3,0,27
F Holly III,4,0,24
K Picanco,1,0,9
M Reed,3,0,-1
G Loy,19,1,137
D Jones,17,0,64
B Denley,3,0,27
R Marlow III,1,0,9
J Wayne Prather,1,0,3
B Koback,14,0,60
M Guadagni,8,0,40
S Seymour,10,0,29
E Peters,2,0,2
C Bradley,5,0,1
T Etienne,17,0,127
L Dixon,10,0,49
T Lawrence,6,1,40
A Rodgers,1,1,29
D Rencher,3,0,27
C Mellusi,5,0,22
T Phommachanh,5,0,16
C Brice,2,0,10
X Thomas,1,0,1
M Dukes,3,0,-1
K Laborn,8,1,69
C Akers,9,0,34
T Harrison,1,0,11
J Blackman,3,0,-3
A Hornibrook,2,0,-8
K Lewis,23,2,161
J Ward,18,1,131
K Pimpleton,2,0,19
T Lazzaro,4,0,18
K Gwilly,3,0,17
Q Dormady,5,0,8
J Huntley,10,1,67
C Gibson,9,0,40
J Adkins,8,0,14
F Payton,7,0,31
B Carpenter,4,0,29
A Bedgood,1,0,19
T Marable,10,0,15
J Hairston,4,0,11
D Ellington,19,0,128
T Barnett,20,2,110
S Paige,13,1,104
D Coates,2,0,5
M Marshall,1,0,5
M Durant,13,0,74
D Jackson,20,2,69
Q Harris,14,1,38
E Pancol,2,1,12
J Coleman,4,0,8
J Mason,18,0,106
D Smith,2,0,32
J Howard Jr,4,0,16
J Griffin,3,0,9
J Graham,12,1,6
T Oliver,1,1,4
M Glass III,13,2,36
B Turner,8,0,20
W Parker,7,0,17
L Latu,2,0,10
M Sexton,2,0,6
K Mackey,1,0,0
C Huntley,29,0,152
W Fletcher,7,0,37
D Plitt,9,2,6
J Hall,1,0,2
M Davidson,21,1,149
D Antoine,2,0,13
D Leconte,3,0,11
C Robison,3,0,11
N Tronti,4,0,11
L McCammon III,4,1,8
J Charles,3,0,0
A OHara,17,1,57
Z Dobson,2,0,32
C Mobley,4,0,20
B Anderson,4,0,15
J McDonald,2,0,0
A Jones,16,3,117
N Maxwell,15,1,114
D Price,9,0,86
L Joseph,3,0,20
S Peterson Jr,3,0,14
K Wiggins,3,1,9
M Alexander,1,0,4
J Morgan,2,0,-12
B LeMay,21,1,144
C Reynolds,9,0,41
A McAllister,7,1,28
I Finger,1,0,4
B Kean,3,0,0
D Swift,23,1,113
Z White,12,0,44
J Cook,2,0,10
J Fromm,6,0,6
R Dowdle,21,0,79
D Joyner,6,0,28
T Feaster,7,0,27
B Edwards,1,0,7
S Smith,1,0,1
K Porter,16,0,107
B Smith,5,0,27
P Carr,5,0,22
T Brown,6,0,17
L Holgorsen,1,0,14
C Tune,4,0,3
M Warren II,17,0,68
D Ridder,11,1,50
G Doaks,5,0,15
D Brown,8,1,39
R Bonner,8,0,14
R Corbin,9,0,14
D Navarro,1,0,6
I Williams,4,0,4
D Stampley,1,0,3
M Robinson,11,1,-16
H Haskins,12,1,125
Z Charbonnet,18,1,116
T Wilson,10,0,46
S Patterson,5,1,17
C Turner,1,0,-4
S Scott III,12,0,164
S James,7,1,36
D Ellis,7,0,35
P Ramsey,2,0,11
R Walker Jr,3,0,5
M Penix Jr,2,0,5
A Lloyd,5,0,4
I Pacheco,14,0,44
A Young,5,0,29
J Langan,13,0,3
E Barnwell,1,0,-2
T Goodson,8,0,35
T Young,7,0,22
M Sargent,9,0,18
N Stanley,6,0,-5
N Cain,22,1,102
S Clifford,16,0,52
D Ford,4,0,17
J Brown,4,0,16
R Slade,4,0,8
J Dotson,1,0,-4
L Bowden Jr,24,2,196
A Rose,16,0,90
K Smoke,11,0,45
A Hayes,1,0,2
R Boyd,15,2,134
D Whaley,9,0,42
T Burks,1,0,11
B Hicks,4,0,5
N Starkel,1,0,-9
C Edwards Helaire,13,2,134
J Burrow,6,0,43
T Davis Prince,3,1,40
J Emery Jr,1,0,2
L Perine,17,0,65
E Jones,9,0,36
K Trask,10,0,21
J Hammond,1,0,11
F Swain,1,0,8
M Davis,2,0,5
J Henderson,11,3,137
D Marcus,8,1,99
J Smith,5,0,69
I Tucker,6,0,34
E Hines,3,0,29
J Dancy,3,0,12
S Harris,1,0,8
W Elliott,1,0,-3
B Ally,10,1,92
G Torres,11,0,23
R West,6,1,7
C Roberson,8,0,7
M Curtis,6,0,-3
R Smith,18,1,139
S Brooks,13,0,99
M Ibrahim,15,3,84
T Morgan,1,0,4
N Vedral,15,0,49
B Belt,4,0,29
D Mills,9,1,28
W Robinson,6,0,24
M Washington,6,0,20
A Allen,1,0,2
A Bunch,2,0,-1
L Rountree III,21,2,126
D Downing,6,1,70
T Badie,5,0,24
K Bryant,10,0,14
J Plumlee,23,2,143
S Phillips,7,0,20
M Corral,3,0,18
S Connor,5,0,10
J Ealy,6,0,10
E Moore,1,0,3
B Knox,24,1,104
I Green,11,1,59
S Evans,8,0,50
W Johnson,1,1,27
K Strong,3,1,35
R Washington,10,0,31
M deWeaver,11,0,22
L Davis,6,0,11
C Hendrick Jr,1,0,5
B Watson,1,0,3
S Smartt,4,0,-24
T Taua,34,1,160
D Lee,10,2,24
M Henry,6,0,5
N Nash,3,0,23
D Packer,5,2,11
T Nevens,6,0,10
L Nunn,1,0,-10
T Jones Jr,25,0,176
B Lenzy,1,1,51
I Book,12,1,49
J Smith,5,0,32
C Finke,1,0,7
J Armstrong,1,0,-4
M Stepp,10,1,82
V Malepeai,8,0,46
S Carr,9,0,44
K Slovis,8,0,-1
N Rourke,12,1,80
O Allison,11,0,79
J Ross,9,0,26
A Pleasants,1,1,2
T Harbison,25,3,113
M Childers,2,0,75
J Nettles,1,0,-2
R Bowers,3,0,-17
A Pierce,10,0,21
C Tyler Jr,3,0,9
B Baylor,4,0,9
J Luton,3,0,5
T Gebbia,1,0,5
C Flemings,1,0,-1
Z Moss,5,2,121
J Wilmore,12,1,59
T Green,9,0,38
D Brumfield,10,1,37
T Huntley,3,0,7
D Henry Cole,2,0,-1
J Shelley,1,0,-5
K Doerue,19,1,69
J Anthrop,3,0,27
J Plummer,5,0,13
T Fuller,5,0,10
D Hewitt,4,0,9
T Pigrome,13,1,107
J Leake,7,1,79
A McFarland Jr,4,0,4
T Fleet Davis,1,0,-4
J Washington,23,1,84
R Agnew,9,0,42
J Byrd,1,0,0
C Jasmin,1,0,-2
B Busbee,1,0,-2
X Valladay,16,0,73
S Chambers,13,2,49
T Swen,10,0,35
J Cronkrite,26,2,158
T Sands,10,0,63
J McCloud,6,1,23
K Joiner Jr,2,0,-1
J Hall,16,1,83
L Katoa,11,0,73
E Esukpa,13,0,43
S Finau,7,0,27
A Hifo,3,0,4
B Romney,5,0,3
D Harris,14,2,103
K Perkins,15,0,46
D Maberry,3,0,3
J Abraham,5,1,-10
D Torrey,13,0,61
N Smith,6,0,25
T Siggers,5,0,22
J Bean,3,0,10
K Davis,2,0,7
M Fine,3,0,-3
J Gardner,18,1,77
R Davis,23,0,72
T Centeio,7,0,44
K Gainwell,19,1,106
K Watkins,4,1,27
K Jones,1,0,8
R Clark,2,0,-1
A Gibson,1,0,-4
B White,6,0,-7
T Chandler,16,0,63
T Jordan,19,1,59
B Maurer,3,0,41
J Jennings,1,0,22
E Gray,2,0,7
D Wood Anderson,1,0,5
J Guarantano,1,0,-5
G Shrader,13,0,62
T Stevens,9,0,26
K Hill,11,0,13
J Payton,1,0,11
N Gibson,2,0,5
I Zuber,1,0,4
R Johnson,8,1,95
K Ingram,2,0,9
D Duvernay,3,0,5
S Ehlinger,23,2,-9
J Hurts,17,1,131
K Brooks,10,0,105
R Stevenson,6,0,37
T Pledger,1,0,5
C Lamb,1,0,4
C Dauphine,5,1,87
Y Booker,9,0,49
K Howard,5,1,42
J McMillan,4,1,37
A Jones,6,0,28
S Huderson,5,0,24
C Carroll,10,0,22
J Norman,2,0,22
K Mensah,15,0,41
A Thompkins,7,0,32
D Black,3,0,16
D OReilly,2,0,14
M Beaudry,1,0,3
J Zergiotis,1,0,-6
S Brooks,12,0,55
T Wilkerson,3,0,9
C Taylor II,5,1,5
Z Smith,9,0,0
M Perry,20,3,218
T Maloy,5,0,59
J Carothers,5,1,52
N Smith,18,1,42
C Williams,8,1,21
P Olsen,1,0,-2
K Mond,16,1,90
I Spiller,10,0,27
J Kibodi,2,0,8
N Harris,20,0,114
B Robinson Jr,10,1,51
T Tagovailoa,1,0,-10
L Narcisse,17,1,89
S McCormick,16,1,34
D Griffin,1,0,7
L Stanley,13,1,92
J Brown Jr,9,0,62
T Johnston III,11,0,30
J Haden,5,0,18
D Hopkins,1,0,0
K Vaughn,15,1,140
K Brooks,2,0,16
J Shelton Mosley,1,0,8
R Neal,3,0,2
D Wallace,1,0,0
C Magyar,22,1,116
C Williams,24,1,69
T Collins,2,0,18
K Oblad,3,0,7
D McClease,12,1,124
H Hooker,15,0,43
K King,6,0,30
T Gary,4,0,24
T Robinson,2,0,13
