name, receiving touchdowns, receiving yards, receptions
D Patterson,0,22,2
D Thompson,1,84,4
K Nlemchi,0,50,5
D Joseph,0,36,7
S Nelson,0,23,2
N Halverson,0,18,2
P Line,0,1,1
B Holmes,1,52,4
C Worthy,0,27,4
J Harris,0,19,2
N Young,0,8,2
J Bentley,0,6,1
B Burks,0,4,1
B Brooks,0,3,1
B Chitty,0,0,1
J Johnson,0,-3,2
T Boyd,1,91,3
D Harden,0,77,5
L Blair,2,62,9
R Davis,0,43,2
D Smith,0,12,1
J Ruiz,0,8,1
M Caffey,0,0,2
B Smith,0,97,8
B Miller,0,59,6
L White,1,41,4
B Ijah,0,32,3
R Carden,1,32,1
R Lowe,0,19,5
R Price,0,13,2
D Mercer,0,9,1
D Keaton,0,13,1
K Showers,0,10,2
D Scott,0,8,1
B Johnson,0,5,1
L Ramsby,0,5,1
G Everett,0,93,8
J Nelson,0,54,6
J Magee,0,30,4
N Smith,0,12,1
D Vinson,0,8,1
K Backman,0,2,2
M Humphrey,0,-1,1
T Taylor,1,58,8
C Henderson,1,46,2
C Smith,0,30,4
K Dixon,0,17,1
P Turner,0,16,1
T King,0,14,1
M Gaines,0,11,1
T Grant,0,8,1
D Davis,1,114,6
D Boyd,0,81,7
S Murray Lawrence,0,33,2
M Mataele,0,30,2
J Phillips,0,25,1
T Barnhill,0,16,3
K Keys,0,7,1
J Robinette,1,81,2
K Pearson,0,41,1
M Galland,0,32,1
G Griffin,0,4,1
J Owens,0,-2,1
K Clay,0,152,5
D Booker,1,110,8
K Scott,0,22,3
T Patrick,0,21,3
W Tonga,1,13,1
B Poole,0,2,2
D Allen,0,69,2
B Marshall,0,56,6
P Brown,1,40,3
D Stanford,2,37,2
K Lowe,0,20,2
C Nelson,0,11,1
R Freeman,0,6,1
D Dudchock,0,90,5
S Scheu,1,71,5
L Rayford,0,40,6
D Sims,0,9,1
C Duncan,0,6,1
C Dorrell,0,6,1
R Webb,0,3,1
Q Dunbar,0,97,4
A Fulwood,0,72,2
D Robinson,0,22,2
B Powell,0,18,1
C Thompson,0,12,1
L Pittman,0,6,1
M Jones,0,4,1
K Taylor,0,-6,1
J Perkins,0,49,4
D Cooper,0,40,2
B Lenius,0,28,1
D Pettis,0,15,2
D Campbell,0,13,1
K Taylor,0,12,2
J Mickens,0,2,1
D Washington,0,-4,1
K Walker,1,65,2
J Payton,0,56,5
T Duarte,0,34,3
E Massington,0,31,3
D Fuller,0,28,6
J James,0,28,2
M Johnson,1,25,2
P Perkins,0,19,4
D Lucien,0,9,1
A Harris,0,7,1
J German,1,92,3
L Allen,1,88,8
J Dangerfield,0,53,2
W McNeal,1,41,5
A Grant,0,37,3
T Taylor,0,12,1
M Henry,0,1,1
I Hamilton,0,91,2
A Golden,0,34,3
N Jeffery,0,25,3
D Laufasa,0,8,1
R Willoughby,1,95,6
M Weiser,1,44,2
D Campbell,2,30,2
J Martinez,1,25,3
J Eiland,0,18,1
M Schreck,0,10,2
A Taylor,0,4,1
T Williams,0,37,4
A Pratt,0,32,3
F Bickley,0,22,3
J Smith,0,19,3
N Bice,0,13,1
K Sconiers,0,10,1
Z DOrazio,0,10,2
W Edwards,0,9,1
L Smith,0,9,1
D Brown,1,73,3
A Turner,0,59,4
C Beebe,0,40,3
J Brescacin,0,17,2
L Eakes,0,1,2
C Jones,1,102,4
A Russell,0,53,3
J Olack,0,33,3
K Hunt,0,15,1
C Thompson,0,6,1
R Lewis,1,116,3
R Burbrink,0,111,8
G Dieter,0,78,6
H Jackson,0,5,1
R Moore,0,3,2
A Givens,0,2,2
C Humphrey,2,132,8
C Pierce,1,127,12
C Chandler,0,22,2
E Calhoun,0,11,3
J Boyle,0,8,1
N Holley,0,6,1
T Sharpe,0,239,13
M Michel,0,88,5
J Sifrin,0,49,4
R Mills,0,18,1
J Williams,0,13,1
S Abrokwah,0,8,2
M Tuleja,0,7,1
S Nesmith,0,2,1
J Williams,1,84,7
K Mabon,0,62,5
C Shillings,0,18,2
C Lacanaria,0,15,2
J Edwards,0,13,4
H Banks,0,10,1
J Milas,0,7,1
J Hogue,0,4,1
S Brunner,0,4,1
M McKay,2,172,9
C Moore,1,97,4
M Morrison,1,43,5
S Washington,0,42,4
J Holton,0,35,3
A Chisum,0,21,1
C Gladney,0,15,1
N Cole,0,7,1
R Moore,0,4,1
J Hardy,1,181,15
C Worthy,1,101,5
B Williams,0,52,2
I Jones,0,27,6
B Allen,0,26,1
Q Johnson,0,16,2
D Grayson,0,15,4
N Agholor,2,216,16
J Allen,0,49,4
G Farmer,1,40,2
J Smith,0,30,4
A Jackson,0,17,2
R Telfer,1,14,2
S Mitchell,0,5,1
K Lawler,0,86,8
S Anderson,1,70,5
C Harper,1,60,9
D Lasco,0,19,2
B Treggs,1,19,3
D Powe,0,18,1
M Harris,0,7,1
M Mack,0,43,5
K Jones,0,36,6
K Harrison,0,25,3
A Grubb,0,16,2
D Morgan II,0,15,2
K Thomas Jr,0,14,2
M Lerch,0,13,2
B Armstrong,0,7,1
E Holmes,0,5,1
D Glasco II,0,3,1
N Leonard,0,0,1
J Monroe,0,-2,1
M Thomas,0,80,5
M Triplett,1,68,4
M Ricard,0,49,2
C Mikell,0,19,3
K Foster,0,15,2
D Thompson,0,13,3
J Richard,0,9,1
K Sloter,0,4,1
J Reese,1,104,4
B Perriman,1,82,3
J Akins,0,32,2
J Tukes,0,30,1
J Worton,1,28,3
D Wilson,0,15,3
K Garrett,0,30,4
K Lucas,1,20,2
J Atkinson,0,19,3
B Louie,0,3,1
G Brown,1,49,3
J Robinette,2,36,4
G Griffin,0,18,1
M Hendricks,0,18,1
J Owens,0,5,1
S Davern,0,3,1
H Henderson,1,74,5
J Richardson,1,56,5
R Turner,0,43,6
K Brock,0,40,2
J Gipson,0,36,3
W Demps,0,11,1
D Jackson,0,8,1
B Sanchez,0,7,1
T Houston,1,58,4
D Griswold,1,31,2
D Paschal,0,27,2
B Cox,0,14,3
B Byner,0,11,1
J White,1,6,2
S McElfresh,0,57,3
M McGuire,1,55,4
M Cox,0,54,2
M Jones,0,31,2
S Meadors,1,24,1
T Upshaw,0,20,1
B Beathard,0,14,1
A Cooper,1,88,8
D White,0,40,4
J Fowler,0,35,1
A Stewart,0,25,2
T Yeldon,0,16,2
B Vogler,0,5,1
O Howard,0,2,1
D Wilson,0,91,8
M Johnson,0,74,4
J Robinson,0,69,6
J Lewis,1,42,5
R Johnson,0,9,1
F Ross,1,4,2
B Holloway,0,1,1
H Henry,0,54,4
A Derby,0,36,4
K Hatcher,0,25,2
K Marshall,0,19,4
J Cornelius,0,18,1
J Sprinkle,0,17,1
T Dural,0,46,5
T Magee,0,18,3
T Dickson,0,8,1
M Dupre,0,6,1
J Diarse,0,5,1
C Neighbors,0,4,1
S Grant,0,85,4
T Griffey,0,63,1
C Jones,0,54,5
A Hill,0,21,2
D Neal,0,21,4
N Wilson,0,-2,1
J Mickens,0,69,4
J Perkins,1,55,4
K Williams,0,39,5
K Taylor,0,28,1
M Hartvigson,0,18,1
D Campbell,0,17,2
M Hall,0,13,1
D Pettis,0,13,2
D Cooper,0,7,1
T Sperbeck,1,82,6
C Anderson,0,48,2
S Williams Rhodes,0,32,4
J Ajayi,0,25,4
J Roh,0,2,1
T Ware,0,2,1
J McNichols,0,-4,1
E Ruffin,0,60,4
E Judge,0,35,3
D Pumphrey,0,28,3
L Mills,0,19,2
Q Kaehler,0,15,1
C Price,0,13,2
M Holder,0,8,1
D Brunskill,1,6,1
J Hazely,0,4,1
M Mathews,1,120,6
J Leslie,0,68,5
T Houk,0,38,2
C Pearson,0,34,1
P Lasike,1,26,1
D Mahina,1,15,1
R Apo,0,13,1
M Juergens,0,11,1
D Boyd,1,70,5
D Davis,0,51,5
K Whitely,0,48,4
K Keys,0,11,1
M Mataele,0,10,2
S Murray Lawrence,0,8,2
M Sullivan,0,6,1
T Davis,3,102,8
A Rice,0,33,2
J Kroll,0,23,1
J Bacci,0,23,2
D Butler,0,18,1
T Thomas,0,11,1
S Lavallii,0,8,1
R Williams,0,121,7
D Frazier,1,88,5
A Welch,0,78,6
J Murphy,1,42,3
S Martin,0,36,2
F McRae,0,4,1
J Crowder,0,73,6
M McCaffrey,0,47,3
I Blakeney,0,44,5
S Powell,0,14,2
D Reeves,0,10,1
E Schneider,0,3,1
J Barnes,0,-6,1
B Hodges,1,57,6
I Ford,1,48,4
C Phillips,0,19,1
J Stanford,0,14,1
J Trimble,0,10,1
J Smith,3,140,8
N Maxwell,0,32,2
C Taylor,0,27,2
D Turner,0,21,2
A Dan Fodio,0,7,2
G Coleman,0,4,1
E Batties,2,110,8
D Clarke,0,59,4
T Pettis,0,55,4
S Tucker,1,28,1
M Henry,0,14,1
T Barron,0,13,1
D Frazier,0,13,1
R Whatley,0,-6,1
L Pittman,0,32,1
D Robinson,1,20,3
T Westbrook,0,8,1
P Cooper,0,40,4
B Wilds,0,31,3
S Roland,0,30,2
R Anderson,0,27,2
J Adams,0,23,4
M Davis,0,23,2
N Jones,0,20,3
D Byrd,0,12,2
N Chubb,0,48,2
M Bennett,0,29,3
C Conley,0,21,1
M Mitchell,1,13,2
Q Hicks,0,8,1
T Gurley,0,4,1
C Uzomah,0,39,3
S Coates,0,31,3
M Ray,0,25,1
C Artis Payne,0,19,1
C Grant,0,15,1
R Thomas,0,14,3
R Louis,0,4,1
M Davis,0,4,1
Q Bray,0,-9,1
D Smelter,1,77,5
T Zenon,0,15,1
D Waller,0,10,2
A Scott,0,19,3
W Gallman,0,14,4
C Peake,0,11,1
J Leggett,0,8,1
S Seckinger,0,7,2
A Humphries,0,6,1
J McCain,1,128,7
J Podrabsky,0,72,2
Jr,0,50,3
E Penny,0,19,2
B Holmes,2,97,6
K Franklin,0,75,5
K Edenfield,0,16,1
B Chitty,0,11,1
J Bentley,0,9,1
T Ruben,0,9,2
J Johnson,0,8,1
J Anderson,0,4,1
C Worthy,0,2,1
M Dudek,2,80,6
J Davis,0,15,1
J Ferguson,0,12,6
G Allison,0,11,1
M Turner,0,11,1
J Hardee,0,10,1
M Barr,0,8,1
J Duzey,0,110,3
K Martin Manley,0,56,2
T Smith,0,46,3
D Powell,1,25,2
R Hamilton,2,20,4
M Plewa,0,19,2
D Bullock,0,7,1
J Mundine,1,137,7
N King,1,128,5
N Harwell,0,28,4
R Coleman,0,17,1
J McCay,0,14,1
T Smiley,0,10,1
T Parmalee,0,8,1
T Slanina,1,95,6
D Porter III,0,67,6
E Porter,0,38,2
J Doctson,0,38,1
K Listenbee,0,34,3
K Hicks,0,28,2
A Green,0,26,4
C Echols Luper,0,3,1
J Story,0,1,1
R Ceaser,1,120,11
A Holley,0,105,3
K Jackson,1,95,8
C Donald,0,67,6
A Osborne,0,51,5
T Cain,0,45,6
J Butler,0,61,4
G Fuselier,1,48,2
E McGuire,0,42,2
A Riles,1,17,2
C Bates,0,6,1
J Winfree,1,80,4
D Long,0,61,3
J Veii,0,45,4
D Adams,1,39,2
W Brown,0,12,4
A Etta Tawo,0,11,1
K Goins Jr,0,9,1
C Brown,0,-11,1
K Mumphery,0,78,2
M Kings Jr,0,63,2
T Lippett,0,46,4
J Price,0,17,2
A Burbridge,0,14,1
A Gleichert,0,12,1
J Lyles,0,7,1
J Langford,0,3,1
C Walford,1,127,4
P Dorsett,1,90,4
D Johnson,0,37,4
S Dobard,0,33,1
S Coley,0,27,2
M Lewis,0,2,1
T Rudolph,0,65,4
K Whitfield,0,60,3
R Greene,0,53,4
N OLeary,0,42,4
E Lane,0,27,2
J Wilson,0,21,1
D Cook,0,18,2
K Williams,1,10,3
M Pender,0,7,1
F Stevenson,0,1,1
M Williams,0,47,3
I Fruechte,0,28,3
M Thomas,0,10,1
J Marshall,1,95,5
M Thomas,1,45,4
E Spencer,1,22,1
E Elliott,0,19,2
N Vannett,0,19,1
C Smith,0,0,2
E Frohnapfel,1,107,6
T Shuler,0,79,8
R Yurachek,1,31,4
H Foster,1,25,1
S Butler,0,21,1
A Jean Louis,0,17,1
D McManus,1,17,2
J Taylor,0,88,9
D Dillard,0,9,1
L Turner,0,2,1
D Brown,0,33,1
R Williams Jenkins,0,22,1
J Tillman,1,14,1
Q Singleton,0,5,1
G Whiteside,0,-3,1
D Scott,0,18,2
Z Walker,0,18,2
D Keaton,0,16,2
M Breida,0,11,2
B Johnson,0,10,2
R Switzer,1,68,3
Q Davis,0,66,6
M Hollins,0,39,4
B Howard,0,31,3
T Logan,0,26,2
J Tabb,0,18,2
K Singleton,0,15,1
T Thorpe,0,8,1
A Proehl,0,5,1
T Boyd,1,160,5
J Holtz,0,31,4
A Jennings,0,27,2
M Dayes,1,47,4
B Cherry,0,16,2
S Louis,0,12,1
T Purvis,0,8,1
E Scott,0,50,5
M James,0,40,4
J Crump,0,35,2
C Serigne,0,34,3
D Wortham,0,2,1
W Fuller,3,159,9
C Brown,0,60,5
C Prosise,0,33,1
B Koyack,0,22,2
C Robinson,0,14,2
T Folston,0,-1,2
C Dickerson,0,97,6
K Prater,1,81,10
D Vitale,0,24,2
T Jones,0,21,4
W Long,0,18,2
G Dickerson,0,14,2
T Green,0,10,2
T Hanrahan,0,10,1
J Jackson,0,9,1
K Doolittle,0,32,1
D Glidden,0,31,3
B Jarwin,0,29,2
B Sheperd,0,28,2
J Washington,1,19,3
M Ateman,0,10,1
J Seales,0,5,2
T Hill,0,4,1
J Seaton,0,2,1
D Roland,0,-2,1
J Harris,1,117,9
A Foreman,1,74,2
J Gray,0,35,3
J Shipley,0,33,4
J Warrick,0,19,2
M Johnson,0,17,1
M Brown,0,11,1
M McFarland,0,4,1
D Johnson,0,-5,1
J Villamin,1,127,4
V Bolden,1,72,7
C Hamlett,0,24,3
C Smith,0,19,2
T Anderson,0,8,1
T Ward,0,1,2
J Strong,0,103,9
D Foster,1,65,8
K Kohl,1,46,1
D Richard,0,29,1
C Smith,0,15,1
D Nelson,0,6,2
C Godwin,0,31,2
J James,0,30,2
D Hamilton,0,26,4
G Lewis,0,15,2
B Belton,0,6,1
A Lynch,0,4,1
J Fitzpatrick,1,113,4
J Christopher,0,25,2
B Shippen,0,13,1
W Omuso,0,12,2
C Thompson,0,10,2
B Yancy,0,10,2
K Harper,0,6,2
J Thomas,0,0,1
J Gilmore,0,-2,1
L Carroo,2,125,5
T Kroft,0,44,4
A Patton,0,20,3
M Burton,0,13,2
A Turzilli,0,8,1
J Tsimis,0,7,1
S Wynn,1,120,11
R Jones,0,25,1
A Booker,0,21,1
J Harris II,0,13,2
B Bowman,0,81,4
J Jones,0,37,5
Jr,1,30,4
H Vaughn,1,28,1
S Smith,0,21,3
C Broadnax,0,5,1
K Houston,0,5,1
T Timmons,0,3,2
B Smith,0,86,5
B Miller,0,57,5
L White,1,46,1
R Carden,0,37,3
C Best,0,33,6
R Lowe,0,26,3
B Ijah,0,15,2
T Crawley,0,97,5
T Winston,0,86,10
A Vollert,0,40,3
H Wilson,0,30,3
T Ervin,0,16,1
J Carr,0,16,1
C Kearney,0,12,1
K Pearce,0,8,1
S Harding,0,54,3
K Ewaliko,0,31,1
J Iosefa,0,29,2
D King Jr,0,23,2
A Barker,0,13,1
D Thompson,0,96,3
Jr,0,57,7
K Nlemchi,0,15,5
D Joseph,0,14,5
P Line,0,4,1
J Lawler,1,3,1
A Davis,1,59,6
M McFarland,0,44,3
D Johnson,1,39,3
K Swanson,0,34,1
M Mack,0,19,1
D Welch,0,16,1
T Montgomery,0,41,4
M Rector,0,26,4
A Hooper,1,22,2
C McCaffrey,0,10,3
R Wright,0,5,1
L Ward,1,3,1
G Taboada,0,2,1
K Young,0,-5,1
K Scott,1,71,4
D Booker,0,41,9
W Tonga,0,35,3
K Clay,1,31,2
B Poole,0,-1,3
J Croom,1,87,3
V Pearson,2,44,3
P Howard,0,43,4
E Wolf,0,39,2
M Lane Jr,0,28,1
A Ellis,0,26,2
J Hurd,0,11,1
D Helm,0,10,1
J Malone,0,9,2
J Blue,0,131,6
R Timmons,0,28,4
D Robinson,0,4,1
G Johnson,0,4,1
B Heard,0,1,1
T Encalade,0,49,4
T Veal,0,48,6
J Shackleford,0,37,4
T Scott,0,19,1
D Hilliard,0,12,6
M Marfisi,0,9,1
D Breaux,0,8,1
L James,0,8,1
C Jones,0,4,1
D Butler,0,2,1
M Frazier,1,59,5
T Jones,0,52,2
R Proctor,0,37,2
K Malone,0,28,3
A Cross,0,11,1
A Henderson,0,-9,1
J Reynolds,2,125,5
S Noil,0,36,3
M Kennedy,1,22,3
R Seals Jones,0,20,4
T Carson,0,10,1
B Williams,0,9,2
B Niederhofer,0,7,1
E Pope,0,7,2
T Williams,0,2,2
C Clear,0,-1,1
J Hunt,0,85,5
B Sasser,0,83,6
D White,1,55,6
M Murphy,0,23,5
S Culkin,0,6,1
I Sadler,1,89,4
D Lauderdale,1,83,5
D Cantrell,1,52,3
J Grant,1,51,4
B Marquez,0,49,3
Q White,0,21,2
D Washington,0,15,2
J Stockton,0,12,1
B Pearson,0,11,1
K Williams,0,7,1
C Batson,0,3,1
D Neal,1,57,4
K Young,0,48,3
M Quick,0,16,1
A Ripkowski,0,12,2
A Golden,0,50,3
I Hamilton,0,22,2
A Jones,0,15,3
C Harris,0,43,6
J Wilson,1,29,1
D Terrell,0,20,3
M Smith,0,12,1
T Smiley,0,6,1
C Caldwell,0,2,3
R Pegram,0,-5,1
R Butler,0,60,3
W Houston,1,54,3
D Robinson,0,19,2
J Natson,0,9,1
H Sharp,0,8,4
T Duncan,1,74,2
R White,0,29,1
R Jordan,0,22,1
J Magnant,0,16,2
R Jones,0,10,1
M Bundy,0,3,1
K Doe,0,16,2
A Erickson,0,13,2
J Fredrick,0,11,1
S Arneson,1,5,1
T Fumagalli,0,1,1
A Abdullah,0,26,1
K Bell,1,14,2
B Reilly,0,14,1
J Westerkamp,0,6,1
D Pierson El,0,2,1
J Dangerfield,1,73,7
W McNeal,1,57,3
N Norris,1,18,2
M Henry,0,18,1
L Allen,0,12,2
J German,0,0,1
E Poe,0,26,2
J Walker,0,14,1
C Davis,1,134,4
K Roberts,0,71,2
J Franklin,1,54,1
D Braverman,2,50,7
D Phillips,0,36,2
D Chance,0,8,1
E Boyden,0,7,1
T Russell,0,98,4
B Hill,1,76,1
C Gardner,0,33,2
K Brewer,0,33,3
D Jackson,0,14,1
D Gibson,0,12,1
T Allen,0,9,1
A Stone,0,8,1
Z DOrazio,0,121,10
A Pratt,0,50,5
L Smith,1,39,2
K Sconiers,0,23,3
T Williams,0,19,4
J Chisholm,0,13,1
C Hundley,1,12,1
R Mills,0,72,1
T Sharpe,0,41,5
J Sifrin,1,23,2
S Abrokwah,0,19,3
M Michel,0,13,2
J Reid,0,45,2
L Smith,0,30,4
S Smith,0,27,4
T Mangen,0,13,2
A Bradley,0,13,2
A Ouellette,1,9,4
C Cochran,0,4,1
D Brown,0,70,5
A Daniels,1,46,2
A Turner,0,40,5
C Beebe,1,22,3
D Maxwell,0,6,1
A Russell,0,19,2
C Jones,0,14,2
J Olack,0,9,1
K Wilcher,0,8,1
K Hunt,0,8,1
C Thompson,0,8,1
T Swanson,0,-3,1
G Dieter,0,68,5
R Moore,1,46,3
R Burbrink,0,30,1
R Lewis,0,16,2
A Givens,0,7,1
J Barnes,0,85,6
J Crowder,1,73,6
M McCaffrey,0,73,5
I Blakeney,1,17,2
D Reeves,0,9,1
J Snead,0,4,1
S Wilson,0,1,1
R Switzer,0,109,3
B Howard,0,55,3
Q Davis,1,44,6
T Logan,0,37,2
J Tabb,0,19,1
T Thorpe,0,7,1
A Proehl,0,4,1
M Hollins,1,1,1
C Best,1,103,5
B Smith,0,43,3
R Carden,0,19,1
B Ijah,0,18,1
R Lowe,0,5,1
B Miller,0,2,2
D Mercer,1,2,1
B Mack,1,90,3
D Paschal,0,56,5
B Mays,1,50,2
T Houston,0,48,7
M Gordon,0,31,6
T Trosin,0,29,2
D Griswold,0,25,1
J White,0,19,3
J McKissic,0,18,2
M Alford,1,92,4
D Shorts,0,72,4
K White,1,63,7
W Smallwood,0,21,3
J Thompson,0,20,2
D Smith,0,13,2
R Shell,0,12,2
C Clay,0,9,1
K Myers,0,8,2
T Lockett,0,196,10
C Sexton,0,76,5
Z Trujillo,0,67,2
K Cook,0,42,2
D Burton,0,7,1
D Robinson,1,7,1
A Davis,0,5,1
M Hull,1,150,6
J Taylor,1,37,2
D Parks,0,31,1
Z Wright,0,9,1
I Hamilton,0,130,4
E Tomlinson,0,27,4
K Ford,0,20,2
A Jones,0,18,1
M Trail,0,14,1
D Laufasa,0,1,1
A Golden,0,0,3
N Jeffery,0,-1,1
E Ruffin,0,126,7
E Judge,0,66,2
J Hazely,0,45,1
L Mills,0,33,2
C Price,0,16,2
D Pumphrey,0,14,1
A Roberts,1,14,1
L Clark,0,12,1
G Griffin,1,80,2
J Robinette,0,74,6
G Brown,0,23,3
D Rushing,0,12,1
J Natson,0,29,3
D Robinson,0,29,5
R Butler,0,26,2
H Sharp,0,20,3
K Williams,0,3,1
J Court,1,1,1
T Winston,0,22,4
J Soares,0,13,1
H Wilson,0,10,4
J Carr,0,7,2
T Crawley,0,5,1
A Vollert,0,4,1
C Black,0,101,6
A Stewart,0,51,5
A Cooper,0,46,3
R Foster,0,40,4
O Howard,0,33,2
C Sims,1,33,3
M Nysewander,1,12,1
C Jones,0,11,1
D Henry,1,9,1
M Faciane,0,2,2
T Jones,0,-1,1
K Benson,0,118,9
S Robinson,2,45,5
D Newsome,0,16,2
T Sexton,0,15,2
D Ramsey,0,14,2
S Warren,0,7,2
W Police,0,6,1
K Hatcher,1,58,2
D Morgan,0,51,3
H Henry,0,30,2
A Derby,0,13,1
Q Adeboyejo,0,73,6
E Engram,0,65,5
C Core,0,43,3
M Pack,0,37,1
J Walton,0,22,2
E Brazley,0,13,1
K White,0,43,1
E Poe,0,5,1
B Wetzel,1,193,12
A Malkiewicz,1,74,2
M DeSisto,1,29,1
K Pearcey,0,26,3
S Ajala,0,21,4
D Light,0,17,1
C Edmonds,0,11,3
T Jones Jr,1,8,1
M Jones,0,2,1
S Coates,0,64,2
Q Bray,0,56,4
M Ray,0,27,1
J Wallace,0,18,1
C Grant,1,15,2
M Davis,0,4,1
R Thomas,0,2,2
K Hamilton,0,67,5
G Sinclair,0,13,3
M Johns,0,13,1
E Obajimi,0,9,2
D Williams,0,8,2
R Clark,0,8,1
T Philpot,1,7,1
C Smith,2,131,6
D Foster,0,59,5
D Lewis,0,20,1
F Gammage,1,10,1
K Kohl,1,6,1
D Nelson,0,6,1
V Mayle,0,252,15
I Myers,1,111,7
J Morrow,0,58,4
R Galvin,1,43,4
T Baker,0,41,4
D Williams,1,36,5
R Cracraft,0,33,4
R Lewis,0,25,1
T West,0,2,1
J Williams,0,68,4
D Green,0,56,3
J Hogue,1,33,1
C Lacanaria,1,33,4
J Edwards,0,12,1
C Shillings,0,10,1
D Curry,1,5,1
D Creel,0,152,14
T Russell,1,113,8
K Strange,1,41,4
D Jackson,1,33,4
B Hill,0,26,1
K Brewer,0,21,2
D Gibson,0,15,2
C Gardner,0,8,1
C Coleman,1,75,3
J Lee,1,73,3
L Norwood,0,43,5
K Cannon,0,30,3
A Goodley,0,24,2
D Chafin,0,13,1
S Linwood,0,4,1
J Washington,1,114,4
D Glidden,1,99,5
B Sheperd,0,47,2
J Seaton,0,15,1
T Hill,0,6,1
M Mathews,2,110,4
J Leslie,1,36,3
D Mahina,0,32,2
M Juergens,0,19,1
T Houk,1,12,2
N Carter,0,8,1
P Lasike,0,6,1
J Harris,0,17,4
D London II,0,11,1
K Drummond,0,6,2
K Campbell Jr,0,5,1
J McGriff,0,2,1
S Hagan,0,-1,1
K Lawler,0,73,5
S Anderson,1,52,5
B Treggs,0,51,3
C Harper,0,22,3
T Davis,0,17,1
M Harris,0,9,2
D Powe,0,7,1
D Lasco,0,0,1
D Cajuste,0,51,3
A Hooper,0,47,3
F Owusu,0,46,4
C McCaffrey,0,34,2
K Young,0,18,1
T Montgomery,0,14,1
M Rector,0,4,1
J Worton,1,64,2
B Perriman,1,43,2
M Reed,0,39,3
R Hall,0,39,3
D Wilson,0,22,3
T Oldham,0,19,1
J Reese,0,13,1
C Thompson,0,8,1
K Miller,0,7,1
Jr,0,38,4
D Joseph,0,6,2
S Walker,0,5,1
S Nelson,0,1,2
M Williams,1,87,7
A Scott,0,23,5
A Dunn,0,17,1
A Humphries,0,11,1
D Rodriguez,0,9,1
G Hopper,0,4,4
A Maass,0,-1,1
C Peake,0,-2,1
L Blair,0,39,5
D Harden,0,31,3
R Davis,0,29,2
J Ruiz,0,6,1
G Howse,0,5,1
T Boyd,0,5,1
T Davis,0,88,5
D Butler,1,83,7
J Kroll,0,19,3
S Lavallii,0,16,2
C Williams,0,14,1
B McCord,1,13,2
T Rawls,0,10,2
M Kinville,0,4,1
M Walker,0,1,1
D Braverman,0,117,5
C Davis,2,104,9
E Boyden,1,9,1
D Phillips,0,3,1
N Thomas,0,32,5
D Foxx,0,18,3
J Clax,0,15,1
S McQuillan,0,11,1
D Bradley,0,5,1
G Davis,0,1,2
M DeLorenzo,0,-1,1
S Washington,0,63,6
J Holton,1,35,4
C Gladney,0,25,4
N Cole,1,20,3
M McKay,0,17,1
R Moore,0,14,1
J Golic,1,2,1
R Higgins,2,167,10
X Williams,0,90,6
C Lovett,0,44,2
D Hart,1,42,2
E Masters Jr,0,21,2
D Gaines,0,18,1
S Walker,0,11,1
J White,0,7,1
S Long IV,0,6,1
C Edling,0,41,1
T Duncan,0,11,1
T Gipson,0,3,1
C Worthy,0,115,7
J Hardy,0,104,9
I Jones,1,68,5
B Williams,0,23,3
B Allen,0,19,3
D Grayson,0,16,2
J Williams,0,13,2
D Butler,0,60,3
T Encalade,0,59,3
J Shackleford,0,46,3
D Hilliard,0,40,6
T Veal,0,28,3
C Jones,0,27,2
L James,0,19,1
T Scott,0,15,2
S Badie,0,6,1
D Breaux,0,1,1
D Robinson,2,137,4
Q Dunbar,2,107,3
M McNeely,1,36,2
L Pittman,0,23,2
C Burton,0,19,1
A Fulwood,0,4,1
J Glover,0,30,2
S Daniel,0,18,5
D Mobley,0,11,3
J Rutledge,0,3,1
J Jude,0,1,1
T Miller,0,0,2
R Greene,0,106,8
N OLeary,1,59,3
T Rudolph,0,48,3
J Wilson,0,24,2
K Williams,0,23,3
D Cook,0,14,2
M Pender,0,7,1
S Phillips,1,49,1
B Wolford,0,9,2
S Alston,0,9,2
J Darmstatter,0,6,1
C Conley,2,68,3
J Rumph,1,67,5
M Bennett,0,50,2
J Davis,0,42,2
J Scott Wesley,1,33,2
S Williams,0,26,2
J Blazevich,0,20,1
Q Hicks,0,9,1
K Towns,0,0,1
B Douglas,0,-5,1
M Holloway,0,9,3
C Korn,0,8,2
C Theodore,0,4,1
M Kemp,1,114,6
K Ewaliko,0,51,1
D King Jr,0,25,2
A Barker,0,22,1
J Vele,0,14,1
J Iosefa,0,3,2
H Moleni,1,1,1
D Davis,0,163,5
D Boyd,0,91,4
M Mataele,1,54,5
M Sullivan,1,41,2
K Keys,0,34,2
T Barnhill,1,31,2
A Williams,0,5,3
S Murray Lawrence,0,4,1
S Dunbar,0,150,7
M Ambles,1,34,2
W Beadle,0,22,3
D Greenberry,0,11,4
R Jackson,0,8,1
K Lucas,0,97,14
K Garrett,1,86,5
B Louie,0,50,5
J Atkinson,0,17,1
C Floyd,0,5,1
Z Langer,0,2,1
Z Epps,1,1,1
M Dudek,0,115,11
M Turner,0,19,2
J Ferguson,0,18,3
M Murdock,0,17,1
M LaCosse,1,14,3
D Young,0,12,2
G Allison,0,11,3
J Davis,0,9,1
A Lynch,0,35,2
C Godwin,1,18,1
G Lewis,0,9,1
B Belton,0,9,1
J James,0,9,1
M Gesicki,0,7,1
