average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
0.000,,0,0,0,Tony Stewart
42.000,,1,3,95,Ellis Hobbs
24.000,,0,1,24,Sammy Morris
25.000,,0,3,29,Miles Austin
24.000,,0,2,30,Ahmad Bradshaw
19.000,,0,2,24,Sinorice Moss
18.000,,0,1,18,RW McQuarters
29.000,,0,3,39,Quintin Demps
21.000,,0,3,24,Josh Cribbs
15.000,,0,1,15,Jason Wright
24.000,,0,5,33,Brian Witherspoon
26.000,,0,1,26,Troy Williamson
14.000,,0,2,14,Chad Simpson
32.000,,0,1,32,Pierre Garcon
12.000,,0,1,12,Darrell Reid
0.000,,0,1,0,Philip Wheeler
19.000,,0,6,26,Miles Austin
41.000,,0,1,41,Adam Jones
17.000,,0,4,22,Yamon Figurs
12.000,,0,1,12,Mark Clayton
24.000,,0,1,24,Josh Cribbs
0.000,,0,1,0,Seth McKinney
13.000,,0,1,13,James Johnson
21.000,,0,5,26,Selvin Young
0.000,,0,1,0,Jeb Putzier
22.000,,0,4,31,Leodis McKelvin
23.000,,0,2,30,Fred Jackson
21.000,,0,3,24,Jamaal Charles
19.000,,0,3,22,Kevin Robinson
16.000,,0,1,16,Will Franklin
28.000,,0,4,60,Patrick Cobbs
11.000,,0,1,11,Brandon London
30.000,,0,1,30,Chris Carr
8.000,,0,1,8,Ahmard Hall
14.000,,0,1,14,Carey Davis
16.000,,0,1,16,Gary Russell
20.000,,0,1,20,Rock Cartwright
18.000,,0,1,18,Quintin Demps
15.000,,0,1,15,Ellis Hobbs
13.000,,0,1,13,Sammy Morris
15.000,,0,9,28,Steve Breaston
15.000,,0,1,15,Sean Morey
24.000,,0,3,29,Aveion Cason
60.000,,0,1,60,Skyler Green
14.000,,0,2,19,Chester Taylor
11.000,,0,1,11,Naufahu Tahi
26.000,,0,3,35,Jerious Norwood
22.000,,0,4,25,Ahmad Bradshaw
22.000,,0,5,27,Mark Jones
12.000,,0,1,12,Jeff King
25.000,,0,3,31,Kenneth Darby
23.000,,0,4,29,Allen Rossum
14.000,,0,1,14,Sean Ryan
18.000,,0,2,21,Josh Wilson
17.000,,0,4,22,Leon Washington
23.000,,0,4,29,Justin Miller
14.000,,0,1,14,Luke Lawton
26.000,,0,3,28,Andre Davis
9.000,,0,1,9,Vonta Leach
7.000,,0,1,7,Cecil Sapp
29.000,,0,7,72,Clifton Smith
31.000,,0,4,44,Darren Sproles
29.000,,0,4,70,Danieal Manning
32.000,,0,2,32,Will Blackmon
17.000,,0,1,17,Allen Barbre
24.000,,0,1,24,Gary Russell
17.000,,0,3,22,Josh Cribbs
7.000,,0,1,7,Brad Cieslak
22.000,,0,1,22,Pierre Garcon
29.000,,0,4,33,Chris Davis
50.000,,0,1,50,Chris Carr
19.000,,0,1,19,Spencer Johnson
10.000,,0,1,10,Fred Jackson
5.000,,0,1,5,Leodis McKelvin
24.000,,0,2,26,Tom Zbikowski
19.000,,0,5,27,Brian Witherspoon
17.000,,0,1,17,Andre Caldwell
1.000,,0,1,1,Leon Hall
16.000,,0,3,20,Jamaal Charles
18.000,,0,1,18,Jon McGraw
14.000,,0,1,14,Herb Taylor
23.000,,0,4,27,Leon Washington
9.000,,0,1,9,Robert Turner
21.000,,0,2,27,Patrick Cobbs
26.000,,0,3,30,Clifton Smith
22.000,,0,4,41,Justin Miller
9.000,,0,1,9,Greyson Gunheim
11.000,,0,2,17,Quintin Demps
19.000,,0,4,36,Miles Austin
22.000,,0,3,37,Adam Jones
36.000,,0,3,38,Maurice Hicks
11.000,,0,2,14,Jimmy Kleinsasser
33.000,,0,3,58,Ahmad Bradshaw
24.000,,0,4,39,Andre Davis
31.000,,0,6,49,Danieal Manning
38.000,,0,5,92,Jerious Norwood
19.000,,0,2,22,Kenneth Darby
14.000,,0,1,14,John Greco
15.000,,0,3,25,Will Blackmon
45.000,,0,1,45,Jordy Nelson
21.000,,0,2,23,Aveion Cason
12.000,,0,2,14,Casey Fitzsimmons
24.000,,0,3,42,Skyler Green
22.000,,0,5,27,Mark Jones
24.000,,0,4,29,Darren Sproles
20.000,,0,8,24,Chad Jackson
9.000,,0,1,9,John Engelberger
23.000,,0,3,29,Allen Rossum
13.000,,0,1,13,Billy Bajema
28.000,,0,5,43,Rock Cartwright
25.000,,0,2,26,JJ Arrington
30.000,,0,5,37,Josh Wilson
24.000,,0,1,24,Justin Forsett
18.000,,0,4,23,JJ Arrington
12.000,,0,1,12,Steve Breaston
27.000,,0,2,30,Jerious Norwood
26.000,,0,4,32,Darren Sproles
16.000,,0,3,24,Chad Simpson
13.000,,0,1,13,Darrell Reid
27.000,,0,2,34,Patrick Cobbs
14.000,,0,1,14,Ted Ginn
23.000,,0,1,23,LeRon McClain
31.000,,0,1,31,Tom Zbikowski
22.000,,0,6,26,Maurice Hicks
20.000,,0,1,20,Adrian Peterson
15.000,,0,3,19,Quintin Demps
26.000,,0,3,33,Chris Carr
25.000,,0,1,25,Michael Griffin
15.000,,0,1,15,Tom Zbikowski
30.000,,0,5,39,Mark Jones
0.000,,0,1,0,Brad Hoover
4.000,,0,1,4,Dante Rosario
23.000,,0,1,23,JJ Arrington
30.000,,0,6,65,Ahmad Bradshaw
27.000,,0,4,46,Quintin Demps
16.000,,0,2,19,Gary Russell
12.000,,0,1,12,Carey Davis
18.000,,0,1,18,Mewelde Moore
32.000,,0,5,63,Darren Sproles
7.000,,0,1,7,Antonio Cromartie
25.000,,0,2,26,JJ Arrington
29.000,,0,1,29,Steve Breaston
0.000,,0,1,0,Victor Abiamiri
20.000,,0,1,20,Correll Buckhalter
22.000,,0,2,25,Gary Russell
19.000,,0,1,19,Carey Davis
9.000,,0,2,18,Yamon Figurs
15.000,,0,2,17,Ray Rice
14.000,,0,1,14,Daniel Wilcox
22.000,,0,1,22,Tom Zbikowski
20.000,,0,4,23,JJ Arrington
9.000,,0,1,9,Steve Breaston
19.000,,0,2,21,Carey Davis
21.000,,0,2,24,Gary Russell
