name, receiving touchdowns, receiving yards, receptions
M Gilmore,0,18,3
C Smith,1,13,2
S Woods,0,1,1
M Hatfield,0,0,1
L Norwood,2,156,7
A Goodley,1,101,4
C Coleman,0,45,3
C Fuller,0,18,2
S Linwood,0,15,1
E Ward,1,82,7
J Grant,1,72,6
J Amaro,2,55,4
J Davis,0,33,4
R Davis,1,30,2
B Marquez,0,28,1
K Williams,0,17,2
D Cantrell,0,3,1
D Washington,0,0,1
S Foster,0,0,1
A Amidon,0,34,5
D Crimmins,0,10,1
D Dudeck,0,8,1
M Naples,0,1,1
J Ramos,1,109,5
M Dayes,0,72,2
Q Payton,1,59,3
R Smith,1,34,8
D Grinnage,0,20,1
T Creecy,0,12,2
S Thornton,0,12,2
T Copeland,0,8,2
C Hegedus,0,-1,1
M Miller,3,143,7
S Williams Rhodes,0,79,11
A Burks,0,20,2
T Ware,0,11,1
T Sperbeck,0,7,1
T Pope,0,7,1
G Boldewijn,0,6,2
J Fields,0,5,1
H Huff,0,4,1
J Ajayi,0,3,2
C Leno Jr,0,-2,0
R Herron,1,86,10
D Rufran,0,83,8
J Maulhardt,0,22,3
S Wick,0,7,4
J Claiborne,0,5,1
T Easton,0,4,1
T Norman,0,3,1
S Ridley,1,86,4
C Hoffman,0,27,2
R Wilson,1,15,1
M Mathews,0,10,1
J Williams,0,9,1
A Hine,0,5,1
A Brown,0,4,1
T Houk,0,1,1
J Cook,0,40,4
C Hansen,0,28,4
T Wright,0,17,4
A Prier,0,16,3
K Williams,0,11,2
L Austin,1,6,1
D McSurdy,0,3,1
C Richmond,0,3,2
X Finney,0,2,2
M Mangum,0,2,2
P Richardson,0,140,11
N Spruce,0,140,8
M Adkins II,1,63,1
T Jones,1,10,1
K Slavin,1,10,1
D Goodson,0,1,1
K Lawler,0,81,6
B Treggs,0,32,7
R Rodgers,0,20,1
K Muhammad,0,18,2
J Grisom,0,18,2
S Anderson,0,17,2
C Harper,0,10,2
B Bigelow,0,7,2
D Powe,0,6,1
M Harris,0,5,1
J Crowder,0,53,6
M McCaffrey,0,43,1
B Deaver,0,30,3
B Braxton,0,24,2
S Powell,1,23,2
J Duncan,0,8,1
I Blakeney,0,4,1
H Waters,2,116,9
A Hurns,0,107,8
D Crawford,0,48,3
M Hagens,0,42,3
M Lewis,0,27,2
C Walford,0,19,2
R Scott,0,10,1
S Coley,0,10,2
R Wiggins,3,142,5
J Hardy,1,47,5
B Allen,0,47,2
C Worthy,0,40,3
L Ray,0,25,2
I Jones,0,23,2
C Thompson,0,17,1
B Williams,1,6,1
J Staples,0,78,5
J Nelson,0,52,4
D Adams,0,40,2
D Reaves,0,22,3
K Backman,0,18,2
K Shaw,0,99,7
K Benjamin,1,66,6
N OLeary,1,55,3
R Greene,1,40,4
D Freeman,0,34,1
L Whitfield,0,4,1
D McFarlane,0,23,1
A Broyld,0,18,3
J West,0,17,3
C Clark,0,16,3
J Parris,0,10,1
J Kobena,0,10,1
K Moore,0,4,1
C Cleveland,0,4,1
B Wales,0,2,1
K Rucker,1,121,6
R Davis,0,60,3
A Wilson,1,57,8
P Lee,0,55,6
D Williams,0,9,2
K Neal,0,-4,1
E McGuire,2,125,3
J Robinson,1,53,5
D Surgent,1,50,1
J Butler,0,6,1
S Harding,0,43,2
C Gant,0,41,5
M Langkilde,0,35,5
H Moleni,1,31,1
J Iosefa,1,18,2
S Lakalaka,0,13,1
B Stutzmann,0,8,1
S Anguay HS,0,5,1
C Lockett,1,106,4
E Ruffin,0,99,4
D Denso,0,25,2
D Pumphrey,0,21,2
C Young,0,8,2
A Roberts,0,3,1
T Vizzi,0,2,1
A Muema,0,1,1
S Hull,1,105,8
M LaCosse,0,54,3
M Osei,0,37,4
J Hardee,0,34,3
D Young,0,23,5
J Ferguson,0,15,6
S Harris,0,11,1
M Barr,0,7,1
J Davis,0,1,1
E Wilson,1,1,1
C Fields,0,58,2
P Brown,1,49,7
C Hyde,1,26,2
D Smith,0,10,1
E Spencer,0,7,1
A Turzilli,0,19,1
J McCay,0,17,1
C Matthews,0,13,2
T Pierson,0,12,1
M Alford,0,76,3
W Smallwood,0,42,2
D Shorts,0,40,6
C Sims,1,29,2
V Davis,0,20,3
J Thompson,0,17,4
D Mathis,0,12,1
K White,1,9,3
T Lockett,1,123,8
T Thompson,1,85,2
C Sexton,0,37,2
K Klein,0,12,1
D Porter III,1,77,3
L Brown,0,50,3
J Doctson,1,37,7
B Carter,0,36,5
T Boykin,0,25,4
J Story,0,19,1
A Green,0,5,1
D Parker,0,72,4
E Rogers,0,38,5
D Copeland,0,31,3
S Perry,0,23,2
D Brown,0,14,1
R Clark,0,14,3
R Hubbell,0,11,1
M Ambles,0,28,1
A Rodriguez,0,24,3
D Spencer,0,23,2
R Jackson,0,20,2
K Farrow,0,13,5
G Ward Jr,0,7,1
X Maxwell,0,5,1
D Ayers,0,1,1
T Sharpe,0,52,5
E Long,0,36,1
B Davis,0,29,3
R Blanchflower,1,26,5
J Wilson,0,8,3
Z DOrazio,0,82,6
F Bickley,0,55,6
J Chisholm,1,37,3
A Pratt,0,19,1
T Williams,0,10,2
C Hundley,0,6,1
J Lewis,0,-1,1
J Walton,1,81,3
V Sanders,0,71,3
L Treadwell,2,53,4
C Core,0,50,1
D Moncrief,0,39,3
C Moore,0,25,2
J Scott,0,25,2
Q Adeboyejo,1,24,1
J Logan,0,1,1
C Worthy,0,133,7
E Thomas,0,76,7
B Chitty,0,25,3
C Williams,0,17,3
J Lee,0,15,1
F Payton,0,15,2
B Thiesen,0,14,1
K Edenfield,0,9,1
K Franklin,0,6,1
D White,0,6,1
B Burks,0,6,1
B Holmes,0,4,1
M Johnson,0,84,6
J Lewis,0,36,4
D Wilson,0,13,1
L Perkins,0,12,3
J Morrow,0,-1,1
A Cooper,0,45,4
C Jones,0,37,5
D White,0,28,2
K Norwood,1,23,2
O Howard,0,21,1
B Vogler,1,18,1
K Drake,0,9,2
T Yeldon,0,6,1
M Aiken,1,50,2
G Whiteside,0,33,2
C Bolena,0,31,2
S Lynch,0,19,1
D Sanders,0,17,1
J Tillman,0,11,1
B Dudeck,0,7,1
S Smith,2,65,5
W Saxton,0,48,5
J Jones,0,19,3
B Lavender,0,13,2
J Jones,0,12,2
C Waldon,0,11,1
K Houston,0,5,1
T Glover,0,4,1
J Howton,0,3,1
S Burtch,1,86,5
K Bell,1,81,7
T Allen,0,22,3
A Abdullah,1,12,1
C Carter,0,9,1
T Lippett,0,67,4
M Kings Jr,0,37,3
B Fowler,0,29,2
K Mumphery,1,27,1
J Langford,0,23,4
N Hill,0,10,1
B Wimberly,1,93,11
R Turner,0,73,4
K Brock,0,26,3
H Henderson,0,14,3
C Jones,0,77,6
H Wilson,0,56,1
B Freeman,1,53,5
T Tucker,0,49,3
J Lawson,0,31,4
T Winston,0,25,5
S Smith,0,20,1
T Crawley,0,15,3
T Duncan,1,95,4
D Anaya,0,53,2
R White,1,50,1
M Bundy,0,26,2
J Magnant,0,25,2
C Gillmore,0,77,4
R Higgins,1,71,6
C Lovett,0,43,3
C Nwoke,1,43,1
J Hansley,1,33,4
K Cartwright,0,27,1
J Vaden,0,8,1
C Jones,0,54,7
T Jones,0,35,5
M Trumpy,0,31,3
R Lawrence,0,26,3
C Dickerson,0,20,2
K Colter,0,7,2
D Vitale,0,6,1
J Gallon,0,115,10
D Funchess,0,61,7
J Butt,1,20,3
J Chesson,0,14,1
J Kerridge,0,6,1
D Dileo,0,6,1
J Hayes,0,4,1
L Bester,0,75,4
J Saunders,0,15,3
J Reynolds,0,10,1
D Williams,0,8,1
R Finch,0,7,2
A Ripkowski,1,3,1
Q Bundrage,0,66,6
E Bibbs,0,34,5
J Coleman,0,31,4
A Wimberly,0,23,3
D Nealy,0,18,2
T Ecby,0,9,1
P Harris,0,7,1
B Addison,0,67,4
J Huff,1,57,4
D Hawkins,0,55,3
P Brown,0,42,2
D Thomas,1,28,4
E Bavlis,0,25,1
J Mundt,1,14,1
D Hatfield,0,48,1
J Murphy,1,43,2
D Anderson,0,37,4
G Norwood,0,21,1
A Denham,0,19,3
S Fitzgerald,0,7,1
L Radley,0,6,1
T Boyd,0,92,5
D Street,1,81,5
M Garner,0,68,5
J Holtz,0,48,5
J Conner,0,13,1
I Bennett,1,8,1
K Weatherspoon,0,3,1
E Ebron,0,73,3
Q Davis,0,27,4
K Francis,0,23,2
R Switzer,0,21,2
J Howard,0,11,1
J Tabb,0,11,1
T Thorpe,0,6,1
R Morris,0,1,1
A Robinson,0,98,8
J James,0,64,2
A Breneman,1,22,2
E Lewis,0,19,3
B Belton,0,9,1
D Yancey,0,83,4
C Posey,0,64,6
A Hunt,0,30,3
D Anthrop,0,21,2
J Sinz,1,14,3
B Knauf,0,9,2
G Bush,0,2,1
D Parks,1,67,3
J Taylor,0,40,3
T Petersen,0,33,4
K Kubiak,0,21,2
D Dillard,0,6,1
S Griffin,1,80,2
R Casey,0,24,1
T Taylor,0,20,3
B Martin,0,14,2
J Greenwalt,0,13,2
C Smith,0,9,1
J DeClouette,0,8,1
M Seets,0,7,1
E Johnson,0,7,1
D Banks,0,-1,1
B Coleman,1,77,6
Q Pratt,0,55,5
A Patton,0,27,1
N Arcidiacono,0,23,3
M Burton,0,21,4
T Kroft,0,16,2
L Carroo,0,14,3
C Agudosi,0,8,1
S Huggins,0,5,1
J Grant,0,3,1
M McKay,3,124,3
S Washington,1,123,6
A McClung,0,115,7
C Moore,2,75,4
S Alonzo,0,28,1
M Morrison,0,15,1
B Kay,0,12,1
J Graves,0,11,1
B Annen,0,5,1
N Cole,0,3,1
R Abernathy IV,0,-4,2
R Anderson,0,69,3
B Ellington,1,67,4
D Byrd,0,55,4
S Roland,0,9,1
N Jones,0,7,1
M Davis,0,6,1
M Brown,0,28,1
Q Dunbar,0,25,3
T Burton,0,24,1
K Taylor,0,15,1
A Fulwood,0,6,2
G Ajagbe,0,5,1
S Patton,0,4,1
A Davis,1,110,7
R Gonzalez,0,20,1
S Price,0,18,4
D Welch,0,13,1
W Davis,0,13,2
M Shaw,0,12,1
M McFarland,0,7,1
J Duval,0,5,1
K Malone,0,25,2
S Craft,0,16,2
T Jones,0,9,1
J Craig,0,9,1
M Triplett,0,43,3
J Revies,0,33,2
M Ricard,0,31,2
D Sullivan,0,23,2
J Cox,0,18,1
K Sloter,0,11,1
T Bracken,0,10,1
D Howard,0,22,2
W Dukes,0,12,1
D McKinney,0,3,2
L Whitehead,0,-2,1
D Thompson,0,113,5
K Holman,2,88,8
J Johnson,2,71,12
D Joseph,0,27,3
J Gaines,0,26,2
C LaGasse,0,17,2
R Walker,0,11,1
G Davis,1,77,6
S Phillips,0,73,4
D Foxx,0,28,4
S McQuillan,1,25,6
L McCombs,0,17,4
M DeLorenzo,0,7,1
R Anderson,2,184,8
J Fitzpatrick,0,52,5
K Harper,0,34,3
J Gilmore,1,32,1
J Christopher,0,29,3
C Parthemore,1,26,2
R Alderman,0,16,2
T Karpinski,0,6,1
Z Williams,0,3,1
J Worton,3,179,10
R Hall,0,159,9
W Stanback,1,49,1
J Tukes,0,9,1
S Johnson,0,4,2
J Reese,0,4,1
J Godfrey,0,0,3
M Davis,0,112,9
J Shipley,0,43,6
J Bergeron,0,42,5
K Sanders,0,20,2
M Brown,0,16,2
M Johnson,0,4,4
D Johnson,0,1,1
C Moore,1,83,6
J Seales,0,45,3
D Roland,0,25,2
T Moore,1,23,2
J Seaton,0,10,1
J Smith,0,8,1
M Ateman,0,3,1
N Agholor,0,104,8
M Lee,0,83,6
J Allen,0,58,4
S Vainuku,1,16,2
D Rogers,0,14,1
X Grimble,0,10,2
D Flournoy,0,3,1
T Madden,0,0,1
M Rector,0,44,2
T Montgomery,0,23,4
J Pratt,0,21,2
D Cajuste,0,19,1
J Trojan,0,17,2
K Whitfield,0,6,1
R Hewitt,0,5,1
T Gaffney,0,3,1
D Lloyd,0,-11,0
J Leslie,1,64,1
J Bell,0,10,1
D Patterson,0,6,1
D Rhymes,0,44,2
T Lowder,1,30,2
J Smith,0,21,1
C Taylor,0,6,1
L Caldwell,0,4,3
J Matthews,0,141,12
T Pruitt,0,17,1
K Kentera,1,13,1
B Kimbrow,0,12,2
J Seymour,0,5,2
T Wilkins,0,5,1
J Cunningham,0,4,1
D Robinson,0,49,4
J Blue,0,44,4
J Badet,0,17,2
R Timmons,0,8,1
J Kemp,0,5,1
R Sanders III,0,-3,2
W Byrn,1,69,6
D Knowles,0,43,2
K Cline,0,34,2
J Stanford,0,29,2
T Edmunds,0,20,2
D Coles,1,13,2
S Rogers,0,7,2
C Mangus,0,-5,1
A Etta,0,69,4
N King,1,60,6
M Culmer,0,7,1
B Ross,0,-1,1
J Pedersen,0,92,3
B DeCicco,0,16,1
J Duckworth,0,12,1
J White,0,2,2
K Hughes,0,60,4
C Latimer,0,42,5
S Wynn,0,12,2
D Roberts,0,8,1
D Chance,0,45,2
C Davis,0,40,3
K Roberts,0,25,3
E Boyden,0,15,2
J Schaffer,0,12,1
C Mussman,0,6,1
T Keith,0,4,1
M Rodriguez,0,0,1
T Davis,0,122,9
A Fenton,0,24,2
C Williams,0,14,2
A Flory,0,4,2
M Kinville,1,3,1
D Frazier,0,52,3
D White,0,8,1
D Scott,0,5,1
F Lee,0,61,4
B Ross,0,52,3
M Weiser,0,31,4
D Campbell,0,17,4
M Schreck,0,13,1
D Hughes,1,11,1
J Gordon,0,8,1
A Neutz,0,6,1
B Oliver,0,6,3
A Dennison,1,1,1
M Waters,0,41,1
D Foster,0,35,4
T Hill,0,32,2
B Blankenship,0,12,2
M Dovell,1,12,2
K Sawyer,0,3,1
T Goode,0,55,5
C Humphrey,0,54,3
D Archer,0,53,5
C Pierce,1,51,5
T Durham,0,11,1
A Meray,0,1,1
A Russell,1,100,5
B Reedy,1,63,4
A Zmolik,0,41,2
D Fluellen,0,17,2
K Hunt,0,9,2
D Macon,0,5,2
J Brescacin,0,121,8
J Brinlee,0,27,1
T Semisch,0,15,2
A Sebastiano,0,14,1
L Eakes,0,11,1
C Stingily,0,7,2
A Turner,0,5,1
J Spencer,0,2,1
A Ludowig,1,31,1
G Brown,0,22,1
S Gagliano,0,19,1
B Hancock,0,-2,1
D Davis,0,75,6
A Williams,0,22,3
M Mataele,0,17,1
T Barnhill,0,8,1
M Sullivan,0,7,1
A Smith,0,6,1
T Cornett,0,4,1
S Murray Lawrence,0,2,1
J Worton,0,117,5
B Perriman,1,99,5
R Hall,0,42,5
J Godfrey,0,40,3
W Stanback,0,24,2
S Johnson,0,12,2
T Kroft,0,72,8
J Tsimis,0,24,2
B Coleman,0,20,1
Q Pratt,0,16,2
S Huggins,0,11,1
L Carroo,0,9,1
J Nelson,0,127,5
D Powell,1,27,2
B Pruitt,0,19,1
K Backman,0,13,2
T Henderson,0,6,1
D Reaves,0,3,2
D Moore,0,41,1
J Eddington,1,35,2
J Taylor,1,27,3
C Cella,0,14,2
D Parks,0,11,1
T Petersen,0,11,1
T Tucker,1,107,9
C Jones,1,101,7
T Winston,1,86,10
J Lawson,0,56,7
K Nunn,2,41,5
T Crawley,0,30,1
B Freeman,0,13,2
J Carr,0,6,1
C Bolena,0,19,1
D Brown,0,14,1
M Aiken,0,10,1
D Staten,1,3,1
M Gordon,0,53,5
J McKissic,1,51,5
D Griswold,1,32,1
C McCants,0,12,1
K Rains,0,5,1
J Jones,0,-1,1
A Wilson,1,149,7
R Davis,0,60,3
K Hill,1,17,1
K Rucker,0,13,1
D Williams,0,7,1
C Yates,0,2,1
K Norwood,1,84,4
A Cooper,1,42,3
C Jones,0,24,2
K Bell,0,13,2
C Black,0,11,1
D White,0,8,1
C McCarron,0,3,1
J Fowler,0,-1,1
C Board,0,20,2
D Craine,0,17,1
X Borishade,0,16,1
M Green,0,15,3
F Shafaat,0,14,2
K Huitt,0,0,1
J Sprinkle,0,44,1
K Hatcher,0,29,2
H Henry,0,14,2
J Horton,0,10,1
J Herndon,0,9,1
K Small,0,6,1
D Cowan,0,2,1
J Williams,0,0,1
J Lewis,1,94,6
R Johnson,0,70,4
M Johnson,0,51,3
L Perkins,1,38,2
J Robinson,0,17,2
J Morrow,0,13,1
A Samuel,0,9,1
D Wilson,0,7,1
A Shumpert,0,-2,1
T Miller,1,88,9
S Grant,0,38,3
N Phillips,1,32,3
T Griffey,0,25,3
K Carey,0,-5,1
D Thomas,0,74,6
D Hawkins,0,61,4
B Addison,0,56,6
J Huff,1,48,3
K Lowe,0,35,2
E Bavlis,0,15,1
J Mundt,0,14,1
T Tyner,0,4,3
P Brown,1,1,1
M Bryant,1,84,4
M Williams,1,70,3
S Watkins,1,58,7
J Leggett,0,44,1
A Humphries,0,25,2
S Seckinger,1,24,1
R McDowell,1,18,2
M Porter,0,16,1
G Hopper,0,12,1
D Rodriguez,1,-1,2
T Martin,0,-4,1
T Davis,2,154,7
A Flory,0,39,3
C Odykirk,0,22,1
C Williams,0,15,1
Z Tipton,0,1,1
T Sharpe,0,16,2
E Long,0,15,2
B Howard,0,14,1
R Mills,0,0,1
P Richardson,1,88,8
N Spruce,1,52,4
D Goodson,0,31,2
M Adkins II,0,10,2
D Ross,0,7,1
D Rogers,0,56,3
X Grimble,0,46,6
N Agholor,1,38,3
J Allen,0,24,3
T Isaac,0,17,1
S Vainuku,0,11,2
R Telfer,1,10,1
J Pinner,0,4,1
Q Jones,0,4,1
R Moore,3,161,7
R Burbrink,0,58,1
S Joplin,0,23,2
A Bayer,0,17,1
T Greene,0,5,2
D McKinney,0,138,5
L Whitehead,1,64,1
N Dorvilus,2,61,4
W Dukes,0,24,2
J Stoshak,0,20,2
D Richardson,0,14,1
R Lohnes,0,8,1
A Franklin,0,58,4
J Matthews,0,30,2
J Brown,0,24,1
A Shapiro,0,11,2
P Scoggins,0,5,1
X Hall,0,4,2
G Morrison,0,4,1
J Smith,0,46,3
D Rhymes,0,37,2
T Lowder,0,19,1
R Vann,0,13,1
Y Griner,1,12,2
F Porter,0,11,1
T Satterfield Rowe,0,10,1
J Williams,0,9,1
C Taylor,0,8,2
S Oyegunle,0,2,1
G Hoskins,3,137,6
T Shuler,1,74,6
J Hunt,1,40,1
D Johnson,0,34,2
E Taliaferro,0,3,2
S Patton,2,69,4
Q Dunbar,0,37,3
A Fulwood,0,12,2
V Showers,0,9,2
K Taylor,0,1,2
M Brown,0,-6,1
K Shaw,2,107,5
K Benjamin,2,61,3
C Green,0,31,2
R Greene,0,29,3
K Williams,0,17,2
R Green,1,16,2
N OLeary,0,13,1
J Wilson,0,12,2
C Abram,0,9,1
F Stevenson,0,8,1
D Freeman,0,6,1
D Epps,0,126,7
N Lovett,1,48,3
J Podrabsky,0,24,2
R Montgomery,1,23,3
M LaGrone,0,21,1
J Brown,0,18,1
J Sannon,0,13,2
D Watson,0,12,1
E Lemke,0,1,1
D Adams,4,246,9
J Harper,3,161,10
I Burse,0,107,6
D Scott,0,11,1
G Watson,0,8,1
C Riley,0,5,1
M Waller,0,0,1
M Bundy,0,52,3
J Magnant,0,40,2
A Aho,0,30,1
D Anaya,0,20,1
C Gongbay,0,6,1
R McGowan,1,90,7
T Gurley,2,90,5
A Lynch,2,42,4
C Conley,0,34,3
H Williams,0,28,1
R Wooten,0,20,4
M Bennett,0,19,3
K Towns,0,16,1
B Douglas,0,14,1
R Davis,0,10,1
J Green,0,9,1
J Blue,1,93,5
J Badet,0,23,1
T Robinson,0,20,1
J Kemp,0,8,1
R Sanders III,0,5,2
M Summers,0,36,1
D Sims,0,12,1
D Ross,1,112,5
J Dorsey,0,33,2
T Upshaw,0,29,3
T Pride,0,28,1
B Scott,0,4,1
M Smith,0,-1,2
D Spencer,0,66,5
D Greenberry,1,64,6
G Ward Jr,0,42,3
X Maxwell,0,36,1
D Ayers,0,23,1
M Ambles,0,8,1
K Farrow,0,6,1
A McClung,0,137,9
S Washington,0,132,10
C Moore,2,72,4
M Morrison,0,39,3
R Abernathy IV,0,11,2
H Williams,0,7,1
M McKay,0,3,1
T Smith,1,97,5
C Fiedorowicz,1,42,3
J Canzeri,0,27,2
K Martin Manley,0,20,2
D Bullock,0,17,1
A Cox,0,11,1
J Hillyer,0,10,2
M Weisman,0,8,1
D Shumpert,0,7,1
M VandeBerg,0,0,1
J Gallon,1,47,6
F Toussaint,0,29,4
J Jackson,0,18,1
D Funchess,0,2,1
A Williams,1,2,1
J Coleman,0,78,8
E Bibbs,0,71,2
Q Bundrage,1,63,3
A Wimberly,1,58,1
D Daley,0,30,1
C Embree,0,22,2
J Mundine,0,21,1
J Sims,0,17,3
J Ford,0,17,2
R Coleman,0,9,1
A Turzilli,0,5,1
C Matthews,0,1,1
T Lockett,3,278,12
T Thompson,0,54,3
C Sexton,0,12,1
T Miller,0,4,1
J Saunders,0,95,7
S Shepard,1,37,4
D Neal,0,31,2
J Reynolds,0,8,1
D Copeland,0,55,7
D Parker,1,39,1
M Harris,0,32,4
D Brown,0,25,4
R Hubbell,0,16,1
S Perry,0,14,3
G Christian,0,13,1
R Clark,0,11,3
J Quick,0,9,1
E Rogers,0,6,1
K Malone,0,81,3
J Craig,0,20,1
B Hayes,0,17,2
S Craft,0,12,3
M Frazier,0,8,1
J Milleson,1,6,1
J Landry,2,87,4
O Beckham Jr,0,50,5
D Gordon,0,36,1
J Hill,0,20,1
D Walker,1,130,6
M Evans,0,51,4
T Labhart,0,27,4
L Gonzalez,0,22,1
B Williams,0,-6,1
S Griffin,0,52,3
D Banks,0,43,3
J DeClouette,0,35,4
B Martin,0,22,4
R Casey,0,19,3
T Taylor,0,12,2
J Greenwalt,1,12,3
T Roberson,0,36,2
J James,0,34,3
J Atkinson,0,26,2
T Watts,0,23,4
C Wilson,0,1,1
A Etta,1,57,4
L Jacobs,0,44,7
N King,0,42,5
D Stinebaugh,0,20,1
A Reid,0,13,1
B Ross,0,2,1
A Amidon,1,83,2
M Naples,0,21,1
D Crimmins,0,15,2
J Sinkovec,0,1,1
A Hurns,1,126,6
S Coley,1,81,5
D Crawford,0,7,2
K Johnson,0,51,2
K Dockins,0,48,4
T Mizzell,1,45,6
J McGee,0,25,3
T Smith,0,24,2
Z Swanson,0,23,2
D Jennings,0,18,3
K Parks,0,6,1
M Williams,0,31,2
D Jones,0,31,1
D Cobb,0,14,2
I Fruechte,0,7,1
K Maye,0,0,1
J Abbrederis,1,67,7
J Pedersen,0,45,5
B Wozniak,0,9,1
J Fredrick,0,5,1
J White,0,1,2
D Moncrief,0,115,6
J Walton,0,42,5
J Logan,0,35,4
L Treadwell,0,23,5
V Sanders,0,17,4
I Mathers,0,14,2
J Scott,0,6,1
B Sasser,0,72,2
M Lucas,0,59,3
L Washington,0,47,2
D Green Beckham,0,14,2
J Clark,0,13,1
J Hunt,0,11,1
E Waters,0,6,3
H Josey,0,3,1
Q Davis,1,124,4
R Switzer,2,118,5
J Tabb,0,55,2
K Singleton,1,32,2
J Howard,0,29,2
T Thorpe,1,27,1
E Ebron,0,11,1
S Tapley,0,8,1
T Logan,0,5,1
D McNeill,0,0,1
R Morris,0,0,1
L Pinkard,0,48,3
B Roberts,0,36,2
Z Pascal,0,26,1
M Thomas,1,19,3
C Boyd,0,8,3
C Goodwyn,0,7,2
A Vaughan,0,2,1
R Smith,1,104,7
Q Payton,0,91,4
J Ramos,2,38,5
M Valdes Scantling,0,26,2
T Copeland,0,21,2
T Creecy,1,13,4
T Purvis,0,11,2
D Grinnage,0,8,2
J Hardy,1,83,8
R Wiggins,0,46,2
B Williams,1,36,3
I Jones,0,28,4
L Ray,1,25,1
B Allen,0,17,1
C Worthy,0,17,2
V Cooper,0,16,2
D Barnes,0,7,1
T Jones,0,59,7
D Vitale,0,58,5
C Jones,0,43,3
C Dickerson,0,18,1
R Lawrence,0,18,4
M Jensen,0,15,1
M Trumpy,0,15,3
T Green,0,13,2
K Prater,0,0,1
B Fowler,1,99,2
T Lippett,0,64,3
J Langford,0,35,2
J Price,1,35,3
A Burbridge,0,22,2
K Mumphery,0,20,1
M Kings Jr,0,16,2
A Gleichert,0,2,1
D Daniels,1,107,6
T Jones,0,95,5
C Robinson,0,17,1
T Niklas,0,8,1
T Folston,0,5,1
C McDaniel,0,3,1
S Ridley,0,52,6
C Hoffman,0,49,5
J Falslev,1,27,4
J Williams,0,18,3
K Friel,0,11,2
P Lasike,0,11,1
D Smith,0,115,13
C Harris,0,53,3
D Terrell,0,19,2
B Chancellor,0,15,2
D Kidsy,0,12,2
D Miller,1,10,2
A Jimmerson,0,5,2
C Hubble,0,62,3
A Grubb,0,42,4
M Mack,0,36,6
K Harrison,0,30,4
S Grubb,0,27,1
K Jones,0,25,3
D Morgan,0,18,3
K Bias,0,10,1
B Freeman,0,10,3
J Monroe,0,9,1
B Armstrong,0,5,1
J Heuerman,0,59,2
D Smith,1,39,1
D Wilson,1,32,3
J Hall,0,16,2
C Hyde,0,14,2
P Brown,0,0,1
K Hughes,0,120,9
C Latimer,0,60,5
S Wynn,1,59,8
D Roberts,1,34,2
D Wilson,0,25,3
T Bolser,0,8,2
S Houston,0,8,2
I Roundtree,0,6,1
T Moore,1,126,5
J Seales,1,74,3
C Moore,1,67,4
M Ateman,0,51,1
C Chelf,0,48,1
J Stewart,0,45,5
B Sheperd,0,25,1
D Glidden,0,4,1
A Goodley,1,118,10
C Fuller,0,90,3
L Norwood,1,83,6
C Coleman,0,54,5
J Lee,0,10,2
R Rhodes,0,4,1
S Linwood,0,0,1
B Cooks,1,117,10
S Woods,0,67,5
M Hatfield,1,33,1
R Mullaney,0,27,2
V Bolden,0,22,2
T Ward,0,18,3
T Anderson,0,13,1
O Gwacham,0,6,1
T Perry,0,5,1
K Smith,1,73,3
J Mickens,0,36,5
A Seferian Jenkins,0,33,4
D Stringfellow,0,9,1
J Ross,0,7,1
J Callier,0,4,1
A Robinson,0,106,8
J James,1,56,3
K Carter,0,25,2
B Felder,0,19,1
E Lewis,0,9,1
A Breneman,1,2,1
J Westerkamp,0,62,5
Q Enunwa,1,42,3
K Bell,0,33,5
B Reilly,0,19,2
A Abdullah,0,18,2
J Long,0,15,1
C Carter,0,4,1
S Burtch,0,-1,2
C Posey,1,52,4
J Sinz,0,45,4
S Mikesky,0,28,4
D Anthrop,0,23,2
K Freytag,0,9,1
S Carter,0,5,1
B Cottom,0,5,2
G Bush,0,-1,1
A Hunt,0,-3,1
S Hull,2,169,10
J Davis,0,34,2
M Osei,0,28,3
J Ferguson,0,11,4
M Barr,0,5,1
M LaCosse,0,4,1
S Harris,0,3,1
D Young,0,3,2
S Smith,1,90,3
B Lavender,0,46,4
J Jones,1,41,4
R Metheny,0,13,1
J Howton,0,12,1
W Saxton,0,3,1
R Onkka,1,2,1
T Glover,0,0,1
R Ceaser,1,138,9
C Donald,0,23,4
C Davis,0,21,2
A Holley,0,14,2
T Cook,0,5,1
J Hamm,0,2,1
S Roland,1,72,4
N Jones,1,46,2
B Ellington,0,43,3
P Cooper,1,42,2
K Whitehurst,0,22,2
K Smith,0,22,2
D Potter,0,14,1
D Byrd,0,9,1
J Adams,0,8,1
J Fuller,0,5,1
K Brent,0,4,1
M Hazel,0,83,6
T Blanks,0,71,5
B Mapp,0,37,2
J Israel,0,20,1
L Taliaferro,1,11,4
D Denso,0,78,4
C Lockett,1,61,3
E Ruffin,0,59,4
A Muema,0,34,5
D Pumphrey,0,29,4
T Vizzi,0,16,1
A Roberts,1,11,2
M Miller,1,80,8
J Ajayi,0,55,2
S Williams Rhodes,1,40,6
A Burks,0,16,1
K Moore,0,11,4
A Davis,0,113,5
M McFarland,0,46,5
S Bravo Brown,0,22,1
S Price,0,18,4
M Shaw,0,11,2
W Davis,0,7,2
J Johnson,0,82,13
D Joseph,0,47,9
D Thompson,1,37,1
K Holman,0,35,2
K Nlemchi,0,28,3
M Triplett,0,101,6
