name, receiving touchdowns, receiving yards, receptions
R Brand,0,21,1
J Davenport,0,15,1
T Johnson,0,6,1
J Veii,0,3,1
L Harrison,0,-14,1
Z Gentry,1,63,3
K Higdon,0,48,2
C Evans,0,29,2
S McKeon,1,3,1
E McDoom,0,2,1
A Isabella,3,152,8
A Breneman,0,73,6
J Britt,1,52,4
S Palmer,0,38,1
M Young,0,24,1
B Dingle,0,16,1
D Belcher,0,66,2
J Blair,0,64,4
E Edwards,0,46,2
J Mack,0,29,4
J Reed,0,17,2
J Osumah,0,5,1
J Simonovich,0,5,1
L Cager,0,45,2
C Herndon IV,0,30,4
T Homer,0,24,2
J Thomas,0,24,2
B Berrios,1,10,2
D Harris,0,4,3
E St Brown,0,68,4
K Stepherson,0,43,3
D Smythe,0,16,1
A Mack,1,12,2
C Claypool,0,9,2
T Jones Jr,0,4,1
T Johnson,0,57,3
P Howard,0,29,3
R Smith,0,10,1
K McCrary,0,9,2
J Spielman,0,141,9
D Pierson El,0,63,3
S Morgan Jr,0,37,4
T Hoppes,1,33,4
J Stoll,0,21,2
D Ozigbo,0,12,1
T Lindsey,0,6,1
M Wilbon,0,-2,1
A Brown,2,185,14
D Lodge,1,95,3
D Knox,0,56,3
V Jefferson,0,29,3
M Pack,0,17,1
J Wilkins,0,14,1
O Cooley,0,13,1
D Metcalf,0,7,1
D Pennamon,0,2,1
J Bradley,0,105,7
R Malone,0,31,3
K Barnes,0,22,2
R Ford,0,16,1
M Jacquet,0,16,3
E Patterson,0,9,2
E Hall,2,102,5
J Johnson,1,41,2
J Moore,1,39,3
L Rountree III,0,19,1
D Collins,0,9,1
I Witter,0,9,1
R Floyd,0,7,1
B Johnson,0,45,3
E Wolf,1,45,3
E Wolf,0,19,1
J Kelly,0,13,6
T Chandler,0,7,1
J Palmer,0,5,1
J George,0,5,1
W Johnson,0,48,4
N Matthews,0,46,4
R Yurachek,0,38,3
O Obialo,0,22,2
T King,0,21,1
K Davis,0,14,2
T Brady,0,1,1
C Echols Luper,1,99,9
N Fant,0,87,5
D Yelder,0,73,6
Q Jernighan,2,50,4
D Ferby,0,17,2
J Pearson,0,7,1
J Moses,0,1,1
D Thomas,0,30,2
R Todd,0,25,2
J Thomas,0,24,1
F Green,0,24,2
K Mixon,0,20,1
N Gibson,0,9,1
A Williams,0,9,1
O Mitchell,0,8,1
J Johnson,0,7,1
K Hill,0,2,1
C Ridley,0,171,5
D Smith,1,26,1
C Sims,0,18,1
J Jacobs,0,18,2
H Hentges,0,9,1
C Sutton,2,123,7
T Quinn,1,87,6
J Proche,1,51,3
W Demps,2,115,7
B OLeary Orange,0,60,2
B Scott,0,21,1
E Cooks,0,16,1
A Celis,0,15,1
M Mannix,0,9,1
T Melcher,0,9,1
K Moore,0,9,2
D Christian,0,8,2
J Kincaide,1,6,1
B Wright,0,-3,1
T Hartley,0,50,2
T Walker,0,23,2
A Liles,0,13,2
B Humphreys,0,12,1
S Pinson,1,12,1
J Holmes,0,10,1
J Blackwell,0,6,1
T Nevens,0,3,1
B Skowronek,1,117,7
F Nagel,0,78,6
M Wilson,0,51,4
G Dickerson,0,30,3
C Green,0,8,2
J Larkin,0,7,1
J Jackson,0,5,3
J Sparks,0,130,11
J Burgess,1,65,5
T Wright,0,60,6
G Phillips,0,49,4
C Herdman,0,25,3
A Mahoungou,1,25,3
B Makowski,0,22,1
J Anthrop,0,8,2
D Knox,0,7,1
R Worship,0,4,1
B Hopkins,0,3,1
R Bussey Jr,1,65,3
M Lawrence,0,63,5
J Wilson,0,58,7
J Darden,2,11,5
Q Jackson,0,8,1
K Smith,0,6,1
J Guyton,1,2,1
T Juniel,0,38,4
E Sinegal,0,38,6
W Redix,0,34,1
E Brown,0,9,1
T Batson,0,8,1
K Johnson,0,5,1
J Fields,0,1,1
F Mckee,0,-2,1
B Victor,1,65,2
P Campbell,0,49,3
M Baugh,0,30,3
J Dobbins,1,20,4
K Hill,0,19,2
A Williams,0,6,1
C White,0,42,5
T Jackson,0,22,2
L Scott,0,16,2
D Stewart Jr,0,15,2
H Rison,0,12,2
M London,0,11,1
M Sokol,0,10,2
N Davis,0,2,1
L Nelson,0,1,1
R Anderson,2,139,5
M Brown,0,56,2
C Lamb,0,53,2
M Andrews,0,44,4
M Jones,0,23,3
G Calcaterra,1,13,1
J Uhles,0,5,1
K Hicks,1,71,3
J Austin,0,67,2
K Turpin,0,59,4
J Diarse,0,56,2
S Olonilua,0,10,2
J Reagor,0,6,1
J Johnson,0,78,5
D Hamilton,1,47,3
M Gesicki,1,45,4
B Polk,0,17,1
S Blacknall,0,14,2
S Barkley,0,13,1
N Griffin Stewart,0,19,2
M Jabbie,0,12,1
D Bailey,0,4,1
B Melton,0,4,1
J Washington,0,3,1
G Edwards,0,1,1
A Cephus,0,68,4
P Smith,0,36,1
A Walter,0,29,4
R Wells III,0,-6,1
K Robertson,2,159,8
T Jones,1,56,2
I Jones,0,36,3
A Staggers,0,27,3
I Smith,0,23,3
T Parks,0,16,2
Q Watkins,0,14,1
J McCray,0,72,4
J Way,0,66,3
M Stanley,0,60,6
S Harris,1,56,2
K Baker,1,48,3
D Gardner,0,22,1
A Reinkemeyer,0,12,2
M Francis,0,5,1
T Minter,0,2,3
B Mack,0,94,5
D Paschal,0,55,4
C Murray,1,44,7
J McInnis,0,30,3
W Wand,0,19,3
C Booker,1,18,1
J Adams Jr,0,17,2
J Hansen,0,14,1
K Edwards,0,7,1
J Jones,0,1,1
O Smith,0,60,5
H Hurst,0,59,5
B Edwards,0,48,3
A Turner,0,36,3
S Smith,0,26,1
J August,0,11,1
C Dawkins,0,9,1
M Stephens,0,63,1
B Powell,0,58,5
K Toney,0,37,3
J Hammond,0,37,1
D Massey,0,11,2
T Cleveland,0,11,1
F Swain,0,7,1
L Perine,0,2,1
C Lewis,0,-1,1
M Thompson,0,-2,1
S Ishmael,1,145,14
E Philips,0,93,6
R Pierce,2,52,4
D Strickland,0,49,2
D Butler,0,49,5
M Neal,0,26,2
J Custis,0,18,3
M Pierre,0,6,1
N Johnson,0,5,1
T Hines,0,124,9
C Serigne,3,119,7
S Washington,0,113,7
C Wade Jr,0,9,1
M Colburn II,0,-2,1
L Joe,1,98,5
C Johnson,0,63,6
J Burt,0,33,4
L Humphrey,0,24,3
D Duvernay,0,9,1
T Carter,0,9,1
C Brewer,1,8,1
D Leonard,0,6,1
D Young,0,4,1
A Foreman,0,4,1
E Fairs,0,73,6
S Sims Jr,1,53,9
K Johnson Jr,0,29,1
B Johnson,0,22,2
E Bostick Jr,1,8,1
C Harrell,1,7,1
J Booker,0,5,1
R Schadler,0,4,1
T Martin,0,3,1
R Paul,0,129,7
C Kirk,1,120,4
J Ausbon,1,105,7
D Ratley,2,58,3
C Buckley,1,44,3
K Rogers,0,29,4
T Williams,0,14,1
J Kibodi,0,0,1
J Griffin IV,0,15,4
D Hart Johnson,0,7,2
C Davis Jr,0,2,1
E King,1,103,7
T Watts,0,60,9
G Schrade,0,47,4
H White,0,26,3
E Luna,0,21,2
C French,1,21,2
A Taylor,1,16,3
J Haydel,0,16,2
R Brown,0,3,2
W Jones III,0,2,1
D Gentry,2,120,3
P Hart,0,85,4
G Smith,0,45,5
T Boyd,0,43,3
T Jones,0,32,5
A Werts,0,27,4
J Ifedi,0,8,1
K Neal,0,8,1
J Lasley,1,162,7
B Olorunfunmi,0,79,2
A Roberts,0,45,6
G Gentosi,0,29,1
T Howard,0,28,2
C Pabico,0,17,2
J Wilson,0,10,2
B Stephens,0,9,1
A Van Dyke,0,6,1
S Jamabo,0,-4,1
N Harry,1,95,6
K Williams,0,87,6
J Harvey,0,74,6
T Hudson,0,23,1
C Hodges,0,6,1
C French Love,0,5,1
D Simpkins,0,99,4
R Singleton,1,87,6
S Nacua,0,49,5
S Wilson,0,26,2
B Thompson,0,23,2
Z Moss,0,12,1
K Fulks,0,9,1
November,5,2017,11
Final,2,1,48
T Odds MSU,0,3,0
OSU,13,21,14
T Martin Jr,1,64,10
I Johnson Mack,1,54,7
R Bell,0,52,5
D Patmon,0,42,5
K Sweet,1,40,5
D Martin,0,20,1
J Williams,0,19,3
J Calvin,0,15,2
J Morrow,0,5,2
J Stewart,0,40,4
K Thomas Jr,1,32,2
B Jones,0,32,3
M McNair,0,32,4
T Clay,0,17,2
J Rhodes,0,6,1
C McLeod,0,3,1
R Turner Jr,1,16,2
A Wilson,0,12,2
K Carter,0,11,1
D Lee,0,5,2
C Lisa,0,5,1
T Sherfield,0,81,8
C Duncan,0,70,7
K Lipscomb,1,44,2
N Marcus,0,27,1
D Rivers,0,19,2
R Webb,0,17,3
D Tennyson,0,14,2
S Dobbs,0,10,1
T Ellis,0,8,1
J Pinkney,0,7,1
J Wakefield,0,6,1
C Scott,0,5,1
L Bowden Jr,0,79,3
G Johnson,0,76,6
B Snell Jr,0,20,1
K Ross,0,11,2
C Conrad,0,9,1
D Davis,0,74,4
T Fumagalli,0,21,3
J Taylor,0,14,1
K Pryor,1,12,1
Z Neuville,0,9,1
A Taylor,1,5,1
N Easley,0,19,2
M VandeBerg,0,14,2
T Hockenson,0,6,1
A Wadley,0,2,2
J Butler,0,0,1
K Smith,2,125,2
T Chapman,0,65,8
A Wolf,1,57,5
K Gladney,0,31,3
A Williams,0,20,1
A Coney,1,16,1
M Morgan,0,8,2
P White,0,68,6
B Cope,0,23,2
A Meyer,0,19,1
N Rourke,1,3,1
M Carrigan,1,83,4
T Harrell,1,81,2
J Rankin,0,64,4
C Butler,0,47,2
C Brumfield,0,25,2
K White,0,11,1
K Price,0,9,1
T Conklin,0,104,4
M Chapman,1,85,4
C Willis,1,75,5
T Poljan,0,30,1
J Ward,0,4,1
T Redding,2,78,3
S Miller,1,53,3
A Clair,1,51,3
D Guyton,0,40,4
D Phouthavong,0,39,1
H Folkertsma,0,20,1
J Pough,0,12,1
L Skattebo,0,11,1
D Wilson,0,5,1
D Johnson,1,75,3
J Johnson,1,56,2
S Seymour,0,30,2
J Fisher,0,27,2
D Richards,0,23,1
L Allen,0,16,1
D Rosi,0,15,1
A Thompkins,0,5,1
T Swanson,0,1,1
R Smith,1,73,5
L Mayock,0,47,3
S Martin,0,38,3
J Murphy,0,29,4
A Smith,0,23,3
J Bester,0,15,1
K Young,0,13,2
J Gardner,0,13,1
S Bailey,2,69,3
M Sexton,0,49,3
A Porter,0,47,3
I Eriksen,0,46,2
B Banham,0,45,2
J Johnson,0,11,1
S Vann,0,2,1
M Brinkman,1,26,1
S Tears,0,12,1
S Wimann,0,12,1
C Blake,0,10,1
D Crawford,0,3,1
C Beebe,0,1,1
T Arnett,0,93,3
K Watson,1,53,5
D Ernsberger,1,48,5
A Curtis,0,12,1
R Davie,0,5,1
J Hall,1,102,8
N Givan,1,11,1
K Newton,0,11,2
C Huntley,0,10,1
R Miller,0,7,1
M Dunner,0,2,2
A Johnson,4,153,7
A Nunn,0,102,2
K Osborn,0,76,5
J Eiland,0,12,1
T Mabry,0,7,1
D Salomon,1,44,2
D Johnson,0,38,2
T McCants,1,25,1
T Alaka,0,18,2
M Valdes Scantling,0,17,4
N Carter,0,83,3
J Hobbs,0,41,6
D Brewer,0,36,3
K Stokes,0,24,1
C Minter,0,7,1
D Woods Jr,0,114,4
B Presley,0,32,2
D Boyd,0,28,2
K Keys,1,23,3
T Holt,0,9,1
D Tejchman,0,5,1
L Jackson,1,109,5
K Towner,1,105,4
N Fant,1,101,14
Q Jernighan,0,63,3
C Echols Luper,1,56,6
D Yelder,1,37,4
J Sloan,0,14,2
J Moses,0,0,1
T Lee,0,114,11
P Smith,1,60,5
S Tucker,0,53,2
T Thomas,0,49,3
T West,0,14,4
J Bruce,0,3,1
C Windham,0,1,1
O Bayless,0,45,3
K Edwards,1,45,3
J McInnis,0,33,1
W Wand,0,26,3
B Mack,0,21,4
C Booker,0,18,1
D Paschal,0,18,1
J White,0,9,1
C Mason,0,7,1
J Adams Jr,0,4,1
C Murray,0,3,1
E King,0,29,2
H White,0,29,1
A Taylor,1,18,1
C French,0,13,1
J Haydel,0,9,2
C Twyford,0,5,1
C Ridley,1,103,3
J Jacobs,1,45,2
R Foster,0,24,1
M Tennison,0,21,1
C Sims,1,21,2
H Ruggs III,0,16,1
D Kief,1,13,1
D Smith,0,10,1
I Smith Jr,1,8,1
H Hentges,1,4,1
S Walker,0,33,4
M Irvin,0,22,2
C Leggett,0,-1,1
D Stewart,0,39,2
J Nance,0,22,1
J Jones,0,20,2
L Pettway,0,19,1
K Jackson,0,11,1
J Patton,0,10,1
H Johnson,0,9,2
T Hammonds,0,4,1
D Whaley,0,4,1
D Williams,0,-1,1
C OGrady,0,-6,1
J Gibson,0,-7,1
R Todd,1,50,3
A Williams,0,27,2
K Hill,0,26,2
J Jackson,0,19,2
J Thomas,0,13,1
O Mitchell,0,12,1
D Thomas,1,6,1
D Slayton,1,89,4
R Davis,0,48,6
K Martin,1,41,1
W Hastings,0,17,1
E Stove,0,16,2
K Johnson,0,14,3
M Miller,0,10,1
B Williams,1,85,3
R Turner,0,43,3
D Gore,0,38,2
M Green,0,31,5
X Brown,0,15,2
K White,0,5,1
D Mims,0,60,4
T Nicholson,0,35,5
J Hasty,0,24,8
J Feurbacher,0,23,4
B Lynch,0,21,2
P Stricklin,0,16,1
I Wainright,1,13,1
J Lovett,0,6,1
H Butler,1,67,1
A Lazard,1,52,2
M Eaton,0,28,3
D Montgomery,0,14,1
T Ryen,0,14,5
D Jones,0,3,1
S Croney Jr,0,2,1
A Richardson,1,123,3
C Wilson,0,107,5
S Modster,1,42,4
A Mattison,0,38,2
A Dhaenens,0,11,1
C Thomas,0,8,1
O Evans,1,7,1
J Roh,0,2,1
M Bennett,0,63,3
K Waquespack,0,28,1
J Stafford,0,19,2
N Eriksen,0,5,1
M Simon,0,66,2
J Trinnaman,0,55,3
K Hall,0,33,4
A Hifo,0,33,3
T Shumway,0,24,2
B Tanner,0,20,2
M Bushman,1,15,2
B El Bakri,0,12,2
S Canada,0,-1,1
A Isabella,1,84,7
S Palmer,0,59,4
B Dingle,0,41,3
A Breneman,0,30,4
M Young,0,11,2
J Britt,0,5,1
T Higgins,2,178,6
D Cain,1,140,5
R McCloud,0,28,2
H Renfrow,1,26,3
D Overton,0,20,2
T Chase,1,18,2
W Swinney,0,15,1
T Thompson,0,11,1
D Greenlee,0,10,1
A Rodgers,0,7,1
A Choice,0,6,1
J Swinney,0,6,2
K Tuttle,0,6,2
C Smith,0,4,1
C Powell,0,4,1
R Webb,0,61,1
A Newsome,0,74,2
H Mayala,1,65,5
K Dixon,0,48,3
A Bloom,0,28,1
A McLean,0,27,2
T Beals,0,-1,1
T Sweeney,0,42,2
C Garrison,1,11,2
J Smith,0,2,1
K White,0,0,2
C Butler,1,79,3
D Clark,0,52,4
M Gallup,0,47,7
O Johnson,1,47,3
D Dawkins,0,37,3
W Jackson,0,17,1
A Prentice,0,12,2
D Fackrell,1,9,1
D May,0,5,2
T Hartley,0,109,5
Z Zigler,0,25,2
T Nevens,0,21,1
J Holmes,0,15,2
J Blackwell,0,13,2
T Walker,0,12,2
R Johnson,0,10,2
J Oliver,0,3,1
J Lloyd,0,57,5
S Wilson,2,36,3
B Brown,0,31,3
T Rahming,0,24,3
C Taylor,0,21,2
D Helm,1,12,2
N Gray,0,0,1
R Jeune,0,47,2
Q Searcy,1,35,1
T Brown,2,270,9
T Deans,1,56,5
D Farrier,1,39,5
J Williams,1,38,3
T Sirk,0,21,2
S Baggett,0,19,3
H Howe,0,13,4
D Pinnix,0,8,1
K Lewis,1,84,2
J Pinckney,0,18,2
B Labelle,0,15,1
T Cogswell,0,13,2
D Gray,0,12,2
J Hawes,0,11,1
J Savage,1,10,1
T Boose,0,9,1
J Rollins,1,8,2
M Warren II,0,7,1
K Woods,2,172,7
H Bryant,1,23,2
D Singletary,0,13,1
W Wright,0,12,4
D McGriff,1,10,2
K Whyte Jr,0,9,2
S Thornton,1,55,2
D Scott,1,44,3
P McKever,0,43,4
D Price,0,27,1
B Singleton,0,22,2
T Gaiter IV,0,12,1
N Maxwell,0,9,2
A Gardner,0,5,2
A Maloney,0,5,1
S Phillips,0,-4,2
B Powell,0,55,6
C Lewis,1,22,2
M Stephens,0,19,1
D Massey,0,17,1
D Goolsby,1,13,1
J Hammond,0,11,1
L Perine,0,8,2
T Cleveland,0,7,1
X Ubosi,1,74,1
A Wilson,0,32,4
H Pittman,0,25,3
J Haden,0,20,1
L Scott,0,15,1
D Lee,0,9,3
R Turner Jr,0,2,1
K Gavin,0,78,4
N Murray,1,53,4
E Lane,0,48,2
J Motlow,1,25,3
A Rasul,0,11,1
J Jackson,0,10,1
B LaCivita,0,6,1
A Tate,1,3,1
G Nabers,1,2,1
B Alleyne,0,52,3
K Kollie,0,51,2
T Selby,0,49,3
T Gross,0,34,3
J Hannah,0,0,1
K Black,0,-9,1
J Wims,1,83,6
M Hardman,0,24,2
T Godwin,0,16,1
B Bone,0,45,1
T Richardson,0,43,3
G Johnson,0,36,4
C Conrad,0,7,1
K Ross,0,4,1
L Bowden Jr,0,3,2
D Anderson,0,71,2
E Richardson,0,68,2
M Henry,1,59,2
W Fields,1,28,2
W Kennedy III,0,1,3
S Harris,0,44,3
J Wayne,0,34,1
D Gardner,0,28,4
J Way,0,24,3
J McCray,0,15,2
J Taylor,0,14,1
T Minter,0,7,2
I Thomas,1,93,4
W Philyor,0,70,4
L Timian,1,35,3
S Cobbs Jr,0,20,2
C Gest,0,9,1
R Watercutter,0,7,1
T Mack,0,5,1
M Ellison,0,-3,1
B Melton,0,31,2
R Martin,0,19,1
J Washington,0,17,2
T Vokolek,0,14,1
E Wormley,0,8,2
N Griffin Stewart,0,7,1
M Jabbie,0,7,2
N Easley,0,60,5
T Hockenson,0,33,3
I Smith Marsette,0,29,2
M VandeBerg,0,24,2
N Fant,1,17,2
A Wadley,0,11,1
J Butler,0,2,1
A Mahoungou,2,135,7
J Burgess,0,22,3
B Hopkins,0,21,3
J Anthrop,0,18,2
T Wright,0,13,2
C Herdman,0,6,1
D Knox,1,6,2
G Phillips,0,5,1
M Jones,0,3,1
S Sims Jr,0,38,2
E Fairs,0,29,6
C Harrell,0,22,6
B Johnson,0,20,2
K Herbert,0,9,2
K Johnson Jr,0,5,1
G Calcaterra,0,67,4
M Andrews,1,42,4
R Anderson,1,39,2
M Jones,0,33,1
J Mead,0,33,1
M Brown,1,31,4
D Flowers,0,30,1
J Badet,0,20,3
J Smallwood,0,12,2
C Lamb,0,5,1
R Malone,1,113,7
E Patterson,0,62,4
J Bradley,0,35,7
T Ragas,0,7,1
J Jackson,0,6,1
M Jacquet,1,3,1
L Rose III,1,101,7
A Muse,0,78,9
J Scott,0,45,4
O Clark,0,35,5
G Hogan,0,32,2
C Cramer,0,25,3
J Huntley,0,-3,2
J Smith,1,95,3
S Dawkins,0,60,3
D Fitzpatrick,1,51,3
R Bonnafon,1,34,1
C Standberry,0,31,3
T Little,0,24,1
C Reed,0,10,1
M Williams,0,7,1
T Samuel,0,4,1
D Butler,0,63,5
S Ishmael,0,29,2
S Riley,0,23,1
N Johnson,0,14,2
E Philips,0,13,2
M Neal,0,-4,1
M Sokol,0,12,1
D Stewart Jr,0,8,1
D Moore,0,76,8
T Jacobs,0,38,3
J Davenport,0,4,1
D Turner,0,3,1
A Miller,2,163,8
D Coxie,0,62,5
J Magnifico,0,24,1
T Pollard,0,21,1
M Slade,0,18,2
D Henderson,0,15,1
K Jones,0,12,1
R Burcham,0,11,1
S Dykes,0,6,1
P Taylor Jr,0,-1,1
J Proche,0,70,4
T Quinn,2,44,4
C Sutton,1,35,1
M Gailliard,0,31,2
B West,0,21,3
R Epps,1,17,1
A Richards,1,51,4
D Harris,1,43,2
B Berrios,0,38,3
J Thomas,0,33,1
C Herndon IV,0,14,1
M Irvin II,0,10,1
M Harley,0,10,1
L Cager,1,9,1
D Langham,0,2,1
J Reed,1,81,2
D Dowling,0,70,7
O Zaccheaus,1,67,6
J Ellis,0,57,6
A Levrone,1,37,2
D Hamm,1,26,1
E Butts,0,21,2
H Dubois,0,14,1
L Atkins,0,11,1
A Brown,1,70,7
D Lodge,0,38,4
D Knox,0,31,3
B Sanders,1,30,1
D Metcalf,0,10,1
J Wilkins,0,6,2
E Swinney,0,4,1
D Ratley,1,111,5
C Kirk,0,77,5
J Ausbon,0,61,4
T Williams,0,9,2
C Buckley,0,8,1
K Rogers,0,6,1
T Schorp,0,0,1
A Ratliff Williams,1,88,5
A Proehl,0,52,3
B Corrales,1,44,1
J Cabrera,2,39,3
J Cunningham,0,19,2
D Newsome,0,18,1
J Bargas,0,14,1
M Carter,0,13,1
B Fritts,1,11,3
D Newsome,0,48,7
J Mathis,0,48,3
T Robinson,0,33,2
S Hill,0,17,2
O Cosenke,0,6,1
C Young,1,1,1
G Dickerson,2,26,2
B Skowronek,1,23,2
F Nagel,0,11,1
J Larkin,0,10,1
J Jackson,0,8,2
M Wilson,0,8,1
R Still,0,36,1
R Smith,0,7,1
K Stepherson,2,103,5
M Boykin,0,33,2
C Claypool,0,28,2
A Gargiulo,0,21,1
C Scott,1,12,1
T Carmona,0,8,1
T Smiley,2,123,3
R Bussey Jr,0,85,7
M Lawrence,1,79,4
J Guyton,1,27,2
K Smith,0,24,2
J Darden,0,19,2
Q Jackson,0,9,1
C Chumley,0,8,1
O Rutherford,0,7,1
J Wilson,0,5,1
J Trainor,0,27,1
P Campbell,0,59,3
T McLaurin,0,46,2
B Victor,2,39,3
K Hill,0,30,4
C Saunders,0,18,2
J Dobbins,0,14,1
M Baugh,1,12,1
R Corbin,0,8,2
R Smalling,0,7,1
K Foster,0,1,1
J Washington,2,159,8
M Ateman,0,113,6
D Stoner,1,73,8
C Lacy,0,30,2
J Hill,0,21,4
T Wallace,0,13,1
J McCleskey,0,9,2
J King,0,7,1
B Pringle,3,166,4
I Zuber,0,22,2
D Heath,0,9,3
A Barnes,0,7,1
M Little,0,53,5
M Vaughn,0,42,4
T Fulgham,0,38,3
I Harper,0,30,4
R Lawry,0,26,3
B Sinclair,0,-1,1
A Trammell,0,27,2
A Walter,0,24,2
J Myers,0,21,1
P Smith,0,11,1
A Cephus,0,4,1
W Phillips,0,3,1
C Nelson,0,74,4
J Johnson III,0,50,1
C McCormick,0,47,2
J Breeland,1,39,1
D Mitchell,0,25,6
T Ellison,1,52,6
S Brown,0,48,5
S Poindexter,0,28,2
T Johnson,0,12,2
J Taylor,0,8,1
T Wood,0,8,1
B Wolma,0,3,1
N Togiai,0,88,5
J Villamin,0,60,5
T Hernandez,0,42,7
T Bradford,0,19,1
X Hawkins,0,18,2
T Tyner,0,16,1
T Wily Matagi,0,15,2
I Hodgins,0,8,2
R Nall,0,3,1
N Harry,0,68,3
F Darby,0,49,3
K Williams,1,27,2
J Harvey,0,19,1
T Hudson,0,4,1
C Hodges,1,0,2
J Johnson,0,105,5
S Barkley,0,66,6
M Gesicki,2,47,4
D Hamilton,0,42,4
T Stevens,0,22,2
S Blacknall,0,22,1
N Bowers,1,15,1
D Thompkins,1,15,1
T Pancoast,0,6,1
M Sanders,0,6,1
S Morgan Jr,1,185,7
J Spielman,0,96,6
D Pierson El,1,54,4
T Hoppes,0,43,6
M Wilbon,0,18,2
J Stoll,1,3,1
B Edwards,1,90,8
O Smith,0,30,4
S Smith,0,30,3
J August,0,15,1
H Hurst,0,10,3
C Dawkins,0,9,1
A Turner,0,6,1
M Denson,0,4,1
L McAfee,0,41,2
R Taylor,0,17,1
J Hill,0,9,1
B Morgan,0,5,1
M Holder,1,85,5
K Warring,0,48,2
P Houston,0,17,2
F Trevillion,0,13,1
D Wells,0,11,1
N Bawden,0,9,1
Q Truxton,0,9,1
I Lessard,0,7,1
R Penny,0,6,1
B OLeary Orange,3,214,11
W Demps,0,110,5
A Celis,0,32,6
M Mannix,0,19,5
K Moore,0,14,1
E Cooks,0,7,1
B Wright,0,6,1
J Kincaide,0,6,1
T Armstrong,0,4,1
B Scott,0,2,1
K Robertson,1,91,6
Q Watkins,0,61,4
A Staggers,0,38,5
I Jones,0,17,2
T Daniels,0,9,1
T Terry,0,6,1
I Smith,0,-1,1
T Ford II,1,50,3
T Bostick,0,16,2
M Quattlebaum,0,13,1
R Tyler,0,11,2
A McAllister,0,6,1
J Arcega Whiteside,0,79,7
T Irwin,0,48,4
K Smith,1,43,3
D Marx,0,7,1
D Stewart,0,6,1
B Love,0,2,1
J Veasy,0,68,5
V Wharton III,0,58,7
P Laird,0,47,4
K Noa,0,5,2
J Hawkins,0,2,1
Z Echols,0,2,1
A Jennings,1,88,2
K Kirkwood,1,32,3
V Bryant,0,26,4
R Jones,0,24,2
I Wright,0,16,2
K Yeboah,0,8,1
R Armstead,0,6,1
D Hood,0,1,2
T Smith,1,89,4
E Logan Greene,0,46,1
M Colubiale,0,35,1
M Williams,1,30,3
O Anderson,1,18,2
J Franks,0,17,3
G Davis,1,16,2
A Killins Jr,0,2,1
D Snelson,0,1,1
M Callaway,1,72,2
J George,0,60,1
T Jordan,0,44,2
J Kelly,0,31,3
B Johnson,0,25,3
M Elion,0,10,1
E Wolf,0,7,2
D Williams,0,30,3
R Gage,0,16,1
D Dillon,0,12,1
D Guice,0,11,3
D Chark,0,7,1
F Moreau,0,5,2
T Encalade,1,186,8
D Mooney,0,28,2
C Jones,0,15,2
J Clewis,0,8,3
S Badie,0,7,1
J Robertson,0,7,1
L Bonner,0,100,7
C Lark,0,62,3
S Dunbar,0,36,2
M Car,0,15,3
K Corbin,0,12,2
R Brooker,0,0,1
D Cantrell,0,55,7
A Wesley,0,51,2
J Stockton,0,13,2
K Coutee,0,10,2
C Batson,0,10,2
J High,0,7,2
T Vasher,0,7,1
S Olonilua,0,28,1
J Reagor,1,24,2
K Turpin,0,20,1
D White,0,13,2
S Mitchell,0,56,4
D Burnett,0,55,4
S Carr,0,49,2
T Vaughns,0,37,2
D Imatorbhebhe,0,34,2
V Jones Jr,0,22,1
M Pittman Jr,0,7,1
T Petite,0,4,1
J Lasley,3,204,10
T Howard,0,81,11
A Roberts,0,70,6
S Jamabo,0,41,2
C Pabico,0,12,1
B Olorunfunmi,0,7,1
J Wilson,0,6,1
T Batson,1,94,2
E Sinegal,0,69,5
K Johnson,1,48,2
N Ovincy,0,41,1
E Brown,0,5,1
T Juniel,0,4,1
T Veal,1,66,6
R Bonnette,0,55,3
B Scott,1,25,2
K McKnight,0,23,1
J Dancy,0,18,1
C Powell,0,9,1
D Oliver,0,7,1
K Thomas Jr,0,106,10
J Stewart,0,69,5
M McNair,0,44,4
B Moorhead,0,18,1
B Jones,0,14,4
C McLeod,0,13,1
M Bayliss,0,3,1
O Obialo,0,80,6
N Matthews,0,31,3
K Davis,0,30,1
H Foster,1,26,2
W Johnson,0,14,1
R Yurachek,0,7,2
D Green,0,1,1
B Roberts,1,55,2
L Hunt,0,26,1
J Colston Green,0,24,1
D Raymond,0,15,1
J Nathan,0,14,1
R Tarver,1,14,2
S Scarver,0,12,1
G Bright,0,5,1
C Terrell,0,2,1
T Miller,0,-3,1
D Collie,0,59,7
K Ewaliko,0,21,3
D Saint Juste,0,20,2
A Barker,0,20,3
K Timoteo,0,13,2
D Torres,0,12,1
R Tuiasoa,0,1,1
J Pinkney,0,119,6
K Lipscomb,0,68,4
R Webb,0,32,2
C Duncan,0,29,5
D Tennyson,0,28,2
C Scott,1,27,3
T Sherfield,0,27,4
K Blasingame,0,17,1
S Dobbs,0,1,1
A Okwuegbunam,2,116,5
J Moore,0,78,3
R Floyd,1,30,1
J Johnson,0,11,1
C Phillips,1,117,8
C Cunningham,0,37,1
P Patterson,0,29,2
E Kumah,0,25,3
S Savoy,0,7,2
J Clark,0,3,1
J Weah,0,104,4
D Hall,0,63,5
M Ffrench,0,58,4
