ats margin, ats streak, cdivision, coach, completions, conference, date, day, division, dpa, dps, first downs, fourth downs attempted, fourth downs made, full name, fumbles, fumbles lost, game number, game type, heritage total open, interceptions, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, month, mybookie total open, opponents, ou margin, ou streak, overtime, passes, passing yards, penalties, penalties yards, penalty yards, playoffs, points, quarter scores, rank, rest, rot, round, rushes, rushing yards, school, season, seed, site, site streak, start time, streak, team, temperature, third downs attempted, third downs made, time of possession, total, turnover margin, turnovers, week, wind, wins
-18.000,0,,Joe Paterno,,IND,19890909,Saturday,1A,,,,,,Penn State Nittany Lions,,,1,RS,,,-10.000,0,-8,,,,0,0,9,,[],,0,0,,,,,,0,6,,,,,,,,,1989,,home,0,,0,PNST,,,,,,,,2,,0
18.000,-1,,George Welsh,,ACC,19890909,Saturday,1A,,,,,,Virginia Cavaliers,,,2,RS,,,10.000,1,8,,,,0,0,9,,['NOTD'],,,0,,,,,,0,14,,,8,,,,,,1989,,away,-1,,-1,VIR,,,,,,,,2,,0
-4.500,0,,Fred Akers,,B10,19890909,Saturday,1A,,,,,,Purdue Boilermakers,,,1,RS,,,-21.500,0,17,,,,0,0,9,,[],,0,0,,,,,,0,27,,,,,,,,,1989,,home,0,,0,PUR,,,,,,,,2,,0
4.500,0,,Tim Rose,,MAC,19890909,Saturday,1A,,,,,,Miami Ohio Redhawks,,,1,RS,,,21.500,0,-17,,,,0,0,9,,[],,0,0,,,,,,0,10,,,,,,,,,1989,,away,0,,0,MIAO,,,,,,,,2,,0
-18.000,-1,,Dick Anderson,,IND,19890909,Saturday,1A,,,,,,Rutgers Scarlet Knights,,,2,RS,,,-18.000,0,0,,,,0,0,9,,['CIN'],,,0,,,,,,0,31,,,6,,,,,,1989,,home,-1,,0,RUT,,,,,,,,2,,0
18.000,1,,Paul Schudel,,MAC,19890909,Saturday,1A,,,,,,Ball State Cardinals,,,2,RS,,,18.000,1,0,,,,0,0,9,,['WVA'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,-1,,-1,BALL,,,,,,,,2,,0
-10.000,-1,,Sparky Woods,,IND,19890909,Saturday,1A,,,,,,South Carolina Gamecocks,,,2,RS,,,-10.000,0,0,,,,0,0,9,,['DUKE'],,,0,,,,,,0,17,,,6,,,,,,1989,,home,1,,1,SCAR,,,,,,,,2,,1
10.000,1,,Frank Beamer,,IND,19890909,Saturday,1A,,,,,,Virginia Tech Hokies,,,2,RS,,,10.000,0,0,,,,0,0,9,,['AKRON'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,1,,1,VTCH,,,,,,,,2,,1
-9.500,1,,Curley Hallman,,IND,19890909,Saturday,1A,,,,,,Southern Mississippi Golden Eagles,,,2,RS,,,-6.500,0,-3,,,,0,0,9,,['FLST'],,,0,,,,,,0,23,,,6,,,,,,1989,,home,-1,,1,SMIS,,,,,,,,2,,1
9.500,1,,Rockey Felker,,SEC,19890909,Saturday,1A,,,,,,Mississippi State Bulldogs,,,2,RS,,,6.500,0,3,,,,0,0,9,,['VAN'],,,0,,,,,,0,26,,,6,,,,,,1989,,away,1,,1,MSST,,,,,,,,2,,1
-25.000,-1,,Jerry Berndt,,IND,19890909,Saturday,1A,,,,,,Temple Owls,,,2,RS,,,15.000,1,-40,,,,0,0,9,,['WMCH'],,,0,,,,,,0,3,,,6,,,,,,1989,,home,-1,,-1,TEM,,,,,,,,2,,0
25.000,0,,Dick MacPherson,,IND,19890909,Saturday,1A,,,,,,Syracuse Orange,,,1,RS,,,-15.000,0,40,,,,0,0,9,,[],,0,0,,,,,,0,43,,,,,,,,,1989,,away,0,,0,SYR,,,,,,,,2,,0
-5.000,1,,Greg Davis,,IND,19890909,Saturday,1A,,,,,,Tulane Green Wave,,,2,RS,,,-6.000,1,1,,,,0,0,9,,['HAW'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,-1,,-1,TLN,,,,,,,,2,,0
5.000,1,,Fred Goldsmith,,SWC,19890909,Saturday,1A,,,,,,Rice Owls,,,2,RS,,,6.000,0,-1,,,,0,0,9,,['SMU'],,,0,,,,,,0,19,,,6,,,,,,1989,,away,-1,,1,RICE,,,,,,,,2,,1
18.500,1,,Dave Radar,,IND,19890909,Saturday,1A,,,,,,Tulsa Golden Hurricane,,,2,RS,,,8.500,0,10,,,,0,0,9,,['UTEP'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,-1,,1,TLS,,,,,,,,2,,1
-18.500,0,,Pat Jones,,B12,19890909,Saturday,1A,,,,,,Oklahoma State Cowboys,,,1,RS,,,-8.500,0,-10,,,,0,0,9,,[],,0,0,,,,,,0,10,,,,,,,,,1989,,away,0,,0,OKST,,,,,,,,2,,0
17.500,0,,Spike Dykes,,SWC,19890909,Saturday,1A,,,,,,Texas Tech Red Raiders,,,1,RS,,,7.500,0,10,,,,0,0,9,,[],,0,0,,,,,,0,24,,,,,,,,,1989,,home,0,,0,TXT,,,,,,,,2,,0
-17.500,1,,Dick Tomey,,P10,19890909,Saturday,1A,,,,,,Arizona Wildcats,,,2,RS,,,-7.500,0,-10,,,,0,0,9,,['STAN'],,,0,,,,,,0,14,,,6,,,,,,1989,,away,1,,1,ARZ,,,,,,,,2,,1
-33.000,0,,Terry Donahue,,P10,19890909,Saturday,1A,,,,,,UCLA Bruins,,,1,RS,,,-15.000,0,-18,,,,0,0,9,,[],,0,0,,,,,,0,6,,,,,,,,,1989,,home,0,,0,UCLA,,,,,,,,2,,0
33.000,-1,,Johnny Majors,,SEC,19890909,Saturday,1A,,,,,,Tennessee Volunteers,,,2,RS,,,15.000,0,18,,,,0,0,9,,['COST'],,,0,,,,,,0,24,,,6,,,,,,1989,,away,1,,1,TEN,,,,,,,,2,,1
17.500,-1,,Jim Fassel,,WAC,19890909,Saturday,1A,,,,,,Utah Utes,,,2,RS,,,-17.500,1,35,,,,0,0,9,,['FRES'],,,0,,,,,,0,45,,,6,,,,,,1989,,home,-1,,-1,UTAH,,,,,,,,2,,0
-17.500,0,,Chuck Shelton,,BW,19890909,Saturday,1A,,,,,,Utah State Aggies,,,1,RS,,,17.500,0,-35,,,,0,0,9,,[],,0,0,,,,,,0,10,,,,,,,,,1989,,away,0,,0,UTST,,,,,,,,2,,0
,-1,,David Lee,,WAC,19890909,Saturday,1A,,,,,,Texas El Paso Miners,,,2,NL,,,,1,-2,,,,0,0,9,,['TLS'],,,0,,,,,,0,19,,,6,,,,,,1989,,home,1,,-1,UTEP,,,,,,,,2,,0
,0,,,,Southland,19890909,Saturday,1AA,,,,,,Lamar Cardinals,,,1,NL,,,,0,2,,,,0,0,9,,[],,0,0,,,,,,0,21,,,,,,,,,1989,,away,0,,0,LAMA,,,,,,,,2,,0
,0,,Bill Dooley,,ACC,19890909,Saturday,1A,,,,,,Wake Forest Demon Deacons,,,1,NL,,,,0,-5,,,,0,0,9,,[],,0,0,,,,,,0,10,,,,,,,,,1989,,home,0,,0,WAKE,,,,,,,,2,,0
,0,,Jerry Moore,,,19890909,Saturday,1AA,,,,,,Appalachian State Mountaineers,,,1,NL,,,,0,5,,,,0,0,9,,[],,0,0,,,,,,0,15,,,,,,,,,1989,,away,0,,0,APP,,,,,,,,2,,0
12.000,0,,Mike Price,,P10,19890909,Saturday,1A,,,,,,Washington Huskies,,,1,RS,,,-1.000,0,13,,,,0,0,9,,[],,0,0,,,,,,0,19,,,,,,,,,1989,,home,0,,0,WAS,,,,,,,,2,,0
-12.000,1,,R.C. Slocum,,SWC,19890909,Saturday,1A,,,,,,Texas A&M Aggies,,,2,RS,,,1.000,0,-13,,,,0,0,9,,['LSU'],,,0,,,,,,0,6,,,6,,,,,,1989,,away,1,,1,TXAM,,,,,,,,2,,1
-15.500,0,,Don Morton,,B10,19890909,Saturday,1A,,,,,,Wisconsin Badgers,,,1,RS,,,32.500,0,-48,,,,0,0,9,,[],,0,0,,,,,,0,3,,,,,,,,,1989,,home,0,,0,WIS,,,,,,,,2,,0
15.500,0,,Dennis Erickson,,IND,19890909,Saturday,1A,,,,,,Miami Hurricanes,,,1,RS,,,-32.500,0,48,,,,0,0,9,,[],,0,0,,,,,,0,51,,,,,,,,,1989,,away,0,,0,MIAF,,,,,,,,2,,0
9.000,0,,Bill Curry,,SEC,19890916,Saturday,1A,,,,,,Alabama Crimson Tide,,,1,RS,,,-19.000,0,28,,,,0,0,9,,[],,0,0,,,,,,0,35,,,,,,,,,1989,,home,0,,0,ALA,,,,,,,,3,,0
-9.000,,,Chuck Stobart,,IND,19890916,Saturday,1A,,,,,,Memphis Tigers,,,3,RS,,,19.000,2,-28,,,,0,0,9,,['MIS', 'AKST'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,2,,-2,MEM,,,,,,,,3,,0
5.500,0,,Ken Hatfield,,SWC,19890916,Saturday,1A,,,,,,Arkansas Razorbacks,,,1,RS,,,-13.500,0,19,,,,0,0,9,,[],,0,0,,,,,,0,26,,,,,,,,,1989,,home,0,,0,ARK,,,,,,,,3,,0
-5.500,2,,Dave Radar,,IND,19890916,Saturday,1A,,,,,,Tulsa Golden Hurricane,,,3,RS,,,13.500,0,-19,,,,0,0,9,,['UTEP', 'OKST'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,1,,2,TLS,,,,,,,,3,,2
11.000,-1,,Dick Tomey,,P10,19890916,Saturday,1A,,,,,,Arizona Wildcats,,,3,RS,,,8.000,1,3,,,,0,0,9,,['STAN', 'TXT'],,,0,,,,,,0,6,,,6,,,,,,1989,,home,-1,,-1,ARZ,,,,,,,,3,,1
-11.000,,,Gary Gibbs,,B12,19890916,Saturday,1A,,,,,,Oklahoma Sooners,,,3,RS,,,-8.000,0,-3,,,,0,0,9,,['NMST', 'BAY'],,,0,,,,,,0,3,,,6,,,,,,1989,,away,2,,2,OKLA,,,,,,,,3,,2
4.500,1,,Pat Dye,,SEC,19890916,Saturday,1A,,,,,,Auburn Tigers,,,2,RS,,,-16.500,0,21,,,,0,0,9,,['APAC'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,1,,1,AUB,,,,,,,,3,,1
-4.500,-1,,Curley Hallman,,IND,19890916,Saturday,1A,,,,,,Southern Mississippi Golden Eagles,,,3,RS,,,16.500,1,-21,,,,0,0,9,,['FLST', 'MSST'],,,0,,,,,,0,3,,,6,,,,,,1989,,away,1,,-1,SMIS,,,,,,,,3,,1
-7.000,1,,Larry Marmie,,P10,19890916,Saturday,1A,,,,,,Arizona State Sun Devils,,,2,RS,,,-14.000,0,7,,,,0,0,9,,['KAST'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,1,,1,AZST,,,,,,,,3,,1
7.000,0,,Claude Gilbert,,BW,19890916,Saturday,1A,,,,,,San Jose State Spartans,,,1,RS,,,14.000,0,-7,,,,0,0,9,,[],,0,0,,,,,,0,21,,,,,,,,,1989,,away,0,,0,SJST,,,,,,,,3,,0
,,,Moe Ankney,,MAC,19890916,Saturday,1A,,,,,,Bowling Green Falcons,,,2,NL,,,,1,-25,,,,0,0,9,,['ECAR'],,,0,,,,,,0,3,,,6,,,,,,1989,,home,-1,,-1,BOWL,,,,,,,,3,,0
,2,,Paul Schudel,,MAC,19890916,Saturday,1A,,,,,,Ball State Cardinals,,,3,NL,,,,1,25,,,,0,0,9,,['WVA', 'RUT'],,,0,,,,,,0,28,,,6,,,,,,1989,,away,-2,,0,BALL,,,,,,,,3,,0
4.000,1,,Tim Murphy,,IND,19890916,Saturday,1A,,,,,,Cincinnati Bearcats,,,2,RS,,,11.000,0,-7,,,,0,0,9,,['RUT'],,,0,,,,,,0,14,,,13,,,,,,1989,,home,1,,0,CIN,,,,,,,,3,,0
-4.000,,,Bill Lewis,,IND,19890916,Saturday,1A,,,,,,East Carolina Pirates,,,2,RS,,,-11.000,0,7,,,,0,0,9,,['BOWL'],,,0,,,,,,0,21,,,6,,,,,,1989,,away,1,,1,ECAR,,,,,,,,3,,1
26.000,2,,Bill McCartney,,B12,19890916,Saturday,1A,,,,,,Colorado Buffaloes,,,3,RS,,,-5.000,0,31,,,,0,0,9,,['TEX', 'COST'],,,0,,,,,,0,38,,,6,,,,,,1989,,home,2,,2,COLO,,,,,,,,3,,2
-26.000,1,,John Mackovic,,B10,19890916,Saturday,1A,,,,,,Illinois Fighting Illini,,,2,RS,,,5.000,0,-31,,,,0,0,9,,['USC'],,,0,,,,,,0,7,,,11,,,,,,1989,,away,-1,,1,ILL,,,,,,,,3,,1
16.000,-1,,Earle Bruce,,WAC,19890916,Saturday,1A,,,,,,Colorado State Rams,,,3,RS,,,-12.000,2,28,,,,0,0,9,,['TEN', 'COLO'],,,0,,,,,,0,42,,,6,,,,,,1989,,home,-2,,-2,COST,,,,,,,,3,,0
-16.000,0,,,,,19890916,Saturday,1AA,,,,,,,,,1,RS,,,12.000,0,-28,,,,0,0,9,,[],,0,0,,,,,,0,14,,,,,,,,,1989,,away,0,,0,CFUL,,,,,,,,3,,0
6.000,-1,,Gary Darnell,,SEC,19890916,Saturday,1A,,,,,,Florida Gators,,,2,RS,,,-21.000,1,27,,,,0,0,9,,['MIS'],,,0,,,,,,0,34,,,6,,,,,,1989,,home,1,,-1,FLA,,,,,,,,3,,0
-6.000,,,Joe Peace,,IND,19890916,Saturday,1A,,,,,,Louisiana Tech Bulldogs,,,2,RS,,,21.000,0,-27,,,,0,0,9,,['LLAF'],,,0,,,,,,0,7,,,13,,,,,,1989,,away,-1,,1,LTCH,,,,,,,,3,,1
0.500,0,,Ray Goff,,SEC,19890916,Saturday,1A,,,,,,Georgia Bulldogs,,,1,RS,,,-11.500,0,12,,,,0,0,9,,[],,0,0,,,,,,0,15,,,,,,,,,1989,,home,0,,0,GEO,,,,,,,,3,,0
-0.500,-1,,Grant Teaff,,SWC,19890916,Saturday,1A,,,,,,Baylor Bears,,,2,RS,,,11.500,1,-12,,,,0,0,9,,['OKLA'],,,0,,,,,,0,3,,,6,,,,,,1989,,away,-1,,-1,BAY,,,,,,,,3,,0
-2.500,0,,Bobby Ross,,ACC,19890916,Saturday,1A,,,,,,Georgia Tech Yellow Jackets,,,2,RS,,,4.500,1,-7,,,,0,0,9,,['NCST'],,,0,,,,,,0,10,,,6,,,,,,1989,,home,-1,,-1,GTCH,,,,,,,,3,,0
2.500,1,,George Welsh,,ACC,19890916,Saturday,1A,,,,,,Virginia Cavaliers,,,3,RS,,,-4.500,1,7,,,,0,0,9,,['NOTD', 'PNST'],,,0,,,,,,0,17,,,6,,,,,,1989,,away,-2,,1,VIR,,,,,,,,3,,1
10.000,1,,Bill Mallory,,B10,19890916,Saturday,1A,,,,,,Indiana Hoosiers,,,2,RS,,,-7.000,1,17,,,,0,0,9,,['KTKY'],,,0,,,,,,0,24,,,6,,,,,,1989,,home,-1,,-1,IND,,,,,,,,3,,0
-10.000,-1,,Bob Stull,,B12,19890916,Saturday,1A,,,,,,Missouri Tigers,,,2,RS,,,7.000,0,-17,,,,0,0,9,,['TCU'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,1,,1,MIZ,,,,,,,,3,,1
-41.000,0,,Hayden Fry,,B10,19890916,Saturday,1A,,,,,,Iowa Hawkeyes,,,1,RS,,,-3.000,0,-38,,,,0,0,9,,[],,0,0,,,,,,0,6,,,,,,,,,1989,,home,0,,0,IOWA,,,,,,,,3,,0
41.000,1,,Rich Brooks,,P10,19890916,Saturday,1A,,,,,,Oregon Ducks,,,2,RS,,,3.000,0,38,,,,0,0,9,,['CAL'],,,0,,,,,,0,44,,,6,,,,,,1989,,away,1,,1,ORE,,,,,,,,3,,1
-12.000,1,,Jim Walden,,B12,19890916,Saturday,1A,,,,,,Iowa State Cyclones,,,2,RS,,,-2.000,0,-10,,,,0,0,9,,['OHU'],,,0,,,,,,0,20,,,6,,,,,,1989,,home,1,,1,IWST,,,,,,,,3,,1
12.000,0,,John Gutekunst,,B10,19890916,Saturday,1A,,,,,,Minnesota Golden Gophers,,,1,RS,,,2.000,0,10,,,,0,0,9,,[],,0,0,,,,,,0,30,,,,,,,,,1989,,away,0,,0,MIN,,,,,,,,3,,0
-5.000,,,Glen Mason,,B12,19890916,Saturday,1A,,,,,,Kansas Jayhawks,,,3,RS,,,-12.000,1,7,,,,0,0,9,,['MONS', 'LOU'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,2,,-1,KAN,,,,,,,,3,,1
5.000,0,,Dick Crum,,MAC,19890916,Saturday,1A,,,,,,Kent State Golden Flashes,,,1,RS,,,12.000,0,-7,,,,0,0,9,,[],,0,0,,,,,,0,21,,,,,,,,,1989,,away,0,,0,KEST,,,,,,,,3,,0
,-1,,Bill Snyder,,B12,19890916,Saturday,1A,,,,,,Kansas State Wildcats,,,2,NL,,,,1,-2,,,,0,0,9,,['AZST'],,,0,,,,,,0,8,,,6,,,,,,1989,,home,-1,,-1,KAST,,,,,,,,3,,0
,0,,,,MVC,19890916,Saturday,1AA,,,,,,Northern Iowa Panthers,,,1,NL,,,,0,2,,,,0,0,9,,[],,0,0,,,,,,0,10,,,,,,,,,1989,,away,0,,0,NIWA,,,,,,,,3,,0
-3.000,-1,,Jerry Claiborne,,SEC,19890916,Saturday,1A,,,,,,Kentucky Wildcats,,,2,RS,,,-10.000,0,7,,,,0,0,9,,['IND'],,,0,,,,,,0,13,,,6,,,,,,1989,,home,1,,1,KTKY,,,,,,,,3,,1
3.000,,,Mack Brown,,ACC,19890916,Saturday,1A,,,,,,North Carolina Tar Heels,,,2,RS,,,10.000,0,-7,,,,0,0,9,,['VMI'],,,0,,,,,,0,6,,,6,,,,,,1989,,away,1,,1,NCAR,,,,,,,,3,,1
-10.500,-1,,Mike Archer,,SEC,19890916,Saturday,1A,,,,,,Louisiana State Tigers,,,2,RS,,,-0.500,1,-10,,,,0,0,9,,['TXAM'],,,0,,,,,,0,21,,,13,,,,,,1989,,home,-1,,-1,LSU,,,,,,,,3,,0
10.500,-2,,Bobby Bowden,,IND,19890916,Saturday,1A,,,,,,Florida State Seminoles,,,3,RS,,,0.500,2,10,,,,0,0,9,,['SMIS', 'CLEM'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,2,,-2,FLST,,,,,,,,3,,0
10.000,2,,Joe Krivak,,ACC,19890916,Saturday,1A,,,,,,Maryland Terrapins,,,3,RS,,,-13.000,2,23,,,,0,0,9,,['NCST', 'WVA'],,,0,,,,,,0,23,,,6,,,,,,1989,,home,1,,-2,MARY,,,,,,,,3,,0
-10.000,1,,Al Molde,,MAC,19890916,Saturday,1A,,,,,,Western Michigan Broncos,,,2,RS,,,13.000,0,-23,,,,0,0,9,,['TEM'],,,0,,,,,,0,0,,,13,,,,,,1989,,away,1,,1,WMCH,,,,,,,,3,,1
14.000,0,,George Perles,,B10,19890916,Saturday,1A,,,,,,Michigan State Spartans,,,1,RS,,,-35.000,0,49,,,,0,0,9,,[],,0,0,,,,,,0,49,,,,,,,,,1989,,home,0,,0,MCST,,,,,,,,3,,0
-14.000,1,,Tim Rose,,MAC,19890916,Saturday,1A,,,,,,Miami Ohio Redhawks,,,2,RS,,,35.000,1,-49,,,,0,0,9,,['PUR'],,,0,,,,,,0,0,,,6,,,,,,1989,,away,-1,,-1,MIAO,,,,,,,,3,,0
0.000,1,,Dennis Erickson,,IND,19890916,Saturday,1A,,,,,,Miami Hurricanes,,,2,RS,,,-28.000,0,28,,,,0,0,9,,['WIS'],,,0,,,,,,0,31,,,6,,,,,,1989,,home,-1,,1,MIAF,,,,,,,,3,,1
0.000,-1,,Bruce Snyder,,P10,19890916,Saturday,1A,,,,,,California Golden Bears,,,2,RS,,,28.000,1,-28,,,,0,0,9,,['ORE'],,,0,,,,,,0,3,,,6,,,,,,1989,,away,-1,,-1,CAL,,,,,,,,3,,0
-6.000,0,,Bo Schembechler,,B10,19890916,Saturday,1A,,,,,,Michigan Wolverines,,,1,RS,,,-1.000,0,-5,,,,0,0,9,,[],,0,0,,,,,,0,19,,,,,,,,,1989,,home,0,,0,MICH,,,,,,,,3,,0
6.000,1,,Lou Holtz,,IND,19890916,Saturday,1A,,,,,,Notre Dame Fighting Irish,,,2,RS,,,1.000,0,5,,,,0,0,9,,['VIR'],,,0,,,,,,0,24,,,15,,,,,,1989,,away,1,,1,NOTD,,,,,,,,3,,1
,2,,Billy Brewer,,SEC,19890916,Saturday,1A,,,,,,Mississippi Rebels,,,3,NL,,,,0,3,,,,0,0,9,,['MEM', 'FLA'],,,0,,,,,,0,34,,,6,,,,,,1989,,home,-2,,2,MIS,,,,,,,,3,,2
,,,Larry Lacewell,,IAA,19890916,Saturday,1A,,,,,,Arkansas State Red Wolves,,,2,NL,,,,0,-3,,,,0,0,9,,['MEM'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,-1,,1,AKST,,,,,,,,3,,1
-10.000,0,,Elliot Uzelac,,IND,19890916,Saturday,1A,,,,,,Navy Midshipmen,,,1,RS,,,11.000,0,-21,,,,0,0,9,,[],,0,0,,,,,,0,10,,,,,,,,,1989,,home,0,,0,NAVY,,,,,,,,3,,0
10.000,-2,,LaVell Edwards,,WAC,19890916,Saturday,1A,,,,,,Brigham Young Cougars,,,3,RS,,,-11.000,1,21,,,,0,0,9,,['NMX', 'WAST'],,,0,,,,,,0,31,,,6,,,,,,1989,,away,1,,-1,BYU,,,,,,,,3,,1
-17.000,-1,,Tom Osborne,,B12,19890916,Saturday,1A,,,,,,Nebraska Cornhuskers,,,2,RS,,,-29.000,0,12,,,,0,0,9,,['NIL'],,,0,,,,,,0,42,,,6,,,,,,1989,,home,1,,1,NEB,,,,,,,,3,,1
17.000,1,,Jim Fassel,,WAC,19890916,Saturday,1A,,,,,,Utah Utes,,,3,RS,,,29.000,1,-12,,,,0,0,9,,['FRES', 'UTST'],,,0,,,,,,0,30,,,6,,,,,,1989,,away,1,,1,UTAH,,,,,,,,3,,1
22.000,,,Mike Knoll,,BW,19890916,Saturday,1A,,,,,,New Mexico State Aggies,,,3,RS,,,24.000,2,-2,,,,0,0,9,,['OKLA', 'NMX'],,,0,,,,,,0,27,,,6,,,,,,1989,,home,-2,,-2,NMST,,,,,,,,3,,0
-22.000,,,David Lee,,WAC,19890916,Saturday,1A,,,,,,Texas El Paso Miners,,,3,RS,,,-24.000,2,2,,,,0,0,9,,['TLS', 'LAMA'],,,0,,,,,,0,29,,,6,,,,,,1989,,away,2,,-2,UTEP,,,,,,,,3,,0
-4.000,1,,Francis Peay,,B10,19890916,Saturday,1A,,,,,,Northwestern Wildcats,,,2,RS,,,13.000,1,-17,,,,0,0,9,,['DUKE'],,,0,,,,,,0,31,,,6,,,,,,1989,,home,-1,,-1,NORW,,,,,,,,3,,0
4.000,2,,Fisher DeBerry,,WAC,19890916,Saturday,1A,,,,,,Air Force Falcons,,,3,RS,,,-13.000,0,17,,,,0,0,9,,['SDST', 'WYO'],,,0,,,,,,0,48,,,6,,,,,,1989,,away,2,,2,AIR,,,,,,,,3,,2
17.000,0,,John Cooper,,B10,19890916,Saturday,1A,,,,,,Ohio State Buckeyes,,,1,RS,,,-7.000,0,24,,,,0,0,9,,[],,0,0,,,,,,0,37,,,,,,,,,1989,,home,0,,0,OHST,,,,,,,,3,,0
-17.000,-1,,Pat Jones,,B12,19890916,Saturday,1A,,,,,,Oklahoma State Cowboys,,,2,RS,,,7.000,1,-24,,,,0,0,9,,['TLS'],,,0,,,,,,0,13,,,6,,,,,,1989,,away,-1,,-1,OKST,,,,,,,,3,,0
18.500,-1,,Joe Paterno,,IND,19890916,Saturday,1A,,,,,,Penn State Nittany Lions,,,2,RS,,,-20.500,1,39,,,,0,0,9,,['VIR'],,,0,,,,,,0,42,,,6,,,,,,1989,,home,1,,-1,PNST,,,,,,,,3,,0
-18.500,-2,,Jerry Berndt,,IND,19890916,Saturday,1A,,,,,,Temple Owls,,,3,RS,,,20.500,2,-39,,,,0,0,9,,['WMCH', 'SYR'],,,0,,,,,,0,3,,,6,,,,,,1989,,away,1,,-2,TEM,,,,,,,,3,,0
3.500,-2,,Dick Anderson,,IND,19890916,Saturday,1A,,,,,,Rutgers Scarlet Knights,,,3,RS,,,1.500,0,2,,,,0,0,9,,['CIN', 'BALL'],,,0,,,,,,0,9,,,6,,,,,,1989,,home,1,,0,RUT,,,,,,,,3,,0
-3.500,-1,,Jack Bicknell,,IND,19890916,Saturday,1A,,,,,,Boston College Eagles,,,2,RS,,,-1.500,1,-2,,,,0,0,9,,['PIT'],,,0,,,,,,0,7,,,6,,,,,,1989,,away,1,,-1,BCOL,,,,,,,,3,,0
16.500,-1,,Al Luginbill,,WAC,19890916,Saturday,1A,,,,,,San Diego State Aztecs,,,2,RS,,,19.500,1,-3,,,,0,0,9,,['AIR'],,,0,,,,,,0,25,,,13,,,,,,1989,,home,-1,,-1,SDST,,,,,,,,3,,0
-16.500,-1,,Terry Donahue,,P10,19890916,Saturday,1A,,,,,,UCLA Bruins,,,2,RS,,,-19.500,1,3,,,,0,0,9,,['TEN'],,,0,,,,,,0,28,,,6,,,,,,1989,,away,1,,-1,UCLA,,,,,,,,3,,0
,-1,,Forrest Gregg,,SWC,19890916,Saturday,1A,,,,,,Southern Methodist Mustangs,,,2,NL,,,,1,1,,,,0,0,9,,['RICE'],,,0,,,,,,0,31,,,13,,,,,,1989,,home,1,,-1,SMU,,,,,,,,3,,0
,0,,Tom Jackson,,1AA,19890916,Saturday,1A,,,,,,Connecticut Huskies,,,1,NL,,,,0,-1,,,,0,0,9,,[],,0,0,,,,,,0,30,,,,,,,,,1989,,away,0,,0,CON,,,,,,,,3,,0
-13.000,1,,Dick MacPherson,,IND,19890916,Saturday,1A,,,,,,Syracuse Orange,,,2,RS,,,-16.000,0,3,,,,0,0,9,,['TEM'],,,0,,,,,,0,10,,,6,,,,,,1989,,home,-1,,1,SYR,,,,,,,,3,,1
13.000,0,,Jim Young,,IND,19890916,Saturday,1A,,,,,,Army Black Knights,,,1,RS,,,16.000,0,-3,,,,0,0,9,,[],,0,0,,,,,,0,7,,,,,,,,,1989,,away,0,,0,ARMY,,,,,,,,3,,0
-26.000,1,,Jim Wacker,,SWC,19890916,Saturday,1A,,,,,,Texas Christian Horned Frogs,,,2,RS,,,11.000,1,-37,,,,0,0,9,,['MIZ'],,,0,,,,,,0,7,,,6,,,,,,1989,,home,-1,,-1,TCU,,,,,,,,3,,0
26.000,-1,,R.C. Slocum,,SWC,19890916,Saturday,1A,,,,,,Texas A&M Aggies,,,3,RS,,,-11.000,1,37,,,,0,0,9,,['LSU', 'WAS'],,,0,,,,,,0,44,,,6,,,,,,1989,,away,-1,,-1,TXAM,,,,,,,,3,,1
13.500,1,,Johnny Majors,,SEC,19890916,Saturday,1A,,,,,,Tennessee Volunteers,,,3,RS,,,-8.500,0,22,,,,0,0,9,,['COST', 'UCLA'],,,0,,,,,,0,28,,,6,,,,,,1989,,home,-1,,2,TEN,,,,,,,,3,,2
-13.500,-1,,Steve Spurrier,,ACC,19890916,Saturday,1A,,,,,,Duke Blue Devils,,,3,RS,,,8.500,1,-22,,,,0,0,9,,['SCAR', 'NORW'],,,0,,,,,,0,6,,,6,,,,,,1989,,away,1,,1,DUKE,,,,,,,,3,,1
5.500,-1,,Greg Davis,,IND,19890916,Saturday,1A,,,,,,Tulane Green Wave,,,3,RS,,,-1.500,1,7,,,,0,0,9,,['HAW', 'RICE'],,,0,,,,,,0,17,,,6,,,,,,1989,,home,1,,1,TLN,,,,,,,,3,,1
-5.500,,,Nelson Stokley,,IND,19890916,Saturday,1A,,,,,,UL Lafayette Ragin Cajuns,,,3,RS,,,1.500,1,-7,,,,0,0,9,,['LTCH', 'CMCH'],,,0,,,,,,0,10,,,6,,,,,,1989,,away,2,,1,LLAF,,,,,,,,3,,1
