batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
6,1,0.000,2,1,[],3,0,1.000,Yoel Hernandez,4,23,,1,0,13,0
23,2,0.000,5,11,['Orlando Cabrera'],2,0,6.000,Julian Tavarez,1,87,L,2,2,47,2
7,1,0.000,2,1,[],2,0,2.000,Kyle Snyder,2,27,,1,2,16,0
5,0,0.000,0,0,[],2,0,1.000,Eric Gagne,3,19,,0,3,11,0
30,1,0.000,6,9,[],6,0,7.667,Joe Saunders,1,103,W,1,7,71,2
2,0,0.000,0,0,[],1,0,0.000,Scot Shields,2,10,,0,0,5,1
1,0,0.000,0,0,[],0,0,0.333,Justin Speier,3,6,H,0,1,3,0
3,0,0.000,1,0,[],0,0,1.000,Francisco Rodriguez,4,14,S,0,2,8,0
26,0,2.880,5,2,[],2,0,8.000,Johan Santana,1,112,W,0,17,83,0
4,0,1.800,1,0,[],0,0,1.000,Joe Nathan,2,14,S,0,2,10,0
28,1,5.390,8,10,[],4,1,7.000,Kevin Millwood,1,98,L,1,3,58,5
4,0,2.250,2,0,[],0,0,1.000,CJ Wilson,2,14,,0,1,8,1
29,3,4.100,5,7,[],9,0,6.000,Chien Ming Wang,1,93,W,3,6,60,2
3,0,0.000,1,0,[],0,0,1.000,Joba Chamberlain,2,9,H,0,2,8,0
6,0,5.400,3,0,[],0,0,2.000,Edwar Ramirez,3,22,S,0,3,13,0
30,3,4.650,8,4,[],7,1,6.000,Jeremy Bonderman,1,115,L,4,5,62,5
8,2,3.900,1,1,[],3,0,1.000,Zach Miner,2,35,,2,1,17,2
7,3,5.190,1,2,[],3,0,1.000,Aquilino Lopez,3,23,,3,0,12,1
20,2,4.760,7,3,[],6,0,5.000,Dustin Moseley,1,72,,2,4,45,0
10,2,4.150,1,5,[],4,1,2.000,Chris Bootcheck,2,38,BS,2,0,17,2
5,2,3.340,2,1,[],2,1,1.000,Justin Speier,3,20,BS,2,0,12,0
4,0,2.850,1,1,[],0,0,1.000,Francisco Rodriguez,4,20,,0,1,9,1
3,0,3.970,1,1,[],0,0,1.000,Darren Oliver,5,13,W,0,1,9,0
27,5,4.960,6,8,[],4,0,6.333,Phil Hughes,1,92,,5,4,54,5
4,1,3.840,1,1,[],2,0,0.667,Luis Vizcaino,2,15,BS,1,0,12,0
5,0,4.380,0,2,[],1,0,1.000,Kyle Farnsworth,3,18,,0,1,8,1
5,0,3.330,1,2,[],2,0,1.000,Mariano Rivera,4,17,,0,0,12,0
3,1,4.280,0,0,[],2,0,0.333,Sean Henn,5,10,L,1,1,5,0
21,6,0.000,5,1,[],7,2,4.000,Jason Jennings,1,83,L,6,6,48,2
6,1,0.000,1,0,[],2,0,1.000,Juan Gutierrez,2,24,,1,2,13,1
9,0,0.000,3,2,[],3,0,2.000,Brian Moehler,3,24,,0,1,16,0
4,0,0.000,0,2,[],0,0,1.000,Dave Borkowski,4,25,,0,1,18,1
5,0,0.000,1,1,[],2,0,1.000,Trever Miller,5,21,,0,1,15,0
27,0,0.000,8,11,[],6,0,7.000,Tim Redding,1,116,W,0,2,70,3
8,0,0.000,5,1,[],1,0,2.000,Jesus Colome,2,29,,0,0,16,1
19,6,3.650,3,2,[],9,2,3.000,Shaun Marcum,1,75,L,6,4,47,1
7,0,4.230,3,0,[],1,0,2.000,Jason Frasor,2,33,,0,3,21,0
12,0,5.190,4,4,[],2,0,3.333,Josh Towers,3,35,,0,2,24,0
1,0,2.270,0,1,[],0,0,0.333,Scott Downs,4,2,,0,0,1,0
1,0,2.310,1,0,[],0,0,0.333,Casey Janssen,5,1,,0,0,1,0
27,1,3.840,6,9,[],6,0,7.000,Joe Blanton,1,104,W,1,6,69,0
6,3,3.000,2,0,['Reed Johnson'],3,0,0.667,Andrew Brown,2,23,,3,0,12,0
1,0,3.580,1,0,[],0,0,0.333,Alan Embree,3,6,H,0,0,3,0
3,0,2.560,0,2,[],0,0,1.000,Huston Street,4,15,S,0,1,10,0
28,5,3.880,9,6,[],7,1,6.000,Ted Lilly,1,112,L,5,3,69,3
1,1,6.750,0,0,[],1,1,0.000,Carmen Pignatiello,2,1,,1,0,1,0
3,0,4.050,3,0,[],0,0,1.000,Kerry Wood,3,8,,0,0,7,0
8,0,3.630,1,2,[],0,0,2.000,Michael Wuertz,4,32,,0,3,17,2
20,3,3.380,5,6,[],7,2,5.000,Joel Pineiro,1,69,W,3,3,49,0
2,1,2.820,0,1,[],1,1,0.333,Troy Percival,2,5,H,1,0,4,0
1,0,4.100,0,0,[],1,0,0.000,Randy Flores,3,2,,0,0,1,0
6,0,1.750,1,2,[],0,0,1.667,Ryan Franklin,4,26,H,0,2,14,1
7,0,1.620,4,2,[],1,0,2.000,Jason Isringhausen,5,16,S,0,0,10,1
28,6,0.000,4,5,[],7,1,5.667,Scott Kazmir,1,108,L,6,8,64,4
5,0,0.000,3,0,[],0,0,1.333,Juan Salas,2,26,,0,1,14,1
6,0,0.000,3,3,[],1,0,2.000,Jon Switzer,3,20,,0,0,16,0
24,0,0.000,10,5,[],4,0,7.000,Tim Wakefield,1,77,W,0,5,56,1
3,0,0.000,1,1,[],0,0,1.000,Manny Delcarmen,2,13,,0,1,7,0
3,0,0.000,1,1,[],0,0,1.000,Mike Timlin,3,6,,0,1,5,0
13,6,4.220,3,1,[],6,3,2.000,Doug Davis,1,54,L,6,1,29,2
18,2,5.330,3,9,[],4,0,4.000,Edgar G Gonzalez,2,54,,3,0,35,1
3,0,5.240,2,0,[],0,0,1.000,Dustin Nippert,3,13,,0,1,8,0
5,0,2.680,3,0,[],0,0,1.000,Brandon Lyon,4,24,,0,0,14,2
5,0,0.000,2,0,[],0,0,1.000,Jeff Cirillo,5,24,,0,1,10,2
26,0,4.410,7,5,['Eric Byrnes'],5,0,6.000,Yovani Gallardo,1,109,W,0,6,66,1
9,0,4.680,5,3,[],0,0,3.000,Carlos Villanueva,2,34,S,0,1,23,0
27,5,4.020,6,7,[],11,0,4.667,Sergio Mitre,1,101,,5,1,62,3
5,1,9.640,1,1,['Randy Winn'],2,0,0.667,Ross Wolf,2,18,L,1,0,12,0
7,0,3.510,0,3,[],2,0,1.667,Jorge Julo,3,19,,0,2,14,0
5,1,5.060,0,0,[],2,0,1.000,Taylor Tankersley,4,20,,2,2,11,1
5,0,2.960,2,0,['Rajai Davis'],0,0,1.000,Kevin Gregg,5,21,,0,1,8,1
19,4,5.510,7,5,[],6,1,4.000,Russ Ortiz,1,60,,5,0,35,2
8,0,5.110,0,1,[],1,0,1.333,Jack Taschner,2,33,W,0,3,18,3
3,0,3.660,1,1,[],0,0,1.000,Vinnie Chulk,3,14,H,0,1,7,0
1,0,4.660,1,0,[],0,0,0.333,Steve Kline,4,1,H,0,0,1,0
5,2,6.170,1,0,[],3,1,0.667,Scott Atchison,5,19,H,2,1,14,0
2,0,3.900,1,0,[],0,0,0.667,Kevin Correia,6,5,H,0,1,4,0
4,0,0.000,1,1,[],0,0,1.000,Brian Wilson,7,18,S,0,1,12,1
15,8,14.180,3,3,[],7,2,2.000,Phil Dumatrait,1,54,L,8,0,32,2
16,3,4.670,7,2,[],5,1,3.333,Mike Gosling,2,57,,3,1,33,1
6,0,10.320,2,2,[],1,0,1.667,Gary Majewski,3,14,,0,1,11,0
7,3,22.500,2,1,['Brian McCann'],3,1,1.000,Eddie Guardado,4,21,,3,0,14,0
4,0,5.800,2,0,[],1,0,1.000,Mike Stanton,5,9,,0,1,8,0
27,3,3.070,6,8,[],7,0,6.000,Tim Hudson,1,87,W,3,4,51,3
3,0,0.870,2,0,[],0,0,1.000,Ron Mahay,2,14,,0,1,7,0
4,0,1.870,0,2,[],1,0,1.000,Peter Moylan,3,11,,0,1,9,0
6,1,5.260,3,0,[],2,0,1.000,Tyler Yates,4,21,,1,0,11,1
25,1,0.000,11,6,[],5,0,7.000,Ubaldo Jimenez,1,92,,1,4,65,0
4,1,0.000,1,2,[],1,1,1.000,LaTroy Hawkins,2,13,BS,1,0,8,0
3,0,0.000,0,0,[],1,0,1.000,Manny Corpas,3,11,,0,2,8,0
3,0,0.000,1,2,[],0,0,1.000,Matt Herges,4,17,,0,0,11,0
5,1,0.000,1,1,['Matt Kata'],1,0,0.667,Brian Fuentes,5,18,L,2,0,9,1
2,0,0.000,0,1,[],0,0,0.333,Jorge Julio,6,6,,0,0,4,0
30,1,0.000,4,12,[],7,1,6.667,Matt Morris,1,104,,2,4,64,3
1,0,0.000,1,0,[],0,0,0.333,John Grabow,2,4,,0,0,3,0
6,0,0.000,4,1,[],0,0,2.000,Shawn Chacon,3,18,,0,1,13,0
2,0,0.000,0,0,[],1,0,0.667,Salomon Torres,4,9,,0,1,5,0
3,0,0.000,1,0,[],0,0,0.333,Damaso Marte,5,14,W,0,0,5,2
3,0,0.000,0,2,[],0,0,1.000,Matt Capps,6,8,S,0,1,7,0
16,7,3.300,3,2,[],9,4,2.333,Matt Garza,1,47,L,7,2,30,0
14,0,4.970,4,5,[],2,0,3.667,Carmen Cali,2,51,,0,2,34,1
9,2,1.960,3,1,[],3,0,2.000,Matt Guerrier,3,29,,2,2,18,0
5,0,4.030,0,3,[],1,0,1.000,Dennys Reyes,4,19,,0,0,12,1
31,4,7.150,5,16,[],9,0,7.333,Horacio Ramirez,1,101,W,4,1,67,0
5,0,3.230,3,2,[],0,0,1.667,Sean William Green,2,21,,0,0,14,0
24,3,3.420,6,6,[],6,1,5.333,Mark Buehrle,1,101,,3,4,65,2
2,0,3.290,0,1,['John Buck'],0,0,0.333,Ehren Wassermann,2,7,,0,0,4,0
5,0,5.270,2,1,[],1,0,1.333,Matt Thornton,3,16,W,0,1,9,0
1,0,2.700,0,0,[],1,0,0.000,Ryan Bukvich,4,3,,0,0,2,0
1,0,4.380,1,0,[],0,0,0.333,Boone Logan,5,2,H,0,0,1,0
2,0,5.280,1,0,[],0,0,0.667,Mike MacDougal,6,6,H,0,1,4,0
4,0,2.870,1,2,[],1,0,1.000,Bobby Jenks,7,11,S,0,0,8,0
24,2,3.880,4,6,[],6,1,5.667,Gil Meche,1,104,,2,6,64,2
1,0,3.030,0,1,[],0,0,0.333,Jimmy Gobble,2,1,H,0,0,1,0
4,2,2.530,1,0,[],3,1,0.333,David Riske,3,15,L,2,0,10,0
5,0,4.400,2,1,[],1,0,1.667,Zack Greinke,4,27,,0,1,17,0
25,5,2.850,3,8,[],5,1,6.000,Kelvim Escobar,1,93,W,5,7,64,3
17,2,4.500,6,2,[],4,2,3.000,Marcus Gwyn,2,59,S,4,1,33,3
14,7,5.220,3,1,[],7,0,1.667,Mike Mussina,1,48,L,7,1,27,2
5,4,4.420,0,1,[],1,0,0.333,Ron Villone,2,27,,4,0,14,3
11,2,6.230,1,1,[],4,1,2.000,Edwar Ramirez,3,41,,2,4,28,1
14,5,5.340,2,6,[],4,1,3.000,Sean Henn,4,43,,5,1,25,2
5,0,3.780,1,2,[],1,0,1.000,Luis Vizcaino,5,17,,0,0,8,1
26,7,0.000,3,6,[],6,1,5.333,Wandy Rodriguez,1,108,L,7,7,63,4
3,1,0.000,0,1,[],2,0,0.333,Trever Miller,2,10,,1,0,8,0
10,2,0.000,0,2,[],4,0,1.333,Dave Borkowski,3,43,,3,2,26,2
25,3,0.000,4,9,[],7,1,5.000,Joel Hanrahan,1,92,W,3,2,60,3
6,1,0.000,2,0,[],3,0,1.000,Jesus Colome,2,15,,1,1,11,0
5,0,0.000,1,2,[],0,0,1.000,Ray King,3,22,,0,0,11,2
5,0,0.000,1,1,[],1,0,1.000,Luis Ayala,4,33,,0,1,20,1
6,2,0.000,0,2,[],3,0,1.000,Chris Schroder,5,30,,2,1,19,1
24,3,4.190,3,5,[],5,0,5.000,Dustin McGowan,1,95,,3,7,55,4
5,1,2.020,1,2,[],1,0,1.000,Brian Wolfe,2,25,,1,0,14,1
2,1,3.750,0,0,[],2,0,0.000,Brian Tallet,3,9,L,2,0,5,0
8,0,2.240,0,4,[],3,0,2.000,Casey Janssen,4,31,,0,2,21,0
3,0,2.240,1,1,[],0,0,1.000,Jeremy Accardo,5,10,,0,1,7,0
24,4,2.660,3,6,[],6,3,6.000,Dan Haren,1,107,W,4,9,72,0
5,0,2.880,1,1,[],1,0,1.000,Andrew Brown,2,20,H,0,1,11,1
4,0,3.510,1,1,[],1,0,1.000,Alan Embree,3,10,H,0,1,10,0
4,0,2.480,1,0,[],1,0,1.000,Huston Street,4,17,S,0,2,10,0
28,2,3.970,4,6,[],9,1,6.000,Adam Wainwright,1,108,,2,7,67,2
4,0,2.850,1,0,[],1,0,1.000,Russ Springer,2,16,,0,2,11,0
4,0,2.700,1,0,[],1,0,1.000,Troy Percival,3,17,W,0,2,12,0
4,0,1.590,2,0,[],0,0,1.000,Jason Isringhausen,4,17,S,0,1,9,1
23,1,4.400,8,9,[],7,1,5.667,Daniel Barone,1,79,,1,0,45,2
5,0,2.320,2,1,[],2,0,1.000,Lee Gardner,2,23,H,0,0,14,0
1,0,5.020,0,0,[],0,0,0.333,Taylor Tankersley,3,3,H,0,1,3,0
6,0,4.940,2,0,[],3,1,0.667,Armando Benitez,4,22,L,4,0,16,0
1,0,3.450,0,0,[],0,0,0.333,Justin Miller,5,5,,0,1,3,0
24,7,0.000,6,4,['Mike Lowell'],8,0,5.000,Andy Sonnanstine,1,99,L,7,5,67,0
8,0,0.000,2,2,[],2,0,1.667,Scott Dohmann,2,29,,1,1,19,0
5,0,0.000,2,1,[],1,0,1.333,Grant Balfour,3,20,,0,1,11,0
3,0,0.000,1,2,[],0,0,1.000,Gary Glover,4,15,,0,0,8,1
23,5,0.000,5,6,[],4,2,5.333,Jon Lester,1,97,W,5,4,54,4
5,0,0.000,0,3,['Josh Wilson'],0,0,1.333,Manny Delcarmen,2,23,H,1,1,11,1
5,0,0.000,1,0,[],0,0,1.000,Hideki Okajima,3,21,H,0,2,14,1
4,0,0.000,1,0,[],0,0,1.333,Jonathan Papelbon,4,15,S,0,3,11,0
26,5,4.960,14,3,[],7,0,6.000,Livan Hernandez,1,91,L,5,1,54,1
5,2,2.820,2,1,[],1,1,1.000,Tony Pena,2,21,,2,0,10,1
4,0,3.000,1,0,[],0,0,1.000,Juan Cruz,3,17,,0,2,10,1
3,0,2.810,0,1,[],0,0,1.000,Jose Valverde,4,11,,0,2,8,0
26,2,4.930,8,4,['Mark Reynolds'],6,1,6.000,David Bush,1,95,W,2,6,64,1
5,0,3.860,1,1,[],0,0,1.000,Scott Linebrink,2,19,,0,1,14,1
4,0,4.150,0,1,[],0,0,1.000,Derrick Turnbow,3,18,,0,2,10,1
5,2,27.000,1,1,[],3,0,0.667,Seth McClung,4,14,,2,0,8,0
1,0,3.200,0,0,[],0,0,0.333,Francisco Cordero,5,4,S,0,1,4,0
30,3,3.910,7,10,[],5,0,8.000,Tim Lincecum,1,93,L,3,7,69,1
3,2,3.290,0,1,[],1,0,0.333,Brad Hennessey,2,9,,2,0,4,1
3,0,4.580,1,0,[],1,0,0.667,Steve Kline,3,9,,0,1,6,0
29,1,4.120,3,13,[],3,0,7.000,Jason Marquis,1,112,,1,5,65,5
3,0,5.360,2,1,[],0,0,1.000,Scott Eyre,2,5,W,0,0,4,0
4,0,3.330,1,2,[],0,0,1.000,Ryan Dempster,3,13,,0,0,7,1
27,3,0.000,7,6,[],6,1,5.667,John Maine,1,118,,3,4,72,4
4,1,0.000,0,2,[],1,0,1.000,Scott Schoeneweis,2,13,H,1,1,10,0
3,1,0.000,0,0,[],2,0,0.333,Jorge Sosa,3,10,BS,1,1,8,0
4,0,0.000,1,1,[],2,0,1.000,Aaron Heilman,4,12,,0,0,7,0
6,1,0.000,1,0,['Khalil Greene'],1,0,1.000,Billy Wagner,5,21,W,1,2,11,1
21,4,0.000,8,2,[],5,1,5.000,Chris Young,1,64,,4,5,42,2
2,0,0.000,0,1,[],0,0,0.333,Justin Hampson,2,6,,0,0,2,1
4,0,0.000,1,4,[],0,0,1.667,Cla Meredith,3,12,,0,0,7,0
6,1,0.000,0,2,[],2,0,1.000,Heath Bell,4,27,BS,1,1,19,1
5,2,0.000,0,1,[],4,0,0.333,Trevor Hoffman,5,11,L,2,0,10,0
26,2,2.970,6,4,[],5,0,7.000,Erik Bedard,1,104,W,2,11,74,0
3,0,3.380,3,0,[],0,0,1.000,James Hoey,2,12,,0,0,6,0
3,0,5.740,1,2,[],0,0,1.000,Danys Baez,3,13,,0,0,7,1
25,6,6.550,6,8,['Melvin Mora'],7,2,5.000,Vicente Padilla,1,93,L,6,0,51,4
10,0,5.000,2,5,[],1,0,3.000,AJ Murray,2,40,,0,2,26,0
27,4,0.000,10,7,['Russell Martin'],7,2,6.667,Kyle Kendrick,1,101,W,4,0,63,2
1,0,0.000,0,0,[],0,0,0.000,Jose Mesa,2,6,,0,0,2,1
1,0,0.000,0,1,[],0,0,0.333,JC Romero,3,3,H,0,0,2,0
3,0,0.000,1,2,[],0,0,1.000,Tom Gordon,4,12,H,0,0,8,0
3,0,0.000,1,1,[],0,0,1.000,Brett Myers,5,17,S,0,1,11,0
21,4,0.000,4,7,[],6,1,4.000,Brett Tomko,1,67,L,5,1,39,3
7,0,0.000,3,2,[],1,0,2.000,Mark Hendrickson,2,31,,0,1,23,0
4,0,0.000,2,1,[],1,0,1.000,Rudy Seanez,3,18,,0,0,10,0
4,0,0.000,0,1,[],1,0,1.000,Jonathan Broxton,4,15,,0,2,11,0
26,6,5.270,5,6,['Kelly Johnson'],10,1,4.667,Bobby Livingston,1,92,,7,4,57,0
1,0,10.030,0,1,[],0,0,0.333,Gary Majewski,2,2,,0,0,2,0
4,0,1.800,1,2,[],1,0,1.333,Bill Bray,3,8,W,0,1,8,0
5,0,2.830,2,2,[],0,0,1.667,Jared Burton,4,17,H,0,1,12,0
5,0,3.530,0,2,[],1,0,1.000,David Weathers,5,18,S,0,1,10,1
15,5,9.620,3,4,[],4,0,2.667,Jo Jo Reyes,1,53,,5,1,28,4
5,0,4.080,2,2,[],1,0,1.333,Oscar Villarreal,2,12,,0,0,7,0
7,2,2.380,1,0,[],4,1,1.000,Ron Mahay,3,30,,2,2,19,0
10,1,1.950,1,4,['Jeff Keppinger', 'Edwin Encarnacion'],2,0,2.000,Peter Moylan,4,32,L,1,0,16,1
5,0,3.720,2,0,[],2,0,1.000,Rafael Soriano,5,9,,0,1,7,0
23,2,0.000,3,9,[],6,1,4.667,Elmer Dessens,1,78,,2,2,45,3
11,0,0.000,7,1,[],1,0,3.333,Taylor Buchholz,2,45,W,0,2,32,0
3,0,0.000,0,3,[],1,0,1.000,Ramon Ortiz,3,7,,0,0,6,0
25,7,0.000,5,4,['Troy Tulowitzki'],8,2,4.333,Tony Armas,1,104,L,7,4,57,3
10,2,0.000,2,4,[],2,2,2.667,Shane Youman,2,32,,2,2,22,0
6,0,0.000,0,1,[],2,0,1.000,Franquelis Osoria,3,20,,0,2,12,1
23,1,3.290,11,8,[],1,1,6.667,Jair Jurrjens,1,78,W,1,1,50,4
1,0,3.570,0,1,[],0,0,0.333,Joel Zumaya,2,5,H,0,0,3,0
3,0,4.330,2,1,[],0,0,1.000,Fernando Rodney,3,9,H,0,0,6,0
3,0,4.560,2,0,[],0,0,1.000,Todd Jones,4,15,S,0,1,12,0
26,2,3.110,7,12,[],3,2,8.000,Fausto Carmona,1,77,L,2,5,59,0
34,3,4.500,7,11,[],14,2,6.667,Scott Baker,1,101,L,3,2,73,1
5,3,6.340,0,2,['Jose Guillen'],1,0,0.667,Juan Rincon,2,16,,3,0,8,1
1,0,3.990,0,1,[],0,0,0.333,Dennys Reyes,3,1,,0,0,1,0
4,1,2.310,1,0,[],2,0,0.333,Pat Neshek,4,22,,1,0,13,1
3,0,1.930,0,3,[],1,0,1.000,Matt Guerrier,5,13,,0,0,8,0
24,2,4.110,7,5,['Michael Cuddyer'],5,0,6.000,Jarrod Washburn,1,103,W,2,4,59,2
8,0,2.680,6,0,[],1,0,2.000,Brandon Morrow,2,28,H,0,0,14,1
3,0,1.950,0,1,[],0,0,1.000,George Sherrill,3,15,,0,2,9,0
27,1,3.660,3,12,['Joey Gathright', 'John Buck'],5,0,6.000,Javier Vazquez,1,102,W,2,3,68,2
3,0,4.280,1,1,[],0,0,1.000,Boone Logan,2,9,H,0,1,7,0
1,0,3.210,1,0,[],0,0,0.333,Ehren Wassermann,3,6,H,0,0,4,0
1,0,2.660,0,0,[],1,0,0.000,Mike Myers,4,1,,0,0,1,0
1,0,2.700,0,0,[],1,0,0.000,Ryan Bukvich,5,1,,0,0,1,0
1,0,5.180,0,2,[],0,0,0.667,Matt Thornton,6,1,H,0,0,1,0
3,0,2.820,1,0,[],0,0,1.000,Bobby Jenks,7,14,S,0,2,11,0
19,4,3.000,3,5,[],6,2,4.000,Leo Nunez,1,89,L,4,4,52,2
10,0,4.660,5,2,[],1,0,3.000,John Bale,2,48,,0,2,30,0
4,1,3.180,2,0,[],1,1,1.000,Jimmy Gobble,3,13,,1,1,7,0
30,3,3.340,8,7,[],9,1,7.000,John Lackey,1,106,L,4,4,65,3
4,3,3.650,1,0,[],2,0,0.333,Scot Shields,2,17,,3,0,8,1
10,1,4.190,3,0,[],4,0,1.667,Chris Bootcheck,3,35,,1,2,23,1
26,1,3.690,5,10,[],5,1,7.000,Andy Pettitte,1,95,W,1,6,59,2
4,0,0.000,0,0,[],1,0,1.000,Joba Chamberlain,2,15,,0,3,11,0
6,1,3.440,1,0,[],3,0,1.000,Mariano Rivera,3,27,,1,2,18,0
26,2,0.000,5,5,[],6,1,6.333,Woody Williams,1,106,W,2,8,66,2
7,0,0.000,0,2,[],2,0,1.667,Chad Qualls,2,33,H,0,3,24,1
3,0,0.000,0,2,[],0,0,1.000,Brad Lidge,3,15,S,0,1,9,0
25,3,0.000,7,7,[],7,1,6.000,Mike Bacsik,1,100,L,3,4,61,1
3,0,0.000,2,1,[],0,0,1.000,Saul Rivera,2,6,,0,0,5,0
3,0,0.000,2,1,[],0,0,1.000,Jon Rauch,3,9,,0,0,7,0
27,1,3.850,2,10,[],4,1,7.000,AJ Burnett,1,102,L,4,9,66,3
2,0,2.000,0,1,[],1,0,0.333,Brian Wolfe,2,12,,0,0,8,0
3,0,2.230,0,1,[],1,0,0.667,Scott Downs,3,10,,0,1,8,0
4,0,4.140,2,0,[],1,0,1.000,Jason Frasor,4,14,,0,1,11,0
28,1,1.170,16,3,[],3,1,7.667,Esteban Loaiza,1,109,W,1,4,71,2
5,0,3.430,2,0,[],1,0,1.333,Alan Embree,2,15,S,0,2,12,0
22,2,4.900,8,5,[],4,1,6.000,Braden Looper,1,90,,2,5,57,0
5,2,2.010,1,0,[],3,1,1.000,Ryan Franklin,2,18,BS,2,1,14,0
3,0,2.790,0,3,[],0,0,1.000,Russ Springer,3,10,W,0,0,6,0
3,0,1.560,3,0,[],0,0,1.000,Jason Isringhausen,4,13,S,0,0,9,0
26,6,5.390,8,9,[],10,3,6.333,Scott Olsen,1,89,L,6,1,61,0
7,0,3.400,1,1,[],1,0,1.667,Jorge Julo,2,30,,0,2,15,2
28,1,0.000,8,6,['Dustin Pedroia'],5,0,6.000,Edwin Jackson,1,103,W,1,3,56,5
5,0,0.000,1,0,[],2,0,1.000,Dan Wheeler,2,17,H,0,2,11,0
4,0,0.000,2,0,[],1,0,1.000,Gary Glover,3,16,H,0,1,10,0
5,0,0.000,3,0,[],1,0,1.000,Al Reyes,4,15,S,0,0,11,1
25,2,0.000,5,5,[],2,1,6.000,Daisuke Matsuzaka,1,111,L,2,8,67,4
6,0,0.000,0,2,['Carl Crawford'],2,0,1.000,Mike Timlin,2,16,,0,1,9,0
4,0,0.000,1,2,[],0,0,1.000,Eric Gagne,3,16,,0,0,10,1
28,2,2.630,4,12,[],5,0,7.000,Brandon Webb,1,99,W,2,5,56,1
3,0,2.640,2,0,[],0,0,1.000,Brandon Lyon,2,12,H,0,1,8,0
4,0,2.750,2,1,[],1,0,1.000,Jose Valverde,3,6,S,0,0,5,0
27,3,4.850,8,12,[],7,1,7.000,Jeff Suppan,1,87,L,3,1,54,1
4,0,2.540,1,2,[],1,0,1.000,Brian Shouse,2,15,,0,0,8,0
28,2,4.740,10,10,[],5,0,8.000,Barry Zito,1,98,,2,4,63,0
3,0,0.000,2,0,[],0,0,1.000,Brian Wilson,2,13,,0,1,10,0
6,0,3.680,0,1,[],1,0,1.000,Patrick Misch,3,24,L,2,2,14,1
28,2,3.670,5,6,[],6,0,7.000,Rich Hill,1,115,,2,10,83,1
9,0,1.610,2,0,[],1,0,2.000,Carlos Marmol,2,41,W,0,4,22,2
3,0,3.260,0,2,[],0,0,1.000,Ryan Dempster,3,9,S,0,1,7,0
25,4,0.000,5,8,[],7,0,5.000,Brian Lawrence,1,90,L,4,2,51,4
10,3,0.000,2,2,[],3,0,2.000,Guillermo Mota,2,41,,3,2,25,1
4,0,0.000,3,0,[],1,0,1.000,Scott Schoeneweis,3,14,,0,0,9,0
4,0,0.000,0,3,[],2,0,1.000,Aaron Sele,4,13,,0,0,8,0
26,2,0.000,6,2,[],2,0,6.000,Jake Peavy,1,100,W,2,11,68,5
5,0,0.000,1,1,[],0,0,1.000,Doug Brocail,2,22,,0,1,14,1
7,1,0.000,0,2,[],2,0,1.333,Kevin Cameron,3,29,,3,2,20,0
3,0,0.000,0,1,[],1,0,0.667,Trevor Hoffman,4,9,S,0,1,8,0
26,6,5.100,5,6,[],9,2,5.000,Daniel Cabrera,1,96,L,6,4,62,1
11,8,5.240,0,1,[],8,1,0.667,Brian Burres,2,34,,8,1,22,1
12,7,6.140,2,1,[],5,1,1.333,Rob Bell,3,54,,7,1,32,3
16,9,9.490,1,0,[],7,2,2.000,Paul Shuey,4,68,,9,5,41,3
25,3,3.640,6,9,[],7,0,6.000,Kason Gabbard,1,89,W,3,3,56,1
12,0,3.860,4,4,[],2,0,3.000,Wes Littleton,2,43,S,0,1,29,1
24,6,7.330,7,2,['Marlon Byrd'],5,0,5.000,Garrett Olson,1,107,,6,6,64,3
8,0,3.330,4,2,[],2,0,2.000,Chad Bradford,2,22,,0,0,17,0
8,3,6.000,1,1,[],3,0,1.000,James Hoey,3,34,L,3,1,20,2
4,0,3.060,2,0,[],1,0,1.000,Jamie Walker,4,12,,0,1,9,0
26,4,6.000,2,10,[],6,2,5.000,John Rheinecker,1,91,,5,3,46,5
4,0,3.940,1,2,[],1,0,1.000,Mike Wood,2,12,H,0,0,8,0
4,2,4.930,1,0,[],0,0,0.333,Frank Francisco,3,25,H,2,0,11,3
6,0,2.560,1,2,[],2,0,1.667,Joaquin Benoit,4,24,W,0,2,15,0
4,0,2.210,2,0,[],1,0,1.000,CJ Wilson,5,23,S,0,1,18,0
27,4,0.000,4,12,[],7,1,6.000,JD Durbin,1,88,L,5,1,52,3
6,5,0.000,1,0,['Russell Martin'],2,0,0.333,Jose Mesa,2,24,,5,0,9,2
17,5,0.000,4,4,[],9,0,2.667,Clay Condrey,3,42,,5,0,32,0
27,3,0.000,3,15,[],6,1,7.000,Derek Lowe,1,92,W,3,3,57,0
3,0,0.000,3,0,[],0,0,1.000,Scott Proctor,2,8,,0,0,5,0
3,0,0.000,1,1,[],0,0,1.000,Roberto Hernandez,3,15,,0,1,9,0
25,2,4.550,6,5,[],6,2,5.333,Bronson Arroyo,1,100,W,2,5,64,3
7,0,5.590,1,2,[],2,0,1.667,Mike Stanton,2,24,H,0,2,16,0
4,0,2.730,2,0,[],1,0,1.000,Jared Burton,3,14,H,0,1,9,0
4,0,3.480,1,1,[],0,0,1.000,David Weathers,4,19,S,0,1,10,1
20,3,9.000,6,6,[],4,2,5.000,Lance Cormier,1,63,L,4,3,40,1
7,0,0.000,1,3,[],2,0,2.000,Manny Acosta,2,25,,0,2,18,0
