name, rushes, rushing touchdowns, rushing yards
B LaRussa,1,0,-4
J Brown,17,2,125
M Carter,13,2,67
J Sutton,6,0,31
B Harris,2,0,14
D Newsome,1,0,11
C Surratt,9,2,5
G Ross,1,0,1
C Moss,12,1,36
M Ffrench,3,0,34
B Dinucci,7,0,18
R Araujo Lopes,1,0,10
Q Ollison,7,0,6
D Hall,1,0,1
Q Henderson,1,0,1
M Browne,2,0,-3
J Hill,11,2,91
J King,16,0,35
L Brown,4,0,8
M Rudolph,1,0,-3
S Barkley,10,0,47
M Sanders,3,1,44
A Robinson,2,1,39
T McSorley,3,1,24
M Allen,2,0,9
N Eury,1,0,4
T Stevens,2,0,2
T Bateman,29,0,100
A Winchester,12,0,39
P Hart,2,0,9
D Kirk,1,0,4
K Neal,3,0,4
C Manning,2,0,-6
R Blackshear,14,2,102
G Edwards,11,0,66
J Lewis,11,4,58
J Hicks,4,0,45
R Martin,6,1,35
G Rescigno,1,0,19
A Pugh,1,0,5
J Grant,1,0,3
Z Allen,1,0,-1
K Bolin,2,0,-3
M Ceneus,2,0,-4
E Harrell,13,0,34
H Walker Jr,10,0,27
E Staley,3,0,19
B Womack,6,0,11
D Harris,4,0,1
D Foster,4,0,44
T Minter,7,0,33
X Johnson,9,2,32
D Moore,4,0,24
J Buie,4,0,19
C Robinson,3,0,9
T Walters,3,0,6
D Davis,3,0,2
J Way,1,0,-9
J Burke,12,0,39
T Walters,7,0,36
B Brower,2,0,12
Z Moore,1,0,2
A Glass,1,0,-2
D May,3,0,-15
R Dowdle,8,0,23
J Bentley,7,0,19
A Turner,5,0,12
B Snell Jr,32,2,102
S Johnson,7,0,74
S King,2,0,15
L Bowden Jr,3,0,10
R Penny,32,1,175
J Washington,8,0,30
C Chapman,8,0,-38
B Love,13,2,184
C Wedington,1,0,9
C Scarlett,3,0,5
T Speights,1,0,2
C Keller,4,0,-26
E Dungey,11,1,105
M Neal,5,0,81
S Riley,4,0,47
D Strickland,15,1,45
M Pierre,6,0,17
Z Mahoney,1,0,3
T Perkins,2,0,2
K Gwilly,6,0,44
J Ward,10,0,33
D Spalding,7,0,23
R Ross,5,0,17
T Poljan,1,0,0
S Morris,3,0,-1
B Edwards,1,0,-3
D Anderson,14,2,89
K Hicks,11,0,84
S Olonilua,9,0,63
K Snell,7,1,34
K Hill,5,0,3
K Turpin,1,0,-2
K Freeman,12,2,57
X Jones,8,0,37
B West,8,0,32
K Medlock,1,0,4
B Hicks,1,0,-6
T Swanson,19,1,139
A Thompkins,12,0,83
L Woodside,2,0,-1
D Brewer,38,1,152
S Brooks,18,3,141
C President,12,2,130
J Kibodi,4,1,101
K Bussey,13,0,88
K Etwi,6,0,35
K Mond,7,1,4
K Ford,7,0,-4
S Tripucka,1,0,-8
T Ragas,14,1,93
J Davis,8,0,4
R Malone,1,0,2
D Hoggins,1,0,-2
E Mitchell,5,0,-4
R Brown,7,0,51
D Williams,15,0,46
A Taylor,10,0,25
J Haydel,2,0,5
M Hays,2,0,-1
T Upshaw,14,1,60
T Lamb,5,0,42
J Moore,9,0,14
M Williams,1,0,0
J Stockton,12,0,47
D Nisby,9,0,45
T King,1,0,4
D Cantrell,1,1,3
N Shimonek,4,0,-24
K Ballage,16,1,56
D Richard,15,1,53
M Wilkins,10,0,25
F Darby,1,1,21
N Harry,1,0,17
S Brown,16,2,51
C Stephens,4,1,44
A Erdely,15,1,38
J Haden,5,0,20
J Noble III,7,0,16
O Abercrombie,19,2,75
D Demos,10,0,51
A James,4,0,35
M Williams,2,0,25
J Hairston,2,0,23
C Jones,1,0,9
T Keane,2,0,8
K Tyler,1,0,7
S Johnson,1,0,2
M Outlow,6,0,-3
R Jones,18,0,47
S Carr,9,0,28
V Malepeai,4,0,8
S Darnold,6,0,-12
C Warren III,4,0,15
R Hemphill Mapps,2,0,14
J Heard,4,0,11
S Ehlinger,19,0,10
A Foreman,1,0,9
K Porter,5,0,9
T Huntley,14,0,53
Z Moss,11,1,43
D Henry Cole,5,1,42
J Howard,5,0,15
K Fulks,1,0,5
S Nacua,1,0,3
T Williams,1,0,2
T McCormick Jr,2,0,-3
D Packer,6,0,28
Z Zigler,9,0,25
T Nevens,5,0,21
M Roberson,4,0,7
S Allen,4,0,-8
M Aaron,6,0,-21
J Love,3,0,-22
J Rhodes,10,1,61
B Daniels,11,0,48
D Sturm,4,1,35
B Winnegan,4,0,26
T Clay,7,1,11
B Rivers,2,0,-12
T Horton,11,1,61
D Benn,11,0,38
J Mims,1,0,0
J Washington,1,0,0
D Lee,1,0,-4
G McDaniel,7,0,-9
R Webb,21,0,46
S Dobbs,1,0,10
K Blasingame,5,0,7
K Lipscomb,1,0,5
K Shurmur,2,1,0
J Ertz,24,1,126
J Silmon,3,0,41
A Barnes,8,0,34
J Ellis,20,1,95
O Zaccheaus,4,0,47
D Hamm,4,1,19
K Benkert,3,0,10
B Shirreffs,14,0,90
K Mensah,6,1,49
N Hopkins,10,0,34
A Newsome,6,0,16
D Williams,1,0,13
K Dixon,1,0,4
J Thompson,1,0,2
Q Skanes,1,0,1
A Byrd,19,1,120
M Colburn II,10,1,74
J Wolford,8,1,53
C Carney,6,0,20
I Robinson,7,0,12
G Dortch,2,0,8
K Hinton,7,0,4
E Allen,13,0,20
J Wildman,1,0,11
K Myers,5,0,7
L Hunt,10,0,5
J Hervey,1,0,1
J Nathan,1,0,-2
M Gaskin,8,2,56
S Ahmed,10,0,28
L Coleman,7,0,13
S McGrew,1,0,6
Q Pounds,1,0,0
D Bridge Gadd,1,0,-1
J Browning,1,0,-4
K Carta Samuels,1,0,-6
J Hokit,3,0,29
R Rivers,10,0,29
M McMaryion,5,0,23
J Mims,6,0,17
D ONeal,2,0,11
S Johnson,2,0,7
C Virgil,2,0,4
J Williams,5,0,46
G Wicks,5,0,21
J Morrow,3,0,9
L Falk,3,0,-16
R Nall,15,2,118
J Luton,8,0,22
D Garretson,3,0,15
A Pierce,3,0,13
T Johnson,3,0,1
N Porebski,1,0,-14
Q Baker,19,1,79
M Trigg,14,0,48
J Moses,1,1,19
J Pearson,2,0,14
M White,5,1,-9
J Craft,14,0,81
B Scott,8,0,29
J Smith,7,0,10
K McKnight,1,1,2
J Bogan,17,0,47
L Bellamy,7,1,44
J Wassink,7,2,38
J Franklin,10,0,8
A Duckworth,13,0,97
I Saunders,10,0,65
D Thigpen,2,0,7
M Petrino,1,0,1
M Linehan,8,1,0
J Crawford,15,3,102
T Bush,9,0,41
M Pettaway,6,1,39
W Grier,5,0,22
B Alleyne,10,0,65
N West,10,0,53
K Black,7,0,48
M Waters,5,0,35
J McDaniels,11,0,-35
M Hall,11,0,43
T Woods,11,0,42
J Allen,8,1,25
K Overstreet,2,0,6
J Watson,1,0,1
R Freeman,30,3,157
K Benoit,8,2,48
T Griffin,6,0,35
J Herbert,9,1,30
T Alie,1,0,18
T Brooks James,10,0,17
C Nelson,1,0,2
D Tice,15,2,117
D Johnson,24,0,106
Q Flowers,16,2,59
T Sands,6,0,32
C Barr,1,0,-1
R Ritrovato,5,0,24
D Hood,5,0,13
R Armstead,11,0,3
N Sharga,2,0,2
J Gardner,2,0,0
M Hennessy,1,0,-3
F Nutile,3,0,-7
T Centeio,2,0,-12
L Marchi,2,0,-24
B Dawkins,18,1,90
N Wilson,13,0,45
J Taylor,10,1,43
S Brown,1,0,22
Z Moss,14,0,73
D Henry Cole,11,0,43
T Williams,4,1,15
S Tauteoli,1,0,1
T Huntley,5,0,-4
R Mahone,3,0,21
M Cozart,5,0,12
A Mattison,7,0,11
R Wolpin,3,1,5
J Roh,1,1,2
C Thomas,1,0,1
C Wilson,1,0,1
A Dhaenens,1,0,-5
B Rypien,2,0,-18
J Ellis,24,2,93
O Zaccheaus,2,1,64
D Hamm,3,0,15
D Cross,3,0,14
K Benkert,3,0,6
L Atkins,1,0,1
P Wilson,20,0,99
A Worthman,26,1,62
T McVey,7,1,44
R Cleveland,1,1,29
J Stafford,1,0,6
T Williams,2,0,3
T Birdow,1,0,3
M Miller,1,0,-3
C Scott,1,0,-23
R Penny,20,3,128
J Washington,14,0,68
C Chapman,5,0,-7
T Upshaw,15,0,86
J Moore,16,0,27
T Lamb,3,0,14
I Lewis,1,0,-5
J Wolford,13,0,77
M Colburn II,10,0,34
A Byrd,9,0,34
C Carney,7,0,24
C Hayden,13,1,77
D Williams,11,2,68
J Jones,2,0,50
D Whaley,6,0,38
C Kelley,4,0,21
T Hammonds,1,0,8
K Jackson,1,0,0
A Allen,7,0,-36
K Mond,10,0,109
K Ford,14,2,102
T Williams,17,1,72
K Bussey,1,0,2
D Richard,21,1,64
K Ballage,12,0,47
M Wilkins,14,2,35
K Williams,2,0,10
N Harry,1,0,-2
R Newsome,1,0,-10
R Freeman,15,1,81
J Herbert,10,1,36
T Brooks James,1,0,10
T Griffin,1,0,3
K Benoit,1,0,-1
J Redd,1,0,-5
J Lovett,13,0,44
T Williams,11,0,26
J Atkinson,1,0,7
T Nicholson,1,0,4
T Ebner,1,0,4
Z Smith,7,0,-23
A Adams,11,1,164
T Sermon,12,2,148
B Mayfield,8,0,30
D Flowers,1,1,3
M Sutton,5,0,3
E Reed,26,0,107
T Anderson,15,1,57
T Jackson,11,2,38
J Eiland,1,0,13
D Anderson,1,0,-6
D Singletary,22,3,156
K Whyte Jr,5,1,72
J Driskel,7,0,17
J Franklin III,1,0,7
K Soloman,1,0,7
D McNeal,1,0,3
P Laird,15,0,82
V Enwere,8,1,44
D Clark,2,0,7
M McMorris,2,0,4
Z Echols,3,0,-4
R Bowers,3,0,-20
S Carr,20,1,82
A Ware,8,0,20
V Malepeai,4,0,17
S Darnold,2,0,14
V Jones Jr,1,0,3
B LeMay,20,0,79
A McAllister,2,0,16
H Klugh,11,0,1
C Montgomery,1,0,-2
G Smith,31,2,90
P Hart,1,0,12
C Manning,4,0,8
T Bateman,2,0,6
D Kirk,1,0,5
T Etienne,9,2,113
K Bryant,22,2,106
T Feaster,20,0,73
A Choice,6,1,26
C Fuller,1,0,12
T Hearn,0,0,12
A Dillon,18,1,57
J Hilliman,9,0,33
T Levy,3,0,8
T Smith,2,0,6
A Brown,2,0,-7
J Ward,22,0,56
S Morris,7,1,33
T Poljan,2,0,19
K Gwilly,5,0,9
B Edwards,1,0,0
D Spalding,1,0,0
K Young,14,1,91
A Smith,15,0,60
G Ragland,10,1,35
P Lindsay,19,1,68
S Montez,15,0,49
B Bishart,5,0,11
D Ross,1,0,4
K Evans,1,0,3
S Noyer,1,0,-4
M Gaskin,27,2,202
S Ahmed,6,1,27
C McClatcher,1,0,15
J Browning,2,0,9
K Pleasant,1,0,5
S Vann,10,0,29
B Turner,7,0,19
I Eriksen,3,1,3
B Banham,2,0,-2
B Roback,4,0,-3
A Ouellette,26,0,145
D Brown,6,0,32
J Ross,4,0,9
D Knock,1,0,1
B Cope,1,0,-2
N Rourke,9,0,-9
C Akers,12,0,56
J Patrick,8,0,38
J Blackman,6,0,10
N Hines,24,0,94
R Gallaspy II,2,0,29
J Samuels,5,1,11
D Nichols,1,0,-2
J Meyers,1,0,-9
N Chubb,15,2,81
D Swift,10,0,69
S Michel,7,0,32
B Herrien,9,0,21
J Fromm,1,0,0
N Gibson,5,0,52
N Fitzgerald,10,0,47
A Williams,11,0,24
K Hill,7,0,21
K Thompson,2,0,15
K Mixon,1,0,11
D Lee,1,0,7
K Benson,29,2,196
T Marshall,18,2,112
J Green,5,0,38
Q Weimerskirch,4,1,31
J Howard,3,0,19
C Lynch,3,0,18
Q Searcy,2,0,9
J Jones,2,0,9
M Jordan,1,0,4
J Whitehead,2,0,35
Q Ollison,7,0,11
C Moss,4,0,9
Q Henderson,1,0,2
D Hamlin,1,0,-2
M Browne,1,0,-4
B Dinucci,4,0,-14
K Postma,4,1,52
D Catalon,13,0,41
D Birden,4,0,16
D King,4,0,6
M Car,1,0,1
K Allen,4,0,-1
J Stockton,10,0,102
T King,9,0,98
C Batson,1,0,7
K Coutee,3,0,2
D Nisby,4,1,2
N Shimonek,5,0,-9
M Ellison,25,2,186
C Gest,4,0,45
P Ramsey,7,0,22
D Williams,4,0,18
A Rodriguez,3,0,11
C Thomas,1,0,3
R Lagow,2,0,1
S Cobbs Jr,0,1,1
M Fiacable,1,0,-4
L Ramsby,18,0,108
W Fields,17,0,44
S Werts,13,0,39
M Garrett,1,0,21
D Godfrey,1,0,21
K Brown,4,0,9
A Wadley,19,1,80
N Stanley,4,0,2
S Barkley,28,1,211
T McSorley,17,0,61
A Robinson,4,0,19
M Sanders,1,0,6
K Herbert,36,2,291
T Martin,11,1,59
D Williams,1,0,14
P Bender,2,0,3
J Crawford,18,1,125
K McKoy,12,2,105
W Grier,10,2,51
M Pettaway,3,0,7
S King,5,0,64
B Snell Jr,14,0,59
L Bowden Jr,2,0,13
S Johnson,10,0,2
M Davis,21,0,93
K Toney,2,1,39
L Perine,5,0,27
M Thompson,3,0,14
B Powell,2,1,10
T Cleveland,1,0,2
F Franks,2,0,1
E Mitchell,13,2,107
T Ragas,17,1,91
A Nunez,12,1,28
D Ray,2,1,8
J Wright,1,0,2
J Davis,2,0,-5
C Evans,16,6,129
D Gore,23,1,77
M McCray,1,0,37
A Vaughn,2,0,6
D Carter IV,2,0,4
M Green,1,0,-3
M Williams,9,2,47
L Jackson,8,1,34
C Wilson,3,0,33
R Bonnafon,3,0,18
T Samuel,1,0,15
L Strange,1,0,13
T Smith,1,0,5
J Pass,1,0,0
D Crum,18,0,62
K Gamble,12,0,45
W Mathews,6,0,16
K Singleton,5,0,12
J Rankin,3,0,11
R James,1,0,4
G Bollas,6,0,0
M Carrigan,3,0,-11
D Williams,16,1,92
D Chark,3,1,27
D Guice,8,1,14
R Gage,1,0,11
M Brennan,1,0,5
D Dillon,1,0,4
N Brossette,1,0,3
D Etling,4,0,1
D Strickland,7,0,27
E Dungey,13,1,24
M Neal,5,0,11
E Philips,1,0,8
D Butler,1,0,6
L Harrison,10,0,48
T Johnson,11,0,25
K Hill,2,0,5
D Moore,1,0,1
M Bortenschlager,11,0,-13
M Milton,6,0,94
A Killins Jr,7,1,46
O Anderson,2,0,45
T McGowan,12,2,33
C Richardson,4,0,15
G McCrae,2,0,10
D Snelson,1,0,9
T Smith,3,0,3
J Hamilton,2,0,-5
L Scott,11,0,61
B Lewerke,9,0,56
G Holmes,6,0,22
M London,4,0,10
D Stewart Jr,2,0,2
J Adams,9,0,56
B Wimbush,8,1,52
D Williams,8,1,40
D McIntosh,12,1,35
I Book,1,0,1
C Sanders,1,0,0
C Claypool,1,0,-2
P Taylor Jr,16,1,77
D Henderson,12,1,71
R Ferguson,5,0,23
A Miller,3,0,5
D Isom,17,0,49
J Mixon,9,0,23
S Straub,4,0,16
D Davis,5,0,9
J Jones,2,0,6
M Walton,11,1,204
T Homer,8,2,32
M Rosier,4,1,11
T Gray,1,0,9
T Swanson,20,0,79
L Woodside,8,0,16
A Thompkins,5,0,7
S Seymour,1,0,0
D Crockett,13,0,57
L Rountree III,4,0,32
I Witter,7,0,22
D Lock,5,0,9
C Fatony,1,0,3
D Collins,1,0,1
K Martin,9,0,74
E Stove,3,0,56
K Johnson,18,5,48
M Miller,9,0,40
J Stidham,5,0,35
M Willis,7,0,11
D Barrett,1,0,0
J Bruce,16,1,115
B Anderson,16,0,104
J Urzua,6,0,17
T Lee,4,0,12
J Cleveland,12,0,38
D Wortham,1,0,7
M Domer,2,0,6
L Skattebo,1,0,2
D Wilson,1,0,1
A Clair,2,0,-6
J Doege,7,0,-14
Z Abey,20,2,128
M Perry,10,1,100
C High,17,0,87
J Brown,4,2,79
T Walker,6,0,68
K Mahekau,3,0,33
J Daniel,3,0,29
A Gargiulo,5,0,25
J Brown III,2,0,24
G Doaks,14,1,59
K Lewis,1,0,9
M Warren II,3,0,5
H Moore,4,0,-14
C Surratt,17,1,77
J Brown,9,0,28
M Carter,7,0,13
B Brown,10,0,90
S Wilson,18,1,56
D Jones,11,0,28
D Jackson,3,0,13
Q Harris,1,0,1
D Ozigbo,24,0,101
M Wilbon,14,1,78
J Bradley,6,0,16
J Spielman,1,0,6
G Edwards,15,1,58
R Martin,5,0,14
K Bolin,1,0,11
J Lewis,1,0,2
R Blackshear,1,0,1
L Rose III,17,2,144
J Huntley,7,0,35
T Rodgers,1,1,4
C Gibson,2,0,0
Q Wadley,19,0,77
M Torrez,7,0,31
R Metz,4,1,12
K Dove,4,0,9
K Foster,1,0,4
J Fields,1,0,2
J Wilson,26,1,211
N Smith,8,1,40
M Fine,7,0,18
E Johnson,2,0,15
Q Shanbour,1,0,3
S Brown,17,1,50
L Stanley,4,1,23
J Noble III,3,0,1
C Stephens,1,0,1
A Erdely,11,0,-1
J Dobbins,14,0,95
A Williams,11,0,58
D Haskins,6,0,20
J Barrett,5,0,15
J Leasure,1,0,5
K Hill,1,0,1
L Thomas,12,2,84
E Owens,8,0,24
K Palandech,2,0,23
A Rogers,12,0,22
B Presley,2,0,16
D Woods Jr,1,0,6
X Campbell,4,0,1
J Hill,25,1,102
J King,1,0,7
M Rudolph,5,1,-8
D Anderson,26,3,160
S Olonilua,9,1,38
J Reagor,1,0,18
K Turpin,1,0,16
K Hill,10,0,15
K Snell,2,0,-6
R Worship,2,0,18
B Lankford Johnson,5,0,12
T Wright,1,0,6
D Knox,2,0,5
D Blough,5,0,1
J Anthrop,1,0,-2
E Sindelar,4,0,-10
C Evans,14,2,97
K Higdon,10,0,31
T Isaac,10,1,20
K Walker,3,0,7
J OKorn,5,0,0
W Speight,2,0,-16
S Stewart,11,0,35
E Esukpa,7,0,30
J Tyner,6,1,16
N Ellerbe,8,0,7
J Myers,1,0,5
A Walter,7,0,4
A Trammell,1,0,3
A Gardner,17,0,80
A McGough,12,0,11
S Phillips,2,0,6
N Maxwell,1,0,5
X Johnson,20,2,155
T Minter,15,0,48
E Orth,1,0,41
D Davis,8,0,3
D Foster,2,0,1
D Moore,1,0,-2
I Saunders,18,1,63
A Duckworth,9,1,56
M Linehan,9,0,27
M Petrino,1,0,0
T Williams,13,1,95
R Dowdle,9,0,32
A Turner,3,0,10
J Bentley,6,0,5
R Davis,1,0,1
J Craft,14,0,48
B Scott,8,0,17
J Smith,5,0,12
K McKnight,1,0,3
Z Zigler,8,0,46
M Roberson,12,0,45
T Nevens,10,0,35
M Carrillo,1,0,3
S Allen,3,0,2
J Love,3,0,-23
E Allen,18,0,89
K Myers,15,2,84
L Hunt,10,1,63
J Hervey,11,0,55
J Love,1,0,10
J Nathan,1,0,10
C Artist,1,0,7
X Jones,19,0,146
K Freeman,15,2,92
B West,13,0,63
D Gillins,2,0,9
C Sutton,1,1,2
B Hicks,3,1,2
T Quinn,1,0,0
W Wand,12,1,72
J Hansen,7,0,36
J Jones,5,0,25
J Gibson,1,0,9
L Bonner,2,0,4
C Murray,1,0,-6
B Love,30,1,263
C Scarlett,8,3,86
C Wedington,1,0,43
K Costello,2,1,15
K Chryst,1,0,5
R Burns,1,0,2
T Speights,1,0,-1
S Jamabo,12,1,100
J Rosen,3,0,15
J Kelly,25,1,101
T Byrd,1,0,15
T Chandler,5,0,13
C Fils Aime,2,0,6
J Guarantano,3,0,4
Q Dormady,1,0,2
M Young,14,0,76
B Ally,10,0,49
A Isabella,2,0,44
R Comis,5,1,-5
A Ford,5,0,-18
D Hilliard,14,1,134
S Badie,2,1,73
J Banks,10,1,40
K McClain,1,0,4
D Bradwell,2,0,2
J Clewis,1,0,0
A Davidson,26,0,130
A Bradshaw,10,1,65
K Walker,5,0,59
C Holt,13,0,49
C Slomka,8,1,32
J Asberry,4,0,24
F Cooper Jr,2,0,7
K Hopkins Jr,1,0,5
D Brewer,16,1,131
S Brooks,9,0,28
C President,6,0,-4
C Gerhart,24,1,156
R Jordan,12,0,54
T Owens,6,0,43
R McQuarley,10,0,34
D Chestnut,4,0,23
J Griffin IV,1,0,20
B Carroll,1,0,10
J Chunn,16,1,106
K Barker,2,1,57
J Henderson,4,0,8
B Silvers,4,0,4
J Anderson,1,0,2
W Ball,28,1,112
D Sands,1,0,2
V Edwards Jr,2,0,2
T Woodson,4,0,-17
A Smith,4,0,21
D Williams,8,1,19
J Nelson,3,0,15
W Jones III,4,0,3
A Taylor,5,0,2
B Rushing,1,0,0
D Johnson Jr,1,0,0
R Brown,4,0,-2
J Rhodes,15,2,174
T Clay,13,1,72
B Winnegan,1,1,71
D Sturm,11,0,37
B Daniels,2,0,7
R Webb,6,0,20
K Blasingame,7,0,14
J Wakefield,2,0,6
K Shurmur,1,0,0
D Harris,12,3,151
B Scarbrough,11,2,79
N Harris,10,0,70
B Robinson Jr,5,1,51
J Hurts,9,0,48
R Clark,10,0,48
J Jacobs,4,0,28
T Tagovailoa,1,0,22
C Ridley,1,0,4
C Fox,11,0,66
S Peoples,13,1,62
T McMillian,7,0,41
D McClease,9,1,35
A Bush,4,0,31
J Jackson,10,0,29
S Savoy,1,0,11
S Williams,6,0,24
J Cox,12,0,19
B Simmons,5,0,18
B Sinclair,1,0,3
J Morrow,11,0,73
J Williams,9,1,26
K Harrington,4,0,14
G Wicks,2,0,3
L Falk,6,0,-22
T Hilinski,2,0,-39
B Wright,5,0,37
M Broady,4,1,17
K Moore,7,0,9
K Cureton,6,0,-8
D Cornwell,2,0,-9
J Moses,12,1,56
M Trigg,10,1,27
C Echols Luper,1,0,3
Q Baker,1,0,2
D Eckels,1,0,-1
M White,4,0,-34
M Dunner,13,1,57
C Huntley,15,2,44
J Milas,3,0,6
J Bogan,14,1,132
J Franklin,14,2,111
D Tucker,14,1,75
L Ekwoge,4,0,34
J Wassink,4,0,19
R Goddard,1,0,-9
R Fulse,19,1,61
D Knight,10,1,13
A Cordani,3,0,4
D Glenn,1,0,-4
L Massei,2,0,-18
T Woods,15,1,135
J Allen,6,0,17
M Hall,3,0,14
K Overstreet,1,0,12
N Evans,1,0,4
A Conway,3,1,-5
D Saint Juste,26,1,120
R Tuiasoa,5,1,34
C McDonald,4,0,14
D Brown,3,0,2
K Mensah,16,0,107
N Hopkins,7,1,32
B Shirreffs,8,0,18
K Dixon,2,0,18
A Newsome,4,1,15
D Williams,1,0,0
D Scott,13,1,36
H Howe,4,1,32
T Sirk,14,0,31
T Dye,6,0,22
D Pinnix,6,0,18
T Brown,2,0,16
D Grayson,1,0,10
Q Johnson,1,0,5
D Montgomery,9,0,34
M Warren,1,0,1
J Park,5,0,-25
C Warren III,16,1,44
S Buechele,13,0,42
K Porter,17,0,39
T Carter,4,0,14
A Foreman,2,0,2
S Wilson,9,0,63
B Brown,10,0,48
D Jones,18,0,31
Q Harris,2,0,22
D Jackson,4,0,14
N Pierre,2,0,3
T Rahming,1,0,2
M Walton,17,0,51
M Rosier,15,1,45
T Homer,3,1,43
M Epstein,10,0,42
C Crouch,18,0,37
R Bonner,4,0,10
R Corbin,4,0,9
K Foster,1,0,-5
D Ozigbo,18,1,106
M Wilbon,13,0,60
J Spielman,2,0,12
J Bradley,1,0,7
T Lee,2,0,-16
L Hunt,18,0,65
K Myers,13,1,33
E Allen,6,0,10
J Hervey,2,0,9
J Nathan,1,0,7
J Colston Green,1,0,-3
U Tolutau,21,0,102
S Canada,12,0,69
B Hoge,3,0,25
T Dye,4,0,20
A Kafentzis,3,0,16
K Detmer Jr,1,0,1
B El Bakri,1,0,-1
J Morrow,6,1,91
J Williams,10,0,34
G Wicks,4,0,10
L Falk,8,0,-9
R Jones,14,1,128
S Darnold,9,2,25
S Carr,5,0,11
J Hurts,10,1,101
D Harris,7,0,67
J Jacobs,2,0,51
N Harris,7,1,43
T Tagovailoa,4,1,37
B Robinson Jr,7,0,34
R Clark,5,1,22
B Scarbrough,6,1,18
J Wilkins,12,0,101
E Swinney,3,0,2
D Pennamon,3,0,1
S Patterson,8,0,-16
D Whaley,19,1,119
C Hayden,12,2,48
D Williams,15,0,47
C Kelley,2,0,6
J Jones,1,0,5
T Hammonds,1,0,4
A Allen,1,0,1
L Rose III,8,0,25
T Rogers,6,1,-14
A Davidson,14,1,100
A Bradshaw,11,0,93
C Holt,5,1,52
C Slomka,10,2,46
K Walker,5,0,36
J Asberry,4,0,24
T Wisham Jr,1,0,2
Q Wadley,28,1,156
K Dove,1,0,17
R Metz,3,0,7
W Dawn,1,0,-11
Z Greenlee,4,0,-17
K Johnson,23,3,116
M Willis,1,1,67
E Stove,1,0,30
D Barrett,2,0,20
M Miller,3,0,17
K Pettway,5,0,6
J Stidham,4,0,-12
N Fitzgerald,13,0,56
A Williams,15,0,49
K Hill,8,0,34
K Thompson,4,0,28
N Gibson,5,0,22
L Cooke,1,0,3
K Mixon,1,0,2
A Dillon,25,1,120
J Hilliman,23,2,89
A Brown,4,0,20
T Smith,1,0,-5
K Gwilly,12,1,61
J Ward,4,0,31
R Ross,5,0,23
T Poljan,4,0,20
S Morris,8,0,-19
J Cleveland,20,0,94
M Domer,4,1,42
A Clair,4,0,27
J Morgan,5,0,12
L Skattebo,1,0,8
D Wilson,3,0,7
G Loy,3,0,3
V Edwards Jr,14,1,70
M Morgan,11,0,50
K Nelson,4,0,27
T Woodson,8,1,24
W Ball,3,0,7
A Killins Jr,9,1,115
M Milton,11,0,88
T McGowan,12,1,63
O Anderson,5,0,46
C Richardson,7,0,20
G McCrae,4,0,17
C Jordan Williams,1,0,1
D Henderson,6,0,48
P Taylor Jr,9,1,29
T Pollard,4,0,9
D Dorceus,2,0,5
J Wilson,1,0,4
R Ferguson,2,0,-20
G Doaks,10,1,55
M Warren II,5,1,49
M Boone,5,0,17
H Moore,5,0,16
J Greene,1,0,1
K Davis,20,1,93
T King,16,0,28
A Anderson,5,0,9
C Litton,2,0,4
T Sirk,18,2,87
T Dye,3,0,12
H Howe,7,0,8
D Pinnix,5,0,4
D Scott,2,0,3
Q Johnson,1,0,-6
D Johnson,16,2,111
Q Flowers,10,1,93
M Valdes Scantling,2,1,80
D Tice,12,1,65
T Sands,6,0,29
E Mack,3,0,10
B Kean,1,0,2
D Singletary,24,4,133
G Howell Jr,18,0,88
J Driskel,5,0,23
K Whyte Jr,3,0,8
B Anderson,13,0,44
T Lee,3,0,18
J Bruce,3,0,7
T Thomas,1,0,3
J Urzua,4,0,-3
N Maxwell,5,0,76
A Gardner,16,0,62
S Phillips,13,0,52
A McGough,6,2,46
B LeMay,22,0,178
H Klugh,15,3,107
A McAllister,12,0,64
M Davis,17,2,124
L Perine,15,3,58
M Thompson,9,0,24
K Toney,3,0,22
F Franks,3,0,4
L Del Rio,2,0,-9
R Webb,11,0,29
T Sherfield,1,0,11
J Wakefield,1,0,11
K Blasingame,4,0,0
K Shurmur,2,0,-5
R Rivers,12,1,82
J Mims,9,0,47
J Hokit,5,0,29
D Scott,1,0,15
M McMaryion,6,0,14
T Soechting,1,0,5
D Grim,1,0,5
D ONeal,1,0,-1
K Moore,5,0,26
B Wright,3,1,22
J Kincaide,5,0,14
A Celis,1,0,2
M Mannix,1,0,2
D Henley,1,0,0
T Gangi,7,0,-5
T Marshall,27,1,137
K Benson,18,1,130
C Lynch,5,0,41
J Howard,5,0,34
M Jordan,4,1,28
N Cottrell,3,0,14
Q Searcy,2,0,14
Q Weimerskirch,1,0,5
J Brown,8,1,41
C Surratt,11,0,30
J Sutton,3,0,19
M Carter,4,0,16
D Saint Juste,18,1,97
R Tuiasoa,1,0,49
D Brown,2,0,4
D Dawkins,17,1,130
I Matthews,9,2,95
M Kinsey,6,0,17
N Stevens,3,0,13
D Clark,2,0,4
J Ertz,12,1,95
A Barnes,13,0,80
A Delton,3,0,23
J Silmon,6,0,16
D Warmack,3,0,8
W Dimel,4,1,8
J Lovett,7,1,95
T Williams,11,0,27
T Nicholson,2,0,6
C Martin,2,0,5
C Brewer,1,0,-1
Z Smith,3,0,-19
J Rankin,10,0,39
K Price,4,0,27
