name, rushes, rushing touchdowns, rushing yards
G Carlson,1,0,-12
R Armstead,24,4,171
J Blue,2,0,11
I Wright,2,0,8
R Ritrovato,1,0,5
T Centeio,1,0,3
T Raynor,1,0,2
A Russo,2,0,-8
E Reed,16,0,63
J Hawkins,5,0,22
K Marks,7,1,17
J Patterson,2,0,3
I King,1,0,-2
K Hopkins Jr,19,0,89
D Woolfolk,14,1,58
C Slomka,13,1,52
L Langdon,2,1,31
C Thomas,2,0,13
K Walker,4,0,12
S McCoy,3,0,12
J Asberry,4,0,8
C Holt,2,1,6
F Cooper Jr,1,0,0
B McIlwain,15,1,123
P Laird,18,1,92
C Garbers,6,0,24
M McMorris,1,0,2
C Brown Jr,1,0,0
T Dye,20,1,115
C Verdell,9,0,106
J Herbert,6,0,31
C Habibi Likio,6,1,12
G McCrae,10,0,64
M Milton,10,2,51
B Thompson,7,0,49
A Killins Jr,12,0,40
T McGowan,5,0,36
D Mack Jr,1,0,0
Q Ollison,11,0,49
D Hall,7,0,44
A Davis,5,0,19
M Salahuddin,1,0,3
K Pickett,9,0,-6
T Etienne,27,3,203
A Choice,9,0,58
T Feaster,9,0,44
C Brice,3,0,-2
T Lawrence,4,0,-9
S Riley,2,0,24
M Neal,7,0,21
E Dungey,13,2,11
J Howard,1,0,3
D Strickland,3,0,2
Z Scott,4,0,37
K Mensah,15,0,25
D Pindell,5,0,22
M Washington,3,0,5
M Warren II,13,2,106
T Boose,7,0,66
T Thomas,10,1,56
D Ridder,8,1,47
H Moore,7,1,32
C McClelland,7,0,15
B Brown,12,0,35
D Jackson,15,1,34
Q Harris,1,0,4
D Jones,6,0,1
M Hubbard III,1,0,-2
S Peoples,16,1,47
D McClease,10,0,27
R Willis,9,0,5
T Wheatley,2,0,5
C Farley,1,0,2
H Hooker,2,0,0
S Savoy,1,0,-5
H Ahlers,8,1,63
A Scott,15,1,62
D Pinnix,6,0,37
H Howe,5,0,20
K Ifedi,1,0,5
R Herring,3,0,-8
J Cox,20,1,57
K Strong,3,1,17
B LaRussa,12,0,-53
S Vann,18,1,68
B Banham,2,0,16
L Latu,1,0,6
B Turner,2,0,2
W Parker,1,0,-5
T Wiegers,8,0,-10
T Harbison,32,1,136
M Childers,17,0,77
M Jones,4,1,18
J Nettles,7,0,16
D Price,5,2,110
N Maxwell,2,1,47
S Peterson Jr,10,0,38
S Phillips,8,0,24
R Brooks,2,0,3
C Alexander,1,0,0
T Porter,26,0,137
J Gillan,1,0,33
J Gladden,10,0,17
T Cole,2,0,4
S Perry,4,0,1
J Hokit,7,0,59
J Mims,15,1,59
R Rivers,2,0,25
J Reyna,1,0,19
M McMaryion,4,1,15
S Johnson,4,0,7
D ONeal,3,0,3
D Grim,1,0,1
M Guadagni,8,0,55
R Jones,6,0,51
B Koback,7,0,27
S Seymour,8,0,26
A Thompkins,6,0,11
E Peters,5,0,-33
S Paige,9,2,145
D Ellington,16,1,64
T Barnett,14,1,62
D Hill,4,0,21
D Coates,8,0,12
D Kirk,1,0,7
A Winchester,2,0,2
J Walker,1,0,-3
K White,1,0,46
C Evans,6,2,39
M Green,3,0,15
A Vaughn,3,0,9
D Gore,4,0,8
M McCray,2,0,5
J Myers,1,0,3
E Holyfield,16,0,78
B Herrien,9,0,56
D Swift,12,2,50
J Fields,5,2,45
I Nauta,0,1,31
J Cook,1,0,4
D Robertson,1,0,2
J Fromm,5,0,-14
T Chandler,5,0,27
T Jordan,6,0,21
J Banks,6,0,18
M London,3,0,6
J Palmer,2,0,4
J Guarantano,2,0,-8
S Werts,22,1,113
W Kennedy III,8,1,105
W Fields,10,0,98
M Garrett,7,1,26
M Murray,1,0,4
L Wright,1,0,2
M Murray,10,0,42
J Hansen,16,1,40
A Weh Weh,6,0,28
W Wand,4,0,7
T Oliver,7,2,115
J Mason,7,2,61
N Cottrell,5,1,46
Q Searcy,4,0,44
T Marshall,13,2,42
J Howard,6,1,29
C Lynch,3,0,18
O Jarrett,1,0,10
J Macrina,2,0,6
X Gantt,1,0,1
B Denley,11,0,23
R Hargrove,6,0,23
R Frye,3,0,18
C Lamar,3,0,8
G Loy,1,0,7
Q Morris,1,0,7
A Clair,4,0,7
J Doege,9,1,-30
P Williams Jr,13,1,97
S Sims Jr,1,0,23
D Williams,2,0,2
K Herbert,3,0,0
C Stanley,13,0,-1
J Hill,31,1,189
C Hubbard,5,1,57
T Cornelius,5,0,18
J King,3,0,2
A Barnes,19,1,80
A Delton,16,0,27
D Warmack,1,0,1
S Thompson,3,1,-1
K Ingram,10,0,68
S Ehlinger,8,0,26
T Watson,7,0,24
M Roach,1,0,-1
D Young,2,0,-3
B Snell Jr,28,1,99
T Wilson,9,1,59
A Rose,7,1,38
R Dowdle,13,0,44
J Bentley,8,0,37
A Turner,5,0,33
M Denson,7,0,32
M Scarnecchia,2,0,-15
T Smith,14,0,70
H Hall,11,0,57
J Smith,2,0,2
J Pass,11,1,-14
C Akers,17,0,42
J Patrick,4,0,13
T Harrison,1,0,10
N Murray,3,0,9
D Francois,4,0,4
J Burrow,9,1,96
N Brossette,20,1,72
C Edwards Helaire,11,1,67
J Jefferson,1,0,19
L Fournette,3,0,13
S Sullivan,1,0,11
C Curry,3,0,2
T Carter,1,0,2
S Phillips,16,1,96
J Taamu,8,0,25
I Woullard,6,0,22
A Linton,1,0,7
L Jefferson,13,1,56
C Heyward,15,1,48
B Lewerke,8,2,39
W Bridges,6,0,18
M Hunt,1,0,11
A Welch,2,0,7
R Lombardi,2,0,-7
T Lazzaro,11,0,32
J Ward,8,0,26
M Griffin,1,0,3
D Terry,1,0,3
K Gwilly,1,0,1
C Cole,1,0,1
M Thomas,5,0,28
A Smith,13,0,20
G Ragland,7,0,5
J Rigg,1,1,2
D Johnson,1,0,0
L Bellamy,12,0,66
J Wassink,9,1,38
J Bogan,10,0,10
D Tucker,1,0,8
C Brown,4,0,-1
K Hill,9,0,41
N Fitzgerald,20,0,32
A Williams,3,0,31
L Perine,10,0,55
D Pierce,4,0,30
J Scarlett,10,0,21
K Toney,2,0,20
F Franks,6,0,-4
B Stockstill,14,0,56
B Anderson,10,1,51
T Thomas,12,1,30
D Singletary,34,2,118
K Whyte Jr,9,0,72
C Robison,9,1,59
J Durante,1,0,13
W Wright,2,0,10
R Person Jr,14,0,108
R Gallaspy Jr,14,1,47
B Bodine,5,0,19
R Finley,3,0,7
C Riley,1,0,-3
O Zaccheaus,2,0,39
J Ellis,13,1,30
B Perkins,14,0,24
D Ozigbo,17,2,170
A Martinez,18,0,91
J Spielman,1,0,3
G Bell,2,0,2
D Knox,15,2,87
M Jones,14,1,59
D Blough,7,1,38
R Moore,1,0,4
T Owens,15,2,93
S Jones,6,0,44
T Tuioti,3,0,42
E Lilly,2,0,22
A Davis,9,0,18
Z Shuler,1,0,-4
F Hickson,27,2,65
P Pickett,12,2,39
Z Foutz,1,0,1
D King,1,0,-2
S Calvert,2,0,-7
J Moten IV,13,1,36
S Vault,7,0,18
R Lees,2,0,8
I Bowser,1,0,2
C Thorson,11,1,-36
K Higdon,30,2,115
S Patterson,7,0,31
D Peoples Jones,1,0,25
T Wilson,1,0,6
B Mason,2,0,5
R Bell,1,0,-2
D Williams,21,1,161
I Book,15,0,47
T Jones Jr,10,0,40
A Davis,4,0,14
J Smith,4,0,12
B Love,17,1,73
T Speights,1,0,8
C Scarlett,1,0,2
K Costello,5,0,-28
L Easly,22,1,110
N Smith,3,0,31
D Torrey,1,0,14
J Darden,1,0,0
M Fine,10,0,-24
I Tucker,15,0,95
K McKnight,10,0,34
J Smith,6,0,1
N Rourke,16,1,189
M Irons,13,2,140
A Ouellette,12,1,70
M Young,13,0,45
J Fredericks,3,0,10
R Comis,3,0,-2
A Ford,2,0,-11
K Brooks,8,2,107
K Murray,10,1,45
T Sermon,8,0,19
A Kendall,1,0,4
T Pledger,2,0,4
J Hasty,10,0,43
J Lovett,9,0,36
J Hurd,6,1,12
T Ebner,1,0,6
J Fleeks,1,0,0
C Brewer,11,1,-20
T McSorley,25,0,175
M Sanders,16,1,43
T Stevens,3,0,-12
J Dobbins,17,1,57
M Weber,9,0,51
P Campbell,2,0,19
D Haskins,4,0,8
K Hill,1,0,-3
R Blackshear,8,0,64
J Hilliman,9,1,29
B Melton,1,0,14
I Pacheco,2,0,1
A Sitkowski,2,0,-8
S Scott,18,1,58
P Ramsey,10,1,51
R Walker Jr,7,0,35
J Williams,2,0,26
R Taylor,3,0,26
M Majette,1,0,0
M Roberson,16,1,47
B Manigo,7,0,17
B Roberts,1,1,2
B Gaither,1,0,2
T Cottrell,2,0,-2
J Love,10,0,-27
F Holly,11,0,52
D Furuta,12,1,39
C McDonald,13,0,27
E Dale,6,0,16
B West,12,2,69
M Pierce,9,0,56
J Miles,2,1,32
X Jones,9,0,28
W Brown,7,0,25
J Griffin,5,1,17
A Upshaw,4,1,11
R Roberson Jr,1,0,11
D Minnieweather,7,0,26
B Zappe,11,0,15
L Dickens,5,0,11
M Lewis,3,0,5
E Beek,1,0,3
S Olonilua,16,0,66
D Anderson,16,0,42
S Robinson,13,0,12
D Montgomery,21,1,101
Z Noland,3,0,16
S Croney Jr,2,0,5
J Lang,1,0,2
J Daughtry Frye,5,1,140
B Smith,10,2,103
S Smith,5,0,20
J Mays,3,0,17
K Barker,7,0,9
S Davis,1,0,-7
M Outlow,19,1,71
T Marable,11,1,46
B Carpenter,18,0,24
A James,2,0,8
M Williams,3,0,1
T Williams,29,2,152
K Mond,11,0,14
J Corbin,4,0,12
R Boyd,10,0,47
T Hammonds,3,0,6
C Hayden,1,0,1
C Kelley,1,1,1
T Storey,10,0,1
J Duffey,15,1,86
D Ward,6,0,24
T Henry,8,1,20
T King,2,0,16
D Felton,8,0,12
S Thompson,2,0,8
A Bowman,1,0,2
K McKoy,11,1,77
M Pettaway,6,0,31
L Brown,9,1,18
T Bush,1,0,7
W Grier,3,0,-11
S Brown,18,2,68
A Erdely,10,1,21
J Street,2,0,21
L Stanley,1,0,7
T Johnston III,1,0,1
B LeMay,14,0,83
H Klugh,3,0,11
A McAllister,6,0,7
C Camp,1,0,1
C Bent,1,0,-4
C Reynolds,8,1,-24
C Grundy,9,1,44
G Campbell Jr,2,0,21
J Rhodes,10,0,17
B Daniels,3,0,9
K Locksley,24,1,106
T Hughes,5,0,38
Q Wadley,10,1,10
J Fields,4,0,5
R Metz,1,0,-5
K Vaughn,17,1,146
K Blasingame,10,0,88
D Tennyson,2,0,19
J Marlow,1,0,7
K Shurmur,1,0,6
D Croft,9,0,41
S McColley,6,0,25
D Corbin,9,1,24
T Roberson,10,0,22
C Beal,9,0,60
C Carney,13,2,49
M Colburn II,8,0,34
K Hinton,6,0,23
S Hartman,2,0,4
W Drawdy,3,0,1
A Walter,18,1,165
G Gentosi,3,0,31
A Walter,6,0,25
S Stankavage,3,0,21
E Esukpa,11,0,20
N Ellerbe,3,0,5
S Ahmed,10,2,86
M Gaskin,14,1,81
K Pleasant,3,0,9
S McGrew,3,0,9
J Browning,6,1,4
L Katoa,8,1,27
S Canada,7,0,13
A Hifo,4,0,9
R Burt,4,0,9
D Collie,1,0,-5
T Mangum,3,0,-18
J Williams,5,0,13
G Minshew,5,1,0
W Overstreet,2,0,-2
Z Moss,30,1,106
T Huntley,17,2,88
B Anae,3,0,10
A Shyne,3,0,10
J Samuel,10,0,43
S Duncan,15,1,12
M Deane,2,0,5
J Pearson,1,0,4
G Appleberry Jr,3,0,-1
K Davis,16,0,65
T King,8,0,42
I Green,6,0,19
A Anderson,1,0,2
W Johnson,1,0,-13
N Evans,12,1,141
J Bigelow,2,0,6
R Ismail Jr,1,0,3
J Price,1,0,-5
T Vander Waal,7,0,-53
A Mattison,20,1,57
R Mahone,8,0,35
A Van Buren,3,0,28
C Cord,3,0,18
K Shakir,3,1,13
B Rypien,7,0,6
J Hightower,1,0,5
D King,10,2,117
P Carr,13,0,91
M Car,11,0,74
T Williams,4,0,29
M Stevenson,1,0,3
C Taylor II,33,1,152
J Thomas,15,0,46
C President,2,0,8
K Stokes,1,0,-3
S Boomer,6,0,-4
B Smith,17,2,140
K Barker,5,0,111
S Smith,5,0,56
J Daughtry Frye,6,0,16
D Billingsley,4,0,14
D Ellington,19,0,59
S Paige,9,0,39
D Kirk,2,0,7
T Barnett,4,1,6
D Gentry,1,0,5
Z Wilson,2,0,25
L Katoa,8,0,24
A Hifo,1,0,3
M Simon,1,0,3
S Canada,3,0,-1
T Mangum,1,0,-15
D Thompson,17,0,109
G Bright,14,0,61
A Vaughns,1,0,36
J Love,3,1,8
E Allen,3,0,6
R Tarver,1,0,4
D Thompkins,1,0,3
J Travis,5,0,48
T Smith,5,1,32
H Hall,5,0,23
M Cunningham,1,0,11
J Smith,2,0,5
C Wilson,1,0,2
J Hawkins,1,0,1
J Pass,3,0,-9
T Marshall,23,2,175
T Oliver,8,2,103
J Mason,13,1,78
J Howard,8,1,58
C Lynch,5,0,41
O Jarrett,1,0,29
Q Searcy,3,2,28
N Cottrell,3,0,27
J Macrina,1,0,3
T King,27,0,165
A Anderson,17,1,77
A Thomson,9,0,-33
T Thomas,15,1,42
B Stockstill,13,1,31
B Anderson,5,0,24
T West,2,0,6
J Saucier,3,1,62
D Hammond III,19,3,60
K Remsberg,12,0,55
T Birdow,5,0,37
C Fagan,10,0,33
I Sanders,3,0,7
N Eriksen,2,0,5
M Perry,19,0,54
T Walker,5,0,28
A Gargiulo,4,0,13
M Fells,1,0,9
N Smith,5,0,8
M Martin,3,0,7
K Mahekau,1,0,6
C Williams,1,0,4
G Lewis,2,1,0
K Nelson,14,0,30
K White,3,0,10
A Ramart,1,0,5
V Edwards Jr,6,0,4
M Traylor Bennett,1,0,4
J Suggs,1,0,2
K Smith,2,0,1
K Young,3,2,78
A Smith,13,1,50
D Johnson,8,0,38
G Ragland,6,0,22
Z Kahn,3,0,7
M Thomas,4,0,7
J Bester,1,0,6
R Boyd,15,0,102
T Storey,9,0,36
C Hayden,2,0,18
J Jones,1,0,9
C Kelley,3,1,6
M Williams,1,0,1
D Harris,15,2,111
N Harris,7,0,63
J Hurts,4,0,35
B Robinson Jr,6,1,23
J Jacobs,5,1,10
T Tagovailoa,3,0,7
J Taylor,15,0,73
K Tate,8,0,40
G Brightwell,7,0,26
J Joiner,2,0,-4
B McIlwain,20,2,107
P Laird,14,0,54
J Gilbert,19,1,79
M Dunner,9,0,33
R Neal,9,0,16
C Huntley,2,0,9
J Hall,1,0,-6
M Jones,12,0,130
T Harbison,15,2,48
D Brown,3,0,27
J Nettles,4,0,17
M Childers,9,0,5
T Ebner,17,0,100
J Hasty,9,0,60
J Hurd,8,1,56
C Williams,2,1,35
C Brewer,12,1,10
A Barnes,22,3,250
S Thompson,9,1,50
D Warmack,4,0,19
A Mattison,25,2,66
C Cord,2,0,6
J Hightower,1,0,3
B Rypien,7,0,-14
C Jasmin,26,1,78
J Byrd,3,1,76
Z Thomas,2,0,4
R Agnew,9,0,0
A Killins Jr,20,1,113
O Anderson,6,2,74
G McCrae,4,0,24
M Milton,4,0,17
T McGowan,5,0,15
B Thompson,2,0,9
D Mack Jr,1,0,3
T Hill,1,1,1
B West,17,0,69
W Brown,10,0,13
J Proche,1,0,4
B Hicks,2,0,2
X Jones,8,0,-2
J Sackville,1,0,-3
M Warren II,18,1,123
D Ridder,16,1,65
T Thomas,8,1,59
C McClelland,5,0,16
C Ferguson,0,0,6
K Lewis,1,0,3
D Bradwell,16,1,88
C Dauphine,6,0,35
J Banks,4,0,11
A Jones,4,0,10
S Huderson,2,0,3
J McMillan,6,0,-13
T Lazzaro,18,0,102
D Spalding,4,0,19
R Ross,3,1,14
K Lewis,2,0,12
J Hicks,1,0,12
J Ward,7,0,9
K Marks,18,1,167
J Patterson,18,1,121
K Osborn,2,0,6
E Reed,4,0,5
T Jackson,4,1,-2
T McMillian,30,0,136
S Montez,3,0,17
L Shenault Jr,5,2,13
K Evans,3,0,3
K Nixon,1,0,1
E Benjamin,28,2,120
M Wilkins,7,0,14
I Floyd,1,0,8
N Harry,1,0,2
T Smith,1,0,2
D Singletary,19,2,168
K Whyte Jr,9,2,61
C Robison,11,1,34
W Wright,1,0,3
K Strong,21,3,99
W Knight,5,0,17
J Cox,8,0,13
B LaRussa,2,0,-11
L Perine,17,2,85
J Scarlett,14,0,65
F Franks,6,0,42
K Toney,4,0,25
N Brossette,15,2,95
C Edwards Helaire,13,0,55
J Burrow,10,0,22
S Sullivan,1,0,9
D Dillon,1,0,0
C Curry,1,0,-1
E Holyfield,6,1,64
J Cook,7,0,56
D Swift,7,0,50
B Herrien,2,1,19
P Hudson,3,0,18
J Fields,4,0,18
I Donald McIntyre,1,0,7
J Fromm,1,0,2
M Downing,1,0,-7
K Vaughn,9,0,79
J Wakefield,8,0,25
K Blasingame,6,0,20
J Crawford,5,1,18
K Shurmur,1,0,-4
M Garrett,11,0,91
S Werts,10,2,85
W Fields,13,2,81
W Kennedy III,3,0,24
M Laroche,5,0,14
L Wright,1,0,0
T Minter,16,1,38
D Moore,6,0,33
K Baker,4,0,21
E Orth,5,0,15
M Mayo,4,0,12
C Johnson,1,0,11
T Walters,1,0,3
M Stanley,2,0,-4
D Furuta,16,0,101
C Cordeiro,12,0,23
E Dale,5,0,16
M Reed,1,0,9
F Holly,3,0,7
N Evans,24,0,192
X Valladay,1,0,3
T Vander Waal,9,0,-38
J Rankin,16,0,123
W Barrett,12,0,61
J Shaw,8,0,17
A Ouellette,18,2,72
N Rourke,15,1,49
J Ross,4,0,11
K McKnight,15,1,80
J Smith,14,0,40
J Henderson,6,0,15
I Tucker,5,0,14
R Bonnette,1,0,2
S Brown,20,2,90
A Erdely,13,1,76
L Stanley,6,0,40
J Street,4,0,21
A Wilson,1,0,2
R Comis,11,1,50
M Young,6,0,27
J Fredericks,11,0,16
B Ally,2,0,8
A Isabella,1,0,4
M Curtis,1,0,0
A Ford,1,0,-7
J Cronkrite,23,3,302
J Ford,9,2,77
B Barnett,7,0,5
F Davis III,2,1,50
L Jefferson,6,0,15
C Heyward,5,0,12
B Lewerke,7,0,11
A Thomas,1,0,6
L Nelson,2,0,2
W Bridges,1,0,0
D Anderson,5,0,12
S Vault,10,0,6
C Thorson,3,1,-8
D Henderson,14,3,174
P Taylor Jr,11,3,161
T Taylor,4,0,27
T Pollard,3,0,20
C Mashburn,2,0,5
M Weaver,2,0,5
C Fleming,2,0,4
M Slade,1,0,-4
B White,2,0,-7
Z Scott,6,0,44
D Pindell,8,1,35
K Mensah,13,0,21
M Washington,3,0,12
T Homer,21,0,70
D Dallas,10,0,31
T Gray,3,0,9
N Perry,10,0,-3
C Akers,11,0,46
J Patrick,10,0,31
A Rasul,1,0,6
D Francois,11,0,-13
K Higdon,25,0,103
T Wilson,5,0,32
O Samuels,3,0,14
B Mason,5,1,12
S Patterson,2,0,10
T Pigrome,5,1,63
T Fleet Davis,11,0,63
A McFarland,9,0,34
T Johnson,5,0,3
J Leake,1,1,1
D Turner,1,0,1
K Hill,4,0,-17
M Ibrahim,13,0,62
B Williams,5,0,28
S Green,8,1,27
Z Annexstad,5,0,-31
I Kelly Martin,20,0,47
M Sargent,9,1,33
T Young,5,0,18
I Smith Marsette,1,0,6
B Ross,1,0,5
T Hockenson,1,1,4
N Fant,1,0,-2
N Stanley,1,0,-3
M Corral,6,1,78
S Phillips,12,2,74
J Taamu,6,2,63
I Woullard,2,0,54
K Wells,4,0,21
E Swinney,8,0,19
D Gore,10,1,52
C Evans,13,0,37
M McCray,2,0,12
J Myers,3,0,12
J Johnson,3,0,11
C Suits,4,0,8
K White,1,0,0
A Vaughn,1,0,0
N Fitzgerald,28,2,195
K Hill,23,0,126
A Williams,5,0,32
J Whitlow,8,0,88
A Schwartz,1,0,17
S Shivers,1,0,8
M Willis,1,0,1
A Martin,1,0,0
K Martin,4,0,-2
J Stidham,5,0,-22
R Gallaspy Jr,25,2,104
R Person Jr,17,0,92
R Finley,3,0,19
B Bodine,3,0,14
T Thomas,1,0,8
S Louis,1,0,6
B Glines,16,1,90
A Brown,6,0,21
T Levy,2,0,7
J Smith,1,0,2
C Solano,23,0,71
K Moore,6,0,28
T Taua,10,0,26
D Lee,2,0,6
J Kincaide,1,0,2
M Mannix,1,0,-1
R Rivers,5,1,12
J Mims,8,0,11
D ONeal,6,0,9
C Coleman,1,0,3
D Hardaway,1,0,1
M McMaryion,2,0,-5
C Gibson,13,2,127
J Adkins,6,0,21
R Caldwell,2,0,12
J Huntley,5,1,11
J Boone,1,0,0
F Hickson,24,1,155
P Pickett,10,1,23
S Calvert,8,2,-25
J Dobbins,26,1,82
M Weber,13,0,70
D Haskins,7,0,7
S Scott,9,0,64
P Ramsey,10,0,10
R Taylor,1,0,9
M Majette,1,0,1
K Murray,11,1,92
T Sermon,9,1,54
M Sutton,8,0,42
K Brooks,3,0,34
K Ingram,13,0,86
S Ehlinger,19,3,72
T Watson,6,0,19
J Hill,24,1,66
T Cornelius,14,1,46
C Hubbard,2,0,22
L Wolf,1,0,6
Z Sinor,1,0,-7
B Purdy,19,1,84
K Nwangwu,10,0,49
S Croney Jr,4,1,20
J Lang,3,0,6
Z Noland,1,0,-10
J Jefferson,25,4,139
T Bradford,1,0,56
A Pierce,8,0,40
B Baylor,2,1,27
C Blount,11,0,19
K Rogers,1,0,-2
J Colletto,2,0,-2
J Williams,10,0,56
M Borghi,6,2,43
G Minshew,5,0,6
Q Ollison,24,1,192
D Hall,17,2,107
M Ffrench,1,0,6
S Jacques Louis,1,0,-11
K Pickett,4,0,-29
E Dungey,13,1,70
D Strickland,8,0,48
M Neal,9,0,38
N Johnson,3,0,15
J Howard,8,2,7
A Walter,14,0,31
E Esukpa,15,0,20
G Gentosi,1,0,2
J Tyner,1,0,-3
S Stankavage,6,0,-3
B Daniels,13,1,61
C Grundy,7,0,36
J Rhodes,5,1,15
D Gillins,6,0,15
M Guidry,4,0,10
B Moorhead,1,0,1
G Campbell Jr,1,0,-2
J Hilliman,10,1,76
R Blackshear,15,0,34
B Melton,1,0,7
I Pacheco,1,0,3
A Sitkowski,3,0,-1
R Corbin,11,1,137
A Bush,18,2,116
M Epstein,9,1,63
R Bonner,4,0,18
C Green,1,0,-4
R Dowdle,21,0,53
T Williams,15,0,51
A Turner,4,0,7
B Hart,1,0,5
J Charleston,1,0,5
M Scarnecchia,3,0,4
D Samuel,2,0,3
D Crockett,20,1,154
L Rountree III,13,2,90
T Badie,6,0,45
D Lock,5,0,14
T Nevens,20,1,73
M Roberson,2,0,17
T Cottrell,2,0,3
B Manigo,2,0,3
L Nunn,1,0,-5
M Aaron,1,0,-8
J Love,6,0,-35
I Matthews,22,1,125
M McElroy,5,0,33
A Hawkins,3,0,32
M Kinsey,5,0,19
C Hill,1,0,9
K Carta Samuels,6,0,5
T Speights,17,1,56
C Scarlett,6,1,17
M Wilson,1,0,-1
K Costello,4,0,-30
Z Moss,20,2,160
A Shyne,10,0,38
T Huntley,10,0,23
B Covey,1,0,4
R Armstead,20,1,91
T Centeio,6,0,31
J Forrest,4,0,16
T Raynor,5,0,14
I Wright,2,0,14
J Gardner,7,0,12
R Ritrovato,2,0,3
F Booth Lloyd,1,1,1
A Russo,1,0,-9
H Ahlers,5,0,56
A Scott,7,0,20
D Pinnix,4,0,7
T Christian,3,0,6
K Ifedi,1,0,6
H Howe,4,0,3
R Herring,4,0,-22
S Seymour,18,0,101
B Koback,11,3,90
A Thompkins,11,1,79
B Flint,1,0,13
D Johnson,1,0,6
E Peters,1,0,2
A Clair,12,2,118
B Denley,7,0,33
R Frye,3,0,24
R Hargrove,5,0,21
J Doege,2,0,-4
T Williams,24,1,138
J Corbin,4,0,22
K Mond,16,0,15
B Snell Jr,13,0,60
A Rose,3,0,6
T Wilson,14,0,4
T Vitt,17,0,92
C Twyford,6,0,21
R Brown Jr,3,0,11
A Taylor,1,0,4
J Haydel,1,0,-4
E Mitchell,20,3,191
T Ragas,21,1,100
R Calais,5,0,15
L Lewis,2,0,14
A Nunez,1,0,7
J Kelley,20,1,125
D Thompson Robinson,2,0,14
M Irby,2,0,7
K Allen,3,0,4
M Gaskin,27,2,116
J Browning,13,1,49
S McGrew,3,0,19
S Ahmed,6,0,16
C McClatcher,2,0,11
K Pleasant,1,0,1
L Thomas,6,0,36
C Williams,9,0,31
H Hicken,1,0,14
T Collins,1,0,3
X Campbell,1,0,2
M Gilliam,9,0,-43
S Jones,9,0,72
Z Shuler,10,2,53
T Owens,17,1,41
A Davis,9,0,20
E Lilly,1,0,19
D Vigilant,4,0,18
P Reed,5,0,10
J Griffin IV,1,0,9
T Hall,1,0,6
J Jones,3,0,4
Q Wadley,11,0,65
R Metz,10,1,37
K Foster,1,0,5
T Hughes,6,0,-3
D Torrey,19,0,70
N Smith,13,1,64
E Johnson,1,0,6
M Fine,1,0,-4
S Peoples,9,0,64
D McClease,6,0,33
R Willis,11,0,16
J Holston,3,0,9
H Grimsley,1,0,8
S Savoy,1,0,4
E Kumah,1,0,0
T Wheatley,1,0,-2
D Williams,17,3,178
B Wimbush,3,0,8
A Davis,1,0,5
C Flemister,1,0,0
T Jones Jr,2,0,-1
I Book,6,0,-6
K Hinton,11,0,92
C Beal,8,0,44
M Colburn II,12,0,27
C Carney,6,0,18
W Drawdy,5,0,7
G Dortch,1,0,-5
S Hartman,8,0,-8
T Etienne,10,3,167
L Dixon,10,2,163
A Choice,10,1,128
T Lawrence,6,0,5
T Feaster,3,0,4
B Batson,1,0,4
J Taylor,24,3,221
T Deal,10,1,74
G Groshek,9,0,73
K Pryor,1,0,5
A Ingold,1,0,3
A Cruickshank,1,0,1
A Hornibrook,1,0,-6
A Martinez,13,1,57
D Ozigbo,5,0,29
M Washington,5,0,27
A Bunch,1,0,-2
L Bellamy,17,1,76
J Bogan,15,1,37
C Brown,3,0,23
J Wassink,4,1,14
D Tucker,1,0,4
M Glass III,17,1,101
S Vann,15,0,54
T Wiegers,5,0,23
W Parker,6,0,12
B Turner,4,0,3
L Brown,11,1,107
K McKoy,10,0,44
M Pettaway,8,0,31
D Sills V,0,0,14
W Grier,9,0,-9
P Williams Jr,12,0,65
K Herbert,6,1,46
R Schadler,1,0,8
C Stanley,2,0,-14
P Bender,4,0,-21
M Murray,11,0,37
J Hansen,12,0,30
A Roberts,4,0,21
W Wand,7,0,20
A Weh Weh,3,0,9
D Evans,16,1,115
Z Thomas,6,1,76
J Moore,7,1,32
M Williams Jr,8,0,18
J Virgil,1,0,5
S Robinson,7,0,42
D Anderson,12,0,39
S Olonilua,6,0,32
E Demercado,4,0,9
K Turpin,2,0,4
J Reagor,1,0,-5
J Duffey,16,1,83
T King,10,0,60
T Henry,9,0,23
D Ward,3,0,8
M Carter,2,0,-8
K Brown,2,1,64
W Jones III,10,0,30
A Taylor,7,0,22
T Vitt,9,0,2
R Brown Jr,2,0,-5
C Twyford,2,0,-6
W Fields,26,1,93
M Laroche,6,0,26
S Werts,13,0,18
M Garrett,6,0,15
W Kennedy III,1,0,12
C Jasmin,18,1,70
K Williams,4,0,6
B Busbee,1,0,5
R Agnew,4,0,4
J Byrd,6,0,0
C Fagan,16,0,90
I Sanders,15,0,49
K Remsberg,3,0,32
R Cleveland,6,2,17
J Saucier,3,0,9
T Birdow,2,0,9
D Hammond III,4,0,9
A Smith,1,0,1
S Brooks,28,2,100
J Thomas,10,0,74
S Boomer,11,0,46
J Cronkrite,25,1,151
J Ford,9,0,59
B Barnett,9,2,24
C Oladokun,4,0,16
Z Moss,15,1,68
T Huntley,11,1,64
A Shyne,8,1,53
M Wishnowsky,1,0,28
T Green,4,0,21
B Covey,1,0,5
B Kuithe,1,0,-2
J Shelley,3,0,-4
J Taylor,13,0,61
G Brightwell,7,0,19
J Joiner,5,0,5
K Tate,2,0,3
D Smith,1,0,2
