batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
3,0,3.750,0,2,[],0,0,0.667,Scott Sullivan,3,8,,0,0,3,1
6,0,4.580,1,2,[],0,0,1.333,Dennys Reyes,4,21,,0,1,11,0
2,1,4.260,0,1,[],1,1,0.333,Nate Field,5,9,L,1,0,4,0
28,5,4.460,13,3,[],9,2,6.000,Jamie Moyer,1,108,L,5,1,69,1
15,3,6.750,5,3,[],4,0,3.000,Bobby Madritsch,2,56,,3,1,35,2
25,2,4.840,3,9,[],9,0,5.333,John Lackey,1,89,W,2,4,58,2
8,0,3.310,0,6,[],0,0,2.667,Scot Shields,2,32,H,0,2,15,1
4,0,4.150,2,0,[],0,0,1.000,Matt Hensley,3,9,,0,1,6,0
21,1,3.970,4,6,[],3,0,5.000,Tony Armas,1,82,W,1,5,50,3
4,0,5.620,1,1,[],0,0,1.000,Claudio Vargas,2,20,H,0,1,12,1
7,0,2.560,1,2,[],3,0,1.667,Luis Ayala,3,27,H,0,2,19,0
1,0,4.600,1,0,[],0,0,0.333,Joe Horgan,4,2,H,0,0,1,0
4,0,2.820,2,0,[],0,0,1.000,Chad Cordero,5,19,S,0,1,12,1
27,2,3.130,6,11,[],5,0,6.000,Brad Penny,1,93,L,2,1,53,4
6,0,3.600,2,3,[],0,0,2.000,Matt Perisho,2,20,,0,1,13,0
19,4,9.820,5,4,[],7,1,3.667,John Maine,1,67,L,4,1,37,3
12,1,3.580,3,2,[],1,0,2.333,John Parrish,2,36,,1,2,16,3
4,0,3.100,3,0,[],1,0,1.000,Eddy Rodriguez,3,15,,0,0,10,0
5,0,1.720,1,0,[],1,0,1.000,BJ Ryan,4,17,,0,2,10,1
5,2,5.640,2,1,[],2,1,1.000,Buddy Groom,5,14,,2,0,9,0
27,3,4.480,5,11,[],9,0,6.000,Carlos Silva,1,91,W,3,2,59,0
2,0,4.240,0,1,[],0,0,0.667,JC Romero,2,7,H,0,1,4,0
4,0,3.460,3,0,[],0,0,1.333,Grant Balfour,3,23,H,0,1,15,0
4,0,1.010,0,1,[],1,0,1.000,Joe Nathan,4,25,,0,2,19,0
28,3,5.610,8,10,[],5,2,7.000,Brett Myers,1,103,L,3,3,62,2
8,2,2.080,2,3,[],3,1,2.000,Ryan Madson,2,26,,2,1,20,0
25,1,2.480,4,8,[],5,0,6.000,Kerry Wood,1,101,W,1,6,61,4
4,0,2.450,1,1,[],1,0,1.000,Jon Leicester,2,12,H,0,1,9,0
4,0,4.500,2,0,[],0,0,1.000,Mike Remlinger,3,21,,0,1,13,1
4,0,3.260,0,1,[],1,0,1.000,Kyle Farnsworth,4,15,,0,2,10,0
28,3,3.180,7,4,[],5,1,7.000,Oliver Perez,1,117,W,3,11,78,1
3,0,2.890,2,0,[],0,0,1.000,Salomon Torres,2,13,H,0,1,8,0
3,0,2.340,0,1,[],0,0,1.000,Jose Mesa,3,17,S,0,2,11,0
22,6,6.090,5,4,[],9,0,3.333,Jose Acevedo,1,78,L,6,1,49,2
3,0,5.080,0,1,[],1,0,0.667,Phil Norton,2,14,,0,1,9,0
7,0,5.450,4,1,[],1,0,2.000,Todd Van Poppel,3,25,,0,1,16,0
6,0,3.960,4,2,[],0,0,2.000,John Riedling,4,27,,0,0,16,0
27,7,3.380,5,8,[],10,1,5.333,Curt Schilling,1,112,,7,3,74,2
7,0,3.460,0,3,[],2,0,1.667,Mike Timlin,2,19,,0,2,14,0
3,0,6.750,2,1,[],0,0,1.000,Curtis Leskanic,3,12,,0,0,8,0
5,1,1.900,1,1,[],2,0,1.000,Keith Foulke,4,26,L,1,1,17,0
23,4,4.940,2,9,[],6,2,5.000,Jon Lieber,1,83,,4,4,59,1
6,2,3.180,3,0,[],3,1,1.000,Paul Quantrill,2,18,H,2,0,14,0
1,0,5.930,0,0,[],0,0,0.000,Felix Heredia,3,7,H,0,0,3,1
9,1,1.760,1,3,[],2,1,2.000,Tom Gordon,4,30,W,1,2,22,0
3,0,0.890,2,1,[],0,0,1.000,Mariano Rivera,5,9,S,0,0,6,0
26,4,4.850,7,5,[],7,2,6.000,Esteban Loaiza,1,99,W,4,4,59,3
4,0,3.820,1,2,[],0,0,1.333,Cliff Politte,2,14,H,0,1,9,0
2,0,2.660,2,0,[],0,0,0.667,Damaso Marte,3,4,H,0,0,3,0
3,0,1.190,2,0,[],0,0,1.000,Shingo Takatsu,4,9,S,0,1,6,0
28,6,4.240,6,10,[],8,2,6.000,Nate Robertson,1,98,L,6,2,66,1
3,0,4.930,2,1,[],0,0,1.000,Al Levine,2,9,,0,0,6,0
4,0,4.020,2,0,[],1,0,1.000,Esteban Yan,3,13,,0,1,11,0
21,0,5.660,6,3,[],3,0,5.000,Tim Redding,1,98,W,0,6,54,3
6,0,6.230,2,1,[],0,0,2.000,Darren Oliver,2,24,,0,3,16,0
5,3,4.300,0,1,[],3,2,0.667,Mike Gallo,3,22,,3,1,14,0
1,0,3.880,1,0,[],0,0,0.333,Dan Miceli,4,2,,0,0,2,0
3,0,2.410,1,0,[],0,0,1.000,Brad Lidge,5,14,S,0,2,9,0
20,3,9.750,2,10,[],7,1,4.000,Ben Hendrickson,1,73,L,4,1,45,1
7,0,3.180,3,1,[],0,0,2.000,Matt Wise,2,30,,0,2,17,1
5,1,4.440,1,0,[],2,1,1.000,Jeff Bennett,3,17,,1,2,11,0
5,1,3.380,2,1,[],2,0,1.000,Luis Vizcaino,4,15,,1,0,10,0
22,2,2.860,6,7,[],3,1,5.000,Kirk Saarloos,1,88,W,2,2,45,5
11,0,3.000,3,2,[],1,0,2.667,Justin Duchscherer,2,47,,0,3,29,2
1,0,4.700,0,1,[],0,0,0.333,Jim Mecir,3,3,,0,0,1,0
3,0,5.290,0,0,[],0,0,1.000,Octavio Dotel,4,13,,0,3,10,0
24,4,5.780,9,4,[],8,2,5.333,RA Dickey,1,96,L,4,2,61,1
2,0,8.220,0,0,[],1,0,0.000,Doug Brocail,2,4,,0,0,1,0
7,2,3.480,0,5,[],1,1,1.667,Brian Shouse,3,28,,2,0,18,1
4,0,4.500,2,1,[],1,0,1.000,Rosman Garcia,4,10,,0,0,6,0
26,2,4.680,8,10,[],6,0,7.000,Josh Towers,1,74,W,2,2,50,0
4,0,3.000,1,1,[],1,0,0.667,Vinnie Chulk,2,15,,0,0,7,1
6,0,2.130,1,1,[],1,0,1.333,Jason Frasor,3,20,S,0,2,11,1
26,4,5.070,6,11,[],6,0,6.000,Rob Bell,1,93,L,4,1,53,4
4,0,5.560,0,2,[],0,0,1.000,Jorge Sosa,2,17,,0,1,8,1
3,0,2.870,1,1,[],1,0,1.000,Trever Miller,3,10,,0,0,6,0
32,2,3.810,7,12,[],5,1,8.000,Chris Carpenter,1,111,,2,5,66,5
3,1,2.680,0,2,[],0,0,0.667,Jason Isringhausen,2,16,,1,0,9,1
2,0,2.290,1,0,[],1,0,0.333,Steve Kline,3,7,,0,0,4,0
4,2,1.670,1,1,[],1,1,0.667,Ray King,4,22,L,2,0,13,1
1,0,3.050,0,0,[],0,0,0.333,Julian Tavarez,5,5,,0,1,3,0
31,2,4.530,14,7,[],6,1,8.000,Brett Tomko,1,125,,2,3,76,1
1,1,3.040,0,0,[],1,0,0.000,Scott Eyre,2,4,,1,0,3,0
4,0,3.380,0,2,[],1,0,0.667,Jim Brower,3,13,BS,0,0,5,1
4,0,3.320,2,1,[],1,0,1.000,Felix Rodriguez,4,16,W,0,0,10,0
1,0,4.500,0,0,[],0,0,0.333,Jason Christiansen,5,5,S,0,1,3,0
27,5,14.730,4,12,[],7,4,6.000,Lance Cormier,1,111,L,5,2,64,4
4,0,5.280,2,0,[],0,0,0.667,Elmer Dessens,2,23,,0,0,15,1
6,0,5.080,0,3,[],1,0,1.333,Randy Choate,3,21,,0,1,11,1
7,1,3.600,1,1,[],2,0,1.000,Greg Aquino,4,31,,3,1,18,1
22,1,1.800,4,9,[],5,0,5.000,Jamey Wright,1,97,W,1,0,51,4
5,1,6.000,1,2,[],3,0,1.000,Travis Driskill,2,17,,1,0,10,0
4,0,2.700,2,0,[],0,0,1.000,Scott Dohmann,3,20,,0,1,13,1
3,0,2.450,2,1,[],0,0,1.000,Steve Reed,4,6,,0,0,4,0
3,0,7.230,1,2,[],1,0,1.000,Shawn Chacon,5,11,,0,0,8,0
28,1,3.400,11,5,[],5,0,7.000,Wilson Alvarez,1,88,W,1,5,62,1
5,0,1.500,3,0,[],2,0,1.000,Giovanni Carrara,2,12,,1,0,7,0
3,0,3.130,2,0,[],0,0,1.000,Duaner Sanchez,3,10,,0,1,7,0
23,8,5.470,9,2,[],11,1,4.000,Ismael Valdez,1,78,L,8,1,47,0
11,3,3.060,0,6,[],3,2,2.000,Jay Witasick,2,35,,4,0,18,1
6,0,4.940,2,4,[],0,0,2.000,Ricky Stone,3,17,,0,0,12,0
33,1,7.420,17,7,[],6,1,9.000,Chad Durbin,1,103,W,2,3,72,0
22,10,7.630,3,5,[],11,0,3.000,Chris George,1,84,L,10,1,54,2
19,0,3.250,2,8,[],3,0,5.000,Shawn Camp,2,50,,0,5,39,0
25,1,4.720,6,7,[],5,0,5.000,Kazuhito Tadano,1,95,,1,2,51,5
8,1,1.880,3,2,[],2,0,2.000,Bob Howry,2,33,,1,1,20,0
8,1,4.130,0,1,[],1,0,2.000,Matt Miller,3,35,W,1,5,21,0
19,0,6.650,6,7,[],2,0,6.000,Brian Anderson,1,75,,0,4,54,0
5,1,4.630,1,1,[],2,0,1.000,Dennys Reyes,2,27,,1,1,14,0
6,2,2.840,0,1,[],2,0,1.000,Ryan Bukvich,3,16,,2,1,8,2
2,0,2.480,1,1,[],0,0,0.667,Jaime Cerda,4,5,,0,0,4,0
1,1,3.940,0,0,[],0,0,0.000,Scott Sullivan,5,6,L,1,0,2,1
2,0,5.000,0,0,[],2,0,0.000,Rudy Seanez,6,13,BS,0,0,7,0
27,1,3.000,8,4,[],6,1,5.667,Ron Villone,1,92,,2,5,64,2
5,2,4.960,2,1,[],1,0,1.000,Julio Mateo,2,15,L,2,0,9,1
4,3,5.180,0,0,[],3,2,0.000,Mike Myers,3,13,,3,0,8,0
6,1,5.560,0,4,[],2,0,1.333,Shigetoshi Hasegawa,4,21,,1,0,11,0
6,0,5.060,1,0,[],2,0,1.000,JJ Putz,5,23,,0,2,14,1
25,2,4.390,10,7,[],5,0,6.000,Aaron Sele,1,119,W,3,0,64,3
6,1,3.770,0,0,[],3,0,0.667,Brendan Donnelly,2,20,,1,2,14,1
6,0,1.390,1,1,[],1,0,1.333,Francisco Rodriguez,3,30,,0,2,16,1
3,0,3.860,2,0,[],0,0,1.000,Troy Percival,4,12,,0,1,8,0
23,1,2.220,2,8,[],4,0,5.000,Al Leiter,1,117,,1,4,58,5
7,0,0.000,0,4,[],2,0,2.000,Mike DeJean,2,20,,0,2,16,0
2,2,3.960,0,0,[],2,0,0.000,Mike Stanton,3,11,L,2,0,7,0
3,2,3.820,0,1,[],0,0,0.333,Ricki Bottalico,4,16,,2,0,6,2
4,0,2.000,1,1,[],2,0,0.667,Braden Looper,5,9,,0,0,7,0
4,0,5.350,0,3,[],1,0,1.000,John Franco,6,13,,0,0,7,1
31,2,4.720,7,10,[],7,0,7.000,John Thomson,1,101,W,2,4,62,5
3,0,3.830,1,0,[],0,0,1.000,Chris Reitsma,2,11,,0,2,8,0
3,0,2.090,2,0,[],0,0,1.000,John Smoltz,3,11,S,0,1,7,0
26,2,6.260,5,6,[],6,0,6.000,Rocky Biddle,1,91,W,2,6,56,3
3,0,4.410,0,2,[],0,0,0.667,Joe Horgan,2,13,,0,0,6,1
2,0,3.440,0,1,[],1,0,0.333,TJ Tucker,3,5,,0,0,4,0
5,0,5.550,2,1,[],2,0,1.000,Claudio Vargas,4,22,,0,0,15,0
4,0,2.770,1,0,[],1,0,1.000,Chad Cordero,5,16,,0,2,10,0
22,2,4.010,5,8,[],3,0,6.000,Dontrelle Willis,1,93,L,3,5,63,0
4,1,4.190,0,1,[],2,0,0.333,Josias Manzanillo,2,16,,3,0,10,0
2,0,3.600,0,1,[],1,0,0.000,Matt Perisho,3,8,,0,0,5,0
2,0,5.230,0,2,[],0,0,0.667,Nate Bump,4,6,,0,0,6,0
3,0,5.610,3,0,[],0,0,1.000,Ben Howard,5,11,,0,0,9,0
29,2,5.930,8,11,[],4,0,7.000,Sidney Ponson,1,105,W,2,2,58,4
3,0,1.690,0,0,[],0,0,1.000,BJ Ryan,2,14,,0,3,11,0
3,0,4.390,0,2,[],0,0,1.000,Jorge Julio,3,6,S,0,1,5,0
25,2,4.400,8,9,[],4,1,6.000,Terry Mulholland,1,90,,2,1,60,2
3,0,4.190,0,2,[],1,0,0.333,Joe Roa,2,8,L,1,0,6,0
1,0,4.300,1,0,[],0,0,0.333,Aaron Fultz,3,1,,0,0,1,0
5,0,2.550,3,0,[],0,0,1.333,Juan Rincon,4,13,,1,1,7,0
24,3,4.910,8,6,[],7,3,5.333,Paul Abbott,1,80,W,3,1,54,2
3,0,4.580,1,0,[],0,0,0.667,Roberto Hernandez,2,13,,0,1,6,1
4,0,3.730,3,0,[],0,0,1.000,Rheal Cormier,3,15,,0,0,7,1
8,0,3.380,1,2,[],3,0,2.000,Tim Worrell,4,42,S,0,3,27,0
30,4,2.950,5,9,[],8,0,6.333,Carlos Zambrano,1,104,L,4,5,67,3
3,0,4.260,0,1,[],0,0,0.667,Mike Remlinger,2,17,,0,1,9,1
4,0,3.190,0,2,[],1,0,1.000,Kyle Farnsworth,3,20,,0,1,11,1
14,3,5.910,1,3,[],5,1,2.000,Josh Fogg,1,40,,3,2,25,2
14,1,6.690,2,2,[],1,0,3.000,Ryan Vogelsong,2,55,,1,5,32,4
4,0,4.760,2,1,[],1,0,1.000,John Grabow,3,12,W,0,0,7,0
3,0,2.960,0,2,[],0,0,1.000,Brian Meadows,4,14,,0,1,7,1
4,0,0.000,0,0,[],2,0,0.333,Willis Roberts,5,14,,0,1,6,1
6,0,0.480,1,2,[],1,0,1.667,Mike Gonzalez,6,29,,0,2,18,0
27,7,4.620,5,8,[],7,0,5.000,Aaron Harang,1,84,L,7,3,54,2
2,1,4.130,0,0,[],1,0,0.000,John Riedling,2,7,,2,0,5,0
1,0,5.030,1,0,[],0,0,0.333,Phil Norton,3,3,,0,0,3,0
8,0,7.040,2,2,[],2,0,1.333,Ryan Wagner,4,27,,2,0,17,1
4,1,3.950,0,1,[],2,0,0.333,Todd Jones,5,14,,1,0,8,1
6,2,3.400,0,2,[],3,0,1.000,Danny Graves,6,14,,2,1,10,0
28,6,4.200,9,4,[],10,0,5.667,Bronson Arroyo,1,104,,8,4,68,0
4,1,7.060,0,0,[],1,0,0.000,Curtis Leskanic,2,22,,1,0,7,3
4,1,4.500,0,1,[],1,1,0.333,Mark Malaska,3,16,,1,1,9,0
4,0,4.420,1,1,[],0,0,1.000,Alan Embree,4,13,,0,1,10,0
6,0,2.700,1,4,[],0,0,2.000,Ramiro Mendoza,5,18,W,0,1,12,0
11,2,5.120,3,4,[],2,0,3.000,Tanyon Sturtze,1,45,,2,2,24,0
13,4,5.680,2,3,[],6,0,2.000,Juan Padilla,2,43,,4,1,25,2
5,2,3.430,1,0,[],3,0,0.667,Paul Quantrill,3,16,,2,1,10,0
2,0,5.930,0,0,[],0,0,0.000,Felix Heredia,4,11,,0,0,3,2
8,0,5.790,1,3,[],1,0,2.000,Scott Proctor,5,36,,0,2,24,1
5,3,1.410,2,0,[],3,1,0.667,Mariano Rivera,6,15,L,3,0,9,0
27,5,4.970,11,4,[],8,3,6.000,Scott Schoeneweis,1,101,,5,1,57,3
7,1,3.770,1,4,[],1,1,2.000,Jon Adkins,2,27,,1,1,16,1
4,0,2.600,0,3,[],1,0,1.000,Damaso Marte,3,16,W,0,0,11,0
28,5,4.320,6,12,[],6,2,6.667,Jason Johnson,1,114,,5,3,69,1
1,0,2.870,0,0,[],0,0,0.333,Jamie Walker,2,4,,0,1,3,0
4,1,4.120,2,1,[],0,0,1.000,Esteban Yan,3,19,BS,1,0,13,1
2,1,4.580,0,0,[],1,1,0.333,Ugueth Urbina,4,19,L,1,1,13,0
28,0,3.740,3,13,[],6,0,7.000,Pete Munro,1,96,W,0,5,59,0
5,1,4.450,1,1,[],1,0,1.000,Mike Gallo,2,29,,1,1,17,1
3,0,4.500,0,2,[],1,0,1.000,David Weathers,3,11,,0,1,9,0
30,6,3.990,7,4,[],9,0,6.000,Doug Davis,1,114,L,6,7,77,2
9,3,5.930,2,2,[],3,1,2.000,Matt Kinney,2,34,,3,2,25,0
22,2,3.970,7,4,[],2,1,5.000,Rich Harden,1,119,W,2,4,69,5
4,0,4.860,2,0,[],0,0,1.000,Justin Lehr,2,17,,0,1,9,1
6,0,4.500,0,6,[],0,0,2.000,Chad Bradford,3,20,,0,0,12,0
3,0,4.620,3,0,[],0,0,1.000,Ricardo Rincon,4,11,,0,0,7,0
25,7,7.650,5,4,[],11,4,4.667,John Wasdin,1,102,L,7,4,57,1
11,2,6.750,2,2,[],2,0,2.000,Rosman Garcia,2,47,,2,2,22,3
6,0,3.270,0,2,[],1,0,1.333,Brian Shouse,3,23,,0,2,14,1
31,1,2.000,7,13,[],8,1,7.333,David Bush,1,93,W,3,2,65,1
6,0,5.190,2,2,[],1,0,1.667,Kerry Ligtenberg,2,20,S,0,1,15,0
24,3,4.430,4,10,[],5,1,5.000,Victor Zambrano,1,102,L,5,2,56,3
8,0,3.420,0,4,[],2,0,2.000,Lance Carter,2,30,,0,2,17,1
3,0,3.650,0,1,[],0,0,1.000,Jesus Colome,3,14,,0,2,9,0
32,0,4.330,9,13,[],7,0,9.000,Matt Morris,1,106,W,0,4,65,3
27,4,4.530,6,7,[],6,0,5.000,Jerome Williams,1,94,L,4,2,53,5
4,1,4.790,2,0,[],2,0,0.667,Tyler Walker,2,14,,1,0,11,0
5,1,5.540,1,2,[],1,1,1.333,Wayne Franklin,3,18,,1,1,13,0
3,0,5.760,2,1,[],0,0,1.000,Matt Herges,4,9,,0,0,4,0
30,0,2.680,3,7,[],6,0,8.000,Randy Johnson,1,112,,0,14,81,0
1,1,7.360,0,0,[],0,0,0.000,Mike Fetters,2,7,,1,0,3,1
6,2,5.450,0,2,[],2,0,1.000,Randy Choate,3,28,L,2,1,16,1
31,1,6.150,9,8,[],4,0,8.000,Jason Jennings,1,114,W,1,7,67,3
5,1,7.270,1,2,[],2,0,1.000,Shawn Chacon,2,18,S,1,0,9,0
27,2,4.170,8,8,[],6,1,7.000,Jeff Weaver,1,11,L,2,5,7,1
6,1,4.280,1,2,[],2,1,1.000,Tom Martin,2,26,,1,0,11,1
3,0,3.510,1,0,[],0,0,1.000,Darren Dreifort,3,11,,0,2,7,0
23,0,4.370,13,5,[],1,0,7.000,Adam Eaton,1,100,W,0,3,67,2
3,0,2.280,1,0,[],0,0,1.000,Akinori Otsuka,2,13,,0,2,9,0
4,0,2.270,2,1,[],1,0,1.000,Trevor Hoffman,3,16,S,0,0,10,0
33,0,3.100,7,15,[],6,0,9.000,Jake Westbrook,1,101,W,1,3,64,2
29,5,4.770,5,12,[],8,1,6.667,Zack Greinke,1,109,L,5,3,71,1
5,0,4.120,3,1,[],0,0,1.333,Nate Field,2,17,,0,0,13,0
29,1,4.670,11,6,[],5,1,8.000,Joel Pineiro,1,115,W,1,7,78,0
6,1,2.030,1,1,[],1,1,1.000,Eddie Guardado,2,26,,1,1,16,2
26,3,4.070,10,7,[],6,2,7.000,Ramon Ortiz,1,96,L,3,2,64,1
7,3,3.720,0,2,[],2,0,1.000,Kevin Gregg,2,38,,3,1,22,2
32,1,3.590,4,9,[],7,1,7.000,Steve Trachsel,1,117,L,4,6,71,4
6,0,0.000,0,2,[],0,0,2.000,Mike DeJean,2,20,,0,4,15,0
24,3,4.920,4,11,[],5,0,6.000,Mike Hampton,1,103,W,3,2,64,2
5,0,2.970,1,2,[],1,0,1.000,Kevin Gryboski,2,22,,0,0,12,1
3,0,3.780,0,0,[],1,0,0.667,Chris Reitsma,3,15,,0,2,9,0
5,0,2.030,1,1,[],0,0,1.333,John Smoltz,4,20,S,0,2,15,0
32,4,3.860,7,12,[],6,0,8.333,Livan Hernandez,1,96,W,4,6,68,2
4,0,2.530,1,0,[],2,0,0.667,Luis Ayala,2,17,S,0,1,10,0
26,4,5.790,6,6,[],8,1,5.000,Justin Wayne,1,99,L,6,3,58,3
7,0,5.000,3,2,[],0,0,2.000,Nate Bump,2,28,,0,1,18,0
4,0,4.240,2,0,[],1,0,1.000,Billy Koch,3,15,,0,1,10,0
27,8,3.650,8,7,[],11,2,5.000,Daniel Cabrera,1,99,L,8,0,61,1
3,0,4.500,0,1,[],1,0,1.000,Todd Williams,2,18,,0,1,12,0
6,0,3.510,1,2,[],3,0,1.000,John Parrish,3,21,,0,0,10,1
3,0,4.710,0,3,[],0,0,1.000,Jason Grimsley,4,13,,0,0,9,0
3,0,5.460,2,1,[],0,0,1.000,Buddy Groom,5,11,,0,0,8,0
22,3,4.870,8,6,[],7,0,5.000,Kyle Lohse,1,69,W,4,0,47,0
7,0,4.040,1,2,[],1,0,2.000,JC Romero,2,27,,0,3,20,0
3,0,3.330,2,0,[],0,0,1.000,Grant Balfour,3,15,,0,1,10,0
4,0,4.190,1,1,[],1,0,1.000,Aaron Fultz,4,16,,0,1,8,0
29,2,4.400,11,2,[],3,0,8.667,Eric Milton,1,108,,2,12,73,1
1,0,2.070,0,1,[],0,0,0.333,Ryan Madson,2,2,W,0,0,1,0
23,2,3.920,5,5,[],5,1,6.000,Mark Prior,1,96,,2,8,64,0
3,0,2.300,2,1,[],0,0,1.000,Jon Leicester,2,10,,0,0,5,0
4,0,2.200,1,1,[],1,0,1.000,Kent Mercker,3,16,,0,1,9,0
3,1,2.960,0,1,[],1,0,0.333,LaTroy Hawkins,4,10,L,1,0,5,1
24,5,2.840,5,8,[],7,2,5.333,Sean Burnett,1,82,W,5,3,48,2
2,0,0.000,1,0,[],0,0,0.333,Willis Roberts,2,5,,0,0,2,0
6,0,4.610,0,3,[],2,0,1.333,John Grabow,3,16,,0,0,9,1
5,0,2.830,1,1,[],2,0,1.000,Salomon Torres,4,22,,0,1,13,0
3,0,2.280,0,2,[],1,0,1.000,Jose Mesa,5,14,S,0,1,10,0
18,4,5.230,4,5,[],7,1,3.333,Brandon Claussen,1,59,,5,1,42,0
7,1,5.450,1,3,[],2,0,1.667,Todd Van Poppel,2,29,L,1,1,20,0
7,0,4.240,4,0,[],0,0,2.000,Gabe White,3,36,,0,2,25,1
5,0,3.880,2,0,[],2,0,1.000,Todd Jones,4,28,,0,0,19,1
31,2,5.560,7,8,[],7,0,6.667,Derek Lowe,1,119,W,4,5,72,3
3,2,3.780,0,0,[],1,1,0.333,Mike Timlin,2,16,,2,1,10,1
3,0,3.950,0,0,[],1,0,0.333,Terry Adams,3,17,,0,1,10,1
5,0,1.840,4,1,[],0,0,1.667,Keith Foulke,4,7,S,0,0,6,0
29,8,5.360,7,6,[],9,3,5.333,Jose Contreras,1,103,L,8,3,61,2
1,1,6.230,0,0,[],1,0,0.000,Felix Heredia,2,3,,1,0,2,0
11,0,4.910,3,1,[],3,0,2.333,Bret Prinz,3,38,,0,3,24,1
1,0,5.590,0,1,[],0,0,0.333,Scott Proctor,4,6,,0,0,3,0
26,4,4.520,13,1,[],6,0,6.000,Jon Garland,1,113,L,4,3,67,3
6,4,6.610,1,1,[],1,0,0.667,Neal Cotts,2,23,,4,0,10,2
6,1,5.180,0,0,[],2,1,0.667,Mike Jackson,3,32,,1,2,18,1
6,0,3.580,2,1,[],1,0,1.667,Jon Adkins,4,29,,0,2,18,0
7,1,5.960,2,0,[],1,1,1.667,Jeremy Bonderman,1,28,,1,3,16,0
13,1,3.520,3,6,[],4,0,3.667,Wilfredo Ledezma,2,48,W,1,1,33,0
6,0,4.750,2,2,[],2,0,1.667,Al Levine,3,27,,0,1,16,0
9,0,4.330,2,3,[],3,0,2.000,Danny Patterson,4,31,,0,1,21,1
33,6,4.150,8,6,[],8,2,7.333,Kelvim Escobar,1,117,L,6,8,72,3
6,0,3.680,1,1,[],0,0,1.667,Matt Hensley,2,24,,0,3,15,1
30,1,3.470,7,11,[],10,0,6.667,Ryan Drese,1,96,W,1,2,62,0
6,0,4.130,2,0,[],2,0,1.333,Frank Francisco,2,26,,0,2,20,0
2,0,5.140,1,0,[],0,0,0.667,Jeff Nelson,3,11,,0,1,7,0
2,0,1.900,1,0,[],1,0,0.333,Francisco Cordero,4,8,,0,0,5,0
18,2,4.110,3,8,[],3,2,5.000,Andy Pettitte,1,62,L,2,4,47,0
4,0,6.130,1,1,[],2,0,1.000,Darren Oliver,2,14,,0,0,7,0
6,0,4.330,2,3,[],0,0,2.000,David Weathers,3,19,,0,1,14,0
6,2,4.140,1,1,[],3,0,1.000,Dan Miceli,4,24,,2,1,15,0
34,1,3.680,5,12,[],6,0,7.333,Brandon Webb,1,124,W,1,5,72,4
1,0,4.370,1,0,[],0,0,0.667,Steve Randolph,2,4,H,0,0,2,0
3,0,3.270,2,1,[],0,0,1.000,Greg Aquino,3,15,S,0,0,10,0
27,5,4.740,8,5,[],8,1,6.000,Barry Zito,1,104,W,5,3,59,3
5,0,4.440,0,2,[],2,0,1.000,Ricardo Rincon,2,19,,0,1,9,1
5,0,4.550,0,2,[],2,0,1.000,Jim Mecir,3,21,,0,1,15,0
4,0,5.000,0,1,[],0,0,1.000,Octavio Dotel,4,13,,0,2,9,1
23,6,10.380,5,4,[],3,0,4.000,Travis Blackley,1,94,L,6,2,41,9
7,1,3.000,2,0,[],2,0,1.000,George Sherrill,2,27,,1,1,13,2
7,4,5.910,0,0,[],4,0,0.000,JJ Putz,3,21,,5,0,9,2
8,1,4.940,4,2,[],2,1,2.000,Julio Mateo,4,21,,1,0,13,0
6,1,5.330,1,2,[],2,0,1.000,Mike Myers,5,22,,1,0,12,1
24,4,4.000,5,2,[],5,1,5.000,Sean Douglass,1,104,,4,8,63,4
4,0,0.000,1,1,[],1,0,1.000,Kevin Frederick,2,18,,0,1,11,0
7,0,5.120,2,3,[],0,0,2.000,Justin Speier,3,31,,0,1,16,1
5,1,3.190,0,2,[],3,0,1.000,Vinnie Chulk,4,24,,1,1,16,0
5,1,2.280,0,3,[],2,0,1.000,Jason Frasor,5,17,L,1,0,10,1
24,3,4.060,8,7,[],5,2,6.333,Javier Vazquez,1,94,,3,4,60,1
2,0,3.410,0,1,[],1,0,0.333,Paul Quantrill,2,6,H,0,0,4,0
4,0,1.720,1,1,[],0,0,1.333,Tom Gordon,3,18,H,0,2,12,0
9,2,1.700,1,3,[],3,0,2.000,Mariano Rivera,4,33,W,2,2,23,0
29,3,3.580,11,7,[],7,1,7.000,Victor Santos,1,101,L,3,3,59,2
7,0,1.820,4,2,[],1,0,2.000,Mike Adams,2,20,,0,0,13,0
26,1,3.050,8,8,[],4,0,6.000,Matt Clement,1,105,W,1,2,58,4
7,0,4.000,2,1,[],1,0,2.000,Glendon Rusch,2,25,H,0,3,18,0
3,0,2.910,1,0,[],0,0,1.000,LaTroy Hawkins,3,18,S,0,2,11,0
9,6,4.650,0,0,[],6,1,0.667,Cliff Lee,1,40,L,6,2,25,1
16,3,3.780,4,7,[],5,0,3.667,Rick White,2,68,,3,0,41,1
10,4,5.100,1,3,[],4,1,1.667,Matt Miller,3,36,,4,1,24,1
7,0,1.650,3,0,[],0,0,2.000,Bob Howry,4,29,,0,3,19,0
4,0,4.560,1,2,[],2,0,1.000,David Riske,5,14,,0,0,10,0
33,4,4.600,9,10,[],8,1,7.000,Mike Maroth,1,117,W,4,3,74,1
7,0,3.970,0,5,[],0,0,2.000,Esteban Yan,2,23,,0,1,14,1
