name, rushes, rushing touchdowns, rushing yards
A Muhammad,1,0,7
A Rufus,1,0,3
T Jackson,8,0,87
J Johnson,17,1,87
J Hawkins,9,0,53
G Rohach,1,0,4
J Huff,12,0,46
J Bouagnon,7,0,37
K Golladay,3,1,20
C Blake,3,0,19
A Turner,3,0,18
R Graham,8,0,11
A Maddie,1,0,6
D Pumphrey,23,3,220
R Penny,14,0,65
C Chapman,5,0,-4
J Jackson,28,0,94
S Vault,3,0,11
A Anderson,1,0,9
J Moten IV,1,0,3
J Roberts,2,0,-3
C Thorson,7,0,-24
J Duncan,11,1,53
D Jones,10,0,47
S Wilson,9,1,29
J Ajeigbe,1,0,1
P Boehme,2,0,-4
A Parker,1,0,-9
J Adams,12,0,29
T Folston,4,0,14
D Kizer,9,2,14
G Holmes,13,2,100
L Scott,22,1,98
T OConnor,10,0,43
R Shelton,3,0,16
P Line,1,0,3
D Terry,2,0,2
J Mixon,9,0,78
S Perine,17,0,60
D Westbrook,1,0,35
B Mayfield,8,0,5
M Weber,18,0,123
C Samuel,11,1,98
J Barrett,17,0,74
R Childs,10,4,101
J Hill,12,0,28
B Sanders,1,0,-5
M Rudolph,7,0,-18
J Conner,24,1,111
Q Henderson,7,2,95
N Peterman,9,0,33
J Whitehead,2,0,22
D Hall,5,0,17
C Moss,2,0,8
R Araujo Lopes,3,0,7
G Aston,1,0,-1
T Tripton,1,0,-2
V Bolden Jr,3,1,111
D Garretson,8,1,46
R Nall,13,1,39
A Pierce,7,0,30
T Cook,3,0,9
S Collins,3,0,6
M McMaryion,2,0,3
P Lucas,2,0,2
J Ford,8,1,122
T Flanagan,2,0,6
M Dean,2,0,6
J Madison,3,0,5
T Gueller,6,0,1
L Woodhouse,2,0,-4
S Barkley,9,1,68
M Sanders,3,0,27
A Robinson,6,1,24
M Allen,6,0,17
T McSorley,9,1,8
D Hamilton,1,0,-12
J Thomas,14,2,52
N Sharga,3,0,4
C Simpson,1,0,-1
R Armstead,2,0,-4
P Walker,8,1,-13
R Martin,21,1,169
J Grant,4,0,10
J Hicks,3,0,6
C Laviano,1,0,1
Z Allen,1,0,1
L Jordan,14,1,101
T Owens,14,0,67
R McQuarley,6,1,52
D Chestnut,9,1,41
A Apodaca,9,0,23
D Woodhouse,3,0,7
D Gamblin,1,0,2
D Williams,7,0,67
B Mcllwain,9,2,34
A Turner,6,0,13
R Davis,1,0,7
J Summers,11,0,71
A Scott,10,0,48
I Jones,2,0,11
D Anderson,1,0,1
P Nelson,9,0,-12
D Cooper,12,0,45
K Potter,13,0,20
R Johnson,2,0,6
M Roberson,1,0,2
J Love,3,0,-16
Z Moss,12,1,95
A Shyne,12,1,92
T McCormick,7,1,61
T Williams,3,0,-28
I Smith,20,2,131
G Payne,5,0,31
N Mullens,2,0,7
T Sarrzin,1,0,6
J Chunn,36,1,176
J Anderson,3,0,11
D Douglas,1,0,1
B Silvers,3,0,0
S Smith,4,0,0
J Frye,2,0,-2
B West,24,2,220
K Freemon,14,0,55
J Carmouche,5,0,20
J Proche,1,0,2
B Hicks,3,0,-11
C Mosley,19,1,59
F Hickson,8,0,36
S Masha,1,0,9
T Macon,3,0,9
S Calvert,5,0,-16
C McCaffrey,30,1,165
M Rector,1,1,56
B Love,11,0,51
R Burns,3,0,17
C Scarlett,2,0,6
J Davis,13,0,63
R Jones,11,1,63
S Darnold,1,0,0
M Browne,1,0,-9
D Strickland,30,0,127
J Fredericks,7,0,42
E Dungey,12,0,18
M Neal,6,0,12
M Mack,9,2,115
Q Flowers,11,0,51
R Adams,4,2,39
D Johnson,2,0,19
D Tice,3,0,13
C Barr,3,0,8
K Hicks,12,1,117
T Johnson,4,1,47
K Hill,5,1,28
D Green,10,1,26
F Sawyer,2,0,14
S Olonilua,1,0,3
P Miller,2,0,-1
C Osborne,1,0,-5
M Warren,23,0,95
J Lanning,11,2,31
K Nwangwu,3,0,5
M Harger,2,0,5
J Park,6,0,2
D Montgomery,2,0,0
A Kamara,11,0,67
J Hurd,15,1,61
J Dobbs,14,1,59
J Kelly,2,0,14
G Windham,9,0,39
D Brown,8,0,22
P White,8,0,21
V Emanuele,5,0,6
D Hilliard,16,1,97
J Rounds,11,1,75
J Brantley,10,0,29
T Encalade,2,0,23
L Thompson,6,0,20
G Cuiellette,2,0,-4
W Worth,26,1,111
T Gulley,7,0,80
C High,9,1,51
D Romine,4,0,43
T Walker,2,0,10
S White,2,1,6
J Walker,1,0,1
C Cass Jr,1,0,-2
D Brewer,14,0,60
J Flanders,7,2,32
R Taylor,4,0,22
R Simon,5,0,20
J Brady,2,0,8
R Rubley,5,0,0
D Evans,1,0,-6
D Fairley,5,0,71
A Williams,17,0,19
T Cohen,4,0,16
O Bamiro,5,0,8
L Raynard,6,1,7
K Gardin,1,0,4
I Hicklin,1,0,0
K Hunt,19,1,123
A Thompkins,15,1,103
T Swanson,13,0,64
B Smith,4,0,14
L Woodside,2,0,10
D Jones Moore,1,0,2
M Julian,1,0,2
D James,13,0,40
D ONeal,4,0,8
Z Kline,1,0,4
C Virgil,9,0,-1
D Felton,16,2,123
P Mahomes II,12,1,37
J Stockton,11,0,34
Q White,2,0,4
J Craft,21,1,151
R Higgins,8,0,57
R Bonnette,1,0,29
C Henderson,1,0,11
B Scott,2,0,7
K McKnight,3,2,6
A Jones,11,1,67
T Nelson,3,0,27
K Johnson,2,0,5
R Metz,1,0,2
Q Wadley,1,0,2
A Davidson,17,1,106
C Carter,9,1,94
D Woolfolk,15,3,71
J Asberry,6,1,40
A Bradshaw,5,0,31
C Macek,6,0,21
E St Hilaire,3,1,16
M McGue,4,0,14
K Walker,1,0,11
S Washle,1,0,8
T Campbell,2,0,7
G Coates,1,0,5
C Drake,1,0,2
M Williams,15,0,81
J Evans,9,0,48
B Motley,2,1,37
T McMillian,12,1,36
S Rogers,3,0,15
D Reid,3,0,11
J Click,2,0,1
S McKenzie,2,0,-3
D Jones,5,0,17
P Towles,5,0,17
T Rouse,2,0,8
D Wade,2,0,4
J Hilliman,10,0,2
M Walker,1,0,0
M Willis,3,0,-4
M Colburn,24,1,118
J Wolford,7,1,70
R Reid,16,0,47
K Hinton,6,1,38
T Bell,4,1,32
J Randolph,7,1,36
T Jefferson,10,1,30
D Cherry,1,0,1
J Jarmon,1,0,0
B Rankin,3,0,-11
M Gaskin,13,1,93
L Coleman,9,0,59
C McClatcher,3,0,37
J Dotson,5,0,20
A Fuller,1,0,3
J Browning,2,0,1
K Carta Samuels,1,0,1
N Tago,12,0,20
M Thompson,2,0,8
Z Floyd,11,0,7
P Penn,5,0,7
A Kuresa,12,0,-8
J Williams,14,1,126
G Wicks,7,1,40
J Morrow,7,0,36
A Lee,2,1,14
L Falk,5,0,12
A Duckworth,13,0,43
M Linehan,7,0,19
M Petrino,4,0,10
D Brantley,4,0,9
I Saunders,2,0,1
C Hightower,1,0,-4
D Ogunbowale,20,1,65
B Shaw,15,0,62
T Deal,7,0,34
B Houston,3,0,14
J Peavy,1,0,8
A Ingold,1,0,4
A Ramesh,1,0,1
K Neal,15,1,41
T Boyd,1,0,9
K Dorn,2,0,5
G Smith,1,0,5
E Scaife,1,0,0
D Kirk,2,0,-1
C Manning,1,0,-15
B Hill,25,2,207
S Wick,7,0,38
J Allen,7,1,18
N Evans,7,0,16
A Conway,2,0,-5
J Kelley,7,0,46
M Luuga,13,0,26
M Layton,1,0,3
J Harrell,1,0,3
B Scott,3,0,-3
D Mills,16,1,75
M Marshall,5,0,20
C Lynch,2,0,16
I Willis,2,0,10
J Green,2,0,3
Q Searcy,1,0,-4
J Thomas,10,0,-25
W Gallman,17,1,59
D Watson,12,0,36
A Choice,4,0,26
R McCloud,1,0,17
I Eriksen,27,1,120
T Porter,11,0,61
B Turner,3,1,50
B Banham,3,0,9
B Roback,3,0,-1
B Hill,22,1,82
J Allen,8,0,2
S Wick,6,0,-1
A Conway,1,0,-3
B West,14,0,43
K Freemon,8,0,26
J Carmouche,6,0,10
B Hicks,6,0,-3
K Hicks,14,0,89
T Johnson,4,1,36
D Anderson,2,0,13
D Green,2,0,3
P Miller,1,0,3
K Hill,6,0,0
F Sawyer,1,0,-7
Z Moss,23,0,90
A Shyne,14,0,62
T Williams,7,1,17
C Butler Byrd,1,0,15
T McCormick,2,0,2
J Davis,10,1,126
S Darnold,9,1,41
A Ware,5,0,20
R Jones,8,0,15
A Jackson,1,0,11
V Edwards Jr,7,1,89
M Morgan,9,0,37
T Woodson,9,0,6
M Traylor Bennett,1,1,1
J Moore,39,2,257
T Lamb,4,1,23
D Evans,3,0,22
D Hopkins,1,0,10
W Wand,15,0,53
J White,9,0,17
J Hansen,9,0,-5
S Stowers,1,0,-20
A Wells,17,1,47
C Blackman,9,0,34
J Cooper,12,0,29
J Wilson,1,0,4
K Warren,2,0,1
H Hildebrand,5,0,-3
J Jacobs,11,2,97
J Hurts,7,1,54
B Emmons,8,0,51
D Gore,6,0,45
B Scarbrough,3,0,19
D Harris,4,0,18
C Ridley,1,0,7
A Reid,2,0,4
B Barnett,3,0,-7
J Rankin,6,0,52
G Bollas,3,0,26
M Washington,6,0,15
N Holley,2,0,5
W Mathews,3,0,3
K Price,3,0,3
C Reardon,1,0,2
R James,2,0,2
M Mitchell,4,0,-26
B Dawkins,13,2,176
J Taylor,19,1,97
Z Green,5,0,18
T Johnson,5,0,16
L Coleman,10,1,157
M Gaskin,24,0,85
J Ross,1,1,32
J Browning,11,1,28
J Dotson,3,0,23
C McClatcher,1,0,3
K Johnson,22,0,93
K Pettway,17,0,61
S Truitt,2,0,5
J Franklin III,1,0,4
E Stove,1,0,0
S White,6,0,-9
L Fournette,16,0,101
D Guice,3,0,62
D Chark,1,0,35
D Etling,11,0,23
D Williams,1,0,-1
M Wilkins,23,3,72
D Richard,19,0,66
K Ballage,6,0,22
N Ralston,1,0,5
K Muhammad,12,0,84
T Watson,9,0,58
V Enwere,11,0,38
D Webb,5,0,-21
S Russell,10,0,65
T Williams,13,1,52
J Hasty,11,0,29
S Linwood,2,0,4
J Hill,20,1,122
R Childs,18,2,35
M Rudolph,9,0,30
B Sanders,5,0,20
J Carr,2,0,10
D Jones,12,0,90
J Hilliman,19,2,83
R Wilson,11,0,62
P Towles,7,2,46
M Willis,4,0,21
D Wade,1,0,3
T Rouse,2,0,-5
A Thomson,8,1,20
D Knight,5,0,13
M McKinnon,8,0,9
T Richards,0,0,5
J Hawkins,10,0,37
T Jackson,12,2,34
J Johnson,10,0,17
A Bradshaw,22,1,126
A Davidson,18,0,80
K Walker,5,0,59
T Campbell,7,0,46
J Asberry,5,1,40
C Carter,4,0,20
D Woolfolk,4,0,19
J Walker,1,0,5
E St Hilaire,1,0,1
J Williams,24,2,169
T Hill,13,0,101
S Canada,2,0,6
M Hannemann,1,0,4
J Crawford,9,0,86
R Shell,11,2,35
S Howard,11,1,27
K McKoy,1,0,5
T Orlosky,1,0,-2
T Green,18,1,83
M Boone,19,1,74
R Trail,9,1,19
C Banschbach,2,0,11
K Young,11,0,51
A Smith,10,0,23
B Bahl,8,0,-7
A Newsome,15,1,81
B Shirreffs,21,0,27
R Johnson,8,1,25
N Thomas,1,0,11
D Strickland,14,0,51
M Neal,4,0,8
E Dungey,7,1,5
G Howell,18,0,67
J Driskel,9,1,26
K Whyte,5,1,18
D Singletary,4,0,10
R Neal,14,2,74
D Green,8,0,66
J Gilbert,12,0,49
K Mabon,3,0,36
T Williamson,2,0,6
A Jones,9,1,31
A Gardner,8,0,26
M Alexander,12,0,15
S Phillips,4,0,14
A Maloney,1,0,-6
A Killins,6,1,86
D Wilson,11,3,58
C Jones,6,1,29
M Milton,8,0,28
N Patti,2,1,25
J Hamilton,8,0,22
T McGowan,8,0,15
M Willett,4,0,13
J Bargnare,1,0,5
D James,21,1,65
C Virgil,19,2,47
J Jordan,0,1,44
D ONeal,4,0,21
D Brewer,46,0,252
J Flanders,13,1,101
K Lucas,2,0,8
R Taylor,1,0,0
D Evans,6,1,-17
D Redding,16,0,68
C Gest,3,0,22
D Williams,4,0,16
M Majette,3,0,13
T Natee,3,1,4
R Lagow,3,0,-8
M Colburn,29,0,103
J Wolford,14,2,61
T Bell,6,0,17
M Warren,19,1,103
J Park,1,0,35
D Montgomery,7,0,29
M Harger,2,0,13
K Kempt,1,0,7
K Nwangwu,1,0,1
J Lanning,1,0,-1
Z Zigler,24,0,104
D Cooper,13,0,64
B Gaither,3,0,19
M Roberson,2,0,5
J Love,5,0,-15
J Ertz,3,0,85
C Jones,5,1,23
J Silmon,3,0,19
W Dimel,7,2,19
A Delton,1,0,15
A Barnes,1,0,5
D Warmack,2,0,-1
M Earl,1,0,11
B Lambert,5,0,10
M Briggs,2,0,7
C Crowder,3,0,4
N Masoner,1,0,4
D Holliman,1,0,0
Z Hoover,1,0,0
P Johnson,3,0,-6
S Williams,15,1,123
B Snell Jr,16,1,73
J Kemp,4,0,16
S Johnson,13,0,6
A Turner,12,1,42
D Williams,9,0,33
B Mcllwain,13,0,11
J Smith,1,0,5
M Young,18,1,125
J Robinson Woodgett,5,0,12
A Ford,4,0,2
N Fitzgerald,15,0,110
B Holloway,10,0,80
A Shumpert,12,1,68
K Mixon,3,0,20
A Williams,4,1,19
M Dear,1,0,6
L Scott,14,0,61
B Lewerke,1,0,16
M London,1,0,6
T OConnor,7,0,5
D Corley,2,0,3
G Holmes,1,0,0
D Ogunbowale,9,0,55
C Clement,23,2,54
A Ingold,3,0,13
A Ramesh,2,0,9
A Hornibrook,4,0,-9
D Dorceus,9,1,117
P Taylor Jr,5,1,45
J Stewart,10,1,28
D Henderson,3,0,27
T Pollard,1,0,19
S Craft,6,0,14
T Wallace,6,0,9
A Miller,1,0,-5
R Ferguson,2,1,-10
F Coppet,12,0,46
J Cleveland,9,0,22
D Wilson,3,0,16
T Stephens Jr,3,0,4
J Morgan,1,0,3
D Smith,12,1,107
K Higdon,9,2,81
T Isaac,11,1,74
C Evans,8,1,56
W Speight,2,0,9
K Hill,2,1,2
E McDoom,2,0,1
S Barkley,15,0,59
M Sanders,2,0,22
A Robinson,1,0,3
M Allen,1,0,0
T McSorley,9,0,-6
R Smith,17,2,99
S Brooks,13,1,85
M Leidner,10,1,50
K McCrary,4,0,13
D Wolitarsky,1,0,-4
I Matthews,7,0,47
M Kinsey,8,1,36
F Bauta,6,0,33
D Clark,7,1,29
D Dawkins,11,0,12
C Hill,9,0,1
C Kelly,4,1,53
A Judd,7,0,41
D Pennamon,6,1,37
V Jefferson,3,0,30
J Pellerin,4,0,15
E Brazley,3,0,5
D Buford,2,0,2
B Herrien,11,2,78
S Michel,11,0,66
N Chubb,12,0,57
E Holyfield,4,0,27
T Godwin,1,0,3
I McKenzie,1,0,1
J Eason,4,0,-2
D Crockett,12,2,115
M Zanders,7,2,83
R Williams,9,0,51
I Witter,9,1,40
M Waters,7,0,31
B Alleyne,9,0,21
S Bendolph,3,0,6
K Lain,1,0,0
G Rivera,2,0,-4
D Epperson,3,0,-5
J Hannah,1,0,-5
T Pittman,7,1,54
A Anderson,10,0,46
K Davis,12,0,41
H Foster,8,0,34
K Vedvik,1,0,5
G Morrell,4,0,-19
B Radcliff,19,1,131
L Jackson,12,2,62
M Williams,2,0,54
M Jones,2,0,12
J Smith,3,0,6
S Dawkins,1,0,4
R Bonnafon,1,0,3
T Samuel,1,0,1
I Mathers,21,3,163
B Stockstill,9,0,33
T West,2,0,2
J Craft,20,0,91
R Higgins,10,0,14
K McKnight,3,1,7
B Scott,2,0,7
C Henderson,1,0,3
B Holly,1,0,-4
E Hood,11,0,25
T Logan,2,0,6
M Trubisky,9,0,-13
Q Henderson,9,0,107
J Conner,16,1,66
C Moss,7,1,47
D Hall,6,0,19
N Peterman,6,1,19
G Aston,3,1,18
J Whitehead,2,0,13
M Ffrench,2,0,9
T Tripton,1,0,6
Q Ollison,2,0,5
J Huff,9,1,130
J Bouagnon,14,0,75
K Golladay,2,0,39
A Maddie,9,0,35
E Saffold,2,0,9
R Graham,3,0,8
A Turner,1,0,5
S McShane,21,1,80
S Smith,4,0,28
J Gilmore,5,1,13
S McGuire,5,1,11
J Jackson,20,0,79
C Thorson,10,1,43
J Moten IV,1,0,11
S Vault,1,0,4
T Armstrong Jr,13,0,132
T Newby,10,1,69
M Wilbon,6,0,55
D Ozigbo,13,0,41
C Carter,1,0,16
J Westerkamp,1,1,10
J Adams,14,1,60
D Kizer,11,1,60
D Williams,5,1,24
T Folston,5,0,17
M Zaire,2,0,-8
J Duncan,21,1,121
S Wilson,13,0,66
D Jones,5,0,19
J Ajeigbe,2,0,4
J Cox,22,2,103
D Washington,6,1,69
R Lawry,9,0,42
Z Pascal,3,0,19
G Jackson,3,0,9
B Cate,1,0,-2
J Williams,21,1,93
J Rhodes,12,0,68
K Johnson,1,0,4
D Sturm,4,0,-34
T Brooks James,16,1,120
K Benoit,13,1,49
D Mattingly,1,0,29
T Griffin,9,1,27
D Prukop,6,0,-10
S Montez,21,1,135
P Lindsay,15,1,72
K Evans,10,0,61
J MacIntyre,1,0,3
D Lee,2,0,-2
R Nall,14,2,66
A Pierce,7,0,46
T Bradford,1,0,4
P Lucas,1,0,2
C Blount,6,0,1
S Collins,2,0,0
V Bolden Jr,1,0,-6
D Garretson,3,0,-17
J McNichols,28,3,208
A Butler,1,0,28
A Mattison,3,0,21
D Demas,3,0,18
T Sperbeck,2,0,14
B Rypien,3,0,-11
M Jones,22,1,124
T Fuller,4,0,11
R Worship,4,0,10
D Yancey,1,0,9
D Blough,7,0,6
B Lankford Johnson,5,0,5
C Posey,1,0,1
J Butler,14,0,38
T Stewart,15,0,10
A Muhammad,1,0,9
J Kincaide,2,0,7
T Gangi,1,0,4
T Stehling,13,0,92
J Davis,15,0,68
D Dillard,19,2,67
A Walter,5,0,19
E Esukpa,5,1,13
N German,3,0,-4
J Wilson,18,3,157
W Ivery,9,2,30
M Fine,14,0,28
A Tucker,1,0,0
R Martin,21,0,106
J Goodwin,11,0,74
T Oden,3,0,13
J Hicks,3,0,7
C Laviano,12,0,5
J Harris,1,0,-2
J Grant,1,0,-5
A Wadley,12,1,84
L Daniels Jr,13,0,77
C Beathard,10,0,37
J Scheel,1,0,0
X Johnson,21,2,103
D Moore,8,0,58
D Ayoola,12,1,47
D Davis,1,0,0
D Taylor,25,1,125
C Okpalobi,9,0,48
K Irvin,1,0,1
M Boudreaux,1,1,1
J Singleton,1,0,0
C Fourcade,5,0,-12
Q Flowers,18,0,159
D Johnson,8,3,82
M Mack,12,1,42
D Tice,2,0,4
R Adams,1,0,3
D Cook,28,2,267
J Patrick,20,1,124
D Francois,10,1,75
F Stevenson,5,2,12
J Thomas,15,2,68
R Armstead,5,2,33
J Gardner,4,0,29
I Wright,3,0,25
P Walker,2,0,18
F Johnson,1,0,17
D Hood,4,0,16
D Dawkins,0,0,4
K Phillips,16,1,114
B LeMay,8,0,44
R Washington,9,1,38
M Johnson,6,0,37
A Duke,2,0,9
K Olsen,1,0,-11
J Hurd,26,0,95
J Dobbs,17,1,80
A Kamara,2,0,6
J Scarlett,10,1,44
A Appleby,7,0,24
M Thompson,8,0,20
J Cronkrite,4,0,13
L Perine,2,0,5
D Hilliard,16,0,49
J Rounds,10,0,45
L Thompson,7,0,30
J Brantley,8,0,7
D Mooney,1,0,4
G Cuiellette,6,0,-5
E McGuire,38,2,89
R Calais,2,0,34
D Hoggins,4,0,17
J Wright,4,0,11
G Haynes,1,0,4
A Jennings,12,0,-14
J Chunn,15,1,64
S Smith,6,0,33
S Davis,2,1,27
J Anderson,3,0,22
B Smith,4,0,20
B Silvers,4,1,18
K Barker,2,0,13
J Frye,3,0,5
T McCormick,1,0,3
A Flakes,1,0,2
L Rose III,12,0,56
T Rogers,9,0,25
X Hall,6,0,10
J Huntley,5,0,7
G Girdy,1,0,-4
T Knight,10,2,157
T Williams,12,2,153
K Ford,10,0,55
J White,1,0,6
K Bussey,2,0,1
R Williams III,17,1,79
D Whaley,9,0,29
K Walker,4,0,23
J Cornelius,1,0,7
K Jackson,1,0,0
K Hatcher,1,0,-5
D Reed,1,0,-6
A Allen,5,0,-6
S Mayberry,5,0,19
T Siudzinski,4,0,10
C White,2,0,4
T Tutt,3,0,3
J Worrell,1,0,0
T Jones,7,0,0
D Catalon,10,1,70
G Ward Jr,7,1,39
K Justice,7,0,38
D King,1,0,27
J Burrell,7,0,26
D Birden,7,1,21
K Postma,3,2,19
M Car,5,0,13
L Bonner,1,0,-5
B Olorunfunmi,11,0,51
N Starks,10,0,24
S Jamabo,7,0,17
I Adams,1,0,4
J Rosen,4,0,-19
C McCaffrey,26,0,138
B Love,5,0,51
R Burns,6,0,18
L Thomas,19,2,160
J Stanton,18,0,131
D Woods Jr,2,0,37
C Williams,8,0,30
X Campbell,1,0,4
D Greene,1,0,2
A Duckworth,20,1,90
M Linehan,10,1,19
I Saunders,4,0,17
D Brantley,2,0,3
A Jones,16,1,127
Q Wadley,5,0,35
T Nelson,2,0,1
D Laufasa,1,0,0
Z Greenlee,1,0,-9
I Smith,16,0,108
G Payne,9,0,46
T Parks,3,0,16
A Staggers,1,0,12
N Mullens,4,0,10
P Adamson,2,0,7
T Holmes,1,0,5
C Kilcrease,1,0,1
D Thompson,1,0,0
K Robertson,1,0,-3
J Hervey,1,0,26
T Lindsey,17,0,18
D Mays,1,0,2
K Myers,13,1,-4
D Johnson,15,0,59
T Williams,7,1,51
T McVey,3,0,34
J Owens,4,1,26
N Romine,14,0,21
S Davern,7,0,13
R Cleveland,1,0,11
T Mizzell,10,1,79
A Reid,10,1,47
O Zaccheaus,2,0,19
J Ellis,1,0,5
K Benkert,1,0,2
D Spalding,12,0,48
J Hayes,10,1,33
J Ward,7,1,27
C Rush,4,0,-14
J Evans,10,1,97
S Rogers,9,0,29
B Motley,5,1,26
S McKenzie,4,0,11
T McMillian,9,0,10
M Williams,3,1,8
I Ford,1,0,1
A Scott,14,0,69
J Summers,10,0,34
D Anderson,2,0,5
P Nelson,7,0,-11
W Gregory,1,0,-15
A Wales,24,2,157
N Norris,3,0,34
T Taylor,2,0,11
M White,2,0,5
N Fant,1,0,5
Q Baker,1,0,-2
R Webb,27,3,95
K Blasingame,6,0,19
K Shurmur,8,0,2
D Sims,1,0,-6
J Bogan,26,1,104
Z Terrell,4,0,35
J Franklin,3,0,6
K Ellison,13,0,46
M Breida,14,0,42
L Ramsby,8,1,42
F Upshaw,9,0,38
W Fields,5,0,35
L Anthony,1,0,-1
G Ward Jr,12,2,65
D Birden,9,1,27
L Bonner,3,0,12
M Car,4,0,8
D King,1,0,4
K Postma,1,0,-2
N Thomas,3,0,22
A Newsome,6,0,13
B Shirreffs,10,1,12
J Thompson,1,0,12
R Johnson,6,0,11
G Anderson,1,0,-8
D Felton,11,0,48
P Mahomes II,8,0,27
J Stockton,3,0,7
N Shimonek,1,0,-2
E Baughman,1,0,-7
K Kinner,9,0,45
K Herbert,7,0,22
T Martin,4,0,13
C Stanley,1,0,3
K Loneker Jr,1,0,0
D Evans,1,0,-1
R Willis,4,0,-29
J Williams,30,5,286
S Canada,9,1,49
T Hill,6,0,3
K Hunt,27,1,146
T Swanson,10,1,45
D Jones Moore,1,0,1
L Woodside,3,0,-5
M Gaskin,18,2,100
L Coleman,11,1,74
J Dotson,7,0,30
J Browning,2,0,8
C McClatcher,2,0,1
J Ross,1,0,1
C McCaffrey,12,0,49
C Scarlett,4,0,11
B Love,1,0,3
T Thomas,1,0,-4
K Chryst,3,0,-13
R Burns,9,0,-17
J Owens,15,0,63
D Johnson,14,0,58
S Davern,9,0,33
R Cleveland,1,0,9
T Williams,1,0,7
T McVey,4,1,4
N Romine,7,0,2
C High,11,0,32
S White,5,1,21
D Romine,2,0,7
T Gulley,2,0,6
W Worth,17,1,-6
J Jacobs,16,1,100
J Hurts,9,0,25
B Scarbrough,5,0,21
B Emmons,3,0,16
D Harris,2,0,11
C Ridley,1,0,6
J Kemp,10,0,39
B Snell Jr,8,0,38
S Williams,9,0,22
S King,2,0,-1
S Johnson,7,0,-26
J Moore,28,1,159
D Evans,9,0,33
T Lamb,10,0,28
J Caruso,1,0,-2
K Neal,12,0,46
D Stubbs,7,0,28
G Smith,5,0,12
C Manning,1,0,2
D Whaley,9,1,135
R Williams III,13,0,126
C Hollister,2,1,48
T Hammonds,5,1,29
D Mitchell,4,0,12
K Walker,2,0,6
C McPherson,2,0,4
T Storey,1,0,-7
A Baker,13,0,85
N Johnson,10,1,55
D Turner,11,0,21
S Spearman III,3,0,-1
K Johnson,24,2,146
J Franklin III,2,1,82
S Truitt,7,0,46
M Miller,9,1,45
K Martin,10,0,41
D Lewis,5,0,21
E Stove,2,0,20
S White,6,1,10
B Luckett,11,0,31
D Carter IV,3,0,22
G Smith,8,0,21
A Vaughn,7,0,18
M Green,1,0,17
T Koufie,2,0,3
J Gilbert,22,3,119
R Neal,15,0,16
M Dunner,1,0,11
D Green,4,0,4
K Mabon,2,0,1
A Maddie,14,1,160
J Bouagnon,21,1,153
J Huff,5,0,38
T Mister,1,0,7
C Blake,1,0,4
S Tears,1,0,0
C Glasper,1,0,-1
J Hilliman,19,1,54
D Jones,14,1,53
P Towles,8,0,18
R Wilson,9,1,12
M Willis,3,0,6
M Walker,1,0,5
T Smith,1,0,4
T Rouse,1,0,0
J Hawkins,6,0,22
J Johnson,7,0,13
M Robinson,1,0,0
T Jackson,3,0,-2
J McNichols,30,0,132
D Demas,3,0,11
A Butler,1,0,6
B Rypien,5,0,3
T Sperbeck,1,0,2
K Myers,12,0,47
T Lindsey,8,0,15
L Hunt,5,0,9
F Coppet,25,2,141
D Wilson,10,0,44
J Morgan,6,0,13
M Zimmerman,1,0,8
B Turner,17,1,107
I Eriksen,20,0,61
T Porter,4,0,37
M Sexton,1,0,9
B Roback,1,0,2
T Watson,4,0,37
V Enwere,9,0,31
D Webb,1,0,-12
A Shyne,25,2,99
Z Moss,19,1,66
T McCormick,5,0,16
T Williams,3,0,2
M Johnson,10,0,61
K Phillips,16,0,57
H Klugh,6,1,40
R Washington,7,0,34
B LeMay,5,0,22
K Olsen,4,0,-19
G Jackson,9,1,55
B Simmons,10,0,38
J Cox,10,3,36
D Washington,5,0,29
J Marriner,2,0,25
Z Pascal,3,0,25
B LaRussa,1,0,-1
T Green,12,1,98
M Boone,13,0,31
C Banschbach,2,0,6
G Kiel,1,0,5
K Lewis,1,0,3
R Trail,6,1,-13
M Mack,20,2,118
Q Flowers,13,2,74
D Johnson,9,1,20
T Sands,3,0,13
R Adams,1,0,2
M Valdes Scantling,1,0,0
W Gallman,16,1,110
D Watson,14,0,91
L Jackson,31,2,162
B Radcliff,13,0,69
J Smith,8,1,51
L Scott,2,0,-3
D Spalding,12,0,52
J Hayes,9,0,37
M Chapman,1,0,26
J Ward,1,0,15
C Rush,10,0,-31
J Franklin,23,2,132
F Johnson,2,1,45
D Tucker,11,0,36
D Eskridge,2,0,19
Z Terrell,1,0,12
J Jackson,1,0,7
J Bogan,1,0,3
P Lindsay,16,1,90
K Evans,15,0,43
M Adkins II,7,1,31
S Montez,4,0,28
J Gehrke,1,0,23
D Lee,7,0,15
B Bisharat,3,0,9
D Ross,1,0,8
A Pierce,8,0,61
R Nall,9,0,35
V Bolden Jr,1,0,10
D Garretson,7,0,8
T Cook,2,0,7
P Lucas,1,0,3
C Blount,6,0,2
I Matthews,5,0,38
D Clark,1,1,35
D Dawkins,13,0,35
M Kinsey,4,0,19
A Hawkins,1,0,11
M Gallup,1,0,-5
C Hill,8,0,-22
B Hill,19,1,166
J Allen,10,1,55
S Wick,15,1,54
N Evans,3,0,-1
S Wilson,16,0,55
J Ajeigbe,7,1,27
D Jones,8,0,24
T Mizzell,14,0,60
A Reid,13,1,44
J Ellis,1,0,3
D Hamm,1,0,-2
K Benkert,5,0,-23
