batters faced, earned runs, era, fly balls, ground balls, hit batters, hits allowed, home runs allowed, innings pitched, name, order, pitches, result, runs allowed, strike outs thrown, strikes, walks allowed
3,0,3.880,1,1,[],0,0,1.000,Ron Mahay,5,13,,0,1,8,0
25,0,2.150,9,3,[],1,0,7.000,Jered Weaver,1,105,,0,9,66,3
3,0,3.000,0,3,[],1,0,1.000,Scot Shields,2,4,,0,0,4,0
6,1,1.780,0,0,[],2,0,1.000,Francisco Rodriguez,3,24,BS,1,3,15,1
6,0,4.070,3,2,[],0,0,2.000,Brendan Donnelly,4,25,W,0,1,18,0
23,5,5.460,3,9,[],6,0,5.000,Luke Hudson,1,86,,5,3,53,4
3,0,7.550,0,2,[],1,0,1.000,Andrew Sisco,2,11,H,0,1,6,0
5,3,4.260,1,0,[],3,1,0.667,Ryan Braun,3,25,L,3,0,13,1
8,0,5.770,0,2,[],2,0,1.000,Ambiorix Burgos,4,29,,1,1,16,2
2,1,5.010,0,0,[],1,0,0.333,Jimmy Gobble,5,7,,1,1,4,0
4,1,6.980,1,1,[],1,1,1.000,Scott Dohmann,6,13,,1,1,10,0
9,5,23.140,2,1,[],4,1,1.000,Francisco Cruceta,1,35,,5,0,22,2
26,2,4.190,9,8,[],5,0,6.000,Jake Woods,2,90,W,2,1,50,3
3,0,2.840,2,1,[],0,0,1.000,Jon Huber,3,12,H,0,0,8,0
5,1,2.300,2,1,[],2,0,1.000,JJ Putz,4,19,,1,0,12,0
27,2,4.140,5,6,[],7,2,6.000,Jeremy Bonderman,1,93,W,2,7,57,2
4,0,1.930,1,2,[],1,0,1.000,Jamie Walker,2,11,,0,0,9,0
4,0,4.500,0,3,[],1,0,1.000,Zach Miner,3,13,,0,0,7,1
3,0,4.390,1,1,[],0,0,1.000,Todd Jones,4,10,,0,1,8,0
21,7,27.000,5,4,[],7,1,3.667,Hayden Penn,1,77,L,7,2,43,3
7,2,8.440,2,0,[],3,1,1.333,Russ Ortiz,2,25,,2,2,16,0
6,4,7.710,1,0,[],2,0,0.333,Winston Abreu,3,23,,5,0,11,2
9,2,4.630,0,3,[],4,1,1.667,Sendy Rleal,4,25,,2,2,17,0
6,1,6.320,2,0,[],3,1,1.000,Julio Manon,5,21,,1,1,14,0
25,2,0.000,9,4,['Chris Coste'],4,1,6.000,Jason Hirsh,1,101,L,2,5,67,2
4,1,0.000,0,0,[],2,0,0.333,Chad Qualls,2,10,,2,1,7,0
2,0,0.000,0,0,[],1,0,0.333,Trever Miller,3,5,,0,1,5,0
1,0,0.000,0,0,[],0,0,0.333,Fernando Nieve,4,5,,0,1,4,0
3,3,0.000,0,0,[],2,0,0.000,Brad Lidge,5,12,,3,0,5,1
3,0,0.000,3,0,[],0,0,1.000,Dan Wheeler,6,7,,0,0,5,0
3,0,0.000,0,3,[],0,0,1.000,Taylor Buchholz,7,9,,0,0,7,0
30,2,0.000,6,6,['Willy Taveras'],3,0,7.667,Cole Hamels,1,116,W,2,11,71,4
2,0,0.000,1,0,[],1,0,0.333,Geoff Geary,2,6,,0,0,3,0
4,0,0.000,1,2,[],1,0,1.000,Ryan Madson,3,18,,0,0,12,0
34,4,3.910,12,6,[],7,1,7.000,Barry Zito,1,121,W,4,3,66,7
3,0,2.280,1,1,[],1,0,0.667,Joe Kennedy,2,8,H,0,0,8,0
1,0,3.180,0,0,[],0,0,0.333,Justin Duchscherer,3,5,H,0,1,3,0
4,0,2.970,1,2,[],1,0,1.000,Huston Street,4,17,S,0,0,11,0
24,3,4.700,8,5,[],5,1,6.000,Javier Vazquez,1,98,,3,5,59,2
4,2,3.480,1,0,[],1,0,0.667,Matt Thornton,2,18,L,2,1,8,1
3,2,1.690,0,0,[],1,0,0.000,Mike MacDougal,3,11,BS,2,0,3,2
1,0,6.750,0,0,[],0,0,0.000,Boone Logan,4,6,,0,0,2,1
5,0,2.450,2,2,[],1,0,1.333,Dustin Hermanson,5,10,,0,0,8,0
25,1,0.000,12,3,[],6,0,6.000,Ted Lilly,1,95,W,1,3,64,1
3,0,0.000,1,1,[],0,0,1.000,Brandon League,2,14,,0,1,10,0
3,0,0.000,0,2,[],0,0,1.000,Jason Frasor,3,7,,0,1,5,0
4,0,0.000,1,1,[],1,0,1.000,Jeremy Accardo,4,18,,0,1,12,0
22,4,0.000,6,7,[],9,0,5.000,JP Howell,1,80,L,4,1,51,2
3,1,0.000,0,0,[],0,0,0.333,Shawn Camp,2,10,,2,1,6,1
4,0,0.000,0,2,[],2,0,0.667,Jon Switzer,3,10,,0,0,6,1
6,0,0.000,0,3,[],2,0,1.333,Edwin Jackson,4,26,,0,1,15,1
2,0,0.000,0,1,[],0,0,0.667,Ruddy Lugo,5,5,,0,1,4,0
35,0,0.000,4,12,[],8,0,8.000,John Smoltz,1,111,W,1,8,75,3
3,0,0.000,0,2,[],0,0,1.000,Bob Wickman,2,9,S,0,1,6,0
32,2,0.000,6,14,[],8,0,8.000,Anibal Sanchez,1,98,L,2,4,64,1
28,1,0.000,5,7,[],5,0,7.000,Chris Carpenter,1,114,W,1,9,74,2
2,0,0.000,0,2,[],0,0,0.667,Adam Wainwright,2,11,,0,0,5,1
1,0,0.000,1,0,[],0,0,0.333,Tyler Johnson,3,5,,0,0,2,0
3,0,0.000,2,1,[],0,0,1.000,Braden Looper,4,8,,0,0,6,0
28,5,0.000,7,8,['Scott Spiezio'],7,1,6.000,Matt Morris,1,110,L,5,3,67,2
5,1,0.000,2,0,[],2,0,1.000,Kevin Correia,2,20,,1,1,14,0
3,0,0.000,1,1,[],0,0,1.000,Steve Kline,3,9,,0,1,6,0
31,0,0.000,9,8,['Royce Clayton'],2,0,9.000,Rich Hill,1,118,W,0,10,85,1
23,2,0.000,2,11,['Jacque Jones'],7,0,4.667,Chris Michalak,1,70,L,3,1,47,1
1,0,0.000,1,0,[],0,0,0.333,Matt Belisle,2,4,,0,0,2,0
3,0,0.000,0,1,[],1,0,0.667,Gary Majewski,3,14,,0,1,10,0
1,0,0.000,0,1,[],0,0,0.333,Brian Shackelford,4,2,,0,0,2,0
3,0,0.000,1,0,[],0,0,1.000,Ryan Franklin,5,9,,0,2,8,0
5,1,0.000,1,0,[],2,1,1.000,Bill Bray,6,17,,1,2,11,0
24,3,4.960,7,5,[],7,1,5.000,Claudio Vargas,1,88,,4,3,58,1
3,0,5.260,1,2,[],0,0,1.000,Edgar G Gonzalez,2,14,H,0,0,7,1
2,0,3.860,0,0,[],0,0,0.667,Randy Choate,3,9,H,0,2,7,0
1,0,3.800,0,0,[],0,0,0.333,Brandon Medders,4,4,H,0,1,3,0
3,0,3.250,0,3,[],0,0,1.000,Luis Vizcaino,5,10,H,0,0,7,0
5,2,6.450,1,1,[],1,0,1.000,Jose Valverde,6,19,BS,2,1,12,1
8,0,3.880,3,1,[],2,0,2.000,Brandon Lyon,7,25,,0,2,19,0
4,0,4.270,1,1,[],0,0,1.000,Juan Cruz,8,20,,0,1,10,1
10,0,4.600,2,5,[],0,0,3.000,Tony Pena,9,44,,0,1,30,1
3,0,4.480,2,0,[],0,0,1.000,Jorge Julio,10,17,W,0,1,12,0
20,6,5.680,5,3,[],7,1,3.667,Josh Fogg,1,67,,6,3,37,2
4,0,4.290,4,0,[],0,0,1.333,Tom Martin,2,12,,0,0,8,0
3,0,3.360,3,0,[],0,0,1.000,Ramon Ramirez,3,5,,0,0,3,0
4,0,3.790,1,1,[],1,0,1.000,Ray King,4,15,,0,1,10,0
7,0,2.220,2,4,[],2,0,2.000,Manny Corpas,5,18,,0,0,13,0
3,0,9.000,0,0,[],0,0,0.333,Mike Venafro,6,14,,0,1,5,2
6,0,2.700,1,2,[],0,0,1.667,Nate Field,7,31,,0,2,15,2
7,0,3.330,2,2,[],1,0,2.000,Jose Mesa,8,18,,0,2,12,0
15,1,7.970,3,5,[],4,0,2.667,Jeremy Affeldt,9,57,L,1,0,29,3
8,3,0.000,2,0,[],3,0,1.000,Chad Billingsley,1,40,L,3,1,18,2
11,4,0.000,3,2,[],5,1,1.667,Eric Stults,2,50,,4,0,31,2
5,4,0.000,0,0,[],3,2,0.333,Tim Hamulack,3,19,,4,1,9,1
13,0,0.000,1,3,[],1,0,4.000,Mark Hendrickson,4,55,,0,8,36,0
3,0,0.000,1,2,[],1,0,1.000,Elmer Dessens,5,7,,0,0,6,0
3,0,0.000,2,0,[],0,0,1.000,Giovanni Carrara,6,13,,0,1,8,0
24,1,0.000,6,8,[],5,1,6.000,Woody Williams,1,83,W,1,4,59,2
12,1,0.000,4,3,[],3,0,3.000,Brian Sweeney,2,48,S,1,2,31,0
32,3,0.000,9,9,[],10,1,7.000,CC Sabathia,1,115,L,3,3,79,1
8,1,0.000,0,2,[],4,0,1.333,Brian Sikorski,2,23,,1,2,18,0
1,0,0.000,0,2,[],0,0,0.667,Juan Lara,3,1,,0,0,1,0
27,1,0.000,8,11,['Ryan Garko'],5,0,7.000,Carlos Silva,1,90,W,1,2,60,1
3,0,0.000,1,0,[],1,0,0.667,Dennys Reyes,2,10,H,0,1,7,0
1,0,0.000,1,0,[],0,0,0.333,Juan Rincon,3,1,H,0,0,1,0
3,0,0.000,1,1,[],0,0,1.000,Joe Nathan,4,12,S,0,1,8,0
24,4,6.380,6,8,[],6,1,5.667,Pedro Astacio,1,89,W,4,3,61,1
1,0,4.740,0,1,[],0,0,0.333,Ryan Wagner,2,3,H,0,0,1,0
5,0,3.860,0,1,['Tony Graffanino'],0,0,0.667,Saul Rivera,3,21,H,0,1,7,2
5,0,3.560,1,2,[],0,0,1.333,Jon Rauch,4,19,H,0,1,10,1
4,1,6.410,0,1,[],2,0,0.667,Felix Rodriguez,5,14,,1,1,9,0
2,0,3.070,1,0,[],1,0,0.333,Chad Cordero,6,2,S,0,0,2,0
21,4,4.530,5,5,['Pedro Astacio'],7,0,4.000,David Bush,1,73,L,5,2,45,1
7,0,2.080,2,3,[],0,0,2.000,Chris Spurling,2,29,,0,1,16,1
4,3,4.500,1,0,[],2,0,0.333,Jose Capellan,3,21,,3,0,11,1
3,0,3.550,1,1,[],1,0,0.667,Brian Shouse,4,11,,0,0,6,0
4,0,0.000,0,1,[],1,0,1.000,Dennis Sarfate,5,17,,0,2,12,0
18,1,3.620,4,5,[],4,0,4.000,Tom Gorzelanny,1,71,,1,2,45,2
12,1,4.320,2,6,[],2,0,3.000,Shane Youman,2,53,,1,1,33,1
5,0,3.740,1,2,['Shawn Green'],0,0,1.333,Damaso Marte,3,18,,0,1,12,0
3,0,3.810,2,0,[],0,0,0.667,Matt Capps,4,9,W,0,0,3,1
26,2,4.850,10,3,['Ryan Doumit'],6,1,7.000,Orlando Hernandez,1,113,,2,7,74,1
4,0,0.710,1,2,[],1,0,1.000,Guillermo Mota,2,17,,0,0,10,0
4,1,3.730,0,1,[],1,0,0.667,Aaron Heilman,3,17,L,1,1,11,1
30,4,4.770,9,9,[],11,1,6.667,Adam Eaton,1,87,W,4,2,59,0
4,0,3.600,0,3,[],1,0,1.333,CJ Wilson,2,13,H,0,1,9,0
5,2,6.750,1,2,[],2,0,1.000,Nick Masset,3,25,,2,0,14,1
26,6,3.730,3,5,[],10,0,4.000,John Lackey,1,92,L,6,4,58,2
5,2,3.600,3,0,[],2,0,1.000,Greg Jones,2,17,,2,0,10,0
3,0,6.800,0,3,[],0,0,1.000,JC Romero,3,15,,0,0,8,1
5,4,15.630,0,0,[],4,0,0.000,Chris Bootcheck,4,14,,4,0,7,1
8,0,5.140,2,4,[],2,0,2.000,Dustin Moseley,5,27,,0,0,18,0
37,4,5.330,9,13,['Adrian Beltre'],10,0,8.667,Mark Redman,1,126,W,4,4,78,2
1,0,3.990,0,0,[],0,0,0.333,Joe Nelson,2,3,S,0,1,3,0
20,7,6.270,1,9,['Ryan Shealy'],7,1,4.000,Joel Pineiro,1,64,L,7,2,44,1
15,0,0.000,7,3,[],1,0,4.000,Ryan Feierabend,2,58,,0,2,38,1
29,0,3.680,6,13,[],6,0,8.000,Nate Robertson,1,93,W,0,5,65,1
3,0,4.310,0,3,[],0,0,1.000,Todd Jones,2,13,S,0,0,9,0
30,2,4.540,8,7,[],7,0,8.000,Kris Benson,1,103,L,2,6,63,3
24,3,3.640,5,7,[],9,0,5.000,Chien Ming Wang,1,87,L,3,3,54,1
6,1,4.090,0,4,[],0,0,1.333,Ron Villone,2,24,,1,0,12,2
7,0,0.630,0,0,[],0,0,1.667,Brian Bruney,3,34,,0,5,22,2
2,1,9.600,0,0,[],1,0,0.000,TJ Beam,4,5,,1,0,1,1
4,0,9.820,0,2,[],0,0,1.000,Octavio Dotel,5,21,,0,1,13,1
26,2,5.020,2,12,['Sal Fasano'],4,1,6.000,Josh Beckett,1,112,W,2,4,62,5
3,0,2.200,0,1,[],1,0,0.667,Bryan Corey,2,12,H,0,1,10,0
1,0,3.750,0,1,[],0,0,0.333,Javier Lopez,3,1,H,0,0,1,0
5,0,4.910,2,0,[],1,0,1.000,Keith Foulke,4,26,H,0,1,13,1
4,0,4.400,1,0,[],1,0,1.000,Mike Timlin,5,12,S,0,2,9,0
28,5,4.930,8,3,[],8,0,5.667,Randy Johnson,1,112,,5,6,73,3
2,0,0.610,1,0,[],0,0,0.333,Brian Bruney,2,7,,0,0,3,1
8,0,3.610,2,1,[],2,0,2.000,Scott Proctor,3,26,W,0,3,19,0
4,0,4.280,2,0,[],1,0,1.000,Kyle Farnsworth,4,14,S,0,1,7,0
24,4,4.890,5,8,[],6,0,5.000,Julian Tavarez,1,90,,4,2,46,4
5,1,6.060,2,1,['Bernie Williams'],1,0,1.000,Craig Hansen,2,17,BS,1,0,9,0
3,2,4.660,1,0,[],1,0,0.333,Craig Breslow,3,16,L,2,0,9,1
6,0,4.760,1,3,[],2,0,1.667,Manny Delcarmen,4,25,,0,1,19,0
22,4,0.000,5,4,[],6,3,5.000,Wandy Rodriguez,1,80,L,4,5,48,2
6,1,0.000,1,2,[],2,0,1.000,Dave Borkowski,2,25,,1,0,12,1
3,0,0.000,1,1,['Shane Victorino'],0,0,0.667,Trever Miller,3,11,,0,0,7,0
1,0,0.000,1,0,[],0,0,0.333,Fernando Nieve,4,2,,0,0,1,0
5,1,0.000,3,0,[],1,1,1.000,Russ Springer,5,22,,1,0,13,1
5,0,0.000,1,1,[],1,0,1.000,Dan Wheeler,6,12,,0,1,6,1
23,3,0.000,3,8,[],5,2,5.667,Randy Wolf,1,92,W,3,5,56,2
4,0,0.000,0,3,[],0,0,1.333,Rick White,2,13,H,0,1,11,0
4,1,0.000,1,1,[],1,1,1.000,Geoff Geary,3,13,H,1,1,8,0
5,0,0.000,0,1,[],1,0,1.000,Tom Gordon,4,23,S,0,2,13,1
24,2,4.740,7,2,[],8,1,5.000,Joe Blanton,1,95,W,2,5,58,3
7,2,4.620,1,2,[],2,0,1.333,Brad Halsey,2,29,H,2,1,18,1
1,0,2.700,0,2,[],0,0,0.667,Chad Gaudin,3,4,H,0,0,2,0
3,0,2.200,1,0,[],0,0,1.000,Joe Kennedy,4,12,H,0,2,9,0
3,0,3.120,2,0,[],0,0,1.000,Justin Duchscherer,5,12,S,0,1,9,0
29,5,4.080,10,5,[],8,1,6.000,Jose Contreras,1,109,L,5,3,62,4
6,0,3.610,3,2,[],0,0,2.000,David Riske,2,20,,0,1,13,0
28,3,0.000,8,7,[],7,1,6.667,Gustavo Chacin,1,94,,3,5,62,2
4,0,0.000,2,0,[],1,0,1.333,Justin Speier,2,14,W,0,1,12,0
3,0,0.000,1,1,[],0,0,1.000,BJ Ryan,3,10,S,0,1,9,0
23,2,0.000,7,5,[],7,0,5.000,Brian Stokes,1,84,,2,3,51,1
5,1,0.000,0,1,[],2,1,1.000,Juan Salas,2,27,BS,1,2,17,0
3,0,0.000,1,2,[],0,0,1.000,Dan Miceli,3,9,,0,0,5,0
6,2,0.000,1,0,[],5,1,0.667,Shawn Camp,4,19,L,2,0,14,0
2,0,0.000,0,1,[],1,0,0.333,Jon Switzer,5,7,,0,0,3,0
23,1,0.000,6,10,[],3,0,7.000,Tim Hudson,1,95,,1,5,66,0
5,2,0.000,1,1,[],2,1,1.000,Tyler Yates,2,15,BS,2,1,11,0
4,0,0.000,2,0,[],1,0,1.000,Bob Wickman,3,21,,0,1,14,0
6,4,0.000,1,1,[],3,1,0.667,Chad Paronto,4,20,,4,0,11,1
1,0,0.000,1,0,[],0,0,0.333,Kevin Barry,5,3,W,0,0,3,0
23,1,0.000,9,6,[],3,1,6.000,Ricky Nolasco,1,93,,1,3,58,1
6,2,0.000,2,0,[],2,0,0.667,Matt Herges,2,20,,2,0,10,2
2,0,0.000,1,0,[],0,0,0.333,Renyel Pinto,3,8,,0,0,4,1
8,0,0.000,1,2,[],0,0,2.000,Taylor Tankersley,4,33,,0,3,18,2
7,3,0.000,0,1,[],5,0,0.333,Joe Borowski,5,19,L,5,0,15,0
27,0,0.000,5,10,[],4,0,7.000,Carlos Zambrano,1,109,W,0,6,67,4
3,0,0.000,2,1,[],0,0,1.000,Roberto Novoa,2,8,,0,0,5,0
7,3,0.000,0,2,[],4,0,1.000,Ryan Dempster,3,24,,3,1,19,0
7,6,0.000,0,0,[],6,2,0.333,Eric Milton,1,22,L,6,1,18,0
8,2,0.000,1,3,[],3,2,1.667,Sun Woo Kim,2,29,,2,1,18,0
10,2,0.000,2,4,['Geovany Soto'],3,1,2.000,Jason Johnson,3,31,,2,0,21,0
9,1,0.000,0,4,[],3,1,2.000,Jason Standridge,4,36,,1,2,21,0
3,0,0.000,0,3,[],1,0,1.000,Matt Belisle,5,8,,0,0,6,0
5,0,0.000,0,3,[],1,0,1.000,Gary Majewski,6,19,,0,0,12,1
25,1,4.400,8,6,[],3,0,6.000,Miguel Batista,1,98,L,3,3,63,3
4,0,0.000,0,3,[],0,0,1.000,Doug Slaten,2,13,,0,0,8,1
5,2,4.570,2,0,[],1,1,1.000,Greg Aquino,3,19,,2,1,10,1
4,0,5.740,1,0,[],1,0,1.000,Enrique Cesar Gonzalez,4,14,,1,1,10,0
26,1,3.880,10,9,[],3,0,8.000,Jeff Francis,1,97,W,1,5,65,0
4,0,3.490,1,2,[],0,0,1.000,Brian Fuentes,2,15,,0,0,9,1
28,1,0.000,3,9,[],7,1,7.000,Derek Lowe,1,115,,1,9,76,1
4,0,0.000,2,0,[],1,0,1.000,Joe Beimel,2,15,,0,1,13,0
7,1,0.000,2,0,[],2,0,1.000,Jonathan Broxton,3,26,L,1,1,13,2
24,0,0.000,9,5,[],1,0,6.000,Chris Young,1,108,,0,4,64,5
6,1,0.000,0,1,[],2,1,1.000,Cla Meredith,2,23,BS,1,2,14,1
4,0,0.000,1,0,[],1,0,1.000,Scott Linebrink,3,20,W,0,2,15,0
4,0,0.000,2,0,[],0,0,1.000,Trevor Hoffman,4,21,S,0,1,11,1
29,2,0.000,9,5,[],7,0,6.000,Paul Byrd,1,106,L,5,3,64,4
4,0,0.000,1,1,[],1,0,1.000,Rafael Perez,2,16,,0,1,12,0
6,1,0.000,1,2,[],1,0,1.000,Matt Miller,3,28,,1,0,14,2
3,0,0.000,1,2,[],1,0,1.000,Brian Slocum,4,12,,0,0,8,0
22,1,0.000,5,10,[],6,0,6.000,Scott Baker,1,100,W,1,3,66,2
10,0,0.000,4,5,[],2,0,3.000,Matt Guerrier,2,20,S,0,0,16,0
16,1,4.720,9,3,['Prince Fielder', 'Prince Fielder'],3,0,4.000,Michael OConnor,1,69,,1,0,46,0
6,0,5.620,0,0,[],0,0,2.000,Chris Schroder,2,31,,0,6,20,0
3,0,3.780,0,2,[],0,0,1.000,Saul Rivera,3,11,W,0,1,7,1
3,0,3.520,3,0,[],0,0,1.000,Jon Rauch,4,10,H,0,0,5,1
3,0,4.560,1,1,[],0,0,1.000,Ryan Wagner,5,9,,0,1,7,0
24,2,4.870,7,7,[],3,1,7.000,Doug Davis,1,94,L,2,7,58,0
5,3,6.410,0,0,['Alfonso Soriano'],2,0,0.333,Derrick Turnbow,2,13,,4,1,9,0
1,0,3.550,0,0,[],1,0,0.000,Brian Shouse,3,2,,0,0,1,0
2,0,0.000,0,0,[],0,0,0.667,Dennis Sarfate,4,12,,0,2,7,0
33,0,4.490,9,9,[],8,0,8.000,Zach Duke,1,128,W,0,6,86,1
4,0,3.360,2,1,[],1,0,1.000,Salomon Torres,2,9,S,0,0,7,0
27,2,3.420,7,5,[],6,0,6.000,John Maine,1,106,L,2,6,66,3
6,1,2.830,1,1,[],2,0,1.000,Chad Bradford,2,21,,1,1,13,1
3,0,2.880,0,1,[],0,0,1.000,Roberto Hernandez,3,13,,0,2,8,0
29,0,4.270,3,14,[],7,0,7.333,Vicente Padilla,1,114,W,0,4,75,3
1,0,4.560,0,0,[],0,0,0.333,Joaquin Benoit,2,3,,0,1,3,0
6,1,3.950,2,2,[],2,1,1.333,Ron Mahay,3,20,,1,0,12,1
22,4,4.570,6,7,[],7,0,5.000,Ervin Santana,1,91,L,4,2,53,2
3,0,6.650,1,2,[],0,0,1.000,JC Romero,2,14,,0,0,8,0
5,1,3.760,0,2,[],1,1,1.000,Hector Carrasco,3,19,,2,1,12,0
5,2,6.000,1,2,[],1,1,1.000,Greg Jones,4,17,,2,0,8,1
23,4,6.400,7,3,['Ichiro Suzuki', 'Kenji Johjima'],6,0,4.667,Runelvys Hernandez,1,101,,4,4,66,1
7,1,3.780,1,2,[],2,0,1.333,Todd Wellemeyer,2,23,,1,1,15,1
2,1,5.110,0,0,[],1,0,0.333,Jimmy Gobble,3,7,L,1,1,4,0
4,2,4.720,1,1,[],2,1,0.667,Joel Peralta,4,16,,2,0,12,0
6,2,18.000,1,2,[],3,1,1.000,Jose Diaz,5,23,,2,0,12,0
3,0,7.410,1,0,[],0,0,1.000,Andrew Sisco,6,14,,0,2,8,0
29,4,4.340,5,10,['David DeJesus'],9,0,6.000,Gil Meche,1,109,W,5,3,67,2
3,0,4.500,2,1,[],0,0,1.000,Emiliano Fruto,2,10,H,0,0,6,0
3,0,3.790,2,0,[],0,0,1.000,George Sherrill,3,10,,0,1,6,0
3,0,2.450,1,0,[],0,0,1.000,Jon Huber,4,11,,0,2,8,0
19,5,3.810,4,5,[],7,3,3.667,Wilfredo Ledezma,1,68,,5,2,47,1
5,1,4.550,0,1,[],2,0,1.000,Zach Miner,2,17,,1,1,8,1
4,0,1.900,1,0,[],2,0,0.667,Jamie Walker,3,7,,0,1,6,0
9,1,2.060,2,0,[],3,0,1.667,Joel Zumaya,4,36,,1,3,22,1
5,1,3.180,1,1,['Ramon Hernandez'],1,1,1.000,Fernando Rodney,5,21,,1,1,12,0
3,0,4.240,0,2,[],0,0,1.000,Todd Jones,6,12,,0,1,9,0
8,3,4.310,1,2,[],3,0,1.000,Jason Grilli,7,22,L,4,0,10,2
19,6,5.100,2,4,[],4,0,4.000,Daniel Cabrera,1,77,,6,6,41,4
6,0,5.820,3,2,[],0,0,2.000,Rodrigo Lopez,2,18,,0,1,12,0
2,0,11.420,0,1,[],1,0,0.333,James Hoey,3,8,H,0,0,3,0
1,0,5.400,0,0,[],0,0,0.333,Brian Burres,4,4,H,0,1,3,0
1,0,3.550,1,0,[],0,0,0.333,Chris Britton,5,2,H,0,0,2,0
3,1,4.830,1,1,[],0,0,0.667,Todd Williams,6,10,H,1,0,6,1
10,1,2.950,6,0,[],2,1,2.333,Chris Ray,7,29,W,1,1,20,1
24,2,4.520,9,7,[],4,2,6.000,Jaret Wright,1,99,,2,2,62,3
8,4,4.500,1,0,[],2,0,1.000,Ron Villone,2,34,L,4,2,17,3
4,0,3.600,2,0,[],0,0,1.000,Jose Veras,3,17,,0,1,9,1
3,0,2.830,2,1,[],0,0,1.000,Mike Myers,4,9,,0,0,7,0
24,2,6.280,5,3,[],7,0,5.000,Kyle Snyder,1,100,,2,7,57,1
6,1,2.380,3,0,[],1,0,1.333,Bryan Corey,2,19,W,1,1,10,1
5,0,4.730,3,2,[],1,0,1.667,Keith Foulke,3,14,H,0,0,9,0
4,0,4.330,2,1,[],1,0,1.000,Mike Timlin,4,11,S,0,0,8,0
25,2,3.570,5,6,[],7,1,6.000,Mike Mussina,1,104,,2,7,62,1
4,1,3.670,0,3,[],2,0,1.000,Scott Proctor,2,18,H,1,0,12,0
6,1,3.030,1,2,['Doug Mirabelli'],1,0,1.000,Mike Myers,3,28,BS,1,0,16,1
6,1,4.350,2,0,[],1,0,1.000,Kyle Farnsworth,4,14,L,1,2,10,0
25,3,5.170,7,6,['Jason Giambi'],4,0,5.667,Kevin Jarvis,1,84,,4,3,49,3
4,0,5.890,0,2,[],0,0,1.000,Craig Hansen,2,20,,0,1,11,1
4,0,3.380,1,2,[],1,0,1.333,Javier Lopez,3,15,W,0,1,10,0
4,0,4.260,2,1,[],1,0,1.000,Mike Timlin,4,11,S,0,0,9,0
28,2,0.000,6,6,['David Ross'],8,1,6.667,Roy Oswalt,1,104,W,2,8,76,0
4,0,0.000,0,2,[],0,0,1.333,Chad Qualls,2,16,H,0,1,9,1
4,1,0.000,0,2,[],1,1,1.000,Dan Wheeler,3,15,S,1,1,10,0
27,4,0.000,6,9,[],6,0,6.000,Kyle Lohse,1,93,L,4,3,55,3
5,1,0.000,2,0,[],2,0,1.000,Rheal Cormier,2,26,,1,1,19,0
3,0,0.000,2,1,[],1,0,1.000,David Weathers,3,8,,0,0,5,0
26,7,4.010,6,6,[],9,2,4.667,Dan Haren,1,106,L,7,2,59,4
4,0,2.880,1,1,[],2,0,0.667,Ron Flores,2,16,,0,0,10,0
6,0,7.410,2,0,[],1,0,1.333,Jay Witasick,3,18,,0,2,9,1
3,0,4.970,0,2,['Grady Sizemore'],0,0,0.667,Scott Sauerbeck,4,6,,0,0,4,0
3,0,2.670,2,0,[],1,0,0.667,Chad Gaudin,5,15,,0,0,10,0
3,0,5.190,2,1,[],0,0,1.000,Jason Windsor,6,14,,0,0,10,0
31,1,4.150,4,14,[],9,0,7.667,Jake Westbrook,1,120,W,2,5,76,1
1,0,0.000,1,0,[],0,0,0.333,Juan Lara,2,1,,0,0,1,0
3,0,4.020,3,0,[],0,0,1.000,Rafael Betancourt,3,4,,0,0,3,0
30,4,0.000,4,10,[],7,2,7.000,AJ Burnett,1,107,L,4,7,65,3
9,1,0.000,0,4,['Melky Cabrera'],3,0,1.667,Brandon League,2,32,,3,1,25,0
3,0,0.000,0,0,[],0,0,0.333,Jeremy Accardo,3,15,,0,1,4,2
27,3,0.000,10,5,['Reed Johnson'],6,0,6.000,Darrell Rasner,1,107,W,3,3,65,2
5,0,0.000,3,0,[],1,0,1.000,Brian Bruney,2,18,H,0,0,11,1
5,0,0.000,2,0,[],1,0,1.000,Scott Proctor,3,12,H,0,1,6,1
3,2,0.000,0,0,[],2,0,0.333,Ron Villone,4,12,,2,1,9,0
1,1,0.000,0,0,[],1,1,0.000,Octavio Dotel,5,5,,1,0,2,0
2,0,0.000,1,0,[],1,0,0.333,Mike Myers,6,5,H,0,0,3,0
1,0,0.000,1,0,[],0,0,0.333,Jose Veras,7,2,S,0,0,1,0
32,3,0.000,14,5,['Preston Wilson'],8,1,7.000,Chris Capuano,1,106,,3,2,69,2
5,0,0.000,0,3,[],1,0,1.000,Chris Spurling,2,15,,0,0,8,1
3,0,0.000,0,1,[],0,0,1.000,Francisco Cordero,3,14,W,0,2,10,0
22,2,0.000,6,1,[],5,1,5.333,Anthony Reyes,1,100,,2,9,64,1
1,1,0.000,0,0,[],1,0,0.000,Randy Flores,2,1,,1,0,1,0
3,0,0.000,1,1,[],1,0,0.667,Josh Hancock,3,9,,0,0,6,0
5,0,0.000,2,1,[],1,0,1.000,Brad Thompson,4,17,,0,0,10,1
1,0,0.000,0,1,[],0,0,0.333,Tyler Johnson,5,6,,0,0,3,0
6,1,0.000,1,2,[],3,0,1.333,Braden Looper,6,25,L,1,0,16,0
