longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
21,Jabar Gaffney,0,0,58,4,
25,Billy Miller,0,1,37,4,
13,Andre Johnson,0,0,29,4,
8,D Davis,0,0,27,7,
-1,Corey Bradford,0,0,-1,1,
28,Troy Edwards,0,0,63,4,
49,Joe Smith,0,1,60,3,
14,Kyle Brady,0,0,31,3,
10,George Wrighster,0,1,23,3,
8,Fred Taylor,0,0,21,4,
20,JJ Stokes,0,0,20,1,
7,Marc Edwards,0,0,14,2,
4,LaBrandon Toefield,0,0,7,2,
3,Cortez Hankton,0,0,3,1,
2,Chris Fuamatu Maafala,0,0,2,1,
27,Drew Bennett,0,0,48,4,
19,Erron Kinney,0,0,32,4,
12,Derrick Mason,0,0,29,3,
14,Tyrone Calico,0,1,27,3,
11,Robert Holcombe,0,0,20,2,
14,Eddie George,0,0,13,3,
10,Frank Wycheck,0,0,10,1,
8,Justin McCareins,0,0,8,1,
67,Dante Hall,0,1,107,4,
26,Tony Gonzalez,0,1,65,6,
18,Eddie Kennison,0,0,57,5,
10,Priest Holmes,0,0,26,3,
9,Tony Richardson,0,0,11,2,
9,Johnnie Morton,0,0,9,1,
12,Josh Reed,0,0,59,8,
14,Eric Moulds,0,0,53,6,
7,Mark Campbell,0,0,21,4,
7,Bobby Shaw,0,0,14,2,
7,Sammy Morris,0,0,7,1,
7,Ryan Neufeld,0,0,7,1,
4,Sam Gash,0,0,4,1,
6,Travis Henry,0,0,0,2,
35,Randy Moss,0,2,125,7,
32,Nate Burleson,0,0,52,3,
11,Moe Williams,0,0,19,2,
17,Onterrio Smith,0,0,17,1,
8,Keenan Howry,0,0,15,2,
7,Jimmy Kleinsasser,0,0,8,2,
5,Charles Stackhouse,0,0,5,1,
19,Ike Hilliard,0,2,100,9,
51,Amani Toomer,0,0,96,3,
46,Jeremy Shockey,0,0,81,3,
21,Tiki Barber,0,0,47,5,
30,Tim Carter,0,0,45,2,
6,Dorsey Levens,0,0,6,1,
38,Daniel Graham,0,0,110,7,
26,Kevin Faulk,0,0,58,6,
45,Bethel Johnson,0,0,51,2,
16,Deion Branch,0,0,30,3,
5,Troy Brown,0,0,10,2,
19,Andre Davis,0,0,36,3,
9,Steve Heiden,0,0,34,6,
8,Kevin Johnson,0,0,30,5,
16,Dennis Northcutt,0,0,29,2,
10,Jamel White,0,0,20,3,
3,James Jackson,0,0,4,2,
2,Quincy Morgan,0,0,2,1,
23,Joe Horn,0,2,74,6,
16,Jerome Pathon,0,0,34,3,
16,Deuce McAllister,0,0,32,3,
11,Ernie Conwell,0,0,23,3,
11,KiJana Carter,0,0,11,1,
11,Talman Gardner,0,0,11,1,
8,Boo Williams,0,0,8,2,
6,Walter Rasby,0,0,6,1,
2,Terrelle Smith,0,0,2,1,
20,Steve Smith,0,0,100,9,
22,Kris Mangum,0,0,22,1,
17,Stephen Davis,0,0,17,1,
9,Ricky Proehl,0,0,9,1,
14,LJ Smith,0,0,32,3,
19,Freddie Mitchell,0,0,29,2,
16,Todd Pinkston,0,0,23,2,
7,James Thrash,0,0,23,4,
11,Brian Westbrook,0,0,16,2,
4,Jon Ritchie,0,1,10,3,
8,Chad Lewis,0,0,8,1,
60,Santana Moss,0,1,96,5,
18,Wayne Chrebet,0,0,44,3,
25,Curtis Conway,0,0,32,2,
16,Anthony Becht,0,0,31,2,
12,Chris Baker,0,0,22,2,
13,Jerald Sowell,0,0,22,3,
12,LaMont Jordan,0,0,12,1,
10,Curtis Martin,0,0,7,3,
45,Hines Ward,0,2,90,5,
21,Jerame Tuman,0,0,21,1,
15,Dan Kreider,0,0,15,1,
9,Amos Zereoue,0,0,14,2,
7,Antwaan Randle El,0,0,13,2,
6,Plaxico Burress,0,0,6,1,
48,Torry Holt,0,1,174,7,
29,Isaac Bruce,0,0,73,3,
28,Cameron Cleeland,0,0,54,2,
30,Brandon Manumaleuna,0,0,32,3,
22,Dane Looker,0,0,27,3,
5,Arlen Harris,0,0,15,4,
23,Keenan McCardell,0,0,68,6,
48,Ken Dilger,0,0,51,2,
13,Karl Williams,0,0,13,1,
7,Keyshawn Johnson,0,1,7,1,
5,Aaron Stecker,0,0,5,1,
4,Michael Pittman,0,0,4,1,
3,Jameel Cook,0,0,3,1,
28,Aveion Cason,0,0,40,3,
20,Joey Galloway,0,0,26,2,
14,Terry Glenn,0,0,26,3,
11,Richie Anderson,0,0,22,5,
15,Jason Witten,0,0,15,1,
11,Troy Hambrick,0,0,11,1,
28,David Boston,0,0,82,5,
18,LaDainian Tomlinson,0,0,80,11,
23,Eric Parker,0,0,26,2,
2,Lorenzo Neal,0,0,2,1,
49,Chris Chambers,0,1,79,4,
11,James McKnight,0,1,43,6,
11,Ricky Williams,0,0,26,5,
10,Randy McMichael,0,1,24,3,
14,Derrius Thompson,0,0,20,2,
17,Anquan Boldin,0,1,51,6,
21,Bryan Gilmore,0,0,40,2,
17,Freddie Jones,0,1,38,5,
15,Marcel Shipp,0,0,24,2,
5,Steve Bush,0,0,7,2,
6,James Hodgins,0,0,6,1,
41,Chad Johnson,0,0,75,4,
15,Peter Warrick,0,1,55,7,
16,Tony Stewart,0,0,40,4,
9,Matt Schobel,0,0,23,3,
9,Kelley Washington,0,0,17,2,
8,Corey Dillon,0,0,8,1,
48,Peerless Price,0,0,84,6,
15,Brian Finneran,0,0,49,4,
10,Alge Crumpler,0,0,10,1,
6,Warrick Dunn,0,0,10,2,
6,TJ Duckett,0,0,6,1,
5,Justin Griffith,0,0,5,2,
36,LJ Smith,0,0,97,6,
41,James Thrash,0,0,69,4,
37,Freddie Mitchell,0,1,43,2,
17,Duce Staley,0,0,38,4,
18,Correll Buckhalter,0,0,18,1,
18,Greg Lewis,0,0,18,1,
12,Todd Pinkston,0,0,15,2,
14,Chad Lewis,0,0,14,1,
47,Travis Taylor,0,0,64,3,
33,Todd Heap,1,1,53,2,
17,Terry Jones,0,0,17,1,
8,Jamal Lewis,0,0,15,2,
5,Marcus Robinson,0,0,5,1,
2,Alan Ricard,0,0,2,1,
27,Joe Smith,0,0,72,5,
18,Troy Edwards,0,0,58,4,
8,Fred Taylor,0,0,30,6,
11,David Allen,0,1,20,3,
11,Kyle Brady,0,0,11,1,
9,Marc Edwards,0,0,9,1,
5,Cortez Hankton,0,0,8,2,
18,Dez White,0,0,58,7,
28,Justin Gage,0,0,52,2,
19,Bobby Wade,0,0,42,3,
14,David Terrell,0,0,38,7,
31,Desmond Clark,0,0,31,1,
3,Ahmad Merritt,0,0,3,1,
10,David Boston,0,0,29,4,
17,Justin Peelle,0,0,23,2,
22,Tim Dwight,0,0,22,1,
10,LaDainian Tomlinson,0,0,21,4,
9,Jesse Chatman,0,0,16,2,
5,Lorenzo Neal,0,0,8,2,
21,Terry Glenn,0,1,73,6,
20,Antonio Bryant,0,0,52,5,
23,Dan Campbell,0,0,29,2,
14,Adrian Murrell,0,0,22,2,
14,Joey Galloway,0,0,14,1,
6,Jamar Martin,0,0,6,1,
31,Pat Johnson,0,0,55,3,
14,Laveranues Coles,0,1,27,4,
19,Taylor Jacobs,0,1,19,1,
10,Chad Morton,0,0,17,2,
14,Rod Gardner,0,0,14,1,
8,Sultan McCullough,0,0,13,3,
12,Bryan Johnson,0,0,12,1,
8,Rock Cartwright,0,0,9,2,
1,Darnerien McCants,1,0,1,1,
33,Cory Schlesinger,0,1,53,4,
14,Shawn Bryson,0,0,32,4,
10,Scotty Anderson,0,0,10,1,
9,Mikhael Ricks,0,0,9,1,
6,Olandis Gary,0,0,6,1,
5,Az Zahir Hakim,0,0,5,1,
2,Shawn Jefferson,0,0,2,1,
12,Jerry Rice,0,0,71,8,
11,Tim Brown,0,0,49,6,
22,Jerry Porter,0,0,49,4,
11,Tim Johnson,0,0,11,1,
6,Charlie Garner,0,0,6,1,
4,Tyrone Wheatley,0,0,4,1,
46,Randy McMichael,0,0,88,6,
28,Chris Chambers,0,1,56,3,
25,Donald Lee,0,0,48,2,
15,Ricky Williams,0,0,23,4,
9,Rob Konrad,0,0,16,3,
51,Marcus Pollard,0,0,68,2,
30,Marvin Harrison,0,0,60,6,
20,Brandon Stokley,0,0,34,3,
19,Troy Walters,0,1,31,3,
27,Dominic Rhodes,0,0,27,1,
12,Reggie Wayne,0,0,20,2,
14,Edgerrin James,0,0,19,5,
7,Joe Dean Davenport,0,0,7,1,
43,Randy Moss,0,1,87,6,
24,Nate Burleson,0,0,51,3,
10,Moe Williams,0,0,26,4,
9,Michael Bennett,0,0,15,3,
9,Jimmy Kleinsasser,0,1,13,2,
5,D Wayne Bates,0,0,5,1,
3,Charles Stackhouse,0,0,3,1,
2,Hunter Goodwin,0,0,2,1,
27,Ahman Green,0,1,52,5,
18,Javon Walker,0,2,42,3,
26,Donald Driver,0,0,26,1,
13,Antonio Freeman,0,0,19,2,
10,William Henderson,0,0,19,2,
11,Tony Fisher,0,0,18,3,
12,David Martin,0,0,12,1,
6,Najeh Davenport,0,0,6,1,
25,Santana Moss,0,3,121,10,
17,Anthony Becht,0,1,44,4,
12,Wayne Chrebet,0,0,34,4,
18,Jerald Sowell,0,0,30,3,
12,Curtis Conway,0,0,27,3,
24,Chris Baker,0,0,24,1,
3,Curtis Martin,0,0,1,2,
39,Amani Toomer,0,1,127,6,
21,Jeremy Shockey,0,0,86,8,
18,Ike Hilliard,0,1,55,5,
12,Tiki Barber,0,0,32,4,
3,Dorsey Levens,0,0,3,1,
43,Darrell Jackson,0,1,85,5,
23,Koren Robinson,0,0,51,3,
14,Itula Mili,0,0,21,2,
10,Shaun Alexander,0,0,19,3,
17,Jerramy Stevens,0,0,17,1,
9,Mack Strong,0,0,13,2,
10,Bobby Engram,0,0,9,2,
37,Plaxico Burress,0,0,75,5,
14,Hines Ward,0,1,66,8,
29,Antwaan Randle El,0,0,45,3,
16,Jerame Tuman,0,0,22,2,
15,Amos Zereoue,0,0,18,3,
23,Fred Beasley,0,0,46,3,
27,Brandon Lloyd,0,1,35,2,
18,Kevan Barlow,0,0,31,3,
20,Cedrick Wilson,0,0,31,2,
18,Tai Streets,0,1,26,3,
22,Aaron Walker,0,0,22,1,
12,Terrell Owens,0,1,17,2,
13,Jed Weaver,0,0,16,2,
12,Garrison Hearst,0,0,12,1,
41,Torry Holt,0,1,200,11,
41,Isaac Bruce,0,0,93,4,
24,Arlen Harris,0,0,34,3,
18,Dane Looker,0,0,32,3,
8,Kevin Curtis,0,0,13,4,
6,Spencer Nead,0,0,6,1,
24,Keyshawn Johnson,0,0,123,10,
30,Keenan McCardell,0,1,70,5,
26,Michael Pittman,0,1,55,6,
29,Thomas Jones,0,0,29,1,
20,Todd Yoder,0,0,20,1,
10,Karl Williams,0,0,19,2,
6,Ken Dilger,0,0,6,1,
5,Aaron Stecker,0,0,5,1,
38,Michael L Lewis,0,1,69,3,
14,Joe Horn,0,0,39,4,
5,Deuce McAllister,0,0,16,4,
13,Boo Williams,0,0,13,1,
5,Jerome Pathon,0,0,5,1,
35,Andre Johnson,0,0,64,4,
21,Billy Miller,0,1,58,4,
18,Jabar Gaffney,0,0,30,3,
5,Moran Norris,0,0,5,1,
-3,D Davis,0,0,-3,1,
32,Steve Smith,0,1,88,5,
34,Kris Mangum,0,0,47,2,
20,Muhsin Muhammad,0,0,29,2,
10,Brad Hoover,0,0,10,1,
9,Nick Goings,0,0,9,1,
6,Jermaine Wiggins,0,0,6,1,
4,DeShaun Foster,0,0,4,1,
26,Rod Smith,0,0,58,4,
26,Shannon Sharpe,0,0,44,3,
8,Ashley Lelie,0,0,22,3,
10,Clinton Portis,0,0,20,4,
18,Chris Cole,0,0,18,1,
1,Mike Anderson,0,1,1,1,
66,Deion Branch,0,1,107,3,
48,David Givens,0,1,87,3,
19,Kevin Faulk,0,0,52,5,
17,Daniel Graham,0,1,39,4,
20,Christian Fauria,0,0,30,2,
14,Antowain Smith,0,0,26,2,
9,Fred McCrary,0,0,9,1,
66,Ricky Proehl,0,1,133,3,
17,Steve Smith,0,1,72,9,
22,Muhsin Muhammad,0,0,46,4,
12,Karl Hankton,0,0,12,1,
10,Kris Mangum,0,0,10,1,
6,Mike Seidman,0,0,6,1,
-2,DeShaun Foster,0,0,-2,1,
36,Keenan McCardell,0,1,118,9,
23,Keyshawn Johnson,0,1,80,5,
26,Michael Pittman,0,0,47,5,
18,Warren Sapp,0,0,18,1,
6,Jameel Cook,0,0,12,3,
0,Thomas Jones,0,0,0,1,
22,Chad Johnson,0,0,89,9,
25,Peter Warrick,0,0,39,2,
11,Matt Schobel,0,0,27,3,
17,Rudi Johnson,0,0,18,2,
6,Brandon Bennett,0,1,6,1,
3,Jeremi Johnson,0,0,3,1,
73,Corey Bradford,0,1,73,1,
17,Andre Johnson,0,0,30,3,
11,D Davis,0,0,11,1,
11,Billy Miller,0,0,11,1,
8,Jabar Gaffney,0,1,8,2,
5,Moran Norris,0,0,8,2,
5,Jonathan Wells,0,0,5,1,
22,Joey Galloway,0,0,30,2,
13,Jason Witten,0,0,24,3,
8,Antonio Bryant,0,0,21,3,
19,Terry Glenn,0,0,19,1,
8,Richie Anderson,0,0,15,3,
6,Dan Campbell,0,1,7,3,
11,Eric Moulds,0,0,32,5,
11,Josh Reed,0,0,30,4,
18,Sammy Morris,0,0,14,2,
7,Dave Moore,0,0,13,2,
9,Mark Campbell,0,0,9,1,
5,Bobby Shaw,0,0,8,2,
-2,Sam Aiken,0,0,-2,1,
27,Scotty Anderson,0,0,77,5,
12,Shawn Bryson,0,0,33,5,
17,Casey Fitzsimmons,0,0,33,5,
11,Cory Schlesinger,0,0,28,4,
18,Az Zahir Hakim,0,0,26,2,
18,Bill Schroeder,0,0,18,1,
16,Reggie Swinton,0,0,16,1,
7,Shawn Jefferson,0,0,7,1,
12,Desmond Clark,0,1,39,4,
23,Marty Booker,0,0,36,4,
13,Dez White,0,0,18,2,
16,Justin Gage,0,0,16,1,
8,David Terrell,0,0,14,2,
11,Stanley Pritchett,0,0,11,1,
8,Dustin Lyman,0,0,8,1,
7,Rabih Abdullah,0,0,7,1,
43,Joe Smith,0,1,87,4,
28,George Wrighster,0,0,28,1,
21,Kyle Brady,0,0,25,2,
9,Troy Edwards,0,0,18,3,
16,Cortez Hankton,0,0,16,1,
5,Marc Edwards,0,0,5,1,
70,Marcus Pollard,0,1,92,3,
36,Troy Walters,0,0,73,5,
12,Reggie Wayne,0,0,46,6,
37,Dallas Clark,0,0,43,2,
11,Ricky Williams,0,0,37,5,
30,Marvin Harrison,0,1,30,1,
9,Edgerrin James,0,0,26,6,
27,Eddie Kennison,0,1,115,7,
14,Tony Gonzalez,0,1,70,7,
14,Priest Holmes,0,0,66,7,
28,Johnnie Morton,0,1,49,3,
30,Marc Boerigter,0,0,45,2,
14,Tony Richardson,0,0,14,1,
5,Dante Hall,0,0,9,2,
20,Andre Davis,0,0,35,3,
15,Quincy Morgan,0,0,25,2,
8,Dennis Northcutt,0,0,24,4,
10,Darnell Sanders,0,0,23,3,
9,Jamel White,0,0,19,4,
18,James Jackson,0,0,18,1,
3,Kevin Johnson,0,0,3,1,
2,RJ Bowers,0,1,2,1,
21,Tim Carter,0,0,56,4,
28,Jeremy Shockey,0,0,46,3,
11,Tiki Barber,0,0,38,10,
15,Amani Toomer,0,0,33,4,
10,Ike Hilliard,0,0,18,2,
7,Marcellus Rivers,0,0,11,2,
7,Visanthe Shiancoe,0,0,7,1,
2,Delvin Joyce,0,0,2,1,
16,Peerless Price,0,0,37,3,
11,Alge Crumpler,0,0,21,2,
5,Brian Finneran,0,0,5,1,
4,Justin Griffith,0,1,4,2,
-2,Warrick Dunn,0,0,-2,1,
22,Hines Ward,0,2,64,6,
53,Chris Doering,0,1,62,2,
12,Verron Haynes,0,0,12,1,
8,Jerome Bettis,0,0,8,1,
7,Jay Riemersma,0,0,7,1,
6,Plaxico Burress,0,0,6,1,
40,Anquan Boldin,0,1,118,8,
54,Bryant Johnson,0,1,76,3,
34,Freddie Jones,0,0,66,4,
17,Marcel Shipp,0,0,40,6,
4,Steve Bush,0,0,7,2,
17,Jerry Rice,0,0,41,4,
25,Tyrone Wheatley,0,0,39,3,
16,Tim Brown,0,0,33,3,
14,Tim Johnson,0,0,30,3,
9,Jerry Porter,0,1,27,4,
16,Zack Crockett,0,0,16,1,
65,Santana Moss,0,1,146,6,
22,Curtis Conway,0,0,54,4,
44,Jerald Sowell,0,1,52,4,
8,Chris Baker,0,0,8,1,
6,Anthony Becht,1,0,6,1,
3,LaMont Jordan,0,0,3,1,
0,Curtis Martin,0,0,0,1,
28,David Boston,0,1,82,7,
26,Antonio Gates,0,1,55,3,
32,Tim Dwight,0,0,48,3,
23,LaDainian Tomlinson,0,0,45,6,
12,Reche Caldwell,0,0,12,1,
6,Justin Peelle,0,0,6,1,
31,Moe Williams,0,2,126,11,
23,Randy Moss,0,1,120,11,
19,Jimmy Kleinsasser,0,0,61,5,
17,Michael Bennett,0,0,22,2,
19,Nate Burleson,0,1,19,1,
12,D Wayne Bates,0,0,12,1,
7,Kelly Campbell,0,0,10,1,
24,Torry Holt,0,0,38,3,
24,Dane Looker,0,0,38,3,
10,Brandon Manumaleuna,0,0,15,2,
8,Isaac Bruce,0,0,13,2,
3,Marshall Faulk,0,0,6,3,
40,Travis Taylor,0,0,65,2,
14,Todd Heap,0,0,49,6,
16,Jamal Lewis,0,0,22,2,
10,Frank Sanders,0,0,10,1,
7,Chester Taylor,0,0,10,3,
8,Marcus Robinson,0,0,8,1,
5,Terry Jones,0,0,5,1,
1,Jonathan Ogden,0,1,1,1,
46,Derrick Mason,0,0,98,6,
24,Justin McCareins,0,1,53,3,
12,Tyrone Calico,0,1,26,3,
10,Frank Wycheck,0,0,16,2,
6,Robert Holcombe,0,0,12,2,
11,Erron Kinney,0,0,11,1,
4,Chris Brown,0,0,4,1,
3,Eddie George,0,0,3,1,
37,Kendall Newson,0,0,55,2,
19,Chris Chambers,0,0,30,2,
21,Donald Lee,0,1,27,2,
8,Ricky Williams,0,0,22,6,
8,Randy McMichael,0,0,17,3,
9,Derrius Thompson,0,0,17,2,
8,Rob Konrad,0,0,8,1,
5,Travis Minor,0,0,5,1,
64,Laveranues Coles,0,1,125,5,
20,Rod Gardner,0,1,81,8,
11,Rock Cartwright,0,0,15,2,
10,Trung Canidate,0,1,10,1,
8,Zeron Flemister,0,0,8,1,
3,Bryan Johnson,0,0,3,1,
37,Koren Robinson,0,0,88,5,
24,Bobby Engram,0,1,65,6,
14,Darrell Jackson,0,0,41,4,
15,Mack Strong,0,0,28,2,
16,Itula Mili,0,0,19,2,
24,Ahman Green,0,1,32,3,
12,Donald Driver,0,0,18,2,
8,Robert Ferguson,0,0,16,2,
15,Antonio Freeman,0,0,15,1,
14,Wesley Walls,0,0,15,2,
8,Javon Walker,0,0,9,2,
4,Bubba Franks,0,0,4,1,
0,William Henderson,0,0,0,1,
51,James Thrash,0,0,55,2,
34,Duce Staley,0,0,45,2,
20,Chad Lewis,0,0,33,2,
10,Todd Pinkston,0,1,26,3,
9,Freddie Mitchell,0,0,23,3,
6,Jon Ritchie,0,0,11,2,
5,Reno Mahe,0,0,5,1,
36,Bobby Shaw,0,0,92,5,
13,Josh Reed,0,0,59,6,
19,Sam Aiken,0,0,19,1,
6,Mark Campbell,0,0,6,1,
4,Travis Henry,0,0,4,1,
4,Sammy Morris,0,0,4,1,
46,Andre Johnson,0,1,122,4,
17,Jabar Gaffney,0,0,40,3,
16,D Davis,0,0,33,3,
9,Jabari Holloway,0,0,9,1,
8,Derick Armstrong,0,0,8,1,
7,Corey Bradford,0,0,7,1,
40,Muhsin Muhammad,0,0,189,9,
30,Steve Smith,0,0,50,4,
25,Stephen Davis,0,0,40,2,
22,Ricky Proehl,0,0,22,1,
7,Kris Mangum,0,0,7,1,
4,Mike Seidman,0,0,4,1,
3,Brad Hoover,0,0,3,1,
2,Jermaine Wiggins,0,0,2,1,
14,Laveranues Coles,0,0,35,4,
23,Rock Cartwright,0,0,26,2,
11,Darnerien McCants,0,1,25,3,
20,Rod Gardner,0,0,24,2,
10,Pat Johnson,0,1,16,2,
13,Trung Canidate,0,0,13,1,
6,Kevin Ware,0,0,6,1,
5,Zeron Flemister,0,0,5,1,
24,Marty Booker,0,0,60,5,
27,Desmond Clark,0,0,44,4,
11,Dez White,0,1,39,4,
4,Stanley Pritchett,0,0,6,2,
4,David Terrell,0,0,4,1,
24,Torry Holt,0,1,124,9,
16,Isaac Bruce,0,0,54,9,
11,Dane Looker,0,0,27,3,
12,Marshall Faulk,0,0,21,3,
7,Mike Furrey,0,0,14,2,
4,Brandon Manumaleuna,0,1,7,2,
-7,Adam Timmerman,0,0,-7,1,
77,Peter Warrick,0,1,114,6,
23,Chad Johnson,0,0,74,7,
9,Corey Dillon,0,0,15,2,
13,Jeremi Johnson,0,1,13,1,
10,Rudi Johnson,0,0,12,2,
5,Matt Schobel,0,0,5,1,
23,Johnnie Morton,0,0,96,7,
15,Tony Gonzalez,0,1,86,7,
19,Eddie Kennison,0,0,82,6,
22,Priest Holmes,0,0,36,4,
8,Omar Easy,0,0,8,1,
4,Dante Hall,0,0,4,1,
3,Jason Dunn,0,1,3,1,
-2,Marc Boerigter,0,0,-2,1,
30,Andre Davis,0,1,117,7,
68,Quincy Morgan,0,1,116,5,
16,Dennis Northcutt,0,1,56,6,
17,Keith Heinrich,0,0,45,5,
28,Andre King,0,0,28,1,
12,Chad Mustard,0,0,17,2,
6,James Jackson,0,0,8,2,
5,Jamel White,0,0,5,1,
51,Anquan Boldin,0,0,86,4,
17,Marcel Shipp,0,0,28,2,
12,Steve Bush,0,0,12,1,
5,Damien Anderson,0,0,10,2,
9,Bryan Gilmore,0,0,9,1,
6,Freddie Jones,0,0,7,3,
26,Shannon Sharpe,0,3,101,7,
15,Rod Smith,0,0,84,10,
48,Ashley Lelie,0,0,57,2,
6,Chris Cole,0,0,6,1,
5,Clinton Portis,0,0,6,2,
-1,Quentin Griffin,0,0,-1,1,
19,Kassim Osgood,0,1,19,1,
9,LaDainian Tomlinson,0,0,16,4,
8,David Boston,0,0,14,2,
14,Reche Caldwell,0,0,14,1,
7,Lorenzo Neal,0,0,7,1,
,Stephen Alexander,1,,,,
38,Reggie Wayne,0,0,141,9,
27,Dallas Clark,0,0,100,5,
46,Troy Walters,0,1,88,4,
12,Edgerrin James,0,0,33,6,
25,Aaron Moorehead,0,0,30,2,
9,Joe Dean Davenport,0,0,9,1,
48,Santana Moss,0,1,67,3,
62,Jonathan Carter,0,1,62,1,
28,Curtis Conway,0,1,38,2,
18,Curtis Martin,0,0,27,2,
21,Jerald Sowell,0,0,21,1,
5,Chris Baker,0,0,5,1,
-1,Anthony Becht,0,0,-1,1,
17,Rob Konrad,0,0,43,3,
16,Chris Chambers,0,0,34,4,
9,Ricky Williams,0,0,24,3,
10,Derrius Thompson,0,0,10,1,
9,Randy McMichael,0,0,9,1,
6,James McKnight,0,0,6,1,
18,Todd Heap,0,0,64,8,
13,Chester Taylor,0,0,24,3,
7,Marcus Robinson,0,0,13,2,
11,Travis Taylor,0,0,11,1,
46,Deion Branch,0,0,69,2,
57,David Givens,0,0,67,2,
11,Christian Fauria,0,0,24,3,
12,Kevin Faulk,0,0,22,3,
16,Bethel Johnson,0,0,16,1,
11,Patrick Pass,0,0,7,2,
5,Daniel Graham,0,0,5,1,
2,Antowain Smith,0,0,2,1,
37,Richie Anderson,0,0,85,8,
32,Zuriel Smith,0,0,38,2,
21,Antonio Bryant,0,0,35,3,
13,Troy Hambrick,0,0,16,2,
12,Dan Campbell,0,0,12,1,
5,Adrian Murrell,0,0,10,2,
8,Terry Glenn,0,0,8,1,
6,Jason Witten,0,0,6,1,
39,Michael L Lewis,0,0,85,4,
14,Deuce McAllister,0,0,64,9,
22,Jerome Pathon,0,0,47,3,
14,Joe Horn,0,0,21,3,
6,Terrelle Smith,0,0,6,1,
5,Donte Stallworth,0,0,5,1,
22,Warrick Dunn,0,0,23,2,
11,Quentin McCord,0,0,22,2,
11,Peerless Price,0,0,18,2,
10,Alge Crumpler,0,0,10,1,
7,Brian Finneran,0,0,7,1,
37,Freddie Mitchell,0,0,60,4,
29,Brian Westbrook,0,2,60,5,
12,James Thrash,0,0,48,6,
38,Duce Staley,0,0,38,1,
24,LJ Smith,0,0,29,2,
27,Correll Buckhalter,0,0,27,1,
19,Todd Pinkston,0,0,22,2,
12,Chad Lewis,0,0,16,2,
14,Greg Lewis,0,0,14,1,
48,David Tyree,0,0,106,5,
16,Amani Toomer,0,0,57,6,
19,Tim Carter,0,0,48,4,
10,Tiki Barber,0,1,20,3,
9,Ike Hilliard,0,0,18,2,
7,Marcellus Rivers,0,0,16,3,
2,Willie Ponder,0,0,3,2,
36,OJ Santiago,0,0,53,2,
31,Jerry Porter,0,0,49,2,
25,Tim Brown,0,0,25,1,
25,Doug Jolley,0,0,25,1,
20,Jerry Rice,0,0,20,1,
17,Chris Hetherington,0,0,17,1,
6,Tyrone Wheatley,0,0,6,1,
52,Kelly Campbell,0,1,115,4,
42,Moe Williams,0,0,80,6,
14,Jimmy Kleinsasser,0,0,67,7,
40,Michael Bennett,0,0,59,2,
18,Nate Burleson,0,0,32,3,
12,Randy Moss,0,0,25,4,
18,D Wayne Bates,0,0,18,1,
,Hunter Goodwin,1,,,,
34,Bobby Engram,0,1,59,3,
26,Darrell Jackson,0,0,56,4,
17,Koren Robinson,0,0,32,3,
11,Itula Mili,0,0,29,4,
11,Shaun Alexander,0,0,27,5,
2,Mack Strong,0,0,4,2,
72,Scotty Anderson,0,1,87,2,
16,Az Zahir Hakim,0,1,60,6,
28,Mikhael Ricks,0,0,45,4,
12,Shawn Bryson,0,0,30,5,
12,Bill Schroeder,0,0,30,4,
11,Cory Schlesinger,0,0,22,3,
7,Casey Fitzsimmons,0,0,7,1,
4,Olandis Gary,0,0,4,1,
29,Keenan McCardell,0,1,55,5,
13,Keyshawn Johnson,0,0,34,3,
8,Michael Pittman,0,0,22,4,
18,Ken Dilger,0,0,18,1,
7,Thomas Jones,0,0,11,2,
5,Joe Jurevicius,0,0,5,1,
4,Jameel Cook,0,0,4,1,
23,Robert Ferguson,0,0,46,4,
7,Ahman Green,0,0,15,3,
11,Donald Driver,0,0,12,2,
7,Tony Fisher,0,1,12,2,
6,Javon Walker,0,0,6,1,
1,Najeh Davenport,0,0,1,1,
33,Derrick Mason,0,0,98,5,
11,Justin McCareins,0,1,25,3,
19,Tyrone Calico,0,0,22,2,
7,Robert Holcombe,0,0,12,2,
9,Erron Kinney,0,0,9,1,
25,Troy Edwards,0,0,67,6,
12,Kyle Brady,0,0,35,3,
12,George Wrighster,0,0,20,2,
9,LaBrandon Toefield,0,0,9,1,
8,Cortez Hankton,0,0,8,1,
7,Marc Edwards,0,0,7,1,
5,Joe Smith,0,0,5,1,
61,Terrell Owens,0,1,155,8,
28,Fred Beasley,0,1,28,2,
12,Jed Weaver,0,0,28,4,
7,Brandon Lloyd,0,0,15,3,
9,Garrison Hearst,0,0,12,2,
9,Cedrick Wilson,0,0,9,1,
7,Aaron Walker,0,0,7,1,
24,Plaxico Burress,0,0,92,6,
21,Chris Doering,0,0,61,4,
32,Antwaan Randle El,0,1,61,4,
27,Hines Ward,0,0,44,4,
15,Amos Zereoue,0,0,37,5,
11,Jerome Bettis,0,0,15,2,
10,Jerame Tuman,0,0,10,1,
54,Anquan Boldin,0,2,123,6,
32,Bryan Gilmore,0,0,50,3,
6,Freddie Jones,0,0,11,2,
6,Bryant Johnson,0,0,6,1,
5,Marcel Shipp,0,0,2,2,
0,James Hodgins,0,0,0,1,
38,Torry Holt,0,0,145,9,
20,Isaac Bruce,0,1,99,7,
16,Marshall Faulk,0,0,33,5,
16,Brandon Manumaleuna,0,0,26,2,
12,Mike Furrey,0,0,18,2,
