name, rushes, rushing touchdowns, rushing yards
S Manfro,3,0,-2
A Muema,24,2,134
D Pumphrey,11,1,112
C Young,1,0,6
E Ruffin,1,0,5
T Vizzi,1,1,5
Q Kaehler,1,0,-7
K Brock,25,3,112
C Fajardo,17,0,49
D Jackson,14,1,37
J DeMartino,16,0,80
C Harrison,6,0,38
K Williams,6,0,37
C Keeton,3,0,17
R Marshall,2,0,9
K Lee,2,0,5
J Williams,14,0,79
A Brown,16,0,45
P Lasike,8,0,26
T Hill,9,0,14
J Chisholm,15,0,60
C Hundley,8,0,32
D Jones,4,0,10
K Pohl,12,0,-46
B Blankenship,14,0,67
D Patterson,6,1,26
R Boykin,6,1,21
T Edmond,5,0,14
D Vick,3,0,9
J Sprague,2,0,6
T Tettleton,3,0,4
T Yeldon,6,1,51
D Henry,5,0,50
K Drake,5,0,40
J Fowler,3,0,23
B Sims,2,0,10
A Tenpenny,4,0,10
D Hart,4,0,0
T Evans,14,0,19
J Jean Bart,2,0,4
S Jeppesen,1,0,1
R Bell,4,0,0
K Hill,1,0,-9
N Marshall,14,2,140
T Mason,21,1,77
C Artis Payne,5,0,49
R Louis,1,0,14
C Grant,2,0,9
Q Bray,1,0,1
J Scott,6,0,66
B Brunetti,6,0,28
I Mathers,4,0,28
J Walton,5,0,7
K Neat,1,0,3
B Wallace,17,0,-8
L Seastrunk,15,2,172
S Linwood,14,1,126
G Martin,12,2,63
D Chafin,10,1,56
A Webb,2,0,33
B Petty,4,1,23
S Russell,3,1,6
C Sims,19,1,92
D Smith,8,0,26
V Davis,2,0,25
P Millard,2,0,-9
C Trickett,2,0,-11
A Williams,30,5,263
M Willis,7,0,51
A Amidon,1,0,5
C Rettig,3,0,1
L Dixon,11,2,135
T Turrentine,7,0,54
T Baggett,10,0,39
K White,11,0,32
A Santiago,7,0,23
H Tippett,4,0,19
T Long,4,0,16
T Giovannelli,3,0,15
A Kemper,2,0,11
S Fraser,2,0,8
M Giachinta,1,0,3
L Scott,2,0,-1
X Moss,1,0,-3
T Greene,22,0,160
A Givens,4,0,60
J Hopgood,2,0,13
F Coppet,4,0,10
R Moore,1,0,3
W Houston,2,1,1
M Johnson,6,0,-12
J Wilson,20,0,119
M Wegzyn,6,0,40
A Doyle,5,0,23
L Woodley,1,0,2
B Oliver,25,2,150
A Zordich,3,0,27
J Licata,3,1,24
B Ross,1,0,10
D Campbell,3,1,7
J Potts,7,0,7
T Daniel,1,0,5
B Murie,1,0,0
R Brumfield,2,1,79
B Hill,14,0,57
D Jackson,7,0,19
T Benz,6,0,-8
B Bigelow,12,0,41
D Lasco,6,0,20
J Coprich,4,0,15
M Bartolo,2,0,5
J Goff,4,0,-17
M Mason,7,0,32
T Caldwell,7,1,24
J Laufasa,4,1,3
C Halliday,1,0,-5
C Powell,20,0,78
M Adkins II,6,0,18
T Jones,3,0,5
D Abron,1,0,1
D Goodson,1,0,0
C Wood,5,0,-8
B Marshall,23,0,122
A Forde,10,0,88
M Mariota,7,2,43
T Tyner,10,1,30
J Huff,2,0,23
C Allen,0,0,14
J Lockie,2,0,12
J Rodrigues,3,0,10
L Roseberry,1,0,7
K Bassett,3,0,1
M Jones,17,0,50
M Brown,11,0,39
T Murphy,7,0,15
S Patton,2,0,14
V Showers,1,0,-1
T Burton,1,0,-2
A Collins,13,0,54
J Williams,8,1,32
K Small,3,0,24
K Hatcher,1,0,9
K Marshall,1,0,8
B Allen,2,0,-15
D Freeman,17,1,63
J Wilder Jr,6,0,40
K Williams,5,2,29
J Winston,7,0,24
J Coker,1,1,24
R Green,4,0,16
F Stevenson,2,0,10
J Veii,8,0,15
C Rowe,5,0,9
S Diggs,1,0,5
A Reid,4,0,4
C Brown,3,0,3
B Ross,3,0,-1
S Lakalaka,16,0,77
I Woolsey,3,0,18
C Gant,2,1,10
D Saint Juste,4,0,2
S Schroeder,8,0,-20
T Crawley,21,0,93
J Lawson,12,1,89
T Tucker,12,0,48
B Jurich,2,0,15
S Smith,1,0,-1
D Fales,4,0,-6
J Baker,16,0,52
J McCain,6,0,30
C Chalich,14,0,10
J Brown,6,0,3
D Epps,1,0,1
M Waller,19,2,157
J Quezada,11,0,63
M Micenheimer,7,0,35
T Thomas,3,0,15
M Carr,2,0,12
D Cash,5,1,12
B Burrell,1,0,11
D Carr,1,0,4
D James,1,0,0
T Coleman,20,1,92
S Houston,4,0,34
D Roberts,3,0,27
T Roberson,5,2,12
N Sudfeld,6,0,-9
Z Zwinak,17,0,72
B Belton,10,0,31
A Robinson,1,0,10
A Lynch,3,0,7
C Hackenberg,6,0,-19
J Rudock,3,0,11
M Weisman,7,0,9
D Bullock,4,0,6
J Cotton,1,0,-2
J Langford,14,0,43
D Williams,9,0,32
M Sadler,1,0,25
C Cook,6,0,21
A Burbridge,1,0,11
N Hill,4,0,6
D Miller,12,0,67
J Sims,9,0,28
B Bourbon,2,0,8
T Pierson,1,0,3
T Pardula,1,0,0
J Heaps,4,0,-16
M Cummings,7,0,-18
K Williams,12,1,42
S Foster,3,0,34
Q White,4,0,25
B Mayfield,6,1,23
D Washington,10,2,16
R Hall,2,0,12
J Grant,1,0,11
M Brewer,1,0,-6
T Durham,14,0,72
J Durden,1,0,48
D Archer,4,0,13
C Reardon,3,0,8
E Calhoun,1,0,4
C Humphrey,1,0,2
C Stingily,37,2,266
J Lynch,14,0,94
J Spencer,6,1,42
K Harris Jr,2,0,31
T Lewis,3,0,23
A Harris,16,1,78
E McGuire,7,1,58
M Carter,8,0,35
M Jackson,6,0,25
E Reed,4,0,7
B Haack,1,0,4
T Broadway,5,0,3
D Landor,1,0,3
T Pierce,1,0,1
T Jones,13,0,58
T Franks,2,0,34
R Lowe,5,0,23
A Erickson,2,0,23
D DeLancellotti,3,1,11
C Nutall,5,0,0
B Hayes,12,1,73
S Craft,4,1,28
M Warford,6,0,23
T Hornsey,1,0,14
J Steib,3,0,-2
P Lynch,9,0,-18
S Johnson,16,0,86
W Stanback,7,1,27
B Bortles,5,0,1
C Martin,0,1,0
D Johnson,22,0,184
D Crawford,5,2,31
A Hurns,1,0,13
M Hagens,1,0,7
S Morris,1,0,-7
D Sims,16,2,77
D Hill,3,0,47
R Godhigh,7,0,39
C Perkins,3,1,39
T Byerly,3,1,33
Z Laskey,5,0,28
D Andrews,4,0,27
V Lee,12,0,26
J Thomas,3,0,8
S Days,2,0,8
B Bostic,1,0,5
T Zenon,2,0,-1
A Gearing,15,0,108
S Treadwell,6,0,12
G Niemiec,3,0,9
A Boucher,12,0,-6
S Lavallii,25,2,151
M Shoemaker Gilmore,10,1,50
C Rush,4,0,-9
F Toussaint,17,2,78
D Green,10,1,23
D Gardner,7,1,17
M Leidner,18,0,66
R Williams Jr,8,0,33
D Cobb,7,0,22
J Gillum,2,0,9
D Kirkwood,5,0,6
D Jones,1,0,0
E Taliaferro,14,1,58
K Grooms,13,0,47
S Butler,10,1,33
R Cato,10,0,-11
A Grubb,1,0,29
B Armstrong,3,0,28
D Glasco,7,0,20
E Okotcha,8,0,19
E Soza,8,1,5
J Williams,1,0,3
K Bias,1,0,-7
D Prescott,12,1,103
L Perkins,10,0,81
J Robinson,6,0,40
B Holloway,1,0,1
T Russell,6,0,-7
J Hill,16,2,157
K Hilliard,6,3,39
A Blue,6,1,31
T Magee,6,0,18
J Copeland,1,0,0
C Neighbors,1,0,-1
Z Mettenberger,3,0,-21
R Whatley,10,0,55
J Bryson,8,1,19
J Parker,9,0,18
A Grammer,1,0,-1
L Kilgore,4,0,-2
C Hairston,18,0,94
B Allen,7,0,28
V Cooper,6,1,25
S Carden,7,1,2
K Reynolds,28,3,126
D Sanders,3,0,39
D Brown,1,1,38
C Swain,8,0,30
M Thomas,2,0,21
N Copeland,6,0,13
R Williams Jenkins,1,0,5
D Staten,1,0,3
B Hart,18,0,67
J Lee,13,0,61
A LaCoste,5,1,36
K Roberts,9,0,31
N Romine,3,0,25
G Brown,2,0,10
S Gagliano,3,0,5
D Johnson,1,0,4
D Rushing,1,0,-4
A Abdullah,20,2,225
I Cross,15,1,76
T Newby,4,0,19
T Armstrong Jr,9,0,18
R Kellogg III,1,0,-1
J Ferguson,19,1,114
D Young,15,1,61
N Scheelhaase,9,0,11
R OToole,3,0,8
A Bailey,2,0,1
C Gautsche,12,1,127
K Carrier,14,3,126
C Wiggins,2,0,57
D Anaya,2,0,54
C Gongbay,7,1,47
J Pressley,5,1,37
D Rogers,4,1,34
T Gipson,5,0,27
D Vega,4,0,21
D Gamblin,1,0,11
B Betancourt,23,0,139
A McDonald,13,1,35
A Shapiro,1,1,4
G Morrison,1,0,2
A Franklin,1,0,2
V Mark,17,0,60
T Green,5,0,19
K Colter,8,1,16
M Trumpy,3,0,7
D Vitale,1,0,2
T Siemian,8,0,-8
C Hyde,26,3,168
B Miller,17,0,68
R Smith,3,0,13
E Elliott,1,0,1
J Bosa,0,1,0
B Roby,0,1,0
C Johnston,1,0,-2
C McDaniel,15,0,82
G Atkinson III,18,0,54
A Carlisle,2,0,8
A Hendrix,1,0,2
M Grice,12,0,51
T Sulka,0,0,10
T Kelly,12,0,5
B Clay,9,1,111
B Bell,14,0,61
D Williams,11,0,27
T Millard,1,1,8
R Finch,1,0,0
W James,6,0,22
T Boykin,12,2,18
B Catalon,8,0,8
J Smith,11,1,56
J Walsh,11,1,31
D Roland,2,0,1
D Sams,27,1,118
J Hubert,7,0,30
T Lockett,1,0,6
J Waters,1,0,-6
M Davis,21,2,106
C Shaw,9,1,50
P Cooper,2,0,26
S Carson,3,0,7
D Thompson,1,0,-5
J Whitlow,17,1,69
J Kemp,12,0,40
R Sanders III,7,1,14
M Pierre,16,0,61
M Shaw,9,0,27
B Eveld,8,0,15
D Tice,3,0,8
S Bench,1,0,1
R Abernathy IV,4,0,38
T Green,8,0,30
B Kay,11,0,28
H Williams,7,0,16
J Luallen,1,0,-2
J Richard,11,0,47
K Hardy,10,0,31
T Holmes,2,0,2
A Bridgford,1,0,-9
S Spearman,29,2,136
L Caldwell,12,0,32
S Coleman,2,0,14
D Jasper,1,0,5
J Medlock,1,0,-1
E Hilliard,4,0,-13
T Shead,15,0,69
G Gilbert,11,2,14
P Line,1,0,0
J Goodwin,24,2,149
S Huggins,18,0,48
Q Pratt,1,0,-2
G Nova,9,1,-4
T Gaffney,20,1,85
T Montgomery,2,0,30
K Hogan,9,1,24
A Wilkerson,6,0,23
R Seale,1,0,17
K Young,1,0,3
B Sankey,27,2,125
T Coons,1,0,19
J Callier,1,0,1
K Price,10,0,-4
J Smith,18,1,125
D McFarlane,3,0,95
T Hunt,13,0,57
P Gulley,9,1,44
G Morris II,4,0,7
B Estime,1,0,-5
Z Brooks,9,1,46
R McDowell,13,0,41
C Davidson,8,1,41
C Kelly,2,0,28
G Hopper,1,0,5
D Howard,2,0,2
T Boyd,8,0,-5
P Walker,12,0,33
K Harper,9,0,28
Z Williams,5,0,-1
C Reilly,1,0,-5
J Fitzpatrick,1,0,-7
D Brown,11,1,74
S Perry,10,0,53
M Dyer,6,0,40
D Copeland,1,0,15
B Radcliff,1,0,2
T Bridgewater,3,0,2
W Gardner,1,0,-5
R Neal,28,2,148
A Howard,6,0,46
J Worley,6,0,-4
J Green,17,0,129
A Murray,3,0,53
K Marshall,5,0,33
B Douglas,10,1,25
M Hall,1,0,-1
O Darkwa,16,0,44
R Kelley,11,0,24
N Montana,8,0,13
D Butler,2,0,8
J Rounds,1,0,6
L Thompson,1,0,0
D Thompson,6,0,19
R Pegram,5,0,9
A Jimmerson,2,0,5
B Chancellor,1,0,1
B Byrd,6,0,0
M YBarbo,0,1,0
T Watts,34,2,165
J Douglas,10,0,33
Z Langer,5,0,17
C Green,4,0,7
J Davis,10,0,58
T Petersen,11,0,44
D Jackson,5,0,28
T McHargue,13,0,11
D Dillard,4,0,10
L Turner,2,0,10
D Pollard,1,1,4
J Eddington,1,1,4
D Fluellen,23,4,220
K Hunt,3,0,48
D Jones Moore,5,0,43
C McDowell,4,0,24
T Owens,3,0,21
M Remy,1,0,4
D Chance,25,1,80
B Fields,8,0,10
A Scriven,2,0,6
Z Terrell,2,0,1
T VanTubbergen,3,0,-10
B Burks,17,0,100
D Anthony,10,0,38
J Chunn,6,0,26
K Franklin,1,0,1
C Robinson,3,0,-34
R Metheny,10,1,55
B Bridge,11,0,54
J Jones,13,1,38
C Dinham,6,1,11
T Fetner,2,0,1
D Reaves,16,0,48
J Howard,5,0,29
J Jean,1,0,-8
A Brown,3,0,-18
J Wallace,17,1,117
J Johnson,19,1,105
J Warren,7,1,59
L Whitehead,1,0,3
A Jones,18,0,121
N Jeffery,9,0,45
J Showers,11,1,23
D Laufasa,3,0,11
A Golden,4,0,3
K Dixon,25,1,200
B Martin,9,1,88
T King,2,0,37
R Higgins,11,2,31
A Guillot,1,1,5
S Young,2,0,-8
J Seymour,12,0,65
W Tate,7,1,27
B Kimbrow,1,0,25
A Carta Samuels,18,1,13
H Josey,14,2,69
M Murphy,4,0,69
J Franklin,12,0,63
R Hansbrough,9,0,44
M Steward,3,0,1
K Parks,16,2,104
K Shepherd,8,0,71
D Watford,11,1,47
T Mizzell,5,0,14
D Jennings,1,0,0
J Edwards,24,3,155
H Banks,10,0,13
K Wenning,4,1,-3
T Edmunds,14,1,27
J Coleman,8,0,26
L Thomas,9,0,2
M Williams,18,0,56
T Logan,5,0,25
A Blue,6,0,11
K Francis,4,0,9
R Morris,2,0,2
T Thorpe,3,0,-4
T Price,18,1,82
J Armstrong,4,0,13
J Harris,8,0,13
J Wilhite,2,0,6
P Thomas,15,0,60
S Thornton,11,0,32
R Smith,1,0,13
B Underwood,2,0,5
B Shirreffs,1,0,4
T Creecy,1,0,3
A LaCoste,22,0,109
B Hart,9,0,27
N Romine,8,1,15
J Lee,2,0,11
D Rushing,2,0,8
C Huntsman,1,0,4
K Roberts,4,0,0
S Gagliano,1,0,-5
D Pumphrey,17,1,117
A Muema,18,0,86
Q Kaehler,8,0,12
C Young,1,0,3
S Perry,13,1,104
D Brown,6,0,21
M Dyer,7,0,15
T Bridgewater,7,0,11
B Butler,1,0,4
J Goodwin,11,0,38
S Huggins,6,0,22
G Nova,10,0,-48
S Redd,19,0,80
J Davis,9,1,38
J Allen,6,2,37
T Isaac,3,0,36
C Kessler,1,0,34
T Madden,5,0,28
K Carey,21,0,138
D Jenkins,1,0,11
B Denker,11,0,-4
T Green,18,2,91
J Luallen,6,0,59
C Moore,1,0,20
B Kay,6,1,18
R Abernathy IV,10,0,18
K Harper,10,0,72
P Walker,9,0,47
Z Williams,7,1,42
J Gilmore,3,0,19
R Anderson,2,0,-4
S Thornton,13,0,85
D Oku,17,1,69
A Kennedy,9,0,22
J McKissic,1,0,8
M Gordon,3,0,7
F Knighten,1,0,1
J Baker,23,2,150
T Davis,9,0,15
K Olugbode,1,0,5
R Montgomery,2,0,4
C Chalich,3,0,0
K Hatcher,2,0,69
A Collins,10,1,69
J Williams,6,0,61
K Small,2,0,16
K Walker,2,0,10
N Holmes,1,0,-5
M Davis,19,1,128
S Carson,15,0,56
P Cooper,4,0,45
C Shaw,14,1,37
B Nosovitch,1,1,7
D Thompson,1,0,4
T Baggett,18,4,304
T Turrentine,8,1,92
L Dixon,10,1,69
A Santiago,13,0,36
M Giachinta,4,1,15
B Hill,20,1,143
R Brumfield,4,0,33
T Benz,5,0,13
D Jackson,2,0,6
J Greene,3,0,-1
C Artis Payne,7,1,133
T Mason,6,2,100
C Grant,5,1,83
C Shakespeare,10,0,61
J Ford,2,1,45
R Louis,2,0,41
J Johnson,3,0,26
P Lymon,5,0,20
J Wallace,1,0,6
G Brown,3,0,17
T Mitchell,7,0,15
E Sullivan,8,0,15
G Lewis,5,0,9
D Ramsey,6,0,9
S Warren,2,0,1
M Grice,13,2,88
R Robinson,15,1,69
M Bercovici,6,0,39
T Kelly,5,1,36
D Lewis,9,0,19
D Foster,6,0,18
R Smith,1,0,11
M Eubank,1,0,2
M Adkins II,16,0,62
C Powell,7,1,29
T Jones,4,0,12
S Liufau,4,0,10
C Wood,2,0,-11
J Edwards,11,0,73
H Banks,6,0,22
K Wenning,3,0,20
J Smith,2,0,4
T Durham,23,0,77
C Reardon,9,0,71
B Fackler,1,0,34
A Meray,5,1,19
J Boyle,1,0,13
D Archer,6,0,9
D Fisher,1,0,0
J Williams,17,1,86
T Hill,15,1,65
A Brown,3,1,24
J Falslev,1,0,9
A Hine,4,0,7
M Connors,1,0,55
V Lee,21,1,41
R Godhigh,4,0,37
D Sims,6,0,28
Z Laskey,7,0,22
J Thomas,5,0,15
C Perkins,3,0,13
D Hill,1,0,11
M Summers,1,0,8
B Snoddy,2,0,7
S Days,1,0,0
R McDowell,18,0,91
Z Brooks,6,0,42
T Boyd,9,1,33
D Howard,2,0,1
A Williams,24,0,70
M Willis,3,1,40
A Amidon,2,0,12
D Dudeck,1,0,3
C Rettig,9,0,-31
L McCombs,20,1,164
M DeLorenzo,4,0,25
T Boyle,9,0,12
M Hyppolite,3,0,8
D Tice,11,0,69
W Davis,8,0,38
M Pierre,8,0,20
D Hopkins,1,0,4
R Eppes,1,0,-2
B Eveld,5,0,-7
K Bibbs,12,0,69
D Alexander,5,0,41
C Nwoke,5,0,20
G Grayson,5,0,7
J Lawson,18,1,98
D Fales,9,0,33
T Crawley,7,0,22
H Wilson,1,0,20
T Tucker,5,0,10
B Jurich,2,0,-3
J Duncan,9,1,45
J Snead,7,0,35
J Thompson,6,0,30
S Powell,3,1,27
J Crowder,2,0,10
A Boone,6,0,-3
C Swain,13,0,61
M Thomas,3,0,56
K Reynolds,16,0,31
D Sanders,4,0,27
N Copeland,7,0,26
Q Singleton,3,0,14
D Staten,2,1,13
R Williams Jenkins,1,0,4
K Akers,1,0,-2
J Johnson,17,1,83
J Wallace,20,1,75
J Warren,10,0,55
R Cato,7,0,45
E Taliaferro,10,0,45
K Grooms,14,1,42
R Watson,3,0,7
S Spearman,22,1,45
J Medlock,10,0,41
L Caldwell,4,0,8
J Howard,20,0,159
D Reaves,15,2,43
G Franklin,3,0,13
A Brown,3,0,2
T Evans,10,0,30
J Jean Bart,9,0,27
A Wilson,1,0,1
R Bell,6,0,-6
B Burks,23,0,113
J Chunn,22,2,91
D Anthony,9,0,58
C Robinson,3,0,-7
J Green,12,0,87
B Douglas,14,0,70
A Murray,4,0,5
Q Hicks,1,0,2
M Murphy,5,1,57
H Josey,11,1,51
M Mauk,3,0,12
J Franklin,12,1,12
R Hansbrough,4,0,12
K Farrow,15,2,33
J OKorn,2,0,7
R Jackson,7,0,7
J Hicks,1,0,-2
G Ward Jr,2,0,-4
B Hayes,12,0,72
M Warford,12,0,24
M Frazier,1,0,16
J Steib,3,0,12
S Craft,2,0,5
D Dorceus,3,0,5
P Lynch,7,0,-7
D Sams,30,3,199
J Hubert,15,0,90
J Waters,10,0,43
D Robinson,1,0,-2
G Martin,16,1,70
L Seastrunk,12,0,59
B Petty,9,1,-15
R Sanders III,14,0,72
J Kemp,11,0,34
J George,2,0,6
J Whitlow,3,0,0
M Smith,4,0,-18
T Yeldon,16,2,124
K Drake,14,2,106
A Tenpenny,5,1,21
D Henry,3,0,16
C Jones,1,0,14
D Hart,2,0,9
A McCarron,2,0,8
B Sims,1,0,1
J Hill,19,0,121
K Hilliard,6,0,28
J Copeland,5,1,20
T Magee,2,0,8
A Jennings,2,1,4
Z Mettenberger,2,0,1
A Blue,1,0,-2
M Brown,15,0,56
K Taylor,10,0,52
M Jones,4,0,17
S Patton,1,0,-1
T Murphy,10,0,-13
B Ross,14,2,88
A Reid,3,0,41
J Veii,2,0,16
K Goins Jr,2,0,6
S Diggs,2,0,-3
C Rowe,5,0,-8
K Parks,28,1,112
K Shepherd,10,0,81
D Watford,7,0,34
T Mizzell,3,0,13
E Scott,1,0,2
J Wilson,23,0,82
S Bedell,10,0,27
A Doyle,9,0,22
D Scott,5,0,55
A Boucher,12,0,29
S Treadwell,7,0,20
G Niemiec,2,0,8
A Gearing,3,0,5
J Langford,23,3,109
D Williams,12,0,92
R Shelton,2,1,40
C Cook,5,0,8
B Fowler,1,0,-2
T Coleman,15,1,79
T Roberson,5,0,20
S Wynn,1,1,2
N Sudfeld,5,0,-5
J Walton,7,0,41
I Mathers,8,0,31
B Wallace,9,0,27
B Brunetti,5,0,24
J Scott,4,0,10
J Manziel,19,2,124
B Malena,16,1,61
T Williams,7,2,50
T Carson,2,0,8
D Prescott,15,2,139
L Perkins,16,1,83
J Lewis,5,0,15
J Robinson,2,0,5
T Russell,3,0,3
T Greene,15,0,99
M Johnson,6,1,29
A Givens,4,1,24
J Hopgood,3,0,10
S Thornton,20,0,60
P Thomas,10,0,31
B Shirreffs,6,0,24
B Underwood,2,0,11
M Dayes,3,0,8
T Copeland,1,0,6
G Leatham,3,0,-11
J Smith,19,1,140
P Gulley,9,1,132
T Hunt,11,1,92
J Lynch,15,1,83
C Stingily,21,1,80
T Lewis,2,0,16
J Spencer,1,0,0
J Chisholm,20,2,70
C Hundley,9,0,37
K Pohl,7,0,3
B Byrd,20,1,139
R Pegram,22,2,88
A Jimmerson,10,0,72
R Rollins,1,0,2
D Thompson,7,0,2
A Grammer,15,1,106
J Parker,5,0,28
R Whatley,7,0,5
B Blankenship,21,0,70
R Boykin,11,1,44
T Tettleton,2,0,-7
S Lavallii,26,0,184
M Shoemaker Gilmore,10,0,27
C Rush,8,0,-3
B Belton,27,1,85
Z Zwinak,8,0,24
A Robinson,1,0,-6
C Hackenberg,6,1,-16
D Gardner,24,0,121
F Toussaint,27,0,27
D Green,3,0,1
A Hunt,10,0,57
B Cottom,2,0,14
R Mostert,3,0,7
D Dawkins,3,0,4
D Etling,7,0,-50
A Abdullah,20,1,126
T Newby,10,0,61
I Cross,16,2,56
K Frazier,3,1,9
T Armstrong Jr,4,1,5
R Kellogg III,2,0,-4
B Catalon,12,1,91
T Boykin,12,1,71
A Green,14,0,37
W James,2,0,9
J Sims,23,0,81
N Sizemore,1,0,3
B Bourbon,1,0,3
D Miller,4,0,-2
J Heaps,5,0,-39
J Gray,29,0,123
M Brown,23,0,120
D Johnson,6,0,9
J Bergeron,1,0,4
K Ford,6,0,34
T Millard,7,0,32
D Williams,6,1,29
B Clay,5,0,26
S Shepard,1,0,24
R Finch,1,0,12
B Bell,7,0,-27
O Darkwa,12,0,56
L Thompson,5,0,22
D Boutte,1,0,12
J Rounds,3,0,2
D Butler,1,0,1
D Powell,5,0,-7
V Cooper,22,2,87
C Hairston,4,0,1
S Carden,9,0,-25
R Lowe,22,1,140
T Jones,7,0,46
C Nutall,8,0,19
T Arndt,1,0,5
C Donald,14,1,45
J Edwards,11,0,31
B Brown,6,0,4
D Washington,13,1,88
S Foster,9,1,87
K Williams,17,1,80
J Grant,1,0,0
D Webb,5,0,-4
A Wimberly,19,1,65
S Richardson,11,0,49
S Johnson,4,1,22
D Nealy,2,0,4
J Woody,1,1,3
J White,2,0,0
P Perkins,14,1,36
B Hundley,9,0,18
M Jones,6,0,13
D Thigpen,1,0,10
S Manfro,3,0,3
K Muhammad,14,0,63
D Lasco,6,1,39
J Coprich,4,0,14
R Rodgers,6,0,9
J Wark,1,0,3
J Goff,6,0,-23
T Cornett,29,2,162
C Herring,19,1,21
S Murray Lawrence,9,0,11
S Lakalaka,12,1,48
I Woolsey,4,0,39
K Bowens,1,0,30
D Saint Juste,3,0,10
C Gant,1,0,5
S Schroeder,5,0,-3
J Poole,22,0,111
T Wilson,8,0,35
L Radley,4,0,26
D Anderson,2,1,6
K Williams,1,0,-1
T Gaffney,16,1,108
D Lloyd,1,0,16
K Hogan,7,0,6
T Montgomery,1,0,5
R Seale,1,0,3
R Hewitt,1,0,3
A Wilkerson,2,0,2
A Jones,15,0,90
J Showers,13,0,74
N Jeffery,11,0,25
D Laufasa,3,0,20
J Bell,1,0,5
A Golden,3,0,4
J Leslie,1,0,4
T Watts,27,0,142
C Green,5,1,24
K Lucas,2,0,20
J Douglas,7,1,13
Z Langer,3,0,4
C Hall,1,0,3
E Soza,17,2,85
D Glasco,14,1,78
K Jones,5,0,33
A Grubb,1,0,23
J Williams,4,0,19
B Okotcha,4,0,12
B Armstrong,2,0,12
K Bias,1,0,4
C Ross,11,0,59
T McHargue,10,1,41
T Petersen,7,0,33
D Dillard,3,1,11
L Turner,1,0,10
J Davis,5,0,10
M Hull,1,0,-1
D Pollard,1,0,-6
R Marshall,19,0,69
J DeMartino,11,1,37
C Harrison,5,0,26
D Garretson,4,0,-5
J Ajayi,22,1,109
D Thomas,5,0,13
S Williams Rhodes,1,0,12
J Fields,2,0,-2
G Hedrick,1,0,-2
J Southwick,5,1,-2
L Thomas,16,0,27
J Coleman,6,0,25
T Edmunds,9,0,13
D Knowles,1,0,12
J Caleb,1,0,3
S Rogers,1,0,0
I Bennett,7,0,31
R Ibrahim,5,0,17
T Boyd,1,0,3
J Conner,2,0,1
T Savage,11,1,-29
B Sankey,28,2,167
K Price,11,0,18
J Callier,2,0,7
J Ross,1,0,2
B Marshall,19,2,106
M Mariota,13,1,88
T Tyner,12,0,57
A Forde,3,0,10
J Huff,2,0,6
J Laufasa,9,1,54
M Mason,9,1,49
T Caldwell,1,0,16
A Apodaca,1,0,2
C Halliday,1,0,-1
B Cooks,4,1,34
T Ward,6,0,27
V Bolden,2,0,27
S Woods,12,2,18
C Brown,1,0,6
S Mannion,1,0,-6
M Gordon,22,1,172
J White,19,1,101
C Clement,4,0,19
J Duckworth,1,0,6
J Stave,4,0,-11
S Buckley,3,0,19
W Long,3,0,17
K Colter,6,0,10
V Mark,3,0,8
T Green,3,0,6
M Trumpy,1,0,5
T Siemian,6,0,-21
D Chance,9,0,54
B Fields,7,0,18
Z Terrell,10,0,-34
B Oliver,19,0,128
J Potts,16,0,91
B Murie,4,0,29
A Taylor,5,0,26
D Campbell,4,1,7
T Daniel,2,0,7
J Licata,4,0,6
B Smith,15,2,140
S Wick,17,2,116
B Miller,8,0,24
O Stover,3,0,5
T Easton,1,0,4
C Gautsche,14,1,113
K Carrier,25,0,104
C Gongbay,6,0,17
D Vega,3,0,16
J Pressley,1,1,8
T Gipson,1,0,-1
A Andrews,28,1,154
L Allen,3,0,6
N Fishback,4,0,-13
B Doughty,3,0,-14
A Harris,22,2,115
E McGuire,9,0,71
T Broadway,13,1,40
E Reed,2,0,20
T Pierce,2,0,8
D Surgent,1,0,5
T Logan,16,0,61
A Blue,8,0,37
M Williams,5,0,27
B Renner,6,0,-4
D Crawford,33,2,137
D Johnson,8,0,83
E Clements,2,0,27
G Edwards,1,0,0
S Morris,1,0,-13
D Brown,12,2,88
S Perry,8,0,18
M Dyer,1,0,3
T Bridgewater,3,0,-5
S Johnson,18,1,109
W Stanback,9,2,65
B Bortles,2,0,16
R Hall,1,0,13
J Godfrey,1,0,3
C Houston,1,0,-10
D Henry,6,1,111
K Drake,8,2,104
T Yeldon,12,1,88
D Hart,4,0,24
B Sims,4,0,17
J Fowler,3,0,8
A Collins,18,0,77
J Williams,13,0,48
B Allen,4,0,13
S Irwin Hill,1,0,12
K Hatcher,1,0,8
K Small,1,0,6
J Sprinkle,1,0,1
K Carey,39,1,232
B Denker,13,2,51
D Jenkins,5,0,18
L Radley,5,0,56
K York,12,1,47
J Poole,12,0,35
T Wilson,4,0,17
A Schulz,6,0,8
K Williams,1,0,5
D Anderson,2,0,4
M Grice,21,2,158
T Kelly,13,2,84
D Lewis,7,0,39
D Foster,5,0,25
R Robinson,2,0,9
M Bercovici,1,0,5
F Gammage,1,0,0
C Smith,1,0,-4
B Sankey,13,1,22
C Miles,2,0,10
J Ross,1,0,3
D Washington,1,0,-4
K Smith,1,0,-10
K Price,7,0,-26
L Seastrunk,18,2,112
G Martin,21,0,81
S Russell,4,1,43
D Chafin,2,1,25
S Linwood,4,0,19
