at bats, average, batting order, doubles, hit by pitchers, hits, home runs, left on base, name, position, rbi, runs, sacrifice flies, strike outs, triples, walks
4,267,3,0,[],2,2,0,Adrian Beltre,3B,3,2,0,0,0,1
4,233,4,0,[],1,1,2,Richie Sexson,1B,2,1,0,0,0,0
4,277,5,1,[],2,0,0,Raul Ibanez,LF,1,0,0,0,0,0
4,274,6,0,[],1,0,3,Jose Lopez,2B,0,0,0,0,0,0
2,300,7,0,[],0,0,0,Ben Broussard,DH,0,0,0,0,0,0
0,272,,0,[],0,0,0,Eduardo Perez,DH,0,0,0,0,0,2
0,246,,0,[],0,0,0,Willie Bloomquist,DH,0,0,0,0,0,0
3,300,8,1,[],1,0,2,Yuniesky Betancourt,SS,0,0,0,0,0,0
3,149,9,0,[],1,0,0,Rene Rivera,C,0,0,0,0,0,0
1,295,,0,[],0,0,1,Kenji Johjima,C,0,0,0,0,0,0
4,298,1,1,[],2,0,2,Johnny Damon,CF,0,1,0,0,0,1
3,336,2,0,[],1,0,1,Derek Jeter,SS,0,1,0,0,0,2
4,388,3,0,[],1,1,4,Bobby Abreu,RF,3,1,0,2,0,1
3,262,4,0,[],1,0,1,Jason Giambi,1B,0,0,0,1,0,0
1,254,,0,[],1,0,0,Craig Wilson,1B,0,1,0,0,0,0
0,235,,0,[],0,0,0,Aaron Guiel,1B,0,0,0,0,0,1
4,287,5,0,[],1,1,2,Alex Rodriguez,3B,2,1,0,3,0,1
4,270,6,0,[],1,0,3,Jorge Posada,C,0,0,0,1,0,0
2,277,7,0,[],0,0,0,Bernie Williams,DH,0,0,0,0,0,2
4,287,8,0,[],0,0,3,Melky Cabrera,LF,0,0,0,1,0,0
3,179,9,0,[],0,0,2,Nick Green,2B,0,0,0,1,0,0
1,326,,0,[],0,0,1,Robinson Cano,2B,0,0,0,0,0,0
5,273,1,0,[],3,1,2,Hanley Ramirez,SS,2,1,0,1,0,0
4,287,2,0,[],0,0,2,Dan Uggla,2B,0,0,0,1,0,0
4,338,3,0,[],1,0,0,Miguel Cabrera,3B,0,2,0,0,1,0
3,268,4,0,['Jason Bergmann'],1,0,1,Josh Willingham,LF,0,1,0,0,0,0
2,265,5,0,[],1,1,1,Mike Jacobs,1B,2,1,0,1,0,2
0,218,,0,[],0,0,0,Reggie Abercrombie,PR,0,1,0,0,0,0
0,0,,0,[],0,0,0,Joe Borowski,RP,0,0,0,0,0,0
4,290,6,1,[],1,0,4,Miguel Olivo,C,0,0,0,0,0,0
4,255,7,0,[],1,0,4,Jeremy Hermida,RF,1,0,0,0,0,0
2,264,8,0,[],0,0,1,Alfredo Amezaga,CF,0,1,0,0,0,2
1,111,9,0,[],0,0,2,Josh Johnson,SP,0,0,0,1,0,0
1,224,,0,[],0,0,0,Joe Borchard,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Taylor Tankersley,RP,0,0,0,0,0,0
1,293,,0,[],1,0,0,Wes Helms,1B,1,0,0,0,0,0
5,292,1,2,[],2,0,0,Alfonso Soriano,LF,1,1,0,0,0,0
4,272,2,0,[],1,0,1,Felipe Lopez,SS,0,1,0,1,0,0
4,279,3,0,[],0,0,1,Ryan Zimmerman,3B,1,0,0,0,0,1
3,291,4,0,['Josh Johnson'],2,1,0,Nick Johnson,1B,2,1,0,0,0,0
4,301,5,0,[],1,0,3,Jose Vidro,2B,0,0,0,0,0,0
0,276,,0,[],0,0,0,Bernie Castro,2B,0,0,0,0,0,0
3,260,6,0,[],1,1,1,Austin Kearns,RF,1,1,0,1,0,1
2,243,7,0,['Josh Johnson'],0,0,0,Ryan Church,CF,0,0,0,2,0,0
1,0,,0,[],0,0,2,Henry Mateo,CF,0,0,0,0,0,0
4,429,8,1,[],2,0,2,Brandon Harper,C,0,1,0,0,0,0
2,0,9,0,[],0,0,1,Jason Bergmann,SP,0,0,0,1,0,0
1,269,,0,[],0,0,0,Marlon Anderson,PH,0,0,0,0,0,0
0,333,,0,[],0,0,0,Ryan Wagner,RP,0,0,0,0,0,0
1,319,,0,[],0,0,1,Daryle Ward,PH,0,0,0,0,0,0
5,0,1,0,[],0,0,1,Jose Reyes,SS,1,1,0,0,0,0
5,0,2,0,[],3,0,1,Paul Lo Duca,C,0,2,0,0,0,0
5,0,3,0,[],1,1,4,Carlos Beltran,CF,2,2,0,0,0,0
4,0,4,0,[],2,2,0,Carlos Delgado,1B,5,2,0,0,0,0
4,0,5,0,[],0,0,1,David Wright,3B,0,0,0,1,0,0
2,0,6,0,['Tyler Johnson'],1,0,0,Michael Tucker,LF,0,0,0,1,0,1
3,0,7,0,[],1,0,3,Endy Chavez,RF,0,1,0,0,0,0
3,0,8,0,[],0,0,4,Chris Woodward,2B,0,0,0,1,0,1
1,0,9,0,[],0,0,0,John Maine,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Ricky Ledee,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Guillermo Mota,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jose Valentin,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Pedro Feliciano,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chad Bradford,RP,0,0,0,0,0,0
1,0,,0,[],0,0,1,Julio Franco,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Aaron Heilman,RP,0,0,0,0,0,0
3,0,1,0,[],1,0,0,Aaron Miles,SS,0,2,0,0,0,2
2,0,2,1,[],1,0,0,Chris Duncan,LF,0,2,0,0,0,2
4,0,3,0,[],2,2,2,Albert Pujols,1B,7,2,0,1,0,0
4,0,4,0,[],0,0,0,Scott Rolen,3B,0,0,0,1,0,0
4,0,5,1,[],2,0,0,Juan Encarnacion,RF,0,0,0,1,0,0
3,0,6,0,[],0,0,1,Preston Wilson,RF,0,0,0,1,0,0
0,0,,0,[],0,0,0,Adam Wainwright,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Randy Flores,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Timo Perez,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Tyler Johnson,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Braden Looper,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jason Isringhausen,RP,0,0,0,0,0,0
4,0,7,0,[],1,0,3,Ronnie Belliard,2B,0,0,0,1,0,0
4,0,8,1,[],1,0,1,Yadier Molina,C,0,1,0,2,0,0
2,0,9,0,[],0,0,1,Jeff Weaver,SP,0,0,0,1,0,0
2,0,,0,[],0,0,0,So Taguchi,CF,0,0,0,1,0,0
5,0,1,0,[],1,1,2,Brian Roberts,2B,1,1,0,0,0,0
4,0,2,0,[],3,3,1,Nick Markakis,RF,3,3,0,0,0,0
4,0,3,0,[],1,0,0,Melvin Mora,3B,0,0,0,0,0,0
4,0,4,0,[],2,0,1,Miguel Tejada,SS,0,1,0,0,0,0
3,0,5,1,[],2,0,1,Jay Gibbons,DH,1,0,0,0,0,1
4,0,6,0,[],0,0,5,Jeff Conine,1B,0,0,0,0,0,0
3,0,7,0,['Willie Eyre'],1,1,1,Corey Patterson,CF,1,1,0,0,0,0
3,0,8,0,[],1,0,1,Kevin Millar,1B,0,0,0,0,0,1
0,0,,0,[],0,0,0,Brandon Fahey,LF,0,0,0,0,0,0
3,0,9,0,[],0,0,2,Ramon Hernandez,C,0,0,0,1,0,1
4,0,1,0,[],1,0,0,Luis Castillo,2B,0,0,0,0,0,0
3,0,2,0,[],0,0,1,Nick Punto,3B,0,1,0,0,0,1
4,0,3,0,[],2,0,0,Joe Mauer,C,1,1,0,1,1,0
4,0,4,0,[],0,0,1,Michael Cuddyer,RF,1,0,0,1,0,0
3,0,5,0,[],1,0,0,Justin Morneau,1B,0,1,0,0,0,1
4,0,6,0,[],1,0,1,Torii Hunter,CF,0,0,0,3,0,0
3,0,7,0,[],0,0,1,Lew Ford,DH,1,0,0,0,0,0
3,0,8,0,[],0,0,1,Jason Tyner,LF,0,0,0,2,0,0
3,0,9,0,[],0,0,1,Jason Bartlett,SS,0,0,0,1,0,0
4,0,1,1,[],1,0,1,Josh Barfield,2B,0,1,0,0,0,0
4,0,2,0,[],0,0,2,Brian Giles,RF,0,0,0,1,0,0
3,0,3,0,[],0,0,1,Mike Cameron,CF,0,0,0,1,0,1
3,0,4,0,[],1,0,0,Mike Piazza,C,1,0,0,0,0,0
0,0,,0,[],0,0,0,Scott Linebrink,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Todd Walker,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Trevor Hoffman,RP,0,0,0,0,0,0
3,0,5,0,[],2,0,0,Adrian Gonzalez,1B,0,0,0,0,0,0
3,0,6,0,[],0,0,4,Ben Johnson,LF,0,0,0,1,0,0
3,0,7,0,[],0,0,1,Mark Bellhorn,3B,0,0,0,2,0,0
3,0,8,0,[],1,0,0,Manny Alexander,SS,0,0,0,0,0,0
1,0,9,0,[],0,0,0,Jake Peavy,SP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Rob Bowen,C,0,0,0,1,0,0
4,0,1,0,[],1,0,1,Rafael Furcal,SS,0,0,0,2,0,0
4,0,2,0,[],0,0,1,Kenny Lofton,CF,0,0,0,1,0,0
4,0,3,0,[],0,0,1,Nomar Garciaparra,1B,0,0,0,0,0,0
3,0,4,0,[],0,0,0,JD Drew,RF,0,0,0,1,0,1
3,0,5,0,[],1,0,1,Jeff Kent,2B,0,0,0,0,0,1
4,0,6,0,[],0,0,4,Andre Ethier,LF,0,0,0,1,0,0
4,0,7,1,[],3,0,1,Julio Lugo,3B,0,0,0,0,0,0
2,0,8,0,[],0,0,3,Toby Hall,C,0,0,0,1,0,0
1,0,,0,[],0,0,1,Wilson Betemit,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brett Tomko,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jonathan Broxton,RP,0,0,0,0,0,0
1,0,,0,[],0,0,2,Olmedo Saenz,PH,0,0,0,0,0,0
2,0,9,0,[],0,0,1,Mark Hendrickson,SP,0,0,0,2,0,0
1,0,,0,[],0,0,0,Russell Martin,C,0,0,0,1,0,0
5,0,1,1,[],2,0,2,Ryan Freel,CF,0,2,0,2,0,0
4,0,2,0,[],2,1,1,Scott Hatteberg,1B,4,2,0,0,0,1
0,0,3,0,[],0,0,0,Ken Griffey Jr,CF,0,1,0,0,0,3
2,0,,0,[],0,0,1,Norris Hopper,LF,0,0,0,0,0,0
4,0,4,0,[],1,0,1,Edwin Encarnacion,3B,2,1,0,1,0,1
4,0,5,0,[],2,1,2,Adam Dunn,LF,3,2,0,2,0,0
1,0,,0,[],0,0,0,Todd Hollandsworth,RF,0,0,0,0,0,0
3,0,6,0,[],1,0,0,Rich Aurilia,SS,0,1,0,0,0,0
2,0,,0,[],0,0,0,Juan Castro,SS,0,0,0,0,0,0
4,0,7,1,[],2,1,0,David Ross,C,2,2,0,1,0,0
0,0,,0,[],0,0,0,Jason LaRue,C,0,0,0,0,0,0
4,0,8,0,[],2,1,0,Brandon Phillips,2B,2,1,0,0,0,0
4,0,9,0,[],3,0,0,Kyle Lohse,SP,1,2,0,0,0,0
0,0,,0,[],0,0,0,Matt Belisle,RP,0,0,0,0,0,0
4,0,1,0,[],2,0,0,Willy Taveras,CF,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brad Lidge,RP,0,0,0,0,0,0
3,0,2,0,[],1,0,2,Mike Lamb,2B,0,0,0,0,0,1
1,0,3,0,[],0,0,1,Lance Berkman,RF,0,0,0,0,0,1
2,0,,0,[],0,0,2,Orlando Palmeiro,RF,0,0,0,0,0,0
4,0,4,0,[],0,0,4,Aubrey Huff,1B,0,0,0,0,0,0
4,0,5,0,[],1,0,0,Luke Scott,LF,0,0,0,1,0,0
2,0,6,0,[],0,0,2,Craig Biggio,2B,0,0,0,1,0,0
2,0,,0,[],0,0,0,JR House,C,0,0,0,1,0,0
3,0,7,0,[],0,0,0,Chris Burke,SS,0,0,0,0,0,1
1,0,8,0,[],0,0,3,Brad Ausmus,C,0,0,0,0,0,1
1,0,,0,[],0,0,0,Morgan Ensberg,3B,0,0,0,0,0,0
0,0,9,0,[],0,0,0,Jason Hirsh,SP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Dave Borkowski,RP,0,0,0,1,0,0
1,0,,0,[],0,0,0,Jason Lane,CF,0,0,0,1,0,0
3,300,1,1,[],1,0,1,David DeJesus,LF,0,2,0,0,0,1
3,295,2,0,['Andrew Brown'],0,0,2,Mark Grudzielanek,2B,0,1,0,2,0,0
3,211,3,0,[],0,0,1,Mike Sweeney,DH,1,0,1,1,0,0
4,295,4,2,[],4,1,0,Mark Teahen,3B,2,2,0,0,0,0
3,286,5,0,[],1,0,1,Emil Brown,LF,0,0,0,0,0,0
1,221,,0,[],0,0,1,Joey Gathright,CF,1,0,0,0,0,0
3,249,6,0,[],0,0,2,Reggie Sanders,RF,0,0,0,1,0,1
3,268,7,0,[],0,0,2,Ryan Shealy,1B,0,0,0,1,0,0
2,237,8,0,[],1,0,0,John Buck,C,0,0,0,1,0,1
2,239,9,0,[],0,0,1,Angel Berroa,SS,0,0,0,0,0,0
4,224,1,0,[],1,0,2,Hector Luna,RF,0,0,0,0,0,0
4,264,2,0,[],2,0,0,Jason Michaels,LF,0,2,0,0,0,0
4,310,3,2,[],3,0,0,Travis Hafner,DH,0,0,0,1,0,0
4,313,4,0,[],1,0,3,Victor Martinez,C,1,0,0,0,0,0
3,326,5,0,[],1,0,3,Ryan Garko,1B,1,0,1,0,0,0
4,252,6,1,[],1,0,2,Jhonny Peralta,SS,0,0,0,1,0,0
3,250,7,0,[],1,0,0,Franklin Gutierrez,CF,0,0,0,0,0,0
1,294,,0,[],0,0,1,Grady Sizemore,PH,0,0,0,1,0,0
3,290,8,0,[],0,0,2,Joe Inglett,2B,0,0,0,1,0,1
3,196,9,0,[],0,0,2,Andy Marte,3B,0,0,0,1,0,0
1,269,,0,[],0,0,1,Shin Soo Choo,PH,0,0,0,0,0,0
4,125,1,0,[],1,0,2,Neifi Perez,2B,0,1,0,1,0,0
3,280,2,0,[],0,0,2,Craig Monroe,LF,0,0,0,2,0,1
4,300,3,0,[],1,0,2,Ivan Rodriguez,C,0,1,0,0,0,0
4,294,4,0,[],1,0,0,Magglio Ordonez,RF,1,0,0,0,0,0
4,310,5,1,[],2,0,0,Carlos Guillen,SS,0,1,0,1,0,0
2,270,6,0,[],2,1,0,Marcus Thames,DH,3,1,0,0,1,1
1,270,,0,[],0,0,0,Dmitri Young,DH,0,0,0,0,0,0
4,269,7,0,[],0,0,4,Sean Casey,1B,0,0,0,0,0,0
4,385,8,0,[],2,0,3,Brent Clevlen,CF,0,0,0,1,0,0
2,244,9,0,[],0,0,1,Brandon Inge,3B,0,0,0,0,0,0
3,321,1,0,[],0,0,0,Pablo Ozuna,LF,0,0,0,0,0,0
1,295,,0,[],1,0,0,Ross Gload,LF,0,0,0,0,0,0
3,287,2,0,[],1,0,1,Tadahito Iguchi,2B,0,0,0,0,0,1
3,292,3,0,[],0,0,3,Jim Thome,DH,0,0,0,1,0,1
4,306,4,0,[],1,0,4,Paul Konerko,1B,0,0,0,0,0,0
4,320,5,0,[],1,0,0,Jermaine Dye,RF,0,0,0,1,0,0
4,292,6,0,[],0,0,3,Joe Crede,3B,0,0,0,0,0,0
3,243,7,0,[],0,0,3,Juan Uribe,SS,0,0,0,1,0,0
1,297,,0,[],0,0,0,Rob Mackowiak,PH,0,0,0,0,0,0
3,224,8,0,[],1,0,1,Brian N Anderson,CF,0,0,0,0,0,0
3,136,9,0,[],0,0,3,Sandy Alomar Jr,C,0,0,0,0,0,0
5,266,1,0,[],1,0,4,Chone Figgins,CF,1,0,0,2,0,0
4,305,2,0,[],0,0,4,Maicer Izturis,3B,0,0,0,0,0,1
4,287,3,2,[],3,0,1,Orlando Cabrera,SS,0,2,0,1,0,1
4,322,4,1,[],1,0,3,Vladimir Guerrero,RF,1,0,0,0,0,1
3,302,5,0,[],1,0,1,Juan Rivera,LF,2,0,0,1,0,2
5,328,6,0,[],2,0,3,Robb Quinlan,1B,0,0,0,0,0,0
4,251,7,0,[],0,0,5,Tim Salmon,DH,0,1,0,1,0,0
4,307,8,1,[],2,0,4,Howie Kendrick,2B,0,0,0,0,0,0
2,255,9,0,[],1,0,1,Jose Molina,C,0,1,0,0,0,0
0,278,,0,[],0,0,0,Garret Anderson,PH,0,0,0,0,0,1
1,231,,0,[],0,0,0,Mike Napoli,C,0,0,0,1,0,0
3,271,1,0,[],1,0,0,Coco Crisp,CF,1,1,0,0,0,1
4,143,2,0,[],0,0,2,Dustin Pedroia,2B,0,0,0,1,0,0
4,285,3,0,[],1,1,1,David Ortiz,DH,2,1,0,1,0,0
2,328,4,0,[],0,0,0,Manny Ramirez,LF,0,0,0,0,0,0
1,265,,0,[],1,0,0,Eric Hinske,RF,0,0,0,0,0,0
1,217,,0,[],0,0,0,Gabe Kapler,RF,0,0,0,0,0,0
4,290,5,0,[],0,0,1,Kevin Youkilis,1B,0,0,0,0,0,0
4,285,6,0,[],1,0,0,Mike Lowell,3B,0,1,0,1,0,0
3,305,7,0,[],1,1,0,Wily Mo Pena,LF,2,1,0,2,0,0
3,262,8,1,[],1,0,0,Javy Lopez,C,0,1,0,1,0,0
2,278,9,0,[],0,0,0,Alex Cora,SS,0,0,0,0,0,0
4,0,1,0,[],2,0,0,Reed Johnson,LF,0,0,0,1,0,0
4,0,2,0,[],0,0,2,Frank Catalanotto,DH,0,0,0,1,0,0
4,0,3,0,[],0,0,1,Vernon Wells,CF,0,0,0,1,0,0
3,0,4,0,[],0,0,0,Troy Glaus,3B,0,0,0,0,0,0
3,0,5,1,[],1,0,0,Lyle Overbay,1B,0,0,0,1,0,0
3,0,6,0,[],0,0,1,Alex Rios,RF,0,0,0,1,0,0
3,0,7,0,[],0,0,1,Bengie Molina,C,0,0,0,0,0,0
3,0,8,0,[],1,0,0,Aaron Hill,2B,0,0,0,0,0,0
3,0,9,0,[],0,0,1,John McDonald,SS,0,0,0,2,0,0
5,0,1,1,[],2,0,2,Jason Kendall,C,1,1,0,0,0,0
3,0,2,0,[],0,0,3,Mark Ellis,2B,0,1,0,1,0,2
5,0,3,1,[],2,1,4,Milton Bradley,RF,3,2,0,0,0,0
4,0,4,0,[],2,1,0,Frank Thomas,DH,2,1,0,1,0,1
0,0,,0,[],0,0,0,Antonio Perez,DH,0,0,0,0,0,0
4,0,5,0,['Gustavo Chacin'],1,0,1,Jay Payton,CF,0,0,0,0,0,0
5,0,6,0,[],1,0,2,Eric Chavez,3B,0,0,0,0,0,0
5,0,7,1,[],2,0,4,Bobby Kielty,LF,0,1,0,1,0,0
2,0,8,0,['Davis Romero'],0,0,1,Nick Swisher,1B,0,0,0,0,0,2
4,0,9,0,[],0,0,7,Marco Scutaro,SS,0,0,0,0,0,1
3,0,1,0,[],0,0,1,Martin Prado,2B,0,0,0,0,0,0
4,0,2,0,[],1,0,1,Edgar Renteria,SS,0,1,0,1,0,0
4,0,3,0,[],1,1,2,Chipper Jones,3B,1,1,0,0,0,0
3,0,4,0,[],0,0,0,Andruw Jones,CF,0,1,0,0,0,1
3,0,5,0,[],1,0,0,Brian McCann,C,1,0,0,1,0,1
0,0,,0,[],0,0,0,Tony Francisco Pena,PR,0,0,0,0,0,0
0,0,,0,[],0,0,0,Todd Pratt,C,0,0,0,0,0,0
3,0,6,0,[],0,0,1,Jeff Francoeur,RF,0,0,0,2,0,1
3,0,7,0,[],1,1,0,Adam LaRoche,1B,2,1,0,2,0,1
4,0,8,0,[],1,0,3,Matt Diaz,LF,0,0,0,2,0,0
1,0,9,0,[],0,0,0,Tim Hudson,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Chad Paronto,RP,0,0,0,0,0,0
1,0,,0,[],1,0,0,Pete Orr,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Tyler Yates,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ken Ray,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Marcus Giles,PH,0,0,0,1,0,0
5,0,1,0,[],1,0,0,Chris Duffy,CF,1,0,0,1,1,0
3,0,2,0,[],1,0,0,Jack Wilson,SS,0,1,0,1,0,1
4,0,3,0,[],1,1,3,Freddy Sanchez,3B,1,1,0,0,0,0
4,0,4,1,[],2,1,0,Jason Bay,LF,2,1,0,1,0,0
4,0,5,0,[],1,0,2,Xavier Nady,1B,0,1,0,3,0,0
3,0,6,0,[],1,0,0,Ronny Paulino,C,0,0,0,1,0,1
3,0,7,0,[],0,0,3,Jose Castillo,2B,1,0,1,1,0,0
4,0,8,2,[],2,0,0,Jose Bautista,RF,0,1,0,0,0,0
2,0,9,0,[],0,0,2,Ian Snell,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,John Grabow,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Matt Capps,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Salomon Torres,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Ryan Doumit,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Rajai Davis,PR,0,0,0,0,0,0
0,0,,0,[],0,0,0,Mike Gonzalez,RP,0,0,0,0,0,0
3,265,1,1,[],1,0,0,Gabe Gross,LF,0,2,0,0,0,2
3,333,2,0,[],1,0,1,Tony Graffanino,2B,2,2,0,1,0,1
4,283,3,0,[],2,0,0,Prince Fielder,1B,2,0,0,0,0,0
1,269,4,0,[],0,0,0,Bill Hall,SS,1,0,1,0,0,2
3,273,5,0,['Byung-Hyun Kim'],0,0,2,Laynce Nix,CF,1,0,0,1,0,0
2,250,6,0,['Byung-Hyun Kim'],0,0,3,Geoff Jenkins,RF,0,1,0,2,0,1
4,327,7,0,[],1,1,3,Jeff Cirillo,3B,1,1,0,1,0,0
4,290,8,0,[],1,0,0,Mike Rivera,C,0,1,0,1,0,0
2,50,9,0,[],0,0,0,Ben Sheets,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Danny Kolb,RP,0,0,0,0,0,0
1,268,,0,[],0,0,0,Brady Clark,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Derrick Turnbow,RP,0,0,0,0,0,0
4,292,1,0,[],0,0,1,Jamey Carroll,2B,0,0,0,1,0,0
4,293,2,0,[],1,0,1,Todd Helton,1B,0,0,0,0,0,0
4,305,3,1,[],2,0,0,Garrett Atkins,3B,0,0,0,0,0,0
4,328,4,0,[],0,0,3,Matt Holliday,LF,0,0,0,1,0,0
3,294,5,0,[],0,0,3,Brad Hawpe,RF,0,0,0,1,0,1
4,267,6,1,[],1,0,4,Yorvit Torrealba,C,0,0,0,1,0,0
3,203,7,1,[],1,0,1,Kazuo Matsui,SS,0,1,0,2,0,1
4,275,8,0,[],0,0,3,Cory Sullivan,CF,0,0,0,1,0,0
2,195,9,0,[],1,0,0,Byung Hyun Kim,SP,1,0,0,0,0,0
0,500,,0,[],0,0,0,Ramon Ramirez,RP,0,0,0,0,0,0
1,243,,0,[],0,0,0,Luis Alberto Gonzalez,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ray King,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jose Mesa,RP,0,0,0,0,0,0
3,0,1,0,[],0,0,0,Juan Pierre,CF,0,0,0,0,0,1
3,0,2,0,[],1,0,0,Freddie Lee Bynum,2B,0,0,0,1,0,0
1,0,,0,[],0,0,0,Phil Nevin,PH,0,0,0,0,0,0
4,0,3,1,[],1,0,1,Aramis Ramirez,3B,0,0,0,2,0,0
3,0,4,1,[],1,0,1,Jacque Jones,RF,0,0,0,1,0,0
3,0,5,0,[],0,0,1,Michael Barrett,C,0,0,0,0,0,0
3,0,6,0,[],0,0,0,John Mabry,1B,0,0,0,0,0,0
3,0,7,0,[],1,1,0,Matt Murton,LF,1,1,0,1,0,0
3,0,8,0,[],0,0,0,Ronny Cedeno,SS,0,0,0,2,0,0
1,0,9,0,[],0,0,0,Angel Guzman,SP,0,0,0,1,0,0
1,0,,0,[],0,0,0,Buck Coats,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,David Aardsma,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Will Ohman,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Angel Pagan,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Bob Howry,RP,0,0,0,0,0,0
3,0,1,1,[],1,0,0,Jimmy Rollins,SS,1,0,0,1,0,2
4,0,2,0,[],2,0,0,Shane Victorino,CF,0,0,0,1,0,0
3,0,3,0,['Will Ohman'],0,0,4,Chase Utley,2B,0,0,0,2,0,0
4,0,4,0,[],1,1,3,Ryan Howard,1B,1,1,0,1,0,0
3,0,5,0,[],0,0,1,Pat Burrell,LF,0,0,0,1,0,1
0,0,,0,[],0,0,0,Chris Roberson,RF,0,0,0,0,0,0
4,0,6,0,[],1,0,3,David Dellucci,LF,0,0,0,1,0,0
4,0,7,0,[],0,0,1,Mike Lieberthal,C,0,0,0,0,0,0
3,0,8,0,[],0,0,0,Abraham Nunez,3B,0,1,0,0,0,1
3,0,9,0,[],0,0,0,Brett Myers,SP,0,0,0,2,0,0
1,0,,0,[],1,0,0,Joe Thurston,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Arthur Rhodes,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Geoff Geary,RP,0,0,0,0,0,0
4,297,1,1,[],3,0,0,Rocco Baldelli,CF,1,1,0,0,1,0
4,215,2,0,[],1,0,3,BJ Upton,3B,1,1,0,3,0,0
4,314,3,0,[],1,1,2,Carl Crawford,LF,2,1,0,0,0,0
3,308,4,0,[],0,0,0,Greg Norton,DH,0,0,0,3,0,1
3,258,5,0,[],0,0,1,Dioner Navarro,C,0,1,0,0,0,1
3,217,6,0,[],1,0,0,Travis Lee,1B,0,1,0,0,0,1
4,243,7,2,[],3,1,0,Jorge Cantu,2B,3,1,0,1,0,0
2,206,8,0,[],0,0,1,Russell Branyan,RF,0,1,0,0,0,1
1,228,,0,[],0,0,1,Damon Hollins,RF,0,0,0,0,0,0
4,208,9,0,[],1,0,2,Ben Zobrist,SS,0,0,0,1,0,0
5,303,1,1,[],1,0,2,Ian Kinsler,2B,0,0,0,1,0,0
4,308,2,0,[],1,0,1,Michael Young,SS,0,1,0,0,0,0
4,315,3,0,[],0,0,3,Carlos Lee,LF,0,0,0,1,0,0
4,283,4,0,[],1,1,1,Mark Teixeira,1B,2,1,0,2,0,0
4,318,5,0,[],1,0,0,Mark DeRosa,3B,0,0,0,0,0,0
2,288,6,0,[],0,0,0,Hank Blalock,DH,0,1,0,1,0,2
4,261,7,1,[],2,0,3,Rod Barajas,C,1,0,0,1,0,0
3,139,8,0,[],0,0,1,Nelson Cruz,RF,0,0,0,2,0,0
1,308,,0,[],0,0,1,Gary Matthews Jr,PH,0,0,0,1,0,0
3,197,9,0,[],0,0,1,Jerry Hairston Jr,CF,0,0,0,2,0,0
1,260,,0,[],0,0,1,Matt Stairs,PH,0,0,0,1,0,0
5,262,1,0,[],1,0,3,Randy Winn,RF,0,1,0,0,0,0
5,307,2,0,[],0,0,4,Omar Vizquel,SS,0,0,0,0,0,0
3,259,3,0,[],1,0,0,Mark Sweeney,1B,0,2,0,0,0,2
0,0,,0,[],0,0,0,Armando Benitez,RP,0,0,0,0,0,0
4,246,4,0,[],2,0,2,Barry Bonds,LF,1,1,0,0,0,0
4,292,5,0,[],1,1,3,Ray Durham,2B,3,1,0,1,0,0
2,251,6,0,[],1,0,0,Steve Finley,CF,0,1,0,0,0,2
4,251,7,1,[],1,0,4,Pedro Feliz,3B,2,1,0,1,0,0
4,282,8,0,[],1,0,0,Eliezer Alfonzo,C,1,0,0,0,1,0
