name, receiving touchdowns, receiving yards, receptions
I McKenzie,0,35,4
S Michel,0,18,3
T Godwin,0,11,4
J Blazevich,0,5,1
C Woerner,0,4,1
N Chubb,0,3,1
T Stevens,0,14,1
E Stove,0,13,2
R Davis,0,9,1
S Truitt,0,6,1
M Davis,0,4,1
K Johnson,0,-9,2
D Torres,0,35,3
K Timoteo,0,20,2
M Kemp,0,18,2
D Collie,0,16,2
K Ewaliko,0,15,3
J Ursua,1,11,2
M Camanse Stevens,0,6,1
P Harris,0,4,1
C Wilson,1,141,7
T Sperbeck,2,114,5
J Roh,0,36,1
J McNichols,0,29,3
A Butler,0,19,2
A Mattison,0,12,1
A Dhaenens,1,6,1
L Bonner,0,97,9
C Allen,1,64,3
S Dunbar,1,33,2
K Corbin,0,17,2
D Catalon,0,8,4
T McCloskey,0,2,1
D Mooney,1,63,7
L Dace,0,55,4
T Encalade,0,41,5
D Owens,1,28,1
K Ardoin,0,21,1
D Hilliard,0,15,1
J Rounds,0,15,1
T Cooper,0,3,1
C Patrick,0,91,3
N Westbrook,1,85,3
D Hale,0,45,2
M Paige,0,43,6
L Timian,0,35,2
R Jones,1,32,3
D Redding,0,8,3
R Brookins,0,5,2
M Gesicki,0,88,5
D Hamilton,0,85,3
C Godwin,2,82,5
S Blacknall,0,43,1
S Barkley,0,34,2
A Wadley,1,52,5
J Smith,0,10,2
R McCarron,0,4,1
J Butt,0,39,4
J Chesson,0,30,2
H Poggi,0,12,1
G Perry,0,10,1
A Darboh,0,5,1
D Harris,0,4,1
C Evans,0,3,1
S Barbel,0,60,6
L Gonzalez,0,39,7
S Sims Jr,1,37,9
K Kinner,0,29,1
K Brewer,0,9,2
T Martin,0,-3,1
A Lazard,1,120,10
D Jones,1,48,5
T Ryen,0,16,2
K Nwangwu,0,16,1
D Daley,0,13,1
D Montgomery,0,5,1
C Epps,0,2,1
T Samuel,0,42,2
J Staples,0,28,4
C Hikutini,1,26,3
J Smith,0,15,2
J Smith,0,15,1
R Bonnafon,0,12,1
J Quick,0,7,1
C Lewis,0,41,4
A Bachman,0,37,3
T Hines,0,22,3
T Bell,0,15,1
M Colburn,0,15,1
C Serigne,0,11,1
A Smith,1,126,3
M Watts,1,65,2
K McKnight,0,30,1
B Scott,0,27,2
T Taylor,1,25,5
C Henderson,1,11,2
J Craft,0,9,2
J Stewart,0,113,7
M McNair,1,20,3
K Thomas Jr,1,14,3
B Jones,0,11,1
I Clay,0,9,1
D Godfrey,0,9,1
A Taylor,0,8,2
J Williams,0,3,2
J Rhodes,0,-1,1
V Falcon,0,-7,1
T Morgan,0,56,7
L Jacobs,0,37,1
J Funk,0,19,3
W Brown,0,15,1
T Johnson,0,3,2
D Moore,0,3,1
C Samuel,1,74,5
K Hill,0,62,5
D McCall,0,48,3
D Wilson,1,47,3
B Victor,1,36,2
N Brown,0,22,1
M Baugh,0,19,2
P Campbell,0,13,1
C Smith,0,5,1
J Dixon,0,2,1
T Jackson,1,67,2
R Shelton,0,32,3
M Madaris,0,28,1
D Corley,0,18,2
J Price,2,13,3
D Stewart Jr,0,5,1
J Harris,0,27,3
R Martin,0,7,1
J Tsimis,0,4,1
M Flanagan,0,2,1
A Miller,1,153,10
D Montiel,1,100,10
P Mayhue,0,24,2
T Pollard,0,20,2
D Henderson,0,16,2
D Dorceus,0,9,1
D Hurd,1,7,1
P Taylor Jr,0,2,1
R Adams,1,115,8
M Mack,0,61,9
T McCants,1,46,3
M Wilcox,0,33,2
D Johnson,0,10,1
C Barr,0,-2,1
J Moore,2,138,8
J Johnson,0,73,4
S Culkin,0,47,3
D Mason,0,21,5
R Floyd,0,12,1
K Blanton,0,3,1
C Duncan,0,89,5
C Scott,0,63,3
T Sherfield,0,42,2
K Lipscomb,0,28,2
J Pinkney,0,11,1
R Webb,0,6,1
N Marcus,0,6,1
D Sims,0,4,1
B McElwain,0,3,1
J Hunt,2,87,5
J Knight,1,73,6
E Byrd,0,33,4
H Foster,1,22,1
R Yurachek,0,18,3
M Clark,0,13,2
R James,0,122,12
T Lee,0,39,5
I Mathers,0,27,5
D Andrews,1,27,2
C Windham,0,5,1
J Tillman,0,56,2
D Bonner,0,28,1
T Carmona,1,22,2
D Romine,0,5,1
J Hobbs,0,123,5
J Atkinson,1,102,5
K Lucas,1,75,2
K Johnson,1,47,3
C Minter,1,22,1
J Westerkamp,0,50,6
A Moore,0,36,3
T Bryant,1,35,1
D Pierson El,0,35,3
T Newby,1,31,1
C Carter,0,15,3
M Wilbon,0,11,1
S Morgan Jr,0,4,1
D Wolitarsky,0,90,8
T Johnson,0,25,1
R Smith,0,17,3
R Still,0,16,2
N Wozniak,0,11,1
S Brooks,0,9,1
E Carter,0,6,1
C Beebe,0,6,1
W Demps,1,93,4
A Celis,0,42,4
V Gonzalez,0,39,1
J Gipson,0,38,7
B Scott,0,25,1
H Henderson,0,24,2
J Butler,0,15,2
M Holder,1,45,4
D Wells,1,35,2
R Penny,0,20,2
N Bawden,0,19,1
E Judge,0,16,1
Q Truxton,0,11,1
D Westbrook,2,88,4
J Mixon,0,63,5
M Andrews,0,53,4
M Jones,0,43,2
G Lewis,0,35,2
J Mead,0,10,1
N Basquine,0,5,1
S Perine,0,3,1
K Cannon,2,122,7
I Zamora,0,87,6
P Stricklin,0,23,3
S Tecklenburg,0,23,1
B Lynch,0,21,2
J Feurbacher,0,10,1
C Platt,0,6,1
J Washington,1,158,6
C Lacy,0,100,4
J Seales,0,69,4
J McCleskey,1,50,5
Z Veatch,0,18,1
J Giles,0,77,5
D Cantrell,1,65,8
D Willies,0,50,4
M Reed,0,47,2
K Coutee,0,45,6
C Batson,0,41,3
T Nunez,0,15,1
Q White,0,7,3
T Bruffy,1,5,1
T Brown,0,4,1
J Stockton,1,3,1
J Duhart,1,52,5
T Fulgham,1,39,1
R Lawry,0,28,1
Z Pascal,0,24,4
K Strong,0,7,1
M Vaughn,0,0,1
M Ricard,1,84,3
A Staggers,0,56,2
K Robertson,0,34,2
C Whitehead,0,27,1
I Smith,0,11,1
J Allen,0,9,2
T Parks,0,9,1
P Brown,0,93,6
C Nelson,1,59,2
J Mundt,1,45,2
D Carrington,0,39,3
J Brown,0,16,1
R Freeman,0,10,3
T Brooks James,0,7,2
D Mitchell,0,3,1
E Baylis,0,2,1
J Arcega Whiteside,1,106,4
C McCaffrey,0,52,5
M Rector,2,45,4
D Schultz,0,38,4
D Stewart,0,9,1
T Irwin,0,8,1
B Marshall,1,102,7
A Mahoungou,0,54,7
J Wegher,0,37,2
D Yancey,0,35,3
M Kimbrough,0,8,3
T Landers,0,7,2
C Herdman,0,7,1
D Yancey,0,5,1
M Jones,0,4,1
C Posey,0,3,1
B Lankford Johnson,0,2,1
A Carr,2,92,5
A Scanlan,0,78,5
M Wilson,0,46,4
G Dickerson,1,44,2
F Nagel,0,30,2
B Skowronek,0,28,2
J Moten IV,0,20,1
J Jackson,0,8,1
S Vault,0,6,1
A Etta Tawo,1,84,3
A Cornelius,0,61,4
E Phillips,0,30,4
B Estime,0,21,1
D Strickland,0,-6,1
K Harmon,1,101,4
B Cherry,0,85,7
N Hines,0,73,3
J Samuels,0,66,6
S Louis,0,17,1
M Dayes,0,10,1
C Cook,0,8,1
J Malone,1,92,4
E Wolf,1,44,4
T Byrd,0,44,1
J Smith,1,24,1
J Jennings,0,19,1
B Bone,0,57,2
D Baker,0,35,3
C Conrad,0,22,1
G Johnson,0,19,1
T Richardson,0,17,1
R Timmons,0,17,1
J Badet,0,15,1
C Walker,0,9,1
G Hart,0,1,1
D Leonard,0,125,7
C Johnson,1,68,7
D Foreman,0,32,3
D Duvernay,0,29,3
J Oliver,0,24,5
J Warrick,0,21,2
J Heard,0,15,2
J Burt,0,4,2
K White,1,82,6
D Shorts Jr,0,75,5
S Gibson,0,65,4
J Durante,0,30,3
K McKoy,0,17,3
J Johnson,0,59,5
S Davis,0,47,2
T McCormick,0,44,3
J Chunn,0,29,4
J Anderson,0,17,1
D Douglas,1,14,4
E Thompson,0,13,1
S Letton,0,6,1
S Meadors,0,58,6
I Lewis,0,56,2
J Capel,0,28,3
M Adams,0,12,1
T Watkins,0,7,1
D Hopkins,0,6,1
J Reynolds,1,70,4
C Kirk,0,69,3
S Noil,1,59,4
J Jeffery,0,12,1
R Seals Jones,0,4,1
T Williams,0,-1,3
A Brown,0,77,4
D Stringfellow,1,74,5
V Jefferson,1,51,4
E Engram,0,49,6
Q Adeboyejo,0,37,2
M Pack,0,26,1
D Lodge,0,15,1
A Judd,0,9,2
S Mayberry,0,78,6
T Morbley,1,48,1
G Schrade,0,21,2
M Hays,0,20,2
T Siudzinski,0,18,2
C French,0,11,1
A Krawczyk,0,-3,1
D Watson,0,116,5
T Cowan,1,86,5
C Hightower,0,49,5
J Sannon,0,27,2
J Frysinger,0,25,4
I Saunders,0,14,1
A Onunwor,0,9,2
D Ungerer,0,7,1
D Brantley,0,3,1
J Lasley,0,105,5
D Andrews,0,74,6
T Howard,0,30,5
N Iese,0,29,2
C Wilson,0,25,3
B Stephens,0,9,1
B Olorunfunmi,0,6,1
J Sparks,0,2,1
S Jamabo,0,1,1
T Hernandez,0,65,5
V Bolden Jr,0,51,5
S Collins,0,44,2
A Pierce,0,37,6
J Villamin,0,35,4
D Boyd,0,127,10
J Flowers,1,65,3
A Price,1,23,2
X Campbell,1,18,2
T Holt,0,12,2
T Kanteman,0,7,1
T Gentry,3,184,5
J Hollister,1,91,4
J Maulhardt,0,45,4
C Johnson,0,14,1
R Tarver,1,84,6
J Colston Green,0,48,1
A Rodriguez,0,46,3
L Hunt,0,30,2
B Roberts,0,18,3
G Bright,0,13,2
W Houston,0,10,1
R Lewis,0,8,1
Z Van Leeuwen,0,6,1
K Williams,0,0,1
Q Drennan,0,78,2
M Quarells,0,34,1
P Reed,0,32,3
E Harris,0,6,1
D Gamblin,0,4,1
D Dowling,0,77,4
O Zaccheaus,0,50,6
T Mizzell,0,27,3
B Marshall,0,16,1
D Eldridge,1,13,1
K Johnson,0,12,3
R Santoro,0,12,1
A Richards,1,100,3
M Lewis,0,50,2
S Coley,0,39,2
D Njoku,1,16,3
M Walton,0,11,2
G Edwards,0,9,1
C Herndon IV,0,3,1
I Ford,1,85,8
C Phillips,0,82,10
C Carroll,0,65,5
S Rogers,0,37,4
B Hodges,0,22,3
T McMillian,0,17,1
H Murphy,0,8,1
R Jeune,0,24,1
B Stewart,0,10,1
J Ross,1,154,8
C McClatcher,0,45,2
D Pettis,0,22,2
M Gaskin,0,22,2
A Fuller,0,9,1
W Dissly,0,4,1
D Daniels,0,3,1
D Rogers,1,84,6
D Imatorbhebhe,1,78,5
D Burnett,0,67,4
J Smith Schuster,0,41,3
D Davis,0,8,1
R Jones,0,6,1
T McNamara,0,2,1
J Davis,0,1,2
R Cracraft,3,87,9
G Marks,2,87,7
I Johnson Mack,0,54,3
J Williams,0,37,5
T Martin Jr,0,30,4
J Morrow,0,25,4
R Lewis,0,22,2
C Dimry,0,17,1
J Thompson,0,13,1
K Harrington,0,11,1
G Wicks,0,10,1
K Sweet,0,7,1
D Robertson,1,141,6
C Hansen,0,139,11
B Rivera,1,57,4
J Veasy,1,45,5
J Duncan,0,12,1
T Watson,0,12,1
V Wharton III,0,11,1
M Stovall,0,9,2
B Singleton,0,3,1
P Laird,0,-4,2
J Peavy,1,29,3
C Clement,0,24,1
A Ingold,0,15,1
R Wheelwright,0,11,1
K Penniston,1,7,1
B Shaw,0,6,1
J Hardee,0,47,2
S Mays,0,16,2
Z Grant,0,15,1
M Turner,0,12,1
K Foster,0,11,1
T Taylor,3,166,6
N Norris,2,90,5
L Jackson,0,24,2
Q Jernighan,0,20,1
S Donatell,0,18,1
M Trigg,0,11,1
A Wales,0,0,1
W Robinson,0,31,2
A Wyche,0,18,1
T Goree,0,18,4
K Smith,0,17,2
W Ivery,0,11,3
K Buyers,0,9,3
T Smiley,0,8,1
T Thompson,0,5,1
R Moore,0,81,4
D Phouthavong,1,19,1
J Pough,0,19,1
T Redding,0,18,1
D Wilson,0,18,1
S Miller,0,7,1
J Cleveland,0,6,1
F Coppet,0,6,1
H Folkertsma,1,3,1
E Calhoun,1,112,5
T Harrell,0,50,3
M Washington,0,39,2
R Malone,0,22,2
Z Tyson,0,11,1
M Carrigan,0,6,1
J Rankin,0,5,1
C Willis,0,109,8
J Hayes,0,51,3
M Chapman,0,46,6
B Childress,0,35,3
T Conklin,2,21,2
J Sabbagh,0,6,1
C Rush,0,1,1
J Ward,0,-1,1
S Smith,0,92,4
P White,1,50,5
J Reid,0,50,5
K Belack,0,10,1
D Brown,0,6,1
I Eriksen,0,48,4
S Bailey,1,40,3
E Daugherty,0,35,2
D Buschman,0,25,1
A Porter,0,19,3
I Holder,0,17,4
A Turner,1,84,3
K Golladay,0,36,4
C Blake,0,18,2
S Wimann,0,17,1
J Huff,0,6,1
C Thompson,1,105,6
K Hunt,1,98,6
C Jones,0,63,4
J Johnson,1,51,4
A Kulon,0,6,1
M Roberts,0,5,1
D McKinley Lewis,0,1,2
D Phillips,0,-4,1
D Hazelton Jr,1,102,12
K Mabon,0,56,7
A Hepp,0,39,3
D Green,0,30,5
C Lacanaria,1,20,3
T Williamson,0,8,2
J Hogue,0,5,1
C Allen,1,105,4
D Catalon,2,68,9
L Bonner,0,67,8
S Dunbar,0,36,3
B Simpson,0,15,1
D Birden,0,7,1
K Corbin,0,0,1
J Smith,0,49,3
S Dawkins,0,49,3
C Hikutini,1,30,4
B Radcliff,0,19,3
T Samuel,0,18,1
J Quick,0,13,2
R Bonnafon,0,13,1
J Smith,0,12,2
J Staples,0,8,1
E Thompson,0,117,10
T McCormick,0,31,3
D Douglas,0,28,1
J Chunn,0,19,1
S Davis,0,9,1
J Anderson,0,4,3
H Velez,0,-1,1
C Murray,0,51,2
D Paschal,0,39,1
C Humes,0,31,1
K Sanders,1,31,5
C Echols Luper,0,15,3
W Wand,0,7,1
J White,0,6,1
T Sperbeck,0,47,5
J McNichols,0,22,1
C Wilson,0,21,2
C Anderson,0,19,2
A Price,1,65,3
T Holt,0,26,1
D Sneed,0,10,1
E Trosclair,0,8,1
T Kanteman,0,4,1
J Flowers,0,2,1
X Campbell,0,-2,2
N Cole,0,34,6
D Gray,1,33,4
K Lewis,0,31,4
T Green,0,17,3
B Beard,0,14,2
T Geddis,0,6,1
A Johnson,0,6,1
D Dowdy,0,5,1
J Rollins,0,-2,1
P Mayhue,0,42,3
A Miller,1,37,2
D Dorceus,0,23,2
D Montiel,0,15,1
T Pollard,0,13,2
P Taylor Jr,0,13,3
D Henderson,0,8,1
S Dykes,0,6,1
J Magnifico,1,2,1
C Ridley,1,94,7
C Sims,0,34,4
O Howard,0,7,1
G Dieter,2,1,3
C Board,0,53,3
M Colvin,0,22,2
R Bagley,0,14,5
X Borishade,0,8,2
D McQuarters,0,8,1
D Craine,0,6,3
J Stovall,0,3,1
S Meadors,0,65,3
I Lewis,1,60,1
J Capel,0,30,2
M Cox,0,27,3
D Hopkins,0,17,3
J Barbour,0,6,1
B Burns,1,3,1
T Perrier,0,47,4
M Green,0,33,3
D Carter IV,0,22,1
A Holley,0,17,2
J Mapps,0,10,1
A Osborne,0,6,1
A Vaughn,0,1,1
E Poe,1,47,2
J Asberry,0,10,1
L Malbrough,0,34,4
T Martin,0,33,2
A Poteat,0,18,2
G Harrison,0,10,2
L Brown III,0,1,1
T Stevens,0,44,4
D Slayton,0,41,3
J Ford,0,25,1
K Johnson,0,16,2
K Davis,1,14,1
E Stove,0,7,3
T McKenzie,0,47,5
R Randolph,0,18,3
J Dorsey,0,15,3
M Clash,0,13,2
O Williams,0,10,2
K Cannon,0,91,9
B Lynch,1,63,6
I Zamora,0,49,7
C Platt,1,34,3
P Stricklin,1,19,1
S Linwood,0,2,1
D Burton,0,82,4
B Pringle,0,46,5
I Zuber,0,32,4
Z Reuter,0,10,1
D Heath,0,7,2
J Smith,0,87,4
M Walker,1,45,4
T Sweeney,0,22,2
C Callinan,0,12,1
K Idrizi,0,12,1
M Willis,0,8,1
T Rouse,0,-3,1
B Lemelle,0,43,1
N Thomas,0,29,4
H Newman,0,26,4
H Mayala,0,17,2
T Myers,0,9,1
A Bloom,0,3,1
M Laulu Pututau,0,42,5
C Pearson,0,38,2
M Juergens,0,30,4
N Kurtz,0,20,3
T Balderree,0,18,2
T Shumway,0,13,1
N Sampson,0,12,1
K Hall,0,10,2
G Juergens,1,7,1
A Breneman,0,79,8
B Davis,1,76,2
A Isabella,0,57,6
J Williams,0,50,6
M Young,0,16,4
J Robinson Woodgett,0,10,1
C Hansen,2,114,7
D Robertson,0,69,5
K Muhammad,0,54,3
B Rivera,0,38,6
T Watson,0,36,4
J Veasy,0,33,2
M McMorris,0,26,2
R Hudson,0,13,2
J Duncan,0,9,1
B McCrary III,0,1,1
V Wharton III,0,0,1
J Arcega Whiteside,0,107,4
G Taboada,0,34,2
T Irwin,1,30,1
C McCaffrey,0,22,4
D Schultz,1,9,1
B Love,0,-4,1
T Smith,0,71,5
T Payton,0,57,4
C Stewart,0,35,2
T Oldham,0,20,4
J Akins,0,17,2
J Hamilton,0,16,2
D Snelson,0,10,2
D Wilson,0,4,2
H Jones,0,4,1
A Killins,0,-1,1
K Lucas,1,68,4
J Hobbs,0,32,3
J Atkinson,1,15,1
J Brubaker,0,8,1
J Flanders,0,3,1
K Johnson,0,0,2
A Duke,0,112,8
W Kofa,1,70,4
K Phillips,0,23,4
K Hoffman,0,15,1
R Washington,0,10,3
T Ford II,0,9,2
R James,1,89,8
T Lee,1,76,5
I Mathers,0,43,6
P Smith,2,20,2
D Andrews,0,16,2
D Anderson,0,5,1
R Garnett,0,4,1
J Chester,0,-3,1
D Ross,0,121,8
J MacIntyre,0,90,7
P Lindsay,0,50,5
S Fields,0,31,3
B Bobo,0,29,1
K Ento,0,21,2
K Evans,0,3,1
T Martin Jr,0,84,3
K Sweet,0,54,5
J Morrow,1,48,2
G Marks,0,46,6
R Lewis,1,29,3
C Dimry,0,27,2
I Johnson Mack,0,18,1
J Thompson,1,10,2
G Wicks,0,7,1
J Williams,0,2,1
M Gallup,1,116,5
R Ruiz,0,21,2
N Peralta,1,19,1
O Johnson,0,8,1
D Gamblin,2,76,5
E Harris,0,5,1
I Jones,2,212,12
J Williams,1,21,3
B Bishop,0,5,1
J Tillman,0,66,2
T Carmona,0,47,1
K Woods,0,120,7
T Cameron,0,62,4
N Terry,0,33,2
K Solomon,0,7,1
D Singletary,0,-3,1
Z Pascal,1,178,9
J Cox,1,84,1
J Duhart,3,72,8
I Harper,0,42,4
T Fulgham,0,39,2
K Strong,0,4,1
R Lawry,0,-3,1
S Thomas,0,87,3
D Scott,0,46,4
A Branisel,1,42,3
S Oyegunle,0,21,2
J Smith,0,15,1
A Maloney,0,12,1
S Abrams,0,11,1
A Jones,0,11,1
A Gardner,0,6,1
T Owens,0,6,1
D McManus,1,151,10
J Hunt,0,44,4
J Knight,0,42,6
M Clark,0,27,2
E Byrd,1,20,2
H Foster,0,17,5
K Johnson,0,38,3
A Peck,0,27,3
M Martens,0,17,1
J Allen,0,11,1
D Hardaway,0,9,1
J Rice,0,4,2
J Jordan,0,2,2
M Camanse Stevens,0,67,2
M Kemp,0,65,8
J Ursua,0,49,5
K Ewaliko,0,25,3
P Harris,0,14,1
M Unga,0,7,1
K Rucker,0,145,8
R Davis,1,76,4
G Smith,1,65,7
A Werts,0,32,2
M Crockett,0,60,4
B Johnson,0,24,3
Q Howard,0,19,1
M Campbell,0,12,3
R Alexander,0,7,1
H McConnell,0,7,1
L Ramsby,0,-7,1
N Chubb,1,49,1
I McKenzie,0,32,2
T Godwin,0,23,4
J Wims,0,21,1
R Davis,0,14,1
T Simmons,0,11,1
I Nauta,1,9,1
S Michel,0,6,2
A Riles,0,105,7
K Barnes,0,42,3
G Fuselier,0,24,1
E McGuire,0,9,1
G Haynes,0,6,1
T Walker,0,3,1
C Lynch,1,85,3
I Willis,0,19,1
R Jeune,0,18,1
D Dowling,0,68,9
K Johnson,0,57,3
T Mizzell,0,45,6
A Levrone,0,20,2
O Zaccheaus,0,18,4
R Santoro,1,7,2
B Marshall,0,5,1
Z Grant,0,65,8
D Taylor,0,18,2
R Corbin,0,18,2
M Turner,0,13,1
A Davis,0,9,1
J Hardee,0,6,1
K Foster,0,4,1
K Vaughn,0,3,1
T White,0,1,2
J Smith,0,33,2
N Fant,0,25,3
R McCarron,0,16,1
L Daniels Jr,0,3,1
A Wadley,0,3,2
A Lazard,1,137,7
D Daley,0,63,2
D Jones,0,58,3
H Butler,1,39,1
T Ryen,0,25,3
D Montgomery,0,14,1
K Coutee,1,115,8
C Batson,0,57,4
D Cantrell,0,45,3
D Willies,0,7,2
D Ward,0,-2,2
S Sims Jr,0,79,7
K Kinner,0,68,7
L Gonzalez,0,41,3
S Barbel,0,17,2
K Brewer,0,9,1
B Bates IV,0,6,1
J Warrick,1,82,3
J Oliver,0,25,3
J Heard,0,24,4
C Bluiett,0,11,2
D Duvernay,0,10,1
D Leonard,0,8,2
A Foreman,0,6,1
D Foreman,0,-1,1
G Johnson,1,46,3
J Badet,0,42,1
C Conrad,1,14,1
C Walker,0,12,1
D Baker,0,10,1
R Timmons,0,5,1
K Moore,0,26,2
J Coleman,0,13,2
K Williams,0,1,2
P Momodu,0,-3,1
J Beard,0,-10,2
D Chark,0,46,2
M Dupre,0,39,2
C Jeter,0,35,2
D Guice,0,29,1
D Smith,0,24,2
D Anderson,0,14,2
F Moreau,0,9,1
J Moore,0,6,1
D Williams,0,2,1
T Cleveland,1,124,3
A Callaway,0,12,2
B Powell,0,5,1
C Lewis,0,3,1
L Scott,1,76,2
D Corley,0,23,2
J Price,0,15,2
M Madaris,0,8,1
R Shelton,0,5,1
C Samuel,1,40,4
M Baugh,0,20,2
P Campbell,0,12,2
J Clark,0,9,1
K Hill,0,5,1
T Isaac,0,21,1
J Chesson,0,12,2
A Darboh,0,12,1
G Perry,0,10,2
K Hill,0,4,1
N Westbrook,0,78,4
M Paige,0,41,4
R Jones,0,40,4
L Timian,0,31,1
D Redding,0,1,1
R Still,0,81,2
D Wolitarsky,1,42,4
S Brooks,0,33,2
E Carter,0,24,2
N Wozniak,0,11,1
R Smith,0,6,3
A Carr,0,68,5
F Nagel,1,65,6
A Scanlan,0,54,4
J Jackson,0,51,8
G Dickerson,0,14,3
M Wilson,0,14,1
B Skowronek,0,10,1
F Ross,2,171,10
D Gray,0,92,7
J Couch,0,38,2
M Dear,0,20,2
A Williams,0,4,1
A Shumpert,0,3,1
D Morgan,0,91,6
K Hatcher,2,65,4
J Sprinkle,0,37,2
A Cantrell,1,33,2
G Gunter,0,29,1
C OGrady,0,23,1
D Whaley,0,14,1
J Cornelius,0,12,2
R Switzer,1,93,4
T Logan,1,25,2
B Fritts,1,19,1
A Proehl,0,16,1
A Ratliff Williams,0,14,1
K Francis,0,14,1
T Jackson,0,9,1
E Hood,0,3,1
R Johnson,0,15,1
R Brown,0,10,1
G Drakeford,0,2,1
S Louis,0,70,5
K Harmon,0,68,4
J Samuels,0,28,4
J Meyers,0,15,2
B Cherry,0,14,2
N Hines,0,8,1
M Dayes,0,4,1
T Moss,0,3,1
A Richards,0,117,9
D Njoku,0,72,6
S Coley,0,54,2
M Walton,0,19,1
M Lewis,0,18,2
C Herndon IV,0,6,2
J Westerkamp,1,85,8
B Reilly,0,49,4
T Newby,0,16,2
A Moore,0,15,4
C Carter,0,14,1
T Bryant,0,13,1
D Pierson El,0,10,1
B Reimers,0,10,1
S Morgan Jr,0,8,1
D Moore,1,124,6
L Jacobs,0,35,4
W Brown,0,18,1
T Morgan,0,9,2
K Goins Jr,0,5,1
J Funk,0,5,1
J Butler,0,52,4
A Celis,0,39,1
J Kincaide,0,13,1
W Demps,1,12,4
H Henderson,0,7,2
J Gipson,0,4,1
R Tarver,0,51,3
G Bright,0,43,3
W Houston,0,17,2
Z Van Leeuwen,0,16,2
J Scott,1,73,4
R Caldwell,1,32,3
I Lottie,0,23,2
T Taylor,1,18,4
A Muse,1,18,1
C Loos,0,18,1
G Hogan,0,16,3
L Rose III,0,15,2
T Rogers,1,9,1
O Clark,0,8,1
J Boone,0,1,1
M Hays,0,100,6
T Watts,0,48,7
C French,0,21,1
A Taylor,0,7,1
T Siudzinski,0,6,1
J Banks,0,6,1
S Mayberry,0,1,1
E St Brown,0,90,6
C Finke,1,31,1
C Holmes,0,26,2
C Sanders,0,24,3
J Adams,0,22,1
C Claypool,0,20,1
M Boykin,1,18,1
K Stepherson,0,18,2
I Ford,0,86,7
C Carroll,0,80,3
C Phillips,1,56,6
S Rogers,0,30,4
B Hodges,1,15,2
T Smiley,2,162,7
K Buyers,0,62,2
E McIntyre,0,22,2
T Thompson,0,19,1
A Wyche,0,4,1
W Ivery,0,-2,1
I Smith,0,67,3
M Ricard,0,34,1
J Allen,0,27,1
A Staggers,0,26,4
C Whitehead,0,16,1
K Robertson,0,12,1
J Villamin,1,124,6
T Bradford,1,51,3
A Pierce,1,41,3
T Hernandez,1,34,2
R Nall,1,15,2
N Phillips,1,58,6
S Brown,0,57,2
C Denson,0,41,2
T Ellison,0,19,2
T Griffey,0,18,3
S Grant,0,-5,1
J Weah,1,95,2
S Orndoff,1,58,2
D Ford,1,39,2
G Aston,0,23,2
D Hall,0,12,1
Q Henderson,0,10,2
T Rahming,0,116,10
D Koppenhaver,0,29,2
E Schneider,0,26,4
J Lloyd,0,21,4
A Young,0,21,2
D Helm,0,16,3
C Taylor,1,16,2
Q Mann,0,-2,1
D Yancey,2,155,6
G Phillips,0,17,3
C Herdman,0,16,1
M Jones,0,12,1
C Posey,0,12,2
B Marshall,0,10,2
D Ogunbowale,0,62,3
T Fumagalli,0,52,3
J Peavy,1,25,1
R Wheelwright,0,25,2
A Ingold,1,19,1
Q Cephus,0,5,1
E Steffes,0,3,1
C Decell,1,53,4
T Alaka,0,50,2
K Granson,0,45,5
C Cella,0,40,4
J Tyner,1,24,1
Z Wright,0,16,2
D Dillard,1,11,2
J Davis,0,7,1
A Jones,1,51,5
H Plinke,0,32,3
K Johnson,0,32,3
C Freytag,0,26,3
E Sinegal,0,20,3
W Redix,1,11,1
D Laufasa,0,-3,1
A Patton,0,29,4
J Harris,0,19,1
J Tsimis,0,3,1
J Goodwin,0,-3,1
M Gesicki,0,47,5
D Thompkins,0,40,4
C Godwin,0,36,3
D Hamilton,0,35,2
M Allen,1,27,1
S Barkley,0,25,2
B Edwards,0,61,4
D Samuel,0,56,4
H Hurst,0,15,1
R Dowdle,0,13,2
D Williams,0,12,1
J Bentley,0,12,1
K Crosby,0,-1,1
A Turner,0,-2,1
S Robinson,0,105,4
D Newsome,0,10,1
T Robinson,0,9,1
F Payne,0,7,1
T Crawley,0,147,11
R Johnson,0,72,4
M Roberson,1,51,3
J Holmes,0,33,4
B Gaither,1,25,1
S Smith,0,7,1
B Freeman,0,5,1
J Robinette,1,30,2
J Owens,0,3,1
C Sutton,2,252,13
J Proche,1,71,3
X Castille,0,61,5
B West,0,17,2
K Freemon,0,14,2
S Walker,0,8,1
T McCants,2,105,3
M Valdes Scantling,1,84,2
R Adams,0,6,2
E Phillips,1,63,7
A Etta Tawo,1,58,2
B Estime,0,46,6
A Cornelius,0,29,1
A Tate,0,77,5
T Rudolph,1,64,5
K Whitfield,0,59,4
M Saunders,0,44,2
R Izzo,0,39,1
N Murray,1,37,2
E Porter,0,50,4
T Williams,0,36,3
J Austin,0,25,3
C Hunt,0,23,1
K Hicks,0,20,2
J Diarse,0,13,2
K Turpin,1,12,3
D White,0,12,1
J Stewart,0,7,1
C Lacy,1,109,4
B Jarwin,0,33,2
J Washington,0,27,4
J McCleskey,0,26,5
C Carson,0,10,1
J Hill,0,2,1
J Malone,1,83,3
